Russian Federation, Live births by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 22/10/2020
Cohort  Age        Total
1915     40            .
1915     41            .
1915     42            .
1915     43            .
1915     44      6264.64
1915     45      4020.97
1915     46      1837.25
1915     47       888.91
1915     48       483.03
1915     49       258.92
1915     50       143.65
1915     51        77.99
1915     52        47.22
1915     53        33.67
1915     54        17.19
1915     55+       24.99
1916     12-           .
1916     13            .
1916     14            .
1916     15            .
1916     16            .
1916     17            .
1916     18            .
1916     19            .
1916     20            .
1916     21            .
1916     22            .
1916     23            .
1916     24            .
1916     25            .
1916     26            .
1916     27            .
1916     28            .
1916     29            .
1916     30            .
1916     31            .
1916     32            .
1916     33            .
1916     34            .
1916     35            .
1916     36            .
1916     37            .
1916     38            .
1916     39            .
1916     40            .
1916     41            .
1916     42            .
1916     43      8333.57
1916     44      4677.83
1916     45      3010.44
1916     46      1428.92
1916     47       742.24
1916     48       407.83
1916     49       215.65
1916     50       103.30
1916     51        51.73
1916     52        34.38
1916     53        18.66
1916     54         8.07
1916     55+       37.68
1917     12-           .
1917     13            .
1917     14            .
1917     15            .
1917     16            .
1917     17            .
1917     18            .
1917     19            .
1917     20            .
1917     21            .
1917     22            .
1917     23            .
1917     24            .
1917     25            .
1917     26            .
1917     27            .
1917     28            .
1917     29            .
1917     30            .
1917     31            .
1917     32            .
1917     33            .
1917     34            .
1917     35            .
1917     36            .
1917     37            .
1917     38            .
1917     39            .
1917     40            .
1917     41            .
1917     42     10591.09
1917     43      6441.05
1917     44      3719.36
1917     45      2375.27
1917     46      1249.30
1917     47       657.93
1917     48       360.20
1917     49       171.72
1917     50        72.08
1917     51        42.54
1917     52        24.25
1917     53        11.61
1917     54         7.79
1917     55+       34.70
1918     12-           .
1918     13            .
1918     14            .
1918     15            .
1918     16            .
1918     17            .
1918     18            .
1918     19            .
1918     20            .
1918     21            .
1918     22            .
1918     23            .
1918     24            .
1918     25            .
1918     26            .
1918     27            .
1918     28            .
1918     29            .
1918     30            .
1918     31            .
1918     32            .
1918     33            .
1918     34            .
1918     35            .
1918     36            .
1918     37            .
1918     38            .
1918     39            .
1918     40            .
1918     41     19860.39
1918     42     15429.15
1918     43      8915.00
1918     44      5420.77
1918     45      3240.33
1918     46      1709.31
1918     47       854.39
1918     48       439.21
1918     49       205.71
1918     50       104.06
1918     51        58.78
1918     52        27.85
1918     53        18.05
1918     54        13.80
1918     55+       17.41
1919     12-           .
1919     13            .
1919     14            .
1919     15            .
1919     16            .
1919     17            .
1919     18            .
1919     19            .
1919     20            .
1919     21            .
1919     22            .
1919     23            .
1919     24            .
1919     25            .
1919     26            .
1919     27            .
1919     28            .
1919     29            .
1919     30            .
1919     31            .
1919     32            .
1919     33            .
1919     34            .
1919     35            .
1919     36            .
1919     37            .
1919     38            .
1919     39            .
1919     40     21995.40
1919     41     13012.13
1919     42      9983.94
1919     43      6146.05
1919     44      3742.58
1919     45      2308.16
1919     46      1209.27
1919     47       623.85
1919     48       363.71
1919     49       195.41
1919     50        91.46
1919     51        40.17
1919     52        24.43
1919     53        16.71
1919     54         7.06
1919     55+       23.15
1920     12-           .
1920     13            .
1920     14            .
1920     15            .
1920     16            .
1920     17            .
1920     18            .
1920     19            .
1920     20            .
1920     21            .
1920     22            .
1920     23            .
1920     24            .
1920     25            .
1920     26            .
1920     27            .
1920     28            .
1920     29            .
1920     30            .
1920     31            .
1920     32            .
1920     33            .
1920     34            .
1920     35            .
1920     36            .
1920     37            .
1920     38            .
1920     39     26361.66
1920     40     22736.29
1920     41     13485.46
1920     42     10459.64
1920     43      6561.25
1920     44      3972.74
1920     45      2491.41
1920     46      1296.17
1920     47       663.97
1920     48       413.31
1920     49       217.35
1920     50        67.69
1920     51        38.11
1920     52        23.68
1920     53        10.11
1920     54         5.85
1920     55+       24.20
1921     12-           .
1921     13            .
1921     14            .
1921     15            .
1921     16            .
1921     17            .
1921     18            .
1921     19            .
1921     20            .
1921     21            .
1921     22            .
1921     23            .
1921     24            .
1921     25            .
1921     26            .
1921     27            .
1921     28            .
1921     29            .
1921     30            .
1921     31            .
1921     32            .
1921     33            .
1921     34            .
1921     35            .
1921     36            .
1921     37            .
1921     38     33572.01
1921     39     23786.00
1921     40     19977.81
1921     41     12380.18
1921     42      9423.96
1921     43      5984.06
1921     44      3557.37
1921     45      2125.14
1921     46      1051.59
1921     47       513.53
1921     48       291.05
1921     49       153.34
1921     50        66.05
1921     51        38.09
1921     52        16.72
1921     53        10.19
1921     54         7.46
1921     55+        6.31
1922     12-           .
1922     13            .
1922     14            .
1922     15            .
1922     16            .
1922     17            .
1922     18            .
1922     19            .
1922     20            .
1922     21            .
1922     22            .
1922     23            .
1922     24            .
1922     25            .
1922     26            .
1922     27            .
1922     28            .
1922     29            .
1922     30            .
1922     31            .
1922     32            .
1922     33            .
1922     34            .
1922     35            .
1922     36            .
1922     37     44345.99
1922     38     37297.66
1922     39     25822.44
1922     40     21990.61
1922     41     13655.45
1922     42     10388.58
1922     43      6666.92
1922     44      3903.54
1922     45      2217.43
1922     46      1119.82
1922     47       514.38
1922     48       263.50
1922     49       135.98
1922     50        66.58
1922     51        30.83
1922     52        19.46
1922     53        12.05
1922     54         4.57
1922     55+        9.67
1923     12-           .
1923     13            .
1923     14            .
1923     15            .
1923     16            .
1923     17            .
1923     18            .
1923     19            .
1923     20            .
1923     21            .
1923     22            .
1923     23            .
1923     24            .
1923     25            .
1923     26            .
1923     27            .
1923     28            .
1923     29            .
1923     30            .
1923     31            .
1923     32            .
1923     33            .
1923     34            .
1923     35            .
1923     36     61199.26
1923     37     48166.54
1923     38     38631.68
1923     39     28291.64
1923     40     23387.24
1923     41     14268.37
1923     42     11067.18
1923     43      6808.11
1923     44      3982.22
1923     45      2305.02
1923     46      1140.02
1923     47       488.39
1923     48       222.26
1923     49       123.87
1923     50        56.03
1923     51        36.33
1923     52        19.92
1923     53         7.35
1923     54         1.49
1923     55+        4.51
1924     12-           .
1924     13            .
1924     14            .
1924     15            .
1924     16            .
1924     17            .
1924     18            .
1924     19            .
1924     20            .
1924     21            .
1924     22            .
1924     23            .
1924     24            .
1924     25            .
1924     26            .
1924     27            .
1924     28            .
1924     29            .
1924     30            .
1924     31            .
1924     32            .
1924     33            .
1924     34            .
1924     35     77929.06
1924     36     64140.61
1924     37     49143.30
1924     38     40159.67
1924     39     28970.86
1924     40     24317.58
1924     41     15133.50
1924     42     11538.06
1924     43      7003.00
1924     44      4147.08
1924     45      2348.14
1924     46      1033.34
1924     47       445.50
1924     48       206.79
1924     49       108.63
1924     50        59.95
1924     51        30.96
1924     52        11.71
1924     53         2.66
1924     54         6.31
1924     55+        5.59
1925     12-           .
1925     13            .
1925     14            .
1925     15            .
1925     16            .
1925     17            .
1925     18            .
1925     19            .
1925     20            .
1925     21            .
1925     22            .
1925     23            .
1925     24            .
1925     25            .
1925     26            .
1925     27            .
1925     28            .
1925     29            .
1925     30            .
1925     31            .
1925     32            .
1925     33            .
1925     34     86349.21
1925     35     74306.93
1925     36     59457.53
1925     37     47043.81
1925     38     37434.73
1925     39     27610.98
1925     40     23155.39
1925     41     14302.70
1925     42     10720.73
1925     43      6429.16
1925     44      3634.27
1925     45      1923.77
1925     46       853.64
1925     47       421.28
1925     48       195.71
1925     49       115.48
1925     50        49.14
1925     51        20.18
1925     52        11.48
1925     53         2.04
1925     54         8.06
1925     55+        0.97
1926     12-           .
1926     13            .
1926     14            .
1926     15            .
1926     16            .
1926     17            .
1926     18            .
1926     19            .
1926     20            .
1926     21            .
1926     22            .
1926     23            .
1926     24            .
1926     25            .
1926     26            .
1926     27            .
1926     28            .
1926     29            .
1926     30            .
1926     31            .
1926     32            .
1926     33    106636.94
1926     34     91950.75
1926     35     75300.19
1926     36     60683.69
1926     37     47766.90
1926     38     38344.43
1926     39     28899.30
1926     40     23464.13
1926     41     14370.41
1926     42     10642.03
1926     43      6202.12
1926     44      3494.57
1926     45      1806.02
1926     46       837.04
1926     47       406.30
1926     48       205.80
1926     49       103.74
1926     50        38.92
1926     51        14.15
1926     52        17.08
1926     53         3.77
1926     54         1.95
1926     55+        7.05
1927     12-           .
1927     13            .
1927     14            .
1927     15            .
1927     16            .
1927     17            .
1927     18            .
1927     19            .
1927     20            .
1927     21            .
1927     22            .
1927     23            .
1927     24            .
1927     25            .
1927     26            .
1927     27            .
1927     28            .
1927     29            .
1927     30            .
1927     31            .
1927     32    119738.22
1927     33     95883.08
1927     34     81108.06
1927     35     67994.76
1927     36     55058.50
1927     37     44132.80
1927     38     36835.97
1927     39     27447.80
1927     40     22136.45
1927     41     13724.81
1927     42      9938.06
1927     43      5825.64
1927     44      3334.87
1927     45      1722.82
1927     46       830.94
1927     47       398.31
1927     48       196.22
1927     49        98.64
1927     50        38.24
1927     51        11.07
1927     52        13.44
1927     53         4.12
1927     54         4.47
1927     55+        6.95
1928     12-           .
1928     13            .
1928     14            .
1928     15            .
1928     16            .
1928     17            .
1928     18            .
1928     19            .
1928     20            .
1928     21            .
1928     22            .
1928     23            .
1928     24            .
1928     25            .
1928     26            .
1928     27            .
1928     28            .
1928     29            .
1928     30            .
1928     31    143395.65
1928     32    134045.85
1928     33    103311.15
1928     34     88623.99
1928     35     73101.45
1928     36     59216.01
1928     37     47857.93
1928     38     38494.92
1928     39     27863.79
1928     40     22644.49
1928     41     14160.54
1928     42      9898.38
1928     43      5865.60
1928     44      3466.57
1928     45      1783.39
1928     46       867.63
1928     47       401.77
1928     48       189.94
1928     49        99.76
1928     50        39.61
1928     51        14.06
1928     52         9.22
1928     53         4.86
1928     54         8.93
1928     55+        5.69
1929     12-           .
1929     13            .
1929     14            .
1929     15            .
1929     16            .
1929     17            .
1929     18            .
1929     19            .
1929     20            .
1929     21            .
1929     22            .
1929     23            .
1929     24            .
1929     25            .
1929     26            .
1929     27            .
1929     28            .
1929     29            .
1929     30    154252.21
1929     31    117844.83
1929     32    106122.09
1929     33     85561.97
1929     34     72525.95
1929     35     61622.19
1929     36     51682.63
1929     37     40596.23
1929     38     32785.01
1929     39     24207.64
1929     40     19556.37
1929     41     12286.37
1929     42      8770.84
1929     43      5231.44
1929     44      3164.95
1929     45      1664.74
1929     46       781.45
1929     47       372.47
1929     48       181.83
1929     49        90.42
1929     50        33.90
1929     51        11.30
1929     52        17.00
1929     53         9.76
1929     54        11.24
1929     55+        5.06
1930     12-           .
1930     13            .
1930     14            .
1930     15            .
1930     16            .
1930     17            .
1930     18            .
1930     19            .
1930     20            .
1930     21            .
1930     22            .
1930     23            .
1930     24            .
1930     25            .
1930     26            .
1930     27            .
1930     28            .
1930     29    158577.96
1930     30    158996.43
1930     31    120136.41
1930     32    107931.88
1930     33     85243.19
1930     34     72293.71
1930     35     62766.63
1930     36     51189.50
1930     37     39475.96
1930     38     31944.75
1930     39     23494.51
1930     40     18535.40
1930     41     11908.83
1930     42      8441.47
1930     43      5152.44
1930     44      2969.93
1930     45      1610.12
1930     46       786.57
1930     47       343.08
1930     48       187.79
1930     49        96.70
1930     50        31.24
1930     51        21.63
1930     52        23.60
1930     53        10.69
1930     54         7.32
1930     55+        5.10
1931     12-           .
1931     13            .
1931     14            .
1931     15            .
1931     16            .
1931     17            .
1931     18            .
1931     19            .
1931     20            .
1931     21            .
1931     22            .
1931     23            .
1931     24            .
1931     25            .
1931     26            .
1931     27            .
1931     28    150566.41
1931     29    124643.96
1931     30    124299.88
1931     31     94326.00
1931     32     85487.97
1931     33     67492.90
1931     34     60074.11
1931     35     50580.34
1931     36     40713.80
1931     37     32482.32
1931     38     25874.14
1931     39     19577.20
1931     40     15536.54
1931     41     10133.13
1931     42      7005.07
1931     43      4245.74
1931     44      2329.69
1931     45      1251.39
1931     46       584.70
1931     47       258.40
1931     48       121.17
1931     49        66.73
1931     50        27.26
1931     51        20.42
1931     52        14.75
1931     53         8.47
1931     54         5.97
1931     55+        8.96
1932     12-           .
1932     13            .
1932     14            .
1932     15            .
1932     16            .
1932     17            .
1932     18            .
1932     19            .
1932     20            .
1932     21            .
1932     22            .
1932     23            .
1932     24            .
1932     25            .
1932     26            .
1932     27    157433.54
1932     28    145760.35
1932     29    115222.74
1932     30    117785.02
1932     31     89989.47
1932     32     83322.45
1932     33     68670.38
1932     34     59800.30
1932     35     48739.24
1932     36     40450.31
1932     37     32534.44
1932     38     25694.39
1932     39     19518.31
1932     40     14901.90
1932     41     10072.79
1932     42      7031.83
1932     43      4101.33
1932     44      2271.43
1932     45      1188.78
1932     46       591.32
1932     47       251.14
1932     48       104.51
1932     49        74.71
1932     50        24.39
1932     51        12.34
1932     52        13.18
1932     53         6.53
1932     54         3.24
1932     55+      103.46
1933     12-           .
1933     13            .
1933     14            .
1933     15            .
1933     16            .
1933     17            .
1933     18            .
1933     19            .
1933     20            .
1933     21            .
1933     22            .
1933     23            .
1933     24            .
1933     25            .
1933     26    140772.87
1933     27    123765.61
1933     28    109595.58
1933     29     89408.39
1933     30     88141.90
1933     31     67318.50
1933     32     64306.88
1933     33     52809.14
1933     34     44327.09
1933     35     36767.17
1933     36     30393.00
1933     37     24895.28
1933     38     20216.91
1933     39     15453.17
1933     40     11623.30
1933     41      7799.06
1933     42      5243.44
1933     43      3146.92
1933     44      1725.65
1933     45       866.02
1933     46       417.30
1933     47       173.49
1933     48        79.19
1933     49        58.37
1933     50        25.18
1933     51        11.81
1933     52         8.79
1933     53         2.96
1933     54        15.27
1933     55+       30.29
1934     12-           .
1934     13            .
1934     14            .
1934     15            .
1934     16            .
1934     17            .
1934     18            .
1934     19            .
1934     20            .
1934     21            .
1934     22            .
1934     23            .
1934     24            .
1934     25    156384.88
1934     26    139683.19
1934     27    121867.81
1934     28    107815.79
1934     29     89815.88
1934     30     87366.52
1934     31     69354.19
1934     32     64380.54
1934     33     52505.61
1934     34     45889.91
1934     35     38585.60
1934     36     31465.61
1934     37     25465.28
1934     38     20121.91
1934     39     15379.42
1934     40     11465.66
1934     41      7626.95
1934     42      4971.19
1934     43      2942.80
1934     44      1672.10
1934     45       836.92
1934     46       368.32
1934     47       175.14
1934     48        76.04
1934     49        49.42
1934     50        22.57
1934     51        10.56
1934     52         5.02
1934     53        11.23
1934     54        16.05
1934     55+       10.20
1935     12-           .
1935     13            .
1935     14            .
1935     15            .
1935     16            .
1935     17            .
1935     18            .
1935     19            .
1935     20            .
1935     21            .
1935     22            .
1935     23            .
1935     24    190123.50
1935     25    177601.27
1935     26    157739.52
1935     27    138856.57
1935     28    122442.98
1935     29    102523.45
1935     30    102623.27
1935     31     80971.50
1935     32     73018.95
1935     33     61125.87
1935     34     52968.85
1935     35     45119.84
1935     36     37912.25
1935     37     30310.24
1935     38     23769.95
1935     39     18317.49
1935     40     13235.97
1935     41      8679.04
1935     42      5571.90
1935     43      3207.25
1935     44      1789.03
1935     45       925.02
1935     46       414.34
1935     47       213.68
1935     48        77.80
1935     49        41.98
1935     50        17.52
1935     51        11.29
1935     52        14.92
1935     53        12.41
1935     54         3.60
1935     55+        6.01
1936     12-           .
1936     13            .
1936     14            .
1936     15            .
1936     16            .
1936     17            .
1936     18            .
1936     19            .
1936     20            .
1936     21            .
1936     22            .
1936     23    214657.33
1936     24    207786.01
1936     25    189807.43
1936     26    168362.64
1936     27    146846.14
1936     28    130707.57
1936     29    112363.41
1936     30    110630.79
1936     31     86273.50
1936     32     79287.88
1936     33     66075.08
1936     34     58479.74
1936     35     50135.11
1936     36     41240.23
1936     37     32696.17
1936     38     25497.83
1936     39     19353.98
1936     40     13717.54
1936     41      8884.00
1936     42      5823.42
1936     43      3340.67
1936     44      1782.19
1936     45       938.57
1936     46       414.09
1936     47       199.99
1936     48        84.96
1936     49        41.26
1936     50        23.93
1936     51        26.00
1936     52        21.01
1936     53         5.28
1936     54         2.48
1936     55+        5.07
1937     12-           .
1937     13            .
1937     14            .
1937     15            .
1937     16            .
1937     17            .
1937     18            .
1937     19            .
1937     20            .
1937     21            .
1937     22    220158.78
1937     23    227107.43
1937     24    217900.31
1937     25    200109.66
1937     26    175437.98
1937     27    153978.88
1937     28    143165.16
1937     29    123442.44
1937     30    118957.16
1937     31     96325.79
1937     32     88853.70
1937     33     74861.81
1937     34     64973.93
1937     35     54186.76
1937     36     44244.71
1937     37     34843.17
1937     38     26259.69
1937     39     19494.14
1937     40     13825.80
1937     41      8864.68
1937     42      5749.44
1937     43      3384.38
1937     44      1861.82
1937     45       957.36
1937     46       437.60
1937     47       186.30
1937     48        98.03
1937     49        54.23
1937     50        39.62
1937     51        28.66
1937     52        10.38
1937     53         5.01
1937     54         3.05
1937     55+        3.68
1938     12-           .
1938     13            .
1938     14            .
1938     15            .
1938     16            .
1938     17            .
1938     18            .
1938     19            .
1938     20            .
1938     21    193889.63
1938     22    225837.45
1938     23    227976.75
1938     24    217828.82
1938     25    196156.71
1938     26    171704.50
1938     27    154400.94
1938     28    140412.86
1938     29    119826.30
1938     30    116521.14
1938     31     96011.13
1938     32     87550.31
1938     33     74867.82
1938     34     63178.42
1938     35     52205.98
1938     36     42656.82
1938     37     32444.57
1938     38     24506.38
1938     39     17560.33
1938     40     12542.42
1938     41      8039.76
1938     42      5221.26
1938     43      3133.80
1938     44      1765.81
1938     45       841.80
1938     46       406.47
1938     47       168.96
1938     48        87.15
1938     49        60.14
1938     50        31.29
1938     51         8.84
1938     52         4.57
1938     53         3.93
1938     54         2.07
1938     55+        5.41
1939     12-           .
1939     13            .
1939     14            .
1939     15            .
1939     16            .
1939     17            .
1939     18            .
1939     19            .
1939     20    150402.88
1939     21    184505.38
1939     22    207032.17
1939     23    206402.71
1939     24    197421.50
1939     25    179654.12
1939     26    164524.23
1939     27    147551.25
1939     28    132548.76
1939     29    116878.70
1939     30    114224.93
1939     31     95838.10
1939     32     86833.10
1939     33     73052.90
1939     34     61469.44
1939     35     51012.96
1939     36     40488.35
1939     37     30751.79
1939     38     23435.24
1939     39     16628.44
1939     40     11761.63
1939     41      7776.49
1939     42      5266.14
1939     43      3263.30
1939     44      1753.49
1939     45       855.14
1939     46       431.00
1939     47       164.62
1939     48        94.04
1939     49        54.84
1939     50        16.39
1939     51         4.72
1939     52         3.51
1939     53         3.52
1939     54         0.52
1939     55+        3.08
1940     12-           .
1940     13            .
1940     14            .
1940     15            .
1940     16            .
1940     17            .
1940     18            .
1940     19     78843.87
1940     20    147096.29
1940     21    170963.37
1940     22    183738.38
1940     23    180335.44
1940     24    167725.87
1940     25    156568.24
1940     26    142607.39
1940     27    123795.15
1940     28    111842.69
1940     29     97984.12
1940     30     94157.05
1940     31     81229.46
1940     32     71178.66
1940     33     58969.04
1940     34     49198.55
1940     35     40167.33
1940     36     31700.41
1940     37     23657.55
1940     38     17965.71
1940     39     12662.19
1940     40      9289.31
1940     41      6515.61
1940     42      4443.48
1940     43      2648.37
1940     44      1458.14
1940     45       791.48
1940     46       384.59
1940     47       153.73
1940     48        78.42
1940     49        36.05
1940     50        10.90
1940     51         4.33
1940     52         3.38
1940     53         1.83
1940     54         0.00
1940     55+        3.18
1941     12-           .
1941     13            .
1941     14            .
1941     15            .
1941     16            .
1941     17            .
1941     18     34503.99
1941     19     76779.07
1941     20    135676.23
1941     21    151408.15
1941     22    164466.37
1941     23    159369.27
1941     24    151632.41
1941     25    142710.55
1941     26    129813.45
1941     27    116063.35
1941     28    108122.42
1941     29     96712.61
1941     30     92419.41
1941     31     77209.76
1941     32     66683.28
1941     33     55320.04
1941     34     45273.60
1941     35     36910.56
1941     36     29217.56
1941     37     21579.64
1941     38     16288.94
1941     39     11723.45
1941     40      9175.50
1941     41      6384.88
1941     42      4219.49
1941     43      2415.25
1941     44      1418.61
1941     45       749.43
1941     46       336.52
1941     47       125.57
1941     48        61.00
1941     49        24.94
1941     50         8.06
1941     51         5.41
1941     52         3.31
1941     53         1.71
1941     54         1.91
1941     55+        7.18
1942     12-           .
1942     13            .
1942     14            .
1942     15            .
1942     16            .
1942     17      6259.39
1942     18     23914.97
1942     19     46732.74
1942     20     78738.48
1942     21     85013.64
1942     22     88277.48
1942     23     87430.30
1942     24     82887.97
1942     25     77461.33
1942     26     71148.78
1942     27     63656.78
1942     28     59850.50
1942     29     54756.02
1942     30     51111.60
1942     31     42277.95
1942     32     37161.62
