Czechia, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 02/02/2023
Year    ARDY   Cohort        ASFR
1952     51     1901      0.00002
1952     52     1900      0.00001
1952     53     1899      0.00001
1952     54     1898      0.00000
1952     55+    1897-     0.00000
1953     12-    1941+     0.00000
1953     13     1940      0.00001
1953     14     1939      0.00013
1953     15     1938      0.00102
1953     16     1937      0.00458
1953     17     1936      0.01723
1953     18     1935      0.04908
1953     19     1934      0.09454
1953     20     1933      0.13875
1953     21     1932      0.17289
1953     22     1931      0.19423
1953     23     1930      0.19957
1953     24     1929      0.19541
1953     25     1928      0.18631
1953     26     1927      0.16960
1953     27     1926      0.15232
1953     28     1925      0.13864
1953     29     1924      0.12649
1953     30     1923      0.11300
1953     31     1922      0.10024
1953     32     1921      0.08906
1953     33     1920      0.08027
1953     34     1919      0.07171
1953     35     1918      0.06007
1953     36     1917      0.05367
1953     37     1916      0.04728
1953     38     1915      0.04110
1953     39     1914      0.03539
1953     40     1913      0.02862
1953     41     1912      0.02224
1953     42     1911      0.01598
1953     43     1910      0.01114
1953     44     1909      0.00737
1953     45     1908      0.00402
1953     46     1907      0.00189
1953     47     1906      0.00088
1953     48     1905      0.00039
1953     49     1904      0.00017
1953     50     1903      0.00009
1953     51     1902      0.00005
1953     52     1901      0.00003
1953     53     1900      0.00001
1953     54     1899      0.00001
1953     55+    1898-     0.00000
1954     12-    1942+     0.00000
1954     13     1941      0.00001
1954     14     1940      0.00018
1954     15     1939      0.00104
1954     16     1938      0.00414
1954     17     1937      0.01609
1954     18     1936      0.04544
1954     19     1935      0.09229
1954     20     1934      0.14159
1954     21     1933      0.17693
1954     22     1932      0.19682
1954     23     1931      0.20041
1954     24     1930      0.19594
1954     25     1929      0.18493
1954     26     1928      0.16966
1954     27     1927      0.15297
1954     28     1926      0.13716
1954     29     1925      0.12416
1954     30     1924      0.11042
1954     31     1923      0.09752
1954     32     1922      0.08740
1954     33     1921      0.07687
1954     34     1920      0.06749
1954     35     1919      0.06116
1954     36     1918      0.05129
1954     37     1917      0.04464
1954     38     1916      0.03845
1954     39     1915      0.03288
1954     40     1914      0.02730
1954     41     1913      0.02111
1954     42     1912      0.01529
1954     43     1911      0.01025
1954     44     1910      0.00631
1954     45     1909      0.00326
1954     46     1908      0.00164
1954     47     1907      0.00076
1954     48     1906      0.00032
1954     49     1905      0.00013
1954     50     1904      0.00006
1954     51     1903      0.00004
1954     52     1902      0.00002
1954     53     1901      0.00001
1954     54     1900      0.00000
1954     55+    1899-     0.00000
1955     12-    1943+     0.00000
1955     13     1942      0.00001
1955     14     1941      0.00013
1955     15     1940      0.00107
1955     16     1939      0.00508
1955     17     1938      0.01793
1955     18     1937      0.04634
1955     19     1936      0.09144
1955     20     1935      0.14226
1955     21     1934      0.18119
1955     22     1933      0.20185
1955     23     1932      0.20352
1955     24     1931      0.19539
1955     25     1930      0.18493
1955     26     1929      0.17011
1955     27     1928      0.15280
1955     28     1927      0.13850
1955     29     1926      0.12496
1955     30     1925      0.10924
1955     31     1924      0.09820
1955     32     1923      0.08622
1955     33     1922      0.07478
1955     34     1921      0.06620
1955     35     1920      0.05772
1955     36     1919      0.05082
1955     37     1918      0.04161
1955     38     1917      0.03592
1955     39     1916      0.03026
1955     40     1915      0.02545
1955     41     1914      0.02000
1955     42     1913      0.01406
1955     43     1912      0.00996
1955     44     1911      0.00614
1955     45     1910      0.00339
1955     46     1909      0.00173
1955     47     1908      0.00083
1955     48     1907      0.00038
1955     49     1906      0.00017
1955     50     1905      0.00008
1955     51     1904      0.00005
1955     52     1903      0.00003
1955     53     1902      0.00001
1955     54     1901      0.00001
1955     55+    1900-     0.00000
1956     12-    1944+     0.00000
1956     13     1943      0.00001
1956     14     1942      0.00016
1956     15     1941      0.00112
1956     16     1940      0.00604
1956     17     1939      0.02109
1956     18     1938      0.04954
1956     19     1937      0.09804
1956     20     1936      0.14739
1956     21     1935      0.18474
1956     22     1934      0.20534
1956     23     1933      0.20683
1956     24     1932      0.19922
1956     25     1931      0.18549
1956     26     1930      0.16815
1956     27     1929      0.14981
1956     28     1928      0.13518
1956     29     1927      0.12216
1956     30     1926      0.10711
1956     31     1925      0.09340
1956     32     1924      0.08118
1956     33     1923      0.07240
1956     34     1922      0.06359
1956     35     1921      0.05569
1956     36     1920      0.04864
1956     37     1919      0.04199
1956     38     1918      0.03381
1956     39     1917      0.02694
1956     40     1916      0.02269
1956     41     1915      0.01874
1956     42     1914      0.01354
1956     43     1913      0.00843
1956     44     1912      0.00548
1956     45     1911      0.00336
1956     46     1910      0.00162
1956     47     1909      0.00063
1956     48     1908      0.00020
1956     49     1907      0.00006
1956     50     1906      0.00002
1956     51     1905      0.00002
1956     52     1904      0.00001
1956     53     1903      0.00001
1956     54     1902      0.00000
1956     55+    1901-     0.00000
1957     12-    1945+     0.00000
1957     13     1944      0.00001
1957     14     1943      0.00014
1957     15     1942      0.00097
1957     16     1941      0.00555
1957     17     1940      0.02333
1957     18     1939      0.05498
1957     19     1938      0.09972
1957     20     1937      0.14957
1957     21     1936      0.18447
1957     22     1935      0.20656
1957     23     1934      0.20792
1957     24     1933      0.19619
1957     25     1932      0.17963
1957     26     1931      0.16125
1957     27     1930      0.14449
1957     28     1929      0.12722
1957     29     1928      0.11355
1957     30     1927      0.10066
1957     31     1926      0.08919
1957     32     1925      0.07856
1957     33     1924      0.06756
1957     34     1923      0.05923
1957     35     1922      0.05119
1957     36     1921      0.04367
1957     37     1920      0.03775
1957     38     1919      0.03256
1957     39     1918      0.02511
1957     40     1917      0.01984
1957     41     1916      0.01545
1957     42     1915      0.01178
1957     43     1914      0.00776
1957     44     1913      0.00420
1957     45     1912      0.00274
1957     46     1911      0.00156
1957     47     1910      0.00055
1957     48     1909      0.00014
1957     49     1908      0.00003
1957     50     1907      0.00000
1957     51     1906      0.00000
1957     52     1905      0.00000
1957     53     1904      0.00000
1957     54     1903      0.00000
1957     55+    1902-     0.00000
1958     12-    1946+     0.00000
1958     13     1945      0.00001
1958     14     1944      0.00010
1958     15     1943      0.00069
1958     16     1942      0.00397
1958     17     1941      0.01895
1958     18     1940      0.05220
1958     19     1939      0.09790
1958     20     1938      0.14650
1958     21     1937      0.17988
1958     22     1936      0.19805
1958     23     1935      0.20059
1958     24     1934      0.18993
1958     25     1933      0.17337
1958     26     1932      0.15433
1958     27     1931      0.13688
1958     28     1930      0.11975
1958     29     1929      0.10203
1958     30     1928      0.08853
1958     31     1927      0.07764
1958     32     1926      0.06603
1958     33     1925      0.05689
1958     34     1924      0.04886
1958     35     1923      0.04307
1958     36     1922      0.03644
1958     37     1921      0.02989
1958     38     1920      0.02485
1958     39     1919      0.02004
1958     40     1918      0.01461
1958     41     1917      0.01080
1958     42     1916      0.00772
1958     43     1915      0.00566
1958     44     1914      0.00373
1958     45     1913      0.00171
1958     46     1912      0.00076
1958     47     1911      0.00037
1958     48     1910      0.00017
1958     49     1909      0.00008
1958     50     1908      0.00005
1958     51     1907      0.00003
1958     52     1906      0.00002
1958     53     1905      0.00001
1958     54     1904      0.00000
1958     55+    1903-     0.00000
1959     12-    1947+     0.00000
1959     13     1946      0.00000
1959     14     1945      0.00006
1959     15     1944      0.00056
1959     16     1943      0.00354
1959     17     1942      0.01647
1959     18     1941      0.04886
1959     19     1940      0.10084
1959     20     1939      0.15011
1959     21     1938      0.18111
1959     22     1937      0.19573
1959     23     1936      0.19177
1959     24     1935      0.18066
1959     25     1934      0.16226
1959     26     1933      0.14340
1959     27     1932      0.12476
1959     28     1931      0.10593
1959     29     1930      0.08959
1959     30     1929      0.07546
1959     31     1928      0.06427
1959     32     1927      0.05497
1959     33     1926      0.04672
1959     34     1925      0.03973
1959     35     1924      0.03381
1959     36     1923      0.02792
1959     37     1922      0.02247
1959     38     1921      0.01789
1959     39     1920      0.01427
1959     40     1919      0.01122
1959     41     1918      0.00793
1959     42     1917      0.00576
1959     43     1916      0.00373
1959     44     1915      0.00239
1959     45     1914      0.00141
1959     46     1913      0.00060
1959     47     1912      0.00022
1959     48     1911      0.00007
1959     49     1910      0.00002
1959     50     1909      0.00001
1959     51     1908      0.00000
1959     52     1907      0.00000
1959     53     1906      0.00000
1959     54     1905      0.00000
1959     55+    1904-     0.00000
1960     12-    1948+     0.00000
1960     13     1947      0.00000
1960     14     1946      0.00008
1960     15     1945      0.00053
1960     16     1944      0.00344
1960     17     1943      0.01588
1960     18     1942      0.04637
1960     19     1941      0.10104
1960     20     1940      0.15609
1960     21     1939      0.18291
1960     22     1938      0.19265
1960     23     1937      0.19316
1960     24     1936      0.18077
1960     25     1935      0.16397
1960     26     1934      0.14330
1960     27     1933      0.12463
1960     28     1932      0.10660
1960     29     1931      0.09040
1960     30     1930      0.07575
1960     31     1929      0.06340
1960     32     1928      0.05356
1960     33     1927      0.04486
1960     34     1926      0.03838
1960     35     1925      0.03266
1960     36     1924      0.02694
1960     37     1923      0.02192
1960     38     1922      0.01772
1960     39     1921      0.01318
1960     40     1920      0.00976
1960     41     1919      0.00770
1960     42     1918      0.00485
1960     43     1917      0.00311
1960     44     1916      0.00185
1960     45     1915      0.00101
1960     46     1914      0.00059
1960     47     1913      0.00026
1960     48     1912      0.00010
1960     49     1911      0.00003
1960     50     1910      0.00001
1960     51     1909      0.00001
1960     52     1908      0.00001
1960     53     1907      0.00000
1960     54     1906      0.00000
1960     55+    1905-     0.00000
1961     12-    1949+     0.00000
1961     13     1948      0.00000
1961     14     1947      0.00008
1961     15     1946      0.00060
1961     16     1945      0.00341
1961     17     1944      0.01546
1961     18     1943      0.04643
1961     19     1942      0.09774
1961     20     1941      0.15413
1961     21     1940      0.19027
1961     22     1939      0.19893
1961     23     1938      0.19718
1961     24     1937      0.18473
1961     25     1936      0.16508
1961     26     1935      0.14606
1961     27     1934      0.12494
1961     28     1933      0.10603
1961     29     1932      0.09007
1961     30     1931      0.07747
1961     31     1930      0.06475
1961     32     1929      0.05378
1961     33     1928      0.04610
1961     34     1927      0.03772
1961     35     1926      0.03093
1961     36     1925      0.02594
1961     37     1924      0.02084
1961     38     1923      0.01648
1961     39     1922      0.01321
1961     40     1921      0.01050
1961     41     1920      0.00735
1961     42     1919      0.00500
1961     43     1918      0.00310
1961     44     1917      0.00202
1961     45     1916      0.00101
1961     46     1915      0.00036
1961     47     1914      0.00018
1961     48     1913      0.00011
1961     49     1912      0.00007
1961     50     1911      0.00006
1961     51     1910      0.00004
1961     52     1909      0.00002
1961     53     1908      0.00001
1961     54     1907      0.00001
1961     55+    1906-     0.00000
1962     12-    1950+     0.00000
1962     13     1949      0.00000
1962     14     1948      0.00007
1962     15     1947      0.00053
1962     16     1946      0.00325
1962     17     1945      0.01489
1962     18     1944      0.04633
1962     19     1943      0.10201
1962     20     1942      0.15611
1962     21     1941      0.19103
1962     22     1940      0.20637
1962     23     1939      0.19831
1962     24     1938      0.18565
1962     25     1937      0.17031
1962     26     1936      0.14838
1962     27     1935      0.12890
1962     28     1934      0.10840
1962     29     1933      0.09112
1962     30     1932      0.07666
1962     31     1931      0.06211
1962     32     1930      0.05244
1962     33     1929      0.04423
1962     34     1928      0.03551
1962     35     1927      0.03004
1962     36     1926      0.02503
1962     37     1925      0.01935
1962     38     1924      0.01513
1962     39     1923      0.01238
1962     40     1922      0.00928
1962     41     1921      0.00630
1962     42     1920      0.00449
1962     43     1919      0.00290
1962     44     1918      0.00162
1962     45     1917      0.00101
1962     46     1916      0.00051
1962     47     1915      0.00022
1962     48     1914      0.00009
1962     49     1913      0.00003
1962     50     1912      0.00002
1962     51     1911      0.00001
1962     52     1910      0.00001
1962     53     1909      0.00000
1962     54     1908      0.00000
1962     55+    1907-     0.00000
1963     12-    1951+     0.00000
1963     13     1950      0.00001
1963     14     1949      0.00013
1963     15     1948      0.00056
1963     16     1947      0.00286
1963     17     1946      0.01580
1963     18     1945      0.05068
1963     19     1944      0.10917
1963     20     1943      0.16837
1963     21     1942      0.20136
1963     22     1941      0.21509
1963     23     1940      0.21448
1963     24     1939      0.19875
1963     25     1938      0.18194
1963     26     1937      0.16507
1963     27     1936      0.14214
1963     28     1935      0.12265
1963     29     1934      0.10418
1963     30     1933      0.08794
1963     31     1932      0.07425
1963     32     1931      0.06098
1963     33     1930      0.05060
1963     34     1929      0.04212
1963     35     1928      0.03382
1963     36     1927      0.02768
1963     37     1926      0.02334
1963     38     1925      0.01792
1963     39     1924      0.01288
1963     40     1923      0.00935
1963     41     1922      0.00634
1963     42     1921      0.00451
1963     43     1920      0.00324
1963     44     1919      0.00181
1963     45     1918      0.00083
1963     46     1917      0.00046
1963     47     1916      0.00023
1963     48     1915      0.00011
1963     49     1914      0.00006
1963     50     1913      0.00003
1963     51     1912      0.00002
1963     52     1911      0.00001
1963     53     1910      0.00001
1963     54     1909      0.00000
1963     55+    1908-     0.00000
1964     12-    1952+     0.00000
1964     13     1951      0.00001
1964     14     1950      0.00010
1964     15     1949      0.00055
1964     16     1948      0.00328
1964     17     1947      0.01544
1964     18     1946      0.04835
1964     19     1945      0.10939
1964     20     1944      0.17114
1964     21     1943      0.20490
1964     22     1942      0.21134
1964     23     1941      0.20747
1964     24     1940      0.19713
1964     25     1939      0.18104
1964     26     1938      0.16320
1964     27     1937      0.14633
1964     28     1936      0.12790
1964     29     1935      0.10851
1964     30     1934      0.09145
1964     31     1933      0.07712
1964     32     1932      0.06544
1964     33     1931      0.05441
1964     34     1930      0.04546
1964     35     1929      0.03757
1964     36     1928      0.02993
1964     37     1927      0.02402
1964     38     1926      0.01817
1964     39     1925      0.01354
1964     40     1924      0.01041
1964     41     1923      0.00765
1964     42     1922      0.00515
1964     43     1921      0.00331
1964     44     1920      0.00213
1964     45     1919      0.00113
1964     46     1918      0.00043
1964     47     1917      0.00018
1964     48     1916      0.00007
1964     49     1915      0.00003
1964     50     1914      0.00001
1964     51     1913      0.00001
1964     52     1912      0.00001
1964     53     1911      0.00000
1964     54     1910      0.00000
1964     55+    1909-     0.00000
1965     12-    1953+     0.00000
1965     13     1952      0.00000
1965     14     1951      0.00008
1965     15     1950      0.00062
1965     16     1949      0.00359
1965     17     1948      0.01544
1965     18     1947      0.04659
1965     19     1946      0.10323
1965     20     1945      0.15899
1965     21     1944      0.19253
1965     22     1943      0.20065
1965     23     1942      0.19128
1965     24     1941      0.18100
1965     25     1940      0.16529
1965     26     1939      0.14592
1965     27     1938      0.13229
1965     28     1937      0.11840
1965     29     1936      0.10060
1965     30     1935      0.08508
1965     31     1934      0.07220
1965     32     1933      0.06097
1965     33     1932      0.05024
1965     34     1931      0.04092
1965     35     1930      0.03425
1965     36     1929      0.02789
1965     37     1928      0.02145
1965     38     1927      0.01697
1965     39     1926      0.01337
1965     40     1925      0.01008
1965     41     1924      0.00746
1965     42     1923      0.00514
1965     43     1922      0.00298
1965     44     1921      0.00175
1965     45     1920      0.00101
1965     46     1919      0.00053
1965     47     1918      0.00025
1965     48     1917      0.00010
1965     49     1916      0.00004
1965     50     1915      0.00002
1965     51     1914      0.00002
1965     52     1913      0.00001
1965     53     1912      0.00001
1965     54     1911      0.00000
1965     55+    1910-     0.00000
1966     12-    1954+     0.00000
1966     13     1953      0.00000
1966     14     1952      0.00009
1966     15     1951      0.00061
1966     16     1950      0.00342
1966     17     1949      0.01504
1966     18     1948      0.04543
1966     19     1947      0.09895
1966     20     1946      0.15579
1966     21     1945      0.18512
1966     22     1944      0.19051
1966     23     1943      0.18143
1966     24     1942      0.16577
1966     25     1941      0.15176
1966     26     1940      0.13704
1966     27     1939      0.12082
1966     28     1938      0.10360
1966     29     1937      0.08974
1966     30     1936      0.07588
1966     31     1935      0.06278
1966     32     1934      0.05259
1966     33     1933      0.04364
1966     34     1932      0.03565
1966     35     1931      0.03021
1966     36     1930      0.02463
1966     37     1929      0.01896
1966     38     1928      0.01552
1966     39     1927      0.01176
1966     40     1926      0.00823
1966     41     1925      0.00607
1966     42     1924      0.00411
1966     43     1923      0.00242
1966     44     1922      0.00137
1966     45     1921      0.00084
1966     46     1920      0.00048
1966     47     1919      0.00021
1966     48     1918      0.00006
1966     49     1917      0.00002
1966     50     1916      0.00000
1966     51     1915      0.00000
1966     52     1914      0.00000
1966     53     1913      0.00000
1966     54     1912      0.00000
1966     55+    1911-     0.00000
1967     12-    1955+     0.00000
1967     13     1954      0.00001
1967     14     1953      0.00010
1967     15     1952      0.00059
1967     16     1951      0.00311
1967     17     1950      0.01472
1967     18     1949      0.04576
1967     19     1948      0.10073
1967     20     1947      0.15468
1967     21     1946      0.18173
1967     22     1945      0.18335
1967     23     1944      0.17488
1967     24     1943      0.16192
1967     25     1942      0.14252
1967     26     1941      0.12545
1967     27     1940      0.10936
1967     28     1939      0.09492
1967     29     1938      0.08363
1967     30     1937      0.06961
1967     31     1936      0.05734
1967     32     1935      0.04707
1967     33     1934      0.03865
1967     34     1933      0.03234
1967     35     1932      0.02589
1967     36     1931      0.02034
1967     37     1930      0.01671
1967     38     1929      0.01337
1967     39     1928      0.00973
1967     40     1927      0.00735
1967     41     1926      0.00514
1967     42     1925      0.00360
1967     43     1924      0.00219
1967     44     1923      0.00131
1967     45     1922      0.00079
1967     46     1921      0.00036
1967     47     1920      0.00015
1967     48     1919      0.00006
1967     49     1918      0.00002
1967     50     1917      0.00001
1967     51     1916      0.00001
1967     52     1915      0.00000
1967     53     1914      0.00000
1967     54     1913      0.00000
1967     55+    1912-     0.00000
1968     12-    1956+     0.00000
1968     13     1955      0.00001
1968     14     1954      0.00014
1968     15     1953      0.00073
1968     16     1952      0.00309
1968     17     1951      0.01427
1968     18     1950      0.04546
1968     19     1949      0.09732
1968     20     1948      0.15004
1968     21     1947      0.17812
1968     22     1946      0.18150
1968     23     1945      0.16807
1968     24     1944      0.15574
1968     25     1943      0.14132
1968     26     1942      0.12262
1968     27     1941      0.10523
1968     28     1940      0.09093
1968     29     1939      0.07860
1968     30     1938      0.06533
1968     31     1937      0.05310
1968     32     1936      0.04400
1968     33     1935      0.03658
1968     34     1934      0.02868
1968     35     1933      0.02386
1968     36     1932      0.01933
1968     37     1931      0.01571
1968     38     1930      0.01279
1968     39     1929      0.00882
1968     40     1928      0.00656
1968     41     1927      0.00501
1968     42     1926      0.00316
1968     43     1925      0.00202
1968     44     1924      0.00120
1968     45     1923      0.00056
1968     46     1922      0.00027
1968     47     1921      0.00014
1968     48     1920      0.00007
1968     49     1919      0.00003
1968     50     1918      0.00002
1968     51     1917      0.00002
1968     52     1916      0.00001
1968     53     1915      0.00001
1968     54     1914      0.00000
1968     55+    1913-     0.00000
1969     12-    1957+     0.00000
1969     13     1956      0.00000
1969     14     1955      0.00008
1969     15     1954      0.00056
1969     16     1953      0.00323
1969     17     1952      0.01564
1969     18     1951      0.04780
1969     19     1950      0.10050
1969     20     1949      0.15406
1969     21     1948      0.18244
1969     22     1947      0.18570
1969     23     1946      0.17547
1969     24     1945      0.15626
1969     25     1944      0.14147
1969     26     1943      0.12475
1969     27     1942      0.10599
1969     28     1941      0.09214
1969     29     1940      0.07720
1969     30     1939      0.06399
1969     31     1938      0.05458
1969     32     1937      0.04563
1969     33     1936      0.03679
1969     34     1935      0.02970
1969     35     1934      0.02414
1969     36     1933      0.01946
1969     37     1932      0.01511
1969     38     1931      0.01191
1969     39     1930      0.00957
1969     40     1929      0.00693
1969     41     1928      0.00481
1969     42     1927      0.00332
1969     43     1926      0.00198
1969     44     1925      0.00118
1969     45     1924      0.00063
1969     46     1923      0.00029
1969     47     1922      0.00015
1969     48     1921      0.00007
1969     49     1920      0.00004
1969     50     1919      0.00002
1969     51     1918      0.00002
1969     52     1917      0.00001
1969     53     1916      0.00001
1969     54     1915      0.00000
1969     55+    1914-     0.00000
1970     12-    1958+     0.00000
1970     13     1957      0.00001
1970     14     1956      0.00012
1970     15     1955      0.00075
1970     16     1954      0.00401
1970     17     1953      0.01658
1970     18     1952      0.04624
1970     19     1951      0.10051
1970     20     1950      0.15645
1970     21     1949      0.18311
1970     22     1948      0.18670
1970     23     1947      0.17970
1970     24     1946      0.16346
1970     25     1945      0.14293
1970     26     1944      0.12891
1970     27     1943      0.11242
1970     28     1942      0.09344
1970     29     1941      0.07839
1970     30     1940      0.06709
1970     31     1939      0.05483
1970     32     1938      0.04339
1970     33     1937      0.03728
1970     34     1936      0.02932
1970     35     1935      0.02247
1970     36     1934      0.01857
1970     37     1933      0.01416
1970     38     1932      0.01122
1970     39     1931      0.00917
1970     40     1930      0.00695
1970     41     1929      0.00486
1970     42     1928      0.00291
1970     43     1927      0.00182
1970     44     1926      0.00118
1970     45     1925      0.00052
1970     46     1924      0.00019
1970     47     1923      0.00010
1970     48     1922      0.00005
1970     49     1921      0.00003
1970     50     1920      0.00002
1970     51     1919      0.00001
1970     52     1918      0.00001
1970     53     1917      0.00001
1970     54     1916      0.00000
1970     55+    1915-     0.00000
1971     12-    1959+     0.00000
1971     13     1958      0.00001
1971     14     1957      0.00013
1971     15     1956      0.00083
1971     16     1955      0.00420
1971     17     1954      0.01688
1971     18     1953      0.04730
1971     19     1952      0.09937
1971     20     1951      0.15134
1971     21     1950      0.18124
1971     22     1949      0.18820
1971     23     1948      0.18170
1971     24     1947      0.16911
1971     25     1946      0.15226
1971     26     1945      0.13307
1971     27     1944      0.11648
1971     28     1943      0.10166
1971     29     1942      0.08683
1971     30     1941      0.07255
1971     31     1940      0.05909
1971     32     1939      0.04829
1971     33     1938      0.03986
1971     34     1937      0.03166
1971     35     1936      0.02496
1971     36     1935      0.02008
1971     37     1934      0.01551
1971     38     1933      0.01162
1971     39     1932      0.00838
1971     40     1931      0.00644
1971     41     1930      0.00476
1971     42     1929      0.00306
1971     43     1928      0.00176
1971     44     1927      0.00095
1971     45     1926      0.00055
1971     46     1925      0.00028
1971     47     1924      0.00012
1971     48     1923      0.00004
1971     49     1922      0.00002
1971     50     1921      0.00000
1971     51     1920      0.00000
1971     52     1919      0.00000
1971     53     1918      0.00000
1971     54     1917      0.00000
1971     55+    1916-     0.00000
1972     12-    1960+     0.00000
1972     13     1959      0.00000
1972     14     1958      0.00009
1972     15     1957      0.00067
1972     16     1956      0.00394
1972     17     1955      0.01694
1972     18     1954      0.04861
1972     19     1953      0.09993
1972     20     1952      0.15375
1972     21     1951      0.18917
1972     22     1950      0.19940
1972     23     1949      0.19221
1972     24     1948      0.17988
1972     25     1947      0.16448
1972     26     1946      0.14439
1972     27     1945      0.12284
1972     28     1944      0.10500
1972     29     1943      0.09033
1972     30     1942      0.07504
1972     31     1941      0.06237
1972     32     1940      0.05173
1972     33     1939      0.04221
1972     34     1938      0.03450
1972     35     1937      0.02673
1972     36     1936      0.02013
1972     37     1935      0.01534
1972     38     1934      0.01190
1972     39     1933      0.00887
1972     40     1932      0.00640
1972     41     1931      0.00437
1972     42     1930      0.00286
1972     43     1929      0.00164
1972     44     1928      0.00093
1972     45     1927      0.00062
1972     46     1926      0.00033
1972     47     1925      0.00014
1972     48     1924      0.00005
1972     49     1923      0.00002
1972     50     1922      0.00000
1972     51     1921      0.00000
1972     52     1920      0.00000
1972     53     1919      0.00000
1972     54     1918      0.00000
1972     55+    1917-     0.00000
1973     12-    1961+     0.00000
1973     13     1960      0.00000
1973     14     1959      0.00009
1973     15     1958      0.00061
1973     16     1957      0.00380
1973     17     1956      0.01762
1973     18     1955      0.05030
1973     19     1954      0.10368
1973     20     1953      0.16050
1973     21     1952      0.19763
1973     22     1951      0.21458
1973     23     1950      0.21410
1973     24     1949      0.20122
1973     25     1948      0.18528
1973     26     1947      0.16571
1973     27     1946      0.14116
1973     28     1945      0.11733
1973     29     1944      0.10298
1973     30     1943      0.08898
1973     31     1942      0.07250
1973     32     1941      0.05741
1973     33     1940      0.04609
1973     34     1939      0.03774
1973     35     1938      0.03064
1973     36     1937      0.02311
1973     37     1936      0.01719
1973     38     1935      0.01304
1973     39     1934      0.00952
1973     40     1933      0.00686
1973     41     1932      0.00490
1973     42     1931      0.00307
1973     43     1930      0.00204
1973     44     1929      0.00120
1973     45     1928      0.00052
1973     46     1927      0.00024
1973     47     1926      0.00010
1973     48     1925      0.00004
1973     49     1924      0.00002
1973     50     1923      0.00000
1973     51     1922      0.00000
1973     52     1921      0.00000
1973     53     1920      0.00000
1973     54     1919      0.00000
1973     55+    1918-     0.00000
1974     12-    1962+     0.00000
