Iceland, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 06/09/2023
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1992    51    1941         0.00        0.00        0.00        0.00        0.00        0.00
1992    52    1940         0.00        0.00        0.00        0.00        0.00        0.00
1992    53    1939         0.00        0.00        0.00        0.00        0.00        0.00
1992    54    1938         0.00        0.00        0.00        0.00        0.00        0.00
1992    55+   1937-        0.00        0.00        0.00        0.00        0.00        0.00
1993    12-   1981+        0.00        0.00        0.00        0.00        0.00        0.00
1993    13    1980         0.00        0.00        0.00        0.00        0.00        0.00
1993    14    1979         1.00        1.00        0.00        0.00        0.00        0.00
1993    15    1978         0.00        0.00        0.00        0.00        0.00        0.00
1993    16    1977        13.00       13.00        0.00        0.00        0.00        0.00
1993    17    1976        17.00       17.00        0.00        0.00        0.00        0.00
1993    18    1975        57.00       53.00        4.00        0.00        0.00        0.00
1993    19    1974        93.00       84.00        9.00        0.00        0.00        0.00
1993    20    1973       133.00      114.00       19.00        0.00        0.00        0.00
1993    21    1972       191.00      147.00       41.00        3.00        0.00        0.00
1993    22    1971       196.00      138.00       56.00        2.00        0.00        0.00
1993    23    1970       215.00      139.00       65.00       10.00        1.00        0.00
1993    24    1969       256.00      153.00       92.00       11.00        0.00        0.00
1993    25    1968       266.00      122.00      124.00       16.00        3.00        1.00
1993    26    1967       286.00      115.00      128.00       34.00        7.00        2.00
1993    27    1966       339.00      117.00      154.00       53.00       15.00        0.00
1993    28    1965       322.00       91.00      152.00       68.00        7.00        4.00
1993    29    1964       311.00       75.00      130.00       85.00       19.00        2.00
1993    30    1963       288.00       55.00      108.00       93.00       27.00        5.00
1993    31    1962       264.00       47.00      101.00       86.00       28.00        2.00
1993    32    1961       229.00       36.00       71.00       93.00       24.00        5.00
1993    33    1960       208.00       22.00       58.00       85.00       38.00        5.00
1993    34    1959       219.00       20.00       56.00       94.00       37.00       12.00
1993    35    1958       163.00       12.00       41.00       60.00       35.00       15.00
1993    36    1957       160.00       16.00       40.00       67.00       25.00       12.00
1993    37    1956       119.00        7.00       31.00       38.00       29.00       14.00
1993    38    1955        91.00       10.00       13.00       35.00       23.00       10.00
1993    39    1954        61.00        4.00       11.00       21.00       16.00        9.00
1993    40    1953        47.00        5.00        7.00       15.00       14.00        6.00
1993    41    1952        36.00        1.00        4.00        7.00       15.00        9.00
1993    42    1951        18.00        2.00        1.00        6.00        2.00        7.00
1993    43    1950        16.00        0.00        3.00        5.00        3.00        5.00
1993    44    1949         5.00        0.00        1.00        1.00        2.00        1.00
1993    45    1948         2.00        0.00        0.00        0.00        1.00        1.00
1993    46    1947         1.00        0.00        0.00        0.00        0.00        1.00
1993    47    1946         0.00        0.00        0.00        0.00        0.00        0.00
1993    48    1945         0.00        0.00        0.00        0.00        0.00        0.00
1993    49    1944         0.00        0.00        0.00        0.00        0.00        0.00
1993    50    1943         0.00        0.00        0.00        0.00        0.00        0.00
1993    51    1942         0.00        0.00        0.00        0.00        0.00        0.00
1993    52    1941         0.00        0.00        0.00        0.00        0.00        0.00
1993    53    1940         0.00        0.00        0.00        0.00        0.00        0.00
1993    54    1939         0.00        0.00        0.00        0.00        0.00        0.00
1993    55+   1938-        0.00        0.00        0.00        0.00        0.00        0.00
1994    12-   1982+        0.00        0.00        0.00        0.00        0.00        0.00
1994    13    1981         0.00        0.00        0.00        0.00        0.00        0.00
1994    14    1980         0.00        0.00        0.00        0.00        0.00        0.00
1994    15    1979         2.00        2.00        0.00        0.00        0.00        0.00
1994    16    1978         7.00        7.00        0.00        0.00        0.00        0.00
1994    17    1977        25.00       24.00        1.00        0.00        0.00        0.00
1994    18    1976        63.00       63.00        0.00        0.00        0.00        0.00
1994    19    1975        90.00       85.00        5.00        0.00        0.00        0.00
1994    20    1974       124.00      105.00       18.00        1.00        0.00        0.00
1994    21    1973       159.00      134.00       23.00        2.00        0.00        0.00
1994    22    1972       221.00      151.00       58.00        9.00        3.00        0.00
1994    23    1971       209.00      141.00       60.00        8.00        0.00        0.00
1994    24    1970       227.00      115.00       93.00       17.00        2.00        0.00
1994    25    1969       249.00      126.00      100.00       22.00        1.00        0.00
1994    26    1968       267.00      116.00      108.00       40.00        3.00        0.00
1994    27    1967       299.00      110.00      122.00       57.00        9.00        1.00
1994    28    1966       303.00       90.00      140.00       62.00       11.00        0.00
1994    29    1965       287.00       71.00      137.00       70.00        9.00        0.00
1994    30    1964       272.00       57.00       99.00       81.00       29.00        6.00
1994    31    1963       298.00       44.00      115.00      108.00       23.00        8.00
1994    32    1962       222.00       23.00       67.00      104.00       23.00        5.00
1994    33    1961       201.00       33.00       57.00       73.00       28.00       10.00
1994    34    1960       189.00       23.00       51.00       73.00       31.00       11.00
1994    35    1959       174.00       19.00       42.00       66.00       35.00       12.00
1994    36    1958       170.00       18.00       33.00       74.00       36.00        9.00
1994    37    1957       115.00       11.00       20.00       54.00       19.00       11.00
1994    38    1956        76.00        5.00       18.00       24.00       18.00       11.00
1994    39    1955        76.00       10.00       15.00       24.00       20.00        7.00
1994    40    1954        52.00        2.00        9.00       21.00       14.00        6.00
1994    41    1953        32.00        8.00        3.00       12.00        4.00        5.00
1994    42    1952        18.00        0.00        7.00        4.00        2.00        5.00
1994    43    1951        11.00        0.00        2.00        5.00        1.00        3.00
1994    44    1950         3.00        0.00        0.00        0.00        1.00        2.00
1994    45    1949         0.00        0.00        0.00        0.00        0.00        0.00
1994    46    1948         1.00        1.00        0.00        0.00        0.00        0.00
1994    47    1947         0.00        0.00        0.00        0.00        0.00        0.00
1994    48    1946         0.00        0.00        0.00        0.00        0.00        0.00
1994    49    1945         0.00        0.00        0.00        0.00        0.00        0.00
1994    50    1944         0.00        0.00        0.00        0.00        0.00        0.00
1994    51    1943         0.00        0.00        0.00        0.00        0.00        0.00
1994    52    1942         0.00        0.00        0.00        0.00        0.00        0.00
1994    53    1941         0.00        0.00        0.00        0.00        0.00        0.00
1994    54    1940         0.00        0.00        0.00        0.00        0.00        0.00
1994    55+   1939-        0.00        0.00        0.00        0.00        0.00        0.00
1995    12-   1983+        0.00        0.00        0.00        0.00        0.00        0.00
1995    13    1982         0.00        0.00        0.00        0.00        0.00        0.00
1995    14    1981         0.00        0.00        0.00        0.00        0.00        0.00
1995    15    1980         1.00        1.00        0.00        0.00        0.00        0.00
1995    16    1979         5.00        5.00        0.00        0.00        0.00        0.00
1995    17    1978        33.00       33.00        0.00        0.00        0.00        0.00
1995    18    1977        58.00       56.00        2.00        0.00        0.00        0.00
1995    19    1976        83.00       80.00        3.00        0.00        0.00        0.00
1995    20    1975       122.00      106.00       16.00        0.00        0.00        0.00
1995    21    1974       169.00      138.00       31.00        0.00        0.00        0.00
1995    22    1973       193.00      124.00       61.00        7.00        1.00        0.00
1995    23    1972       219.00      158.00       53.00        8.00        0.00        0.00
1995    24    1971       208.00      130.00       61.00       17.00        0.00        0.00
1995    25    1970       225.00      126.00       74.00       22.00        3.00        0.00
1995    26    1969       240.00      110.00       97.00       30.00        3.00        0.00
1995    27    1968       245.00       95.00       97.00       48.00        5.00        0.00
1995    28    1967       281.00       80.00      130.00       64.00        7.00        0.00
1995    29    1966       281.00       75.00      120.00       72.00       11.00        3.00
1995    30    1965       283.00       73.00      102.00       91.00       12.00        5.00
1995    31    1964       283.00       39.00      124.00       92.00       20.00        8.00
1995    32    1963       246.00       35.00       78.00       95.00       30.00        8.00
1995    33    1962       223.00       29.00       70.00       92.00       29.00        3.00
1995    34    1961       194.00       20.00       56.00       77.00       32.00        9.00
1995    35    1960       168.00        8.00       44.00       75.00       28.00       13.00
1995    36    1959       149.00       19.00       26.00       62.00       33.00        9.00
1995    37    1958       116.00       12.00       26.00       40.00       25.00       13.00
1995    38    1957        84.00        4.00       22.00       33.00       17.00        8.00
1995    39    1956        62.00        9.00       10.00       18.00       18.00        7.00
1995    40    1955        42.00        6.00       12.00       14.00        5.00        5.00
1995    41    1954        37.00        8.00        8.00        7.00        8.00        6.00
1995    42    1953        13.00        1.00        4.00        5.00        2.00        1.00
1995    43    1952         8.00        1.00        1.00        5.00        0.00        1.00
1995    44    1951         3.00        0.00        1.00        1.00        0.00        1.00
1995    45    1950         4.00        1.00        0.00        1.00        0.00        2.00
1995    46    1949         1.00        0.00        0.00        0.00        0.00        1.00
1995    47    1948         1.00        1.00        0.00        0.00        0.00        0.00
1995    48    1947         0.00        0.00        0.00        0.00        0.00        0.00
1995    49    1946         0.00        0.00        0.00        0.00        0.00        0.00
1995    50    1945         0.00        0.00        0.00        0.00        0.00        0.00
1995    51    1944         0.00        0.00        0.00        0.00        0.00        0.00
1995    52    1943         0.00        0.00        0.00        0.00        0.00        0.00
1995    53    1942         0.00        0.00        0.00        0.00        0.00        0.00
1995    54    1941         0.00        0.00        0.00        0.00        0.00        0.00
1995    55+   1940-        0.00        0.00        0.00        0.00        0.00        0.00
1996    12-   1984+        0.00        0.00        0.00        0.00        0.00        0.00
1996    13    1983         0.00        0.00        0.00        0.00        0.00        0.00
1996    14    1982         0.00        0.00        0.00        0.00        0.00        0.00
1996    15    1981         1.00        1.00        0.00        0.00        0.00        0.00
1996    16    1980         9.00        9.00        0.00        0.00        0.00        0.00
1996    17    1979        22.00       22.00        0.00        0.00        0.00        0.00
1996    18    1978        54.00       52.00        2.00        0.00        0.00        0.00
1996    19    1977        84.00       77.00        7.00        0.00        0.00        0.00
1996    20    1976       116.00       96.00       20.00        0.00        0.00        0.00
1996    21    1975       153.00      124.00       27.00        2.00        0.00        0.00
1996    22    1974       177.00      132.00       39.00        5.00        1.00        0.00
1996    23    1973       215.00      140.00       67.00        6.00        2.00        0.00
1996    24    1972       244.00      147.00       84.00       12.00        1.00        0.00
1996    25    1971       228.00      122.00       86.00       20.00        0.00        0.00
1996    26    1970       228.00      100.00      103.00       21.00        4.00        0.00
1996    27    1969       295.00      105.00      137.00       48.00        5.00        0.00
1996    28    1968       257.00       80.00      117.00       50.00       10.00        0.00
1996    29    1967       280.00       78.00      122.00       63.00       16.00        1.00
1996    30    1966       277.00       50.00      130.00       68.00       25.00        4.00
1996    31    1965       249.00       49.00      118.00       63.00       16.00        3.00
1996    32    1964       265.00       31.00      109.00       81.00       37.00        7.00
1996    33    1963       231.00       34.00       69.00       89.00       31.00        8.00
1996    34    1962       200.00       26.00       59.00       81.00       28.00        6.00
1996    35    1961       175.00       21.00       42.00       74.00       29.00        9.00
1996    36    1960       153.00       12.00       31.00       74.00       24.00       12.00
1996    37    1959       141.00       12.00       38.00       54.00       28.00        9.00
1996    38    1958        93.00        7.00       29.00       29.00       16.00       12.00
1996    39    1957        71.00        4.00       17.00       23.00       19.00        8.00
1996    40    1956        51.00        3.00       16.00       12.00        9.00       11.00
1996    41    1955        13.00        0.00        4.00        2.00        5.00        2.00
1996    42    1954        22.00        1.00        5.00       10.00        4.00        2.00
1996    43    1953        18.00        1.00        5.00        4.00        4.00        4.00
1996    44    1952         4.00        0.00        0.00        2.00        1.00        1.00
1996    45    1951         1.00        0.00        0.00        0.00        0.00        1.00
1996    46    1950         2.00        0.00        1.00        1.00        0.00        0.00
1996    47    1949         0.00        0.00        0.00        0.00        0.00        0.00
1996    48    1948         0.00        0.00        0.00        0.00        0.00        0.00
1996    49    1947         0.00        0.00        0.00        0.00        0.00        0.00
1996    50    1946         0.00        0.00        0.00        0.00        0.00        0.00
1996    51    1945         0.00        0.00        0.00        0.00        0.00        0.00
1996    52    1944         0.00        0.00        0.00        0.00        0.00        0.00
1996    53    1943         0.00        0.00        0.00        0.00        0.00        0.00
1996    54    1942         0.00        0.00        0.00        0.00        0.00        0.00
1996    55+   1941-        0.00        0.00        0.00        0.00        0.00        0.00
1997    12-   1985+        0.00        0.00        0.00        0.00        0.00        0.00
1997    13    1984         0.00        0.00        0.00        0.00        0.00        0.00
1997    14    1983         0.00        0.00        0.00        0.00        0.00        0.00
1997    15    1982         1.00        1.00        0.00        0.00        0.00        0.00
1997    16    1981         6.00        6.00        0.00        0.00        0.00        0.00
1997    17    1980        28.00       28.00        0.00        0.00        0.00        0.00
1997    18    1979        71.00       69.00        2.00        0.00        0.00        0.00
1997    19    1978        98.00       93.00        5.00        0.00        0.00        0.00
1997    20    1977       112.00      100.00       12.00        0.00        0.00        0.00
1997    21    1976       162.00      134.00       27.00        1.00        0.00        0.00
1997    22    1975       181.00      137.00       41.00        3.00        0.00        0.00
1997    23    1974       191.00      131.00       50.00       10.00        0.00        0.00
1997    24    1973       213.00      130.00       64.00       15.00        2.00        2.00
1997    25    1972       283.00      151.00      111.00       16.00        3.00        2.00
1997    26    1971       225.00      108.00       87.00       28.00        2.00        0.00
1997    27    1970       246.00       98.00      107.00       33.00        8.00        0.00
1997    28    1969       250.00       78.00      117.00       46.00        7.00        2.00
1997    29    1968       232.00       66.00      102.00       56.00        8.00        0.00
1997    30    1967       265.00       67.00      119.00       55.00       21.00        3.00
1997    31    1966       274.00       51.00      101.00       96.00       21.00        5.00
1997    32    1965       220.00       31.00       76.00       78.00       31.00        4.00
1997    33    1964       215.00       41.00       73.00       73.00       22.00        6.00
1997    34    1963       180.00       22.00       55.00       75.00       25.00        3.00
1997    35    1962       182.00       17.00       51.00       74.00       34.00        6.00
1997    36    1961       129.00       17.00       36.00       45.00       25.00        6.00
1997    37    1960       109.00       11.00       32.00       37.00       18.00       11.00
1997    38    1959        84.00       11.00       24.00       18.00       25.00        6.00
1997    39    1958        69.00        4.00        9.00       30.00       18.00        8.00
1997    40    1957        47.00        7.00        7.00       15.00       16.00        2.00
1997    41    1956        31.00        5.00       10.00        6.00        4.00        6.00
1997    42    1955        25.00        4.00        3.00       10.00        4.00        4.00
1997    43    1954        15.00        3.00        1.00        4.00        4.00        3.00
1997    44    1953         3.00        1.00        0.00        2.00        0.00        0.00
1997    45    1952         4.00        0.00        0.00        1.00        1.00        2.00
1997    46    1951         0.00        0.00        0.00        0.00        0.00        0.00
1997    47    1950         0.00        0.00        0.00        0.00        0.00        0.00
1997    48    1949         0.00        0.00        0.00        0.00        0.00        0.00
1997    49    1948         0.00        0.00        0.00        0.00        0.00        0.00
1997    50    1947         0.00        0.00        0.00        0.00        0.00        0.00
1997    51    1946         0.00        0.00        0.00        0.00        0.00        0.00
1997    52    1945         0.00        0.00        0.00        0.00        0.00        0.00
1997    53    1944         0.00        0.00        0.00        0.00        0.00        0.00
1997    54    1943         0.00        0.00        0.00        0.00        0.00        0.00
1997    55+   1942-        0.00        0.00        0.00        0.00        0.00        0.00
1998    12-   1986+        0.00        0.00        0.00        0.00        0.00        0.00
1998    13    1985         0.00        0.00        0.00        0.00        0.00        0.00
1998    14    1984         0.00        0.00        0.00        0.00        0.00        0.00
1998    15    1983         0.00        0.00        0.00        0.00        0.00        0.00
1998    16    1982        10.00       10.00        0.00        0.00        0.00        0.00
1998    17    1981        34.00       34.00        0.00        0.00        0.00        0.00
1998    18    1980        81.00       80.00        1.00        0.00        0.00        0.00
1998    19    1979        92.00       83.00        8.00        1.00        0.00        0.00
1998    20    1978       100.00       85.00       15.00        0.00        0.00        0.00
1998    21    1977       155.00      128.00       23.00        4.00        0.00        0.00
1998    22    1976       158.00      118.00       35.00        4.00        1.00        0.00
1998    23    1975       181.00      110.00       66.00        5.00        0.00        0.00
1998    24    1974       227.00      132.00       80.00       13.00        2.00        0.00
1998    25    1973       247.00      138.00       88.00       19.00        1.00        1.00
1998    26    1972       272.00      147.00       92.00       29.00        4.00        0.00
1998    27    1971       255.00       94.00      122.00       36.00        3.00        0.00
1998    28    1970       264.00       82.00      127.00       43.00        9.00        3.00
1998    29    1969       273.00       77.00      118.00       63.00       15.00        0.00
1998    30    1968       213.00       58.00       95.00       46.00       11.00        3.00
1998    31    1967       240.00       48.00      101.00       68.00       21.00        2.00
1998    32    1966       244.00       44.00      101.00       75.00       21.00        3.00
1998    33    1965       207.00       31.00       80.00       66.00       20.00       10.00
1998    34    1964       208.00       25.00       73.00       78.00       26.00        6.00
1998    35    1963       170.00       14.00       52.00       60.00       32.00       12.00
1998    36    1962       111.00       14.00       25.00       45.00       24.00        3.00
1998    37    1961       125.00       10.00       24.00       53.00       28.00       10.00
1998    38    1960       105.00       13.00       23.00       35.00       21.00       13.00
1998    39    1959        66.00        7.00       16.00       23.00       13.00        7.00
1998    40    1958        55.00        8.00       11.00       14.00       14.00        8.00
1998    41    1957        33.00        4.00       13.00        6.00        7.00        3.00
1998    42    1956        18.00        3.00        3.00        1.00        8.00        3.00
1998    43    1955        24.00        3.00        8.00        5.00        5.00        3.00
1998    44    1954         7.00        0.00        0.00        3.00        1.00        3.00
1998    45    1953         2.00        0.00        1.00        0.00        0.00        1.00
1998    46    1952         0.00        0.00        0.00        0.00        0.00        0.00
1998    47    1951         1.00        0.00        0.00        0.00        0.00        1.00
1998    48    1950         0.00        0.00        0.00        0.00        0.00        0.00
1998    49    1949         0.00        0.00        0.00        0.00        0.00        0.00
1998    50    1948         0.00        0.00        0.00        0.00        0.00        0.00
1998    51    1947         0.00        0.00        0.00        0.00        0.00        0.00
1998    52    1946         0.00        0.00        0.00        0.00        0.00        0.00
1998    53    1945         0.00        0.00        0.00        0.00        0.00        0.00
1998    54    1944         0.00        0.00        0.00        0.00        0.00        0.00
1998    55+   1943-        0.00        0.00        0.00        0.00        0.00        0.00
1999    12-   1987+        0.00        0.00        0.00        0.00        0.00        0.00
1999    13    1986         0.00        0.00        0.00        0.00        0.00        0.00
1999    14    1985         0.00        0.00        0.00        0.00        0.00        0.00
1999    15    1984         0.00        0.00        0.00        0.00        0.00        0.00
1999    16    1983        12.00       12.00        0.00        0.00        0.00        0.00
1999    17    1982        23.00       23.00        0.00        0.00        0.00        0.00
1999    18    1981        72.00       72.00        0.00        0.00        0.00        0.00
1999    19    1980        98.00       89.00        9.00        0.00        0.00        0.00
1999    20    1979       133.00      109.00       23.00        1.00        0.00        0.00
1999    21    1978       156.00      121.00       30.00        5.00        0.00        0.00
1999    22    1977       148.00      107.00       38.00        3.00        0.00        0.00
1999    23    1976       191.00      124.00       60.00        6.00        1.00        0.00
1999    24    1975       226.00      134.00       78.00       13.00        1.00        0.00
1999    25    1974       222.00      123.00       73.00       23.00        3.00        0.00
1999    26    1973       248.00      135.00       78.00       29.00        5.00        1.00
1999    27    1972       291.00      124.00      125.00       36.00        5.00        1.00
1999    28    1971       237.00       86.00      105.00       39.00        7.00        0.00
1999    29    1970       232.00       64.00      104.00       54.00        8.00        2.00
1999    30    1969       237.00       54.00      114.00       54.00       11.00        4.00
1999    31    1968       240.00       48.00      107.00       68.00       14.00        3.00
1999    32    1967       217.00       48.00       83.00       66.00       15.00        5.00
1999    33    1966       197.00       37.00       63.00       69.00       23.00        5.00
1999    34    1965       184.00       21.00       74.00       68.00       17.00        4.00
1999    35    1964       188.00       22.00       55.00       81.00       25.00        5.00
1999    36    1963       135.00       19.00       30.00       51.00       23.00       12.00
1999    37    1962       135.00        8.00       40.00       51.00       26.00       10.00
1999    38    1961       110.00        6.00       33.00       34.00       30.00        7.00
1999    39    1960        58.00        6.00       13.00       18.00       15.00        6.00
1999    40    1959        47.00        4.00       13.00       13.00       10.00        7.00
1999    41    1958        27.00        2.00        7.00        6.00        7.00        5.00
1999    42    1957        16.00        0.00        4.00        3.00        5.00        4.00
1999    43    1956        11.00        0.00        4.00        1.00        4.00        2.00
1999    44    1955         6.00        1.00        1.00        1.00        3.00        0.00
1999    45    1954         3.00        0.00        0.00        3.00        0.00        0.00
