Iceland, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 06/09/2023
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1990     37     1953      0.05388     0.00108     0.00593     0.01994     0.01886     0.00808
1990     38     1952      0.04150     0.00403     0.00980     0.01441     0.00807     0.00519
1990     39     1951      0.03973     0.00218     0.00544     0.01143     0.01306     0.00762
1990     40     1950      0.02118     0.00176     0.00412     0.00647     0.00471     0.00412
1990     41     1949      0.00856     0.00000     0.00122     0.00244     0.00244     0.00244
1990     42     1948      0.01071     0.00059     0.00297     0.00297     0.00119     0.00297
1990     43     1947      0.00517     0.00065     0.00129     0.00129     0.00129     0.00065
1990     44     1946      0.00210     0.00000     0.00070     0.00070     0.00070     0.00000
1990     45     1945      0.00138     0.00000     0.00138     0.00000     0.00000     0.00000
1990     46     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     47     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     48     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     49     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     50     1940      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     51     1939      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     52     1938      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     53     1937      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     54     1936      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1990     55+    1935-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     12-    1979+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     13     1978      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     14     1977      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     15     1976      0.00100     0.00100     0.00000     0.00000     0.00000     0.00000
1991     16     1975      0.00336     0.00336     0.00000     0.00000     0.00000     0.00000
1991     17     1974      0.01756     0.01706     0.00050     0.00000     0.00000     0.00000
1991     18     1973      0.04101     0.03822     0.00233     0.00047     0.00000     0.00000
1991     19     1972      0.04535     0.04313     0.00222     0.00000     0.00000     0.00000
1991     20     1971      0.06509     0.05473     0.01035     0.00000     0.00000     0.00000
1991     21     1970      0.08674     0.07141     0.01322     0.00212     0.00000     0.00000
1991     22     1969      0.08974     0.06791     0.01940     0.00194     0.00049     0.00000
1991     23     1968      0.10678     0.06898     0.03270     0.00460     0.00051     0.00000
1991     24     1967      0.12165     0.07328     0.04215     0.00623     0.00000     0.00000
1991     25     1966      0.13127     0.06337     0.05070     0.01584     0.00136     0.00000
1991     26     1965      0.14186     0.05934     0.06073     0.01947     0.00232     0.00000
1991     27     1964      0.15500     0.05314     0.06731     0.02878     0.00531     0.00044
1991     28     1963      0.13994     0.03808     0.06515     0.03028     0.00551     0.00092
1991     29     1962      0.13046     0.03435     0.05339     0.03250     0.00836     0.00186
1991     30     1961      0.11808     0.01862     0.04606     0.04165     0.01176     0.00000
1991     31     1960      0.12332     0.01465     0.04016     0.04867     0.01559     0.00425
1991     32     1959      0.10516     0.00999     0.03664     0.03807     0.01570     0.00476
1991     33     1958      0.10766     0.01298     0.02788     0.04422     0.01826     0.00433
1991     34     1957      0.09364     0.01084     0.02464     0.03647     0.01922     0.00246
1991     35     1956      0.08627     0.00892     0.01834     0.03570     0.01983     0.00347
1991     36     1955      0.07056     0.00454     0.01310     0.02974     0.01613     0.00706
1991     37     1954      0.06111     0.00266     0.01328     0.02444     0.01488     0.00585
1991     38     1953      0.04560     0.00268     0.00697     0.01824     0.01234     0.00536
1991     39     1952      0.03696     0.00289     0.00520     0.01386     0.00982     0.00520
1991     40     1951      0.02070     0.00109     0.00436     0.00654     0.00599     0.00272
1991     41     1950      0.01585     0.00059     0.00294     0.00470     0.00352     0.00411
1991     42     1949      0.01464     0.00000     0.00061     0.00427     0.00366     0.00610
1991     43     1948      0.00715     0.00000     0.00119     0.00119     0.00179     0.00298
1991     44     1947      0.00388     0.00065     0.00065     0.00000     0.00194     0.00065
1991     45     1946      0.00070     0.00000     0.00000     0.00000     0.00000     0.00070
1991     46     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     47     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     48     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     49     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     50     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     51     1940      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     52     1939      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     53     1938      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     54     1937      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1991     55+    1936-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     12-    1980+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     13     1979      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     14     1978      0.00050     0.00050     0.00000     0.00000     0.00000     0.00000
1992     15     1977      0.00103     0.00103     0.00000     0.00000     0.00000     0.00000
1992     16     1976      0.00446     0.00446     0.00000     0.00000     0.00000     0.00000
1992     17     1975      0.01483     0.01483     0.00000     0.00000     0.00000     0.00000
1992     18     1974      0.04091     0.03941     0.00150     0.00000     0.00000     0.00000
1992     19     1973      0.04884     0.04469     0.00415     0.00000     0.00000     0.00000
1992     20     1972      0.05434     0.04551     0.00795     0.00088     0.00000     0.00000
1992     21     1971      0.07925     0.06793     0.01083     0.00049     0.00000     0.00000
1992     22     1970      0.10477     0.07408     0.02804     0.00106     0.00159     0.00000
1992     23     1969      0.10827     0.07105     0.03287     0.00435     0.00000     0.00000
1992     24     1968      0.12124     0.07060     0.04502     0.00512     0.00051     0.00000
1992     25     1967      0.14145     0.07359     0.05257     0.01243     0.00239     0.00048
1992     26     1966      0.13455     0.05689     0.05644     0.01896     0.00090     0.00135
1992     27     1965      0.14458     0.05283     0.06627     0.02178     0.00278     0.00093
1992     28     1964      0.13337     0.04239     0.06050     0.02429     0.00574     0.00044
1992     29     1963      0.15699     0.03810     0.06564     0.03902     0.01148     0.00275
1992     30     1962      0.12546     0.02323     0.05065     0.04136     0.00743     0.00279
1992     31     1961      0.13334     0.01961     0.05196     0.04755     0.01078     0.00343
1992     32     1960      0.10477     0.01510     0.02973     0.04814     0.00991     0.00189
1992     33     1959      0.10298     0.01228     0.02787     0.04299     0.01653     0.00331
1992     34     1958      0.10098     0.00957     0.02441     0.04307     0.02106     0.00287
1992     35     1957      0.08069     0.00738     0.01919     0.03247     0.01427     0.00738
1992     36     1956      0.07732     0.00492     0.01576     0.03201     0.01477     0.00985
1992     37     1955      0.05740     0.00504     0.00755     0.02367     0.01662     0.00453
1992     38     1954      0.04714     0.00424     0.01112     0.01324     0.01377     0.00477
1992     39     1953      0.03370     0.00214     0.00374     0.01391     0.00963     0.00428
1992     40     1952      0.02021     0.00173     0.00116     0.00635     0.00693     0.00404
1992     41     1951      0.01580     0.00054     0.00218     0.00490     0.00545     0.00272
1992     42     1950      0.01292     0.00059     0.00059     0.00411     0.00352     0.00411
1992     43     1949      0.00610     0.00061     0.00000     0.00061     0.00305     0.00183
1992     44     1948      0.00298     0.00000     0.00119     0.00000     0.00060     0.00119
1992     45     1947      0.00194     0.00129     0.00000     0.00000     0.00065     0.00000
1992     46     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     47     1945      0.00069     0.00000     0.00000     0.00000     0.00000     0.00069
1992     48     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     49     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     50     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     51     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     52     1940      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     53     1939      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     54     1938      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1992     55+    1937-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     12-    1981+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     13     1980      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     14     1979      0.00046     0.00046     0.00000     0.00000     0.00000     0.00000
1993     15     1978      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     16     1977      0.00671     0.00671     0.00000     0.00000     0.00000     0.00000
1993     17     1976      0.00839     0.00839     0.00000     0.00000     0.00000     0.00000
1993     18     1975      0.02714     0.02524     0.00190     0.00000     0.00000     0.00000
1993     19     1974      0.04617     0.04170     0.00447     0.00000     0.00000     0.00000
1993     20     1973      0.06117     0.05243     0.00874     0.00000     0.00000     0.00000
1993     21     1972      0.08523     0.06560     0.01830     0.00134     0.00000     0.00000
1993     22     1971      0.09749     0.06864     0.02785     0.00099     0.00000     0.00000
1993     23     1970      0.11474     0.07418     0.03469     0.00534     0.00053     0.00000
1993     24     1969      0.12406     0.07415     0.04458     0.00533     0.00000     0.00000
1993     25     1968      0.13736     0.06300     0.06403     0.00826     0.00155     0.00052
1993     26     1967      0.13743     0.05526     0.06151     0.01634     0.00336     0.00096
1993     27     1966      0.15447     0.05331     0.07017     0.02415     0.00683     0.00000
1993     28     1965      0.15054     0.04254     0.07106     0.03179     0.00327     0.00187
1993     29     1964      0.13776     0.03322     0.05759     0.03765     0.00842     0.00089
1993     30     1963      0.13263     0.02533     0.04974     0.04283     0.01243     0.00230
1993     31     1962      0.12293     0.02189     0.04703     0.04005     0.01304     0.00093
1993     32     1961      0.11267     0.01771     0.03493     0.04576     0.01181     0.00246
1993     33     1960      0.09825     0.01039     0.02740     0.04015     0.01795     0.00236
1993     34     1959      0.10338     0.00944     0.02643     0.04437     0.01747     0.00566
1993     35     1958      0.07803     0.00574     0.01963     0.02872     0.01675     0.00718
1993     36     1957      0.07884     0.00788     0.01971     0.03301     0.01232     0.00591
1993     37     1956      0.05862     0.00345     0.01527     0.01872     0.01429     0.00690
1993     38     1955      0.04587     0.00504     0.00655     0.01764     0.01159     0.00504
1993     39     1954      0.03234     0.00212     0.00583     0.01113     0.00848     0.00477
1993     40     1953      0.02517     0.00268     0.00375     0.00803     0.00750     0.00321
1993     41     1952      0.02077     0.00058     0.00231     0.00404     0.00865     0.00519
1993     42     1951      0.00983     0.00109     0.00055     0.00328     0.00109     0.00382
1993     43     1950      0.00944     0.00000     0.00177     0.00295     0.00177     0.00295
1993     44     1949      0.00306     0.00000     0.00061     0.00061     0.00122     0.00061
1993     45     1948      0.00119     0.00000     0.00000     0.00000     0.00060     0.00060
1993     46     1947      0.00065     0.00000     0.00000     0.00000     0.00000     0.00065
1993     47     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     48     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     49     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     50     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     51     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     52     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     53     1940      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     54     1939      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1993     55+    1938-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     12-    1982+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     13     1981      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     14     1980      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     15     1979      0.00092     0.00092     0.00000     0.00000     0.00000     0.00000
1994     16     1978      0.00351     0.00351     0.00000     0.00000     0.00000     0.00000
1994     17     1977      0.01284     0.01233     0.00051     0.00000     0.00000     0.00000
1994     18     1976      0.03107     0.03107     0.00000     0.00000     0.00000     0.00000
1994     19     1975      0.04260     0.04024     0.00237     0.00000     0.00000     0.00000
1994     20     1974      0.06154     0.05211     0.00893     0.00050     0.00000     0.00000
1994     21     1973      0.07411     0.06246     0.01072     0.00093     0.00000     0.00000
1994     22     1972      0.09933     0.06787     0.02607     0.00404     0.00135     0.00000
1994     23     1971      0.10495     0.07080     0.03013     0.00402     0.00000     0.00000
1994     24     1970      0.12208     0.06185     0.05002     0.00914     0.00108     0.00000
1994     25     1969      0.12188     0.06168     0.04895     0.01077     0.00049     0.00000
1994     26     1968      0.13897     0.06038     0.05621     0.02082     0.00156     0.00000
1994     27     1967      0.14479     0.05327     0.05908     0.02760     0.00436     0.00048
1994     28     1966      0.13817     0.04104     0.06384     0.02827     0.00502     0.00000
1994     29     1965      0.13538     0.03349     0.06462     0.03302     0.00425     0.00000
1994     30     1964      0.12147     0.02545     0.04421     0.03617     0.01295     0.00268
1994     31     1963      0.13723     0.02026     0.05296     0.04973     0.01059     0.00368
1994     32     1962      0.10384     0.01076     0.03134     0.04864     0.01076     0.00234
1994     33     1961      0.09892     0.01624     0.02805     0.03593     0.01378     0.00492
1994     34     1960      0.08951     0.01089     0.02415     0.03457     0.01468     0.00521
1994     35     1959      0.08233     0.00899     0.01987     0.03123     0.01656     0.00568
1994     36     1958      0.08144     0.00862     0.01581     0.03545     0.01725     0.00431
1994     37     1957      0.05699     0.00545     0.00991     0.02676     0.00942     0.00545
1994     38     1956      0.03749     0.00247     0.00888     0.01184     0.00888     0.00543
1994     39     1955      0.03839     0.00505     0.00758     0.01212     0.01010     0.00354
1994     40     1954      0.02765     0.00106     0.00479     0.01117     0.00744     0.00319
1994     41     1953      0.01714     0.00429     0.00161     0.00643     0.00214     0.00268
1994     42     1952      0.01039     0.00000     0.00404     0.00231     0.00115     0.00289
1994     43     1951      0.00602     0.00000     0.00109     0.00274     0.00055     0.00164
1994     44     1950      0.00177     0.00000     0.00000     0.00000     0.00059     0.00118
1994     45     1949      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     46     1948      0.00060     0.00060     0.00000     0.00000     0.00000     0.00000
1994     47     1947      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     48     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     49     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     50     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     51     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     52     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     53     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     54     1940      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     55+    1939-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     12-    1983+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     13     1982      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     14     1981      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     15     1980      0.00045     0.00045     0.00000     0.00000     0.00000     0.00000
1995     16     1979      0.00229     0.00229     0.00000     0.00000     0.00000     0.00000
1995     17     1978      0.01656     0.01656     0.00000     0.00000     0.00000     0.00000
1995     18     1977      0.02966     0.02864     0.00102     0.00000     0.00000     0.00000
1995     19     1976      0.04075     0.03928     0.00147     0.00000     0.00000     0.00000
1995     20     1975      0.05814     0.05051     0.00762     0.00000     0.00000     0.00000
1995     21     1974      0.08481     0.06925     0.01556     0.00000     0.00000     0.00000
1995     22     1973      0.09151     0.05880     0.02892     0.00332     0.00047     0.00000
1995     23     1972      0.09919     0.07156     0.02400     0.00362     0.00000     0.00000
1995     24     1971      0.10529     0.06581     0.03088     0.00861     0.00000     0.00000
1995     25     1970      0.12213     0.06839     0.04017     0.01194     0.00163     0.00000
1995     26     1969      0.11953     0.05478     0.04831     0.01494     0.00149     0.00000
1995     27     1968      0.12906     0.05004     0.05110     0.02529     0.00263     0.00000
1995     28     1967      0.13757     0.03917     0.06365     0.03133     0.00343     0.00000
1995     29     1966      0.12865     0.03434     0.05494     0.03296     0.00504     0.00137
1995     30     1965      0.13479     0.03477     0.04858     0.04334     0.00572     0.00238
1995     31     1964      0.12771     0.01760     0.05596     0.04152     0.00903     0.00361
1995     32     1963      0.11382     0.01619     0.03609     0.04395     0.01388     0.00370
1995     33     1962      0.10487     0.01364     0.03292     0.04326     0.01364     0.00141
1995     34     1961      0.09611     0.00991     0.02774     0.03815     0.01585     0.00446
1995     35     1960      0.07986     0.00380     0.02092     0.03565     0.01331     0.00618
1995     36     1959      0.07082     0.00903     0.01236     0.02947     0.01568     0.00428
1995     37     1958      0.05566     0.00576     0.01248     0.01919     0.01200     0.00624
1995     38     1957      0.04192     0.00200     0.01098     0.01647     0.00848     0.00399
1995     39     1956      0.03074     0.00446     0.00496     0.00892     0.00892     0.00347
1995     40     1955      0.02125     0.00304     0.00607     0.00708     0.00253     0.00253
1995     41     1954      0.01974     0.00427     0.00427     0.00373     0.00427     0.00320
1995     42     1953      0.00698     0.00054     0.00215     0.00268     0.00107     0.00054
1995     43     1952      0.00463     0.00058     0.00058     0.00289     0.00000     0.00058
1995     44     1951      0.00165     0.00000     0.00055     0.00055     0.00000     0.00055
1995     45     1950      0.00236     0.00059     0.00000     0.00059     0.00000     0.00118
1995     46     1949      0.00062     0.00000     0.00000     0.00000     0.00000     0.00062
1995     47     1948      0.00060     0.00060     0.00000     0.00000     0.00000     0.00000
1995     48     1947      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     49     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     50     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     51     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     52     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     53     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     54     1941      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     55+    1940-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     12-    1984+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     13     1983      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     14     1982      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     15     1981      0.00048     0.00048     0.00000     0.00000     0.00000     0.00000
1996     16     1980      0.00408     0.00408     0.00000     0.00000     0.00000     0.00000
1996     17     1979      0.01006     0.01006     0.00000     0.00000     0.00000     0.00000
1996     18     1978      0.02707     0.02607     0.00100     0.00000     0.00000     0.00000
1996     19     1977      0.04280     0.03923     0.00357     0.00000     0.00000     0.00000
1996     20     1976      0.05683     0.04703     0.00980     0.00000     0.00000     0.00000
1996     21     1975      0.07347     0.05954     0.01297     0.00096     0.00000     0.00000
1996     22     1974      0.09000     0.06712     0.01983     0.00254     0.00051     0.00000
1996     23     1973      0.10237     0.06666     0.03190     0.00286     0.00095     0.00000
1996     24     1972      0.11121     0.06700     0.03829     0.00547     0.00046     0.00000
1996     25     1971      0.11633     0.06225     0.04388     0.01020     0.00000     0.00000
1996     26     1970      0.12501     0.05483     0.05647     0.01151     0.00219     0.00000
1996     27     1969      0.14907     0.05306     0.06923     0.02426     0.00253     0.00000
1996     28     1968      0.13723     0.04272     0.06247     0.02670     0.00534     0.00000
1996     29     1967      0.13830     0.03853     0.06026     0.03112     0.00790     0.00049
1996     30     1966      0.12808     0.02312     0.06011     0.03144     0.01156     0.00185
1996     31     1965      0.11925     0.02347     0.05651     0.03017     0.00766     0.00144
1996     32     1964      0.12043     0.01409     0.04954     0.03681     0.01682     0.00318
1996     33     1963      0.10785     0.01587     0.03221     0.04155     0.01447     0.00373
1996     34     1962      0.09454     0.01229     0.02789     0.03829     0.01324     0.00284
1996     35     1961      0.08696     0.01043     0.02087     0.03677     0.01441     0.00447
1996     36     1960      0.07276     0.00571     0.01474     0.03519     0.01141     0.00571
1996     37     1959      0.06714     0.00571     0.01810     0.02571     0.01333     0.00429
1996     38     1958      0.04478     0.00337     0.01396     0.01396     0.00770     0.00578
1996     39     1957      0.03547     0.00200     0.00849     0.01149     0.00949     0.00400
1996     40     1956      0.02543     0.00150     0.00798     0.00598     0.00449     0.00548
1996     41     1955      0.00659     0.00000     0.00203     0.00101     0.00253     0.00101
1996     42     1954      0.01179     0.00054     0.00268     0.00536     0.00214     0.00107
1996     43     1953      0.00969     0.00054     0.00269     0.00215     0.00215     0.00215
1996     44     1952      0.00231     0.00000     0.00000     0.00116     0.00058     0.00058
1996     45     1951      0.00055     0.00000     0.00000     0.00000     0.00000     0.00055
1996     46     1950      0.00118     0.00000     0.00059     0.00059     0.00000     0.00000
1996     47     1949      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     48     1948      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     49     1947      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     50     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     51     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     52     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     53     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     54     1942      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     55+    1941-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     12-    1985+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     13     1984      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     14     1983      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     15     1982      0.00048     0.00048     0.00000     0.00000     0.00000     0.00000
1997     16     1981      0.00287     0.00287     0.00000     0.00000     0.00000     0.00000
1997     17     1980      0.01264     0.01264     0.00000     0.00000     0.00000     0.00000
1997     18     1979      0.03238     0.03147     0.00091     0.00000     0.00000     0.00000
1997     19     1978      0.04867     0.04619     0.00248     0.00000     0.00000     0.00000
1997     20     1977      0.05681     0.05072     0.00609     0.00000     0.00000     0.00000
1997     21     1976      0.07953     0.06578     0.01325     0.00049     0.00000     0.00000
1997     22     1975      0.08713     0.06595     0.01974     0.00144     0.00000     0.00000
1997     23     1974      0.09770     0.06701     0.02558     0.00512     0.00000     0.00000
1997     24     1973      0.10075     0.06149     0.03027     0.00710     0.00095     0.00095
1997     25     1972      0.12961     0.06916     0.05084     0.00733     0.00137     0.00092
1997     26     1971      0.11580     0.05558     0.04478     0.01441     0.00103     0.00000
1997     27     1970      0.13520     0.05386     0.05881     0.01814     0.00440     0.00000
1997     28     1969      0.12710     0.03965     0.05948     0.02339     0.00356     0.00102
1997     29     1968      0.12463     0.03545     0.05479     0.03008     0.00430     0.00000
1997     30     1967      0.13203     0.03338     0.05929     0.02740     0.01046     0.00149
1997     31     1966      0.12723     0.02368     0.04690     0.04458     0.00975     0.00232
1997     32     1965      0.10585     0.01491     0.03656     0.03753     0.01491     0.00192
1997     33     1964      0.09786     0.01866     0.03323     0.03323     0.01001     0.00273
1997     34     1963      0.08439     0.01031     0.02579     0.03516     0.01172     0.00141
1997     35     1962      0.08624     0.00805     0.02416     0.03506     0.01611     0.00284
1997     36     1961      0.06377     0.00840     0.01780     0.02224     0.01236     0.00297
1997     37     1960      0.05166     0.00521     0.01517     0.01754     0.00853     0.00521
1997     38     1959      0.03989     0.00522     0.01140     0.00855     0.01187     0.00285
1997     39     1958      0.03333     0.00193     0.00435     0.01449     0.00870     0.00386
1997     40     1957      0.02344     0.00349     0.00349     0.00748     0.00798     0.00100
1997     41     1956      0.01548     0.00250     0.00500     0.00300     0.00200     0.00300
1997     42     1955      0.01269     0.00203     0.00152     0.00508     0.00203     0.00203
1997     43     1954      0.00807     0.00161     0.00054     0.00215     0.00215     0.00161
1997     44     1953      0.00162     0.00054     0.00000     0.00108     0.00000     0.00000
1997     45     1952      0.00231     0.00000     0.00000     0.00058     0.00058     0.00116
1997     46     1951      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     47     1950      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     48     1949      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     49     1948      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     50     1947      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     51     1946      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     52     1945      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     53     1944      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     54     1943      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     55+    1942-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     12-    1986+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     13     1985      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     14     1984      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     15     1983      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     16     1982      0.00478     0.00478     0.00000     0.00000     0.00000     0.00000
1998     17     1981      0.01619     0.01619     0.00000     0.00000     0.00000     0.00000
1998     18     1980      0.03658     0.03613     0.00045     0.00000     0.00000     0.00000
1998     19     1979      0.04166     0.03759     0.00362     0.00045     0.00000     0.00000
1998     20     1978      0.04914     0.04177     0.00737     0.00000     0.00000     0.00000
