Iceland, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 06/09/2023
Cohort  Age       Exposure
1908     14              .
1908     15              .
1908     16              .
1908     17              .
1908     18              .
1908     19              .
1908     20              .
1908     21              .
1908     22              .
1908     23              .
1908     24              .
1908     25              .
1908     26              .
1908     27              .
1908     28              .
1908     29              .
1908     30              .
1908     31              .
1908     32              .
1908     33              .
1908     34              .
1908     35              .
1908     36              .
1908     37              .
1908     38              .
1908     39              .
1908     40              .
1908     41              .
1908     42              .
1908     43              .
1908     44              .
1908     45              .
1908     46              .
1908     47              .
1908     48              .
1908     49              .
1908     50              .
1908     51              .
1908     52         789.00
1908     53         790.00
1908     54         786.00
1908     55         784.00
1909     12              .
1909     13              .
1909     14              .
1909     15              .
1909     16              .
1909     17              .
1909     18              .
1909     19              .
1909     20              .
1909     21              .
1909     22              .
1909     23              .
1909     24              .
1909     25              .
1909     26              .
1909     27              .
1909     28              .
1909     29              .
1909     30              .
1909     31              .
1909     32              .
1909     33              .
1909     34              .
1909     35              .
1909     36              .
1909     37              .
1909     38              .
1909     39              .
1909     40              .
1909     41              .
1909     42              .
1909     43              .
1909     44              .
1909     45              .
1909     46              .
1909     47              .
1909     48              .
1909     49              .
1909     50              .
1909     51         811.00
1909     52         811.00
1909     53         805.00
1909     54         800.00
1909     55         799.00
1910     12              .
1910     13              .
1910     14              .
1910     15              .
1910     16              .
1910     17              .
1910     18              .
1910     19              .
1910     20              .
1910     21              .
1910     22              .
1910     23              .
1910     24              .
1910     25              .
1910     26              .
1910     27              .
1910     28              .
1910     29              .
1910     30              .
1910     31              .
1910     32              .
1910     33              .
1910     34              .
1910     35              .
1910     36              .
1910     37              .
1910     38              .
1910     39              .
1910     40              .
1910     41              .
1910     42              .
1910     43              .
1910     44              .
1910     45              .
1910     46              .
1910     47              .
1910     48              .
1910     49              .
1910     50         788.00
1910     51         776.00
1910     52         773.00
1910     53         772.00
1910     54         769.00
1910     55         761.00
1911     12              .
1911     13              .
1911     14              .
1911     15              .
1911     16              .
1911     17              .
1911     18              .
1911     19              .
1911     20              .
1911     21              .
1911     22              .
1911     23              .
1911     24              .
1911     25              .
1911     26              .
1911     27              .
1911     28              .
1911     29              .
1911     30              .
1911     31              .
1911     32              .
1911     33              .
1911     34              .
1911     35              .
1911     36              .
1911     37              .
1911     38              .
1911     39              .
1911     40              .
1911     41              .
1911     42              .
1911     43              .
1911     44              .
1911     45              .
1911     46              .
1911     47              .
1911     48              .
1911     49         885.00
1911     50         888.00
1911     51         880.00
1911     52         876.00
1911     53         875.00
1911     54         868.00
1911     55         863.00
1912     12              .
1912     13              .
1912     14              .
1912     15              .
1912     16              .
1912     17              .
1912     18              .
1912     19              .
1912     20              .
1912     21              .
1912     22              .
1912     23              .
1912     24              .
1912     25              .
1912     26              .
1912     27              .
1912     28              .
1912     29              .
1912     30              .
1912     31              .
1912     32              .
1912     33              .
1912     34              .
1912     35              .
1912     36              .
1912     37              .
1912     38              .
1912     39              .
1912     40              .
1912     41              .
1912     42              .
1912     43              .
1912     44              .
1912     45              .
1912     46              .
1912     47              .
1912     48         890.00
1912     49         888.00
1912     50         890.00
1912     51         872.00
1912     52         872.00
1912     53         883.00
1912     54         877.00
1912     55         873.00
1913     12              .
1913     13              .
1913     14              .
1913     15              .
1913     16              .
1913     17              .
1913     18              .
1913     19              .
1913     20              .
1913     21              .
1913     22              .
1913     23              .
1913     24              .
1913     25              .
1913     26              .
1913     27              .
1913     28              .
1913     29              .
1913     30              .
1913     31              .
1913     32              .
1913     33              .
1913     34              .
1913     35              .
1913     36              .
1913     37              .
1913     38              .
1913     39              .
1913     40              .
1913     41              .
1913     42              .
1913     43              .
1913     44              .
1913     45              .
1913     46              .
1913     47         881.00
1913     48         879.00
1913     49         876.00
1913     50         868.00
1913     51         867.00
1913     52         863.00
1913     53         859.00
1913     54         857.00
1913     55         852.00
1914     12              .
1914     13              .
1914     14              .
1914     15              .
1914     16              .
1914     17              .
1914     18              .
1914     19              .
1914     20              .
1914     21              .
1914     22              .
1914     23              .
1914     24              .
1914     25              .
1914     26              .
1914     27              .
1914     28              .
1914     29              .
1914     30              .
1914     31              .
1914     32              .
1914     33              .
1914     34              .
1914     35              .
1914     36              .
1914     37              .
1914     38              .
1914     39              .
1914     40              .
1914     41              .
1914     42              .
1914     43              .
1914     44              .
1914     45              .
1914     46         923.00
1914     47         907.00
1914     48         907.00
1914     49         905.00
1914     50         896.00
1914     51         896.00
1914     52         889.00
1914     53         886.00
1914     54         883.00
1914     55         878.00
1915     12              .
1915     13              .
1915     14              .
1915     15              .
1915     16              .
1915     17              .
1915     18              .
1915     19              .
1915     20              .
1915     21              .
1915     22              .
1915     23              .
1915     24              .
1915     25              .
1915     26              .
1915     27              .
1915     28              .
1915     29              .
1915     30              .
1915     31              .
1915     32              .
1915     33              .
1915     34              .
1915     35              .
1915     36              .
1915     37              .
1915     38              .
1915     39              .
1915     40              .
1915     41              .
1915     42              .
1915     43              .
1915     44              .
1915     45         891.00
1915     46         891.00
1915     47         889.00
1915     48         887.00
1915     49         885.00
1915     50         876.00
1915     51         873.00
1915     52         868.00
1915     53         862.00
1915     54         866.00
1915     55         859.00
1916     12              .
1916     13              .
1916     14              .
1916     15              .
1916     16              .
1916     17              .
1916     18              .
1916     19              .
1916     20              .
1916     21              .
1916     22              .
1916     23              .
1916     24              .
1916     25              .
1916     26              .
1916     27              .
1916     28              .
1916     29              .
1916     30              .
1916     31              .
1916     32              .
1916     33              .
1916     34              .
1916     35              .
1916     36              .
1916     37              .
1916     38              .
1916     39              .
1916     40              .
1916     41              .
1916     42              .
1916     43              .
1916     44         904.00
1916     45         900.00
1916     46         895.00
1916     47         891.00
1916     48         888.00
1916     49         892.00
1916     50         887.00
1916     51         880.00
1916     52         881.00
1916     53         867.00
1916     54         865.00
1916     55         861.00
1917     12              .
1917     13              .
1917     14              .
1917     15              .
1917     16              .
1917     17              .
1917     18              .
1917     19              .
1917     20              .
1917     21              .
1917     22              .
1917     23              .
1917     24              .
1917     25              .
1917     26              .
1917     27              .
1917     28              .
1917     29              .
1917     30              .
1917     31              .
1917     32              .
1917     33              .
1917     34              .
1917     35              .
1917     36              .
1917     37              .
1917     38              .
1917     39              .
1917     40              .
1917     41              .
1917     42              .
1917     43         972.00
1917     44         957.00
1917     45         954.00
1917     46         952.00
1917     47         952.00
1917     48         942.00
1917     49         941.00
1917     50         938.00
1917     51         932.00
1917     52         923.00
1917     53         922.00
1917     54         917.00
1917     55         909.00
1918     12              .
1918     13              .
1918     14              .
1918     15              .
1918     16              .
1918     17              .
1918     18              .
1918     19              .
1918     20              .
1918     21              .
1918     22              .
1918     23              .
1918     24              .
1918     25              .
1918     26              .
1918     27              .
1918     28              .
1918     29              .
1918     30              .
1918     31              .
1918     32              .
1918     33              .
1918     34              .
1918     35              .
1918     36              .
1918     37              .
1918     38              .
1918     39              .
1918     40              .
1918     41              .
1918     42         979.00
1918     43         973.00
1918     44         971.00
1918     45         968.00
1918     46         964.00
1918     47         963.00
1918     48         961.00
1918     49         958.00
1918     50         953.00
1918     51         943.00
1918     52         939.00
1918     53         928.00
1918     54         924.00
1918     55         919.00
1919     12              .
1919     13              .
1919     14              .
1919     15              .
1919     16              .
1919     17              .
1919     18              .
1919     19              .
1919     20              .
1919     21              .
1919     22              .
1919     23              .
1919     24              .
1919     25              .
1919     26              .
1919     27              .
1919     28              .
1919     29              .
1919     30              .
1919     31              .
1919     32              .
1919     33              .
1919     34              .
1919     35              .
1919     36              .
1919     37              .
1919     38              .
1919     39              .
1919     40              .
1919     41         923.00
1919     42         914.00
1919     43         912.00
1919     44         907.00
1919     45         904.00
1919     46         902.00
1919     47         899.00
1919     48         897.00
1919     49         889.00
1919     50         888.00
1919     51         885.00
1919     52         883.00
1919     53         879.00
1919     54         875.00
1919     55         870.00
1920     12              .
1920     13              .
1920     14              .
1920     15              .
1920     16              .
1920     17              .
1920     18              .
1920     19              .
1920     20              .
1920     21              .
1920     22              .
1920     23              .
1920     24              .
1920     25              .
1920     26              .
1920     27              .
1920     28              .
1920     29              .
1920     30              .
1920     31              .
1920     32              .
1920     33              .
1920     34              .
1920     35              .
1920     36              .
1920     37              .
1920     38              .
1920     39              .
1920     40        1037.00
1920     41        1003.00
1920     42        1003.00
1920     43         999.00
1920     44        1001.00
1920     45         988.00
1920     46         987.00
1920     47         986.00
1920     48         984.00
1920     49         983.00
1920     50         980.00
1920     51         970.00
1920     52         967.00
1920     53         962.00
1920     54         956.00
1920     55         947.00
1921     12              .
1921     13              .
1921     14              .
1921     15              .
1921     16              .
1921     17              .
1921     18              .
1921     19              .
1921     20              .
1921     21              .
1921     22              .
1921     23              .
1921     24              .
1921     25              .
1921     26              .
1921     27              .
1921     28              .
1921     29              .
1921     30              .
1921     31              .
1921     32              .
1921     33              .
1921     34              .
1921     35              .
1921     36              .
1921     37              .
1921     38              .
1921     39        1065.00
1921     40        1067.00
1921     41        1066.00
1921     42        1064.00
1921     43        1062.00
1921     44        1059.00
1921     45        1059.00
1921     46        1054.00
1921     47        1055.00
1921     48        1047.00
1921     49        1041.00
1921     50        1039.00
1921     51        1024.00
1921     52        1013.00
1921     53        1009.00
1921     54        1010.00
1921     55        1006.00
1922     12              .
1922     13              .
1922     14              .
1922     15              .
1922     16              .
1922     17              .
1922     18              .
1922     19              .
1922     20              .
1922     21              .
1922     22              .
1922     23              .
1922     24              .
1922     25              .
1922     26              .
1922     27              .
1922     28              .
1922     29              .
1922     30              .
1922     31              .
1922     32              .
1922     33              .
1922     34              .
1922     35              .
1922     36              .
1922     37              .
1922     38        1084.00
1922     39        1064.00
1922     40        1063.00
1922     41        1061.00
1922     42        1058.00
1922     43        1056.00
1922     44        1053.00
1922     45        1051.00
1922     46        1049.00
1922     47        1043.00
1922     48        1029.00
1922     49        1024.00
1922     50        1021.00
1922     51        1021.00
1922     52        1019.00
1922     53        1018.00
1922     54        1012.00
1922     55        1010.00
1923     12              .
1923     13              .
1923     14              .
1923     15              .
1923     16              .
1923     17              .
1923     18              .
1923     19              .
1923     20              .
1923     21              .
1923     22              .
1923     23              .
1923     24              .
1923     25              .
1923     26              .
1923     27              .
1923     28              .
1923     29              .
1923     30              .
1923     31              .
1923     32              .
1923     33              .
1923     34              .
1923     35              .
1923     36              .
1923     37        1096.00
1923     38        1086.00
1923     39        1082.00
1923     40        1080.00
1923     41        1079.00
1923     42        1078.00
1923     43        1073.00
1923     44        1071.00
1923     45        1064.00
1923     46        1060.00
1923     47        1052.00
1923     48        1051.00
1923     49        1049.00
1923     50        1048.00
1923     51        1047.00
1923     52        1044.00
1923     53        1044.00
1923     54        1040.00
1923     55        1033.00
1924     12              .
1924     13              .
1924     14              .
1924     15              .
1924     16              .
1924     17              .
1924     18              .
1924     19              .
1924     20              .
1924     21              .
1924     22              .
1924     23              .
1924     24              .
1924     25              .
1924     26              .
1924     27              .
1924     28              .
1924     29              .
1924     30              .
1924     31              .
1924     32              .
1924     33              .
1924     34              .
1924     35              .
1924     36        1063.00
1924     37        1034.00
1924     38        1035.00
1924     39        1028.00
1924     40        1027.00
1924     41        1033.00
1924     42        1031.00
1924     43        1028.00
1924     44        1025.00
1924     45        1018.00
1924     46        1013.00
1924     47        1011.00
1924     48        1012.00
1924     49        1009.00
1924     50         998.00
1924     51         992.00
1924     52         989.00
1924     53         978.00
1924     54         977.00
1924     55         970.00
1925     12              .
1925     13              .
1925     14              .
1925     15              .
1925     16              .
1925     17              .
1925     18              .
1925     19              .
1925     20              .
1925     21              .
1925     22              .
1925     23              .
1925     24              .
1925     25              .
1925     26              .
1925     27              .
1925     28              .
1925     29              .
1925     30              .
1925     31              .
1925     32              .
1925     33              .
1925     34              .
1925     35        1061.00
1925     36        1041.00
1925     37        1038.00
1925     38        1035.00
1925     39        1035.00
1925     40        1027.00
1925     41        1023.00
1925     42        1018.00
1925     43        1016.00
1925     44        1016.00
1925     45        1006.00
1925     46        1005.00
1925     47        1009.00
1925     48        1002.00
1925     49         996.00
1925     50         997.00
1925     51         993.00
1925     52         989.00
1925     53         982.00
1925     54         974.00
1925     55         969.00
1926     12              .
1926     13              .
1926     14              .
1926     15              .
1926     16              .
1926     17              .
1926     18              .
1926     19              .
1926     20              .
1926     21              .
1926     22              .
1926     23              .
1926     24              .
1926     25              .
1926     26              .
1926     27              .
1926     28              .
1926     29              .
1926     30              .
1926     31              .
1926     32              .
1926     33              .
1926     34        1148.00
1926     35        1151.00
1926     36        1145.00
1926     37        1147.00
1926     38        1141.00
1926     39        1140.00
1926     40        1136.00
1926     41        1127.00
1926     42        1126.00
1926     43        1111.00
1926     44        1111.00
1926     45        1106.00
1926     46        1104.00
1926     47        1102.00
1926     48        1098.00
1926     49        1094.00
1926     50        1086.00
1926     51        1089.00
1926     52        1085.00
1926     53        1070.00
1926     54        1070.00
1926     55        1066.00
1927     12              .
1927     13              .
1927     14              .
1927     15              .
1927     16              .
1927     17              .
1927     18              .
1927     19              .
1927     20              .
1927     21              .
1927     22              .
1927     23              .
1927     24              .
1927     25              .
1927     26              .
1927     27              .
1927     28              .
1927     29              .
1927     30              .
1927     31              .
1927     32              .
1927     33        1140.00
1927     34        1116.00
1927     35        1108.00
1927     36        1101.00
1927     37        1101.00
1927     38        1106.00
1927     39        1102.00
1927     40        1100.00
1927     41        1094.00
1927     42        1091.00
1927     43        1082.00
1927     44        1079.00
1927     45        1077.00
1927     46        1076.00
1927     47        1077.00
1927     48        1073.00
1927     49        1069.00
1927     50        1062.00
1927     51        1053.00
1927     52        1049.00
1927     53        1046.00
1927     54        1046.00
1927     55        1043.00
1928     12              .
1928     13              .
1928     14              .
1928     15              .
1928     16              .
1928     17              .
1928     18              .
1928     19              .
1928     20              .
1928     21              .
1928     22              .
1928     23              .
1928     24              .
1928     25              .
1928     26              .
1928     27              .
1928     28              .
1928     29              .
1928     30              .
1928     31              .
1928     32        1140.00
1928     33        1117.00
1928     34        1117.00
1928     35        1118.00
1928     36        1114.00
1928     37        1104.00
1928     38        1100.00
1928     39        1097.00
1928     40        1094.00
1928     41        1084.00
1928     42        1080.00
1928     43        1076.00
1928     44        1078.00
1928     45        1072.00
1928     46        1073.00
1928     47        1073.00
1928     48        1067.00
1928     49        1070.00
1928     50        1063.00
1928     51        1058.00
1928     52        1049.00
1928     53        1045.00
1928     54        1036.00
1928     55        1036.00
1929     12              .
1929     13              .
1929     14              .
1929     15              .
1929     16              .
1929     17              .
1929     18              .
1929     19              .
1929     20              .
1929     21              .
1929     22              .
1929     23              .
1929     24              .
1929     25              .
1929     26              .
1929     27              .
1929     28              .
1929     29              .
1929     30              .
1929     31        1174.00
1929     32        1160.00
1929     33        1157.00
1929     34        1158.00
1929     35        1148.00
1929     36        1151.00
1929     37        1151.00
1929     38        1142.00
1929     39        1138.00
1929     40        1135.00
1929     41        1125.00
1929     42        1120.00
1929     43        1118.00
1929     44        1116.00
1929     45        1110.00
1929     46        1109.00
1929     47        1108.00
1929     48        1106.00
1929     49        1104.00
1929     50        1103.00
1929     51        1098.00
1929     52        1098.00
1929     53        1096.00
1929     54        1095.00
1929     55        1088.00
1930     12              .
1930     13              .
1930     14              .
1930     15              .
1930     16              .
1930     17              .
1930     18              .
1930     19              .
1930     20              .
1930     21              .
1930     22              .
1930     23              .
1930     24              .
1930     25              .
1930     26              .
1930     27              .
1930     28              .
1930     29              .
1930     30        1303.00
1930     31        1306.00
1930     32        1300.00
1930     33        1296.00
1930     34        1296.00
1930     35        1291.00
1930     36        1291.00
1930     37        1288.00
1930     38        1284.00
1930     39        1277.00
1930     40        1269.00
1930     41        1265.00
1930     42        1266.00
1930     43        1265.00
1930     44        1262.00
1930     45        1261.00
1930     46        1254.00
1930     47        1254.00
1930     48        1248.00
1930     49        1246.00
1930     50        1235.00
1930     51        1235.00
1930     52        1231.00
1930     53        1226.00
1930     54        1222.00
1930     55        1218.00
1931     12              .
1931     13              .
1931     14              .
1931     15              .
1931     16              .
1931     17              .
1931     18              .
1931     19              .
1931     20              .
1931     21              .
1931     22              .
1931     23              .
1931     24              .
1931     25              .
1931     26              .
1931     27              .
1931     28              .
1931     29        1206.00
1931     30        1187.00
1931     31        1180.00
1931     32        1169.00
1931     33        1166.00
1931     34        1172.00
1931     35        1164.00
1931     36        1156.00
1931     37        1154.00
1931     38        1152.00
1931     39        1140.00
1931     40        1136.00
1931     41        1138.00
1931     42        1138.00
1931     43        1138.00
1931     44        1134.00
1931     45        1126.00
1931     46        1125.00
1931     47        1125.00
1931     48        1117.00
1931     49        1117.00
1931     50        1116.00
1931     51        1119.00
1931     52        1113.00
1931     53        1106.00
1931     54        1107.00
1931     55        1101.00
1932     12              .
1932     13              .
1932     14              .
1932     15              .
1932     16              .
1932     17              .
1932     18              .
1932     19              .
1932     20              .
1932     21              .
1932     22              .
1932     23              .
1932     24              .
1932     25              .
1932     26              .
1932     27              .
1932     28        1164.00
1932     29        1182.00
1932     30        1174.00
1932     31        1171.00
1932     32        1168.00
1932     33        1156.00
1932     34        1151.00
1932     35        1152.00
1932     36        1151.00
1932     37        1133.00
1932     38        1125.00
1932     39        1121.00
1932     40        1124.00
1932     41        1127.00
1932     42        1129.00
1932     43        1120.00
1932     44        1121.00
1932     45        1114.00
1932     46        1105.00
1932     47        1105.00
1932     48        1098.00
1932     49        1095.00
1932     50        1095.00
1932     51        1092.00
1932     52        1089.00
1932     53        1090.00
1932     54        1079.00
1932     55        1079.00
1933     12              .
1933     13              .
1933     14              .
1933     15              .
1933     16              .
1933     17              .
1933     18              .
1933     19              .
1933     20              .
1933     21              .
1933     22              .
1933     23              .
1933     24              .
1933     25              .
1933     26              .
1933     27        1112.00
1933     28        1109.00
1933     29        1106.00
1933     30        1104.00
1933     31        1096.00
1933     32        1097.00
1933     33        1094.00
1933     34        1089.00
1933     35        1096.00
1933     36        1081.00
1933     37        1072.00
1933     38        1068.00
1933     39        1070.00
1933     40        1070.00
1933     41        1060.00
1933     42        1058.00
1933     43        1054.00
1933     44        1051.00
1933     45        1048.00
1933     46        1047.00
1933     47        1046.00
1933     48        1045.00
1933     49        1043.00
1933     50        1042.00
1933     51        1038.00
1933     52        1037.00
1933     53        1033.00
1933     54        1028.00
1933     55        1027.00
1934     12              .
1934     13              .
1934     14              .
1934     15              .
1934     16              .
1934     17              .
1934     18              .
1934     19              .
1934     20              .
1934     21              .
1934     22              .
1934     23              .
1934     24              .
1934     25              .
1934     26        1149.00
1934     27        1149.00
1934     28        1143.00
1934     29        1134.00
1934     30        1126.00
1934     31        1131.00
1934     32        1135.00
1934     33        1125.00
1934     34        1121.00
1934     35        1113.00
1934     36        1103.00
1934     37        1105.00
1934     38        1103.00
1934     39        1104.00
1934     40        1102.00
1934     41        1105.00
1934     42        1099.00
1934     43        1094.00
1934     44        1088.00
1934     45        1089.00
1934     46        1086.00
1934     47        1085.00
1934     48        1081.00
1934     49        1082.00
1934     50        1082.00
1934     51        1077.00
1934     52        1071.00
1934     53        1071.00
1934     54        1067.00
1934     55        1065.00
1935     12              .
1935     13              .
1935     14              .
1935     15              .
1935     16              .
1935     17              .
1935     18              .
1935     19              .
1935     20              .
1935     21              .
1935     22              .
1935     23              .
1935     24              .
1935     25        1150.00
1935     26        1178.00
1935     27        1174.00
1935     28        1161.00
1935     29        1159.00
1935     30        1154.00
1935     31        1154.00
1935     32        1157.00
1935     33        1160.00
1935     34        1129.00
1935     35        1122.00
1935     36        1119.00
1935     37        1124.00
1935     38        1123.00
1935     39        1123.00
1935     40        1115.00
1935     41        1106.00
1935     42        1103.00
1935     43        1091.00
1935     44        1091.00
1935     45        1086.00
1935     46        1091.00
1935     47        1089.00
1935     48        1089.00
1935     49        1083.00
1935     50        1084.00
1935     51        1077.00
1935     52        1067.00
1935     53        1058.00
1935     54        1062.00
1935     55        1060.00
1936     12              .
1936     13              .
1936     14              .
1936     15              .
1936     16              .
1936     17              .
1936     18              .
1936     19              .
1936     20              .
1936     21              .
1936     22              .
1936     23              .
1936     24        1184.00
1936     25        1192.00
1936     26        1180.00
1936     27        1172.00
1936     28        1173.00
1936     29        1157.00
1936     30        1147.00
1936     31        1149.00
1936     32        1133.00
1936     33        1147.00
1936     34        1131.00
1936     35        1118.00
1936     36        1124.00
1936     37        1123.00
1936     38        1128.00
1936     39        1123.00
1936     40        1119.00
1936     41        1111.00
1936     42        1109.00
1936     43        1104.00
1936     44        1103.00
1936     45        1103.00
1936     46        1099.00
1936     47        1091.00
1936     48        1091.00
1936     49        1082.00
1936     50        1082.00
1936     51        1077.00
1936     52        1077.00
1936     53        1075.00
1936     54        1076.00
1936     55        1068.00
1937     12              .
1937     13              .
1937     14              .
1937     15              .
1937     16              .
1937     17              .
1937     18              .
1937     19              .
1937     20              .
1937     21              .
1937     22              .
1937     23        1062.00
1937     24        1084.00
1937     25        1072.00
1937     26        1069.00
1937     27        1066.00
1937     28        1070.00
1937     29        1068.00
1937     30        1072.00
1937     31        1071.00
1937     32        1055.00
1937     33        1041.00
1937     34        1044.00
1937     35        1048.00
1937     36        1041.00
1937     37        1039.00
1937     38        1035.00
1937     39        1031.00
1937     40        1023.00
1937     41        1022.00
1937     42        1023.00
1937     43        1022.00
1937     44        1021.00
1937     45        1022.00
1937     46        1022.00
1937     47        1019.00
1937     48        1022.00
1937     49        1017.00
1937     50        1012.00
1937     51        1010.00
1937     52        1007.00
1937     53        1001.00
1937     54        1000.00
1937     55         996.00
1938     12              .
1938     13              .
1938     14              .
1938     15              .
1938     16              .
1938     17              .
1938     18              .
1938     19              .
1938     20              .
1938     21              .
1938     22        1054.00
1938     23        1076.00
1938     24        1058.00
1938     25        1051.00
1938     26        1044.00
1938     27        1055.00
1938     28        1053.00
1938     29        1047.00
1938     30        1044.00
1938     31        1039.00
1938     32        1032.00
1938     33        1027.00
1938     34        1027.00
1938     35        1032.00
1938     36        1027.00
1938     37        1029.00
1938     38        1025.00
1938     39        1028.00
1938     40        1024.00
1938     41        1014.00
1938     42        1009.00
1938     43        1007.00
1938     44        1006.00
1938     45        1005.00
1938     46        1006.00
1938     47        1002.00
1938     48         998.00
1938     49         992.00
1938     50         997.00
1938     51        1000.00
1938     52         995.00
1938     53         995.00
1938     54         991.00
1938     55         984.00
1939     12              .
1939     13              .
1939     14              .
1939     15              .
1939     16              .
1939     17              .
1939     18              .
1939     19              .
1939     20              .
1939     21        1088.00
1939     22        1105.00
1939     23        1101.00
1939     24        1089.00
1939     25        1081.00
1939     26        1099.00
1939     27        1096.00
1939     28        1082.00
1939     29        1083.00
1939     30        1077.00
1939     31        1061.00
1939     32        1054.00
1939     33        1053.00
1939     34        1044.00
1939     35        1047.00
1939     36        1045.00
1939     37        1044.00
1939     38        1036.00
1939     39        1032.00
1939     40        1026.00
1939     41        1024.00
1939     42        1023.00
1939     43        1022.00
1939     44        1020.00
1939     45        1015.00
1939     46        1013.00
1939     47        1010.00
1939     48        1010.00
1939     49        1010.00
1939     50        1008.00
1939     51        1004.00
1939     52        1006.00
1939     53        1003.00
1939     54         998.00
1939     55         991.00
1940     12              .
1940     13              .
1940     14              .
1940     15              .
1940     16              .
1940     17              .
1940     18              .
1940     19              .
1940     20        1184.00
1940     21        1211.00
1940     22        1201.00
1940     23        1202.00
1940     24        1208.00
1940     25        1173.00
1940     26        1173.00
1940     27        1168.00
1940     28        1177.00
1940     29        1142.00
1940     30        1126.00
1940     31        1117.00
1940     32        1117.00
1940     33        1116.00
1940     34        1121.00
1940     35        1122.00
1940     36        1121.00
1940     37        1114.00
1940     38        1110.00
1940     39        1109.00
1940     40        1102.00
1940     41        1103.00
1940     42        1102.00
1940     43        1099.00
1940     44        1098.00
1940     45        1100.00
1940     46        1094.00
1940     47        1094.00
1940     48        1097.00
1940     49        1087.00
1940     50        1079.00
1940     51        1078.00
1940     52        1076.00
1940     53        1076.00
1940     54        1070.00
1940     55        1065.00
1941     12              .
1941     13              .
1941     14              .
1941     15              .
1941     16              .
1941     17              .
1941     18              .
1941     19        1227.00
1941     20        1242.00
1941     21        1239.00
1941     22        1237.00
1941     23        1233.00
1941     24        1238.00
1941     25        1233.00
1941     26        1232.00
1941     27        1224.00
1941     28        1198.00
1941     29        1184.00
1941     30        1179.00
1941     31        1191.00
1941     32        1175.00
1941     33        1167.00
1941     34        1165.00
1941     35        1163.00
1941     36        1160.00
1941     37        1157.00
1941     38        1151.00
1941     39        1145.00
1941     40        1143.00
1941     41        1145.00
1941     42        1142.00
1941     43        1140.00
1941     44        1138.00
1941     45        1136.00
1941     46        1137.00
1941     47        1138.00
1941     48        1138.00
1941     49        1131.00
1941     50        1126.00
1941     51        1125.00
1941     52        1116.00
1941     53        1113.00
1941     54        1107.00
1941     55        1101.00
1942     12              .
1942     13              .
1942     14              .
1942     15              .
1942     16              .
1942     17              .
1942     18        1416.00
1942     19        1414.00
1942     20        1410.00
1942     21        1398.00
1942     22        1395.00
1942     23        1401.00
1942     24        1393.00
1942     25        1377.00
1942     26        1367.00
1942     27        1351.00
1942     28        1330.00
1942     29        1331.00
1942     30        1320.00
1942     31        1330.00
1942     32        1327.00
1942     33        1322.00
1942     34        1316.00
1942     35        1307.00
1942     36        1304.00
1942     37        1299.00
1942     38        1296.00
1942     39        1297.00
1942     40        1290.00
1942     41        1288.00
1942     42        1285.00
1942     43        1285.00
1942     44        1289.00
1942     45        1290.00
1942     46        1294.00
1942     47        1283.00
1942     48        1274.00
1942     49        1269.00
1942     50        1260.00
1942     51        1255.00
1942     52        1247.00
1942     53        1241.00
1942     54        1240.00
1942     55        1236.00
1943     12              .
1943     13              .
1943     14              .
1943     15              .
1943     16              .
1943     17        1491.00
1943     18        1502.00
1943     19        1502.00
1943     20        1503.00
1943     21        1495.00
