Austria, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 05/08/2021
Year  ARDY   Cohort       Total
1953    49    1904         9.01
1953    50    1903         5.00
1953    51    1902         0.00
1953    52    1901         0.00
1953    53    1900         0.00
1953    54    1899         0.00
1953    55+   1898-        0.00
1954    12-   1942+        0.00
1954    13    1941         0.00
1954    14    1940         2.00
1954    15    1939        55.03
1954    16    1938       222.11
1954    17    1937       685.36
1954    18    1936      1572.82
1954    19    1935      2699.40
1954    20    1934      3942.05
1954    21    1933      4949.57
1954    22    1932      5557.88
1954    23    1931      5991.11
1954    24    1930      6459.36
1954    25    1929      6377.31
1954    26    1928      6292.27
1954    27    1927      6014.12
1954    28    1926      6107.17
1954    29    1925      6239.24
1954    30    1924      6121.18
1954    31    1923      5755.99
1954    32    1922      5228.72
1954    33    1921      4789.48
1954    34    1920      4109.14
1954    35    1919      2836.47
1954    36    1918      1884.98
1954    37    1917      1515.79
1954    38    1916      1393.72
1954    39    1915      1480.77
1954    40    1914      1711.89
1954    41    1913      1337.69
1954    42    1912      1049.55
1954    43    1911       664.34
1954    44    1910       433.23
1954    45    1909       260.13
1954    46    1908       130.07
1954    47    1907        70.04
1954    48    1906        25.01
1954    49    1905        11.01
1954    50    1904         7.00
1954    51    1903         2.00
1954    52    1902         0.00
1954    53    1901         0.00
1954    54    1900         0.00
1954    55+   1899-        0.00
1955    12-   1943+        1.00
1955    13    1942         1.00
1955    14    1941         1.00
1955    15    1940        57.02
1955    16    1939       321.14
1955    17    1938       766.32
1955    18    1937      1672.69
1955    19    1936      2943.22
1955    20    1935      3923.62
1955    21    1934      4847.01
1955    22    1933      5669.35
1955    23    1932      6400.66
1955    24    1931      6473.68
1955    25    1930      6661.76
1955    26    1929      6614.74
1955    27    1928      6474.69
1955    28    1927      6163.55
1955    29    1926      6000.49
1955    30    1925      6188.56
1955    31    1924      6044.51
1955    32    1923      5607.32
1955    33    1922      5011.08
1955    34    1921      4544.88
1955    35    1920      3953.64
1955    36    1919      2759.14
1955    37    1918      1712.71
1955    38    1917      1355.57
1955    39    1916      1208.50
1955    40    1915      1278.53
1955    41    1914      1340.55
1955    42    1913       915.38
1955    43    1912       730.30
1955    44    1911       426.18
1955    45    1910       248.10
1955    46    1909       150.07
1955    47    1908        57.02
1955    48    1907        26.01
1955    49    1906        13.01
1955    50    1905         7.00
1955    51    1904         4.00
1955    52    1903         0.00
1955    53    1902         0.00
1955    54    1901         0.00
1955    55+   1900-        0.00
1956    12-   1944+        0.00
1956    13    1943         0.00
1956    14    1942         8.00
1956    15    1941        68.00
1956    16    1940       378.00
1956    17    1939      1221.00
1956    18    1938      1931.00
1956    19    1937      3000.00
1956    20    1936      4218.00
1956    21    1935      5301.00
1956    22    1934      5956.00
1956    23    1933      6516.00
1956    24    1932      6981.00
1956    25    1931      6982.00
1956    26    1930      7138.00
1956    27    1929      6694.00
1956    28    1928      6606.00
1956    29    1927      6126.00
1956    30    1926      6083.00
1956    31    1925      6095.00
1956    32    1924      5774.00
1956    33    1923      5525.00
1956    34    1922      4844.00
1956    35    1921      4381.00
1956    36    1920      3666.00
1956    37    1919      2634.00
1956    38    1918      1495.00
1956    39    1917      1328.00
1956    40    1916      1062.00
1956    41    1915      1072.00
1956    42    1914      1050.00
1956    43    1913       757.00
1956    44    1912       467.00
1956    45    1911       246.00
1956    46    1910       135.00
1956    47    1909        59.00
1956    48    1908        23.00
1956    49    1907         6.00
1956    50    1906         0.00
1956    51    1905         1.00
1956    52    1904         0.00
1956    53    1903         0.00
1956    54    1902         0.00
1956    55+   1901-        0.00
1957    12-   1945+        1.00
1957    13    1944         3.00
1957    14    1943        10.00
1957    15    1942        63.00
1957    16    1941       373.02
1957    17    1940      1295.04
1957    18    1939      2888.10
1957    19    1938      3435.11
1957    20    1937      4297.15
1957    21    1936      5369.18
1957    22    1935      6016.20
1957    23    1934      6417.22
1957    24    1933      6889.23
1957    25    1932      7102.24
1957    26    1931      7036.24
1957    27    1930      7189.24
1957    28    1929      6664.22
1957    29    1928      6356.22
1957    30    1927      6008.20
1957    31    1926      5750.19
1957    32    1925      5560.19
1957    33    1924      5286.18
1957    34    1923      4981.17
1957    35    1922      4438.15
1957    36    1921      3948.13
1957    37    1920      3336.11
1957    38    1919      2320.08
1957    39    1918      1292.04
1957    40    1917      1020.04
1957    41    1916       840.02
1957    42    1915       793.03
1957    43    1914       751.03
1957    44    1913       457.01
1957    45    1912       266.01
1957    46    1911       143.01
1957    47    1910        71.00
1957    48    1909        33.00
1957    49    1908         9.00
1957    50    1907         3.00
1957    51    1906         0.00
1957    52    1905         0.00
1957    53    1904         0.00
1957    54    1903         0.00
1957    55+   1902-        0.00
1958    12-   1946+        0.00
1958    13    1945         3.00
1958    14    1944        11.00
1958    15    1943        60.00
1958    16    1942       309.00
1958    17    1941      1229.00
1958    18    1940      3117.00
1958    19    1939      4848.00
1958    20    1938      4977.00
1958    21    1937      5299.00
1958    22    1936      6260.00
1958    23    1935      6568.00
1958    24    1934      6861.00
1958    25    1933      6978.00
1958    26    1932      7184.00
1958    27    1931      6816.00
1958    28    1930      6696.00
1958    29    1929      6140.00
1958    30    1928      5829.00
1958    31    1927      5337.00
1958    32    1926      5237.00
1958    33    1925      5180.00
1958    34    1924      4807.00
1958    35    1923      4385.00
1958    36    1922      3904.00
1958    37    1921      3404.00
1958    38    1920      2715.00
1958    39    1919      1774.00
1958    40    1918      1055.00
1958    41    1917       703.00
1958    42    1916       619.00
1958    43    1915       519.00
1958    44    1914       467.00
1958    45    1913       249.00
1958    46    1912       133.00
1958    47    1911        42.00
1958    48    1910        27.00
1958    49    1909        11.00
1958    50    1908         1.00
1958    51    1907         1.00
1958    52    1906         0.00
1958    53    1905         0.00
1958    54    1904         0.00
1958    55+   1903-        0.00
1959    12-   1947+        0.00
1959    13    1946         3.00
1959    14    1945        10.00
1959    15    1944        82.00
1959    16    1943       368.00
1959    17    1942      1180.00
1959    18    1941      2949.00
1959    19    1940      5461.00
1959    20    1939      7415.00
1959    21    1938      6135.00
1959    22    1937      6385.00
1959    23    1936      6836.00
1959    24    1935      6818.00
1959    25    1934      7163.00
1959    26    1933      6950.00
1959    27    1932      6924.00
1959    28    1931      6672.00
1959    29    1930      6454.00
1959    30    1929      6005.00
1959    31    1928      5478.00
1959    32    1927      4786.00
1959    33    1926      4777.00
1959    34    1925      4576.00
1959    35    1924      4267.00
1959    36    1923      3930.00
1959    37    1922      3307.00
1959    38    1921      2968.00
1959    39    1920      2343.00
1959    40    1919      1517.00
1959    41    1918       865.00
1959    42    1917       551.00
1959    43    1916       401.00
1959    44    1915       319.00
1959    45    1914       260.00
1959    46    1913       131.00
1959    47    1912        51.00
1959    48    1911        25.00
1959    49    1910        10.00
1959    50    1909         3.00
1959    51    1908         2.00
1959    52    1907         0.00
1959    53    1906         0.00
1959    54    1905         0.00
1959    55+   1904-        0.00
1960    12-   1948+        0.00
1960    13    1947         3.00
1960    14    1946         8.00
1960    15    1945        63.00
1960    16    1944       378.00
1960    17    1943      1293.00
1960    18    1942      2662.00
1960    19    1941      5197.00
1960    20    1940      7689.00
1960    21    1939      8999.00
1960    22    1938      7030.00
1960    23    1937      6631.00
1960    24    1936      6882.00
1960    25    1935      6935.00
1960    26    1934      6887.00
1960    27    1933      6696.00
1960    28    1932      6644.00
1960    29    1931      6221.00
1960    30    1930      5937.00
1960    31    1929      5226.00
1960    32    1928      5024.00
1960    33    1927      4522.00
1960    34    1926      4196.00
1960    35    1925      4067.00
1960    36    1924      3688.00
1960    37    1923      3259.00
1960    38    1922      2840.00
1960    39    1921      2438.00
1960    40    1920      1804.00
1960    41    1919      1133.00
1960    42    1918       595.00
1960    43    1917       369.00
1960    44    1916       236.00
1960    45    1915       183.00
1960    46    1914       130.00
1960    47    1913        49.00
1960    48    1912        19.00
1960    49    1911        10.00
1960    50    1910         2.00
1960    51    1909         0.00
1960    52    1908         0.00
1960    53    1907         0.00
1960    54    1906         0.00
1960    55+   1905-        0.00
1961    12-   1949+        1.00
1961    13    1948         3.00
1961    14    1947        15.00
1961    15    1946        78.00
1961    16    1945       401.00
1961    17    1944      1513.00
1961    18    1943      3008.00
1961    19    1942      4783.00
1961    20    1941      7419.00
1961    21    1940      9642.00
1961    22    1939     10249.00
1961    23    1938      7681.00
1961    24    1937      7187.00
1961    25    1936      7109.00
1961    26    1935      6871.00
1961    27    1934      6614.00
1961    28    1933      6512.00
1961    29    1932      6355.00
1961    30    1931      5793.00
1961    31    1930      5505.00
1961    32    1929      4942.00
1961    33    1928      4565.00
1961    34    1927      4015.00
1961    35    1926      3741.00
1961    36    1925      3719.00
1961    37    1924      3294.00
1961    38    1923      2925.00
1961    39    1922      2451.00
1961    40    1921      1916.00
1961    41    1920      1444.00
1961    42    1919       892.00
1961    43    1918       368.00
1961    44    1917       231.00
1961    45    1916       126.00
1961    46    1915        94.00
1961    47    1914        57.00
1961    48    1913        27.00
1961    49    1912        14.00
1961    50    1911         0.00
1961    51    1910         2.00
1961    52    1909         1.00
1961    53    1908         0.00
1961    54    1907         0.00
1961    55+   1906-        0.00
1962    12-   1950+        0.00
1962    13    1949         2.00
1962    14    1948         5.00
1962    15    1947        88.00
1962    16    1946       449.00
1962    17    1945      1292.00
1962    18    1944      3395.00
1962    19    1943      5014.00
1962    20    1942      6450.00
1962    21    1941      8874.00
1962    22    1940     10695.00
1962    23    1939     10931.00
1962    24    1938      7926.00
1962    25    1937      7032.00
1962    26    1936      7039.00
1962    27    1935      6450.00
1962    28    1934      6423.00
1962    29    1933      5885.00
1962    30    1932      5853.00
1962    31    1931      5314.00
1962    32    1930      5060.00
1962    33    1929      4412.00
1962    34    1928      3968.00
1962    35    1927      3493.00
1962    36    1926      3367.00
1962    37    1925      3029.00
1962    38    1924      2757.00
1962    39    1923      2456.00
1962    40    1922      1943.00
1962    41    1921      1534.00
1962    42    1920      1008.00
1962    43    1919       582.00
1962    44    1918       261.00
1962    45    1917       127.00
1962    46    1916        78.00
1962    47    1915        28.00
1962    48    1914        23.00
1962    49    1913         9.00
1962    50    1912         1.00
1962    51    1911         0.00
1962    52    1910         0.00
1962    53    1909         0.00
1962    54    1908         0.00
1962    55+   1907-        0.00
1963    12-   1951+        2.00
1963    13    1950         1.00
1963    14    1949        15.00
1963    15    1948       108.00
1963    16    1947       520.00
1963    17    1946      1475.00
1963    18    1945      2754.00
1963    19    1944      5376.00
1963    20    1943      6815.00
1963    21    1942      7695.00
1963    22    1941      9868.00
1963    23    1940     11240.00
1963    24    1939     10994.00
1963    25    1938      7900.00
1963    26    1937      7010.00
1963    27    1936      6552.00
1963    28    1935      6270.00
1963    29    1934      5804.00
1963    30    1933      5599.00
1963    31    1932      5299.00
1963    32    1931      4896.00
1963    33    1930      4509.00
1963    34    1929      3902.00
1963    35    1928      3648.00
1963    36    1927      3097.00
1963    37    1926      2906.00
1963    38    1925      2676.00
1963    39    1924      2179.00
1963    40    1923      1926.00
1963    41    1922      1426.00
1963    42    1921      1054.00
1963    43    1920       692.00
1963    44    1919       338.00
1963    45    1918       151.00
1963    46    1917        59.00
1963    47    1916        21.00
1963    48    1915        17.00
1963    49    1914        10.00
1963    50    1913         5.00
1963    51    1912         0.00
1963    52    1911         0.00
1963    53    1910         0.00
1963    54    1909         0.00
1963    55+   1908-        0.00
1964    12-   1952+        0.00
1964    13    1951         0.00
1964    14    1950        15.00
1964    15    1949        88.00
1964    16    1948       523.00
1964    17    1947      1791.00
1964    18    1946      3283.00
1964    19    1945      4385.00
1964    20    1944      7029.00
1964    21    1943      7710.00
1964    22    1942      8301.00
1964    23    1941     10216.00
1964    24    1940     11216.00
1964    25    1939     10770.00
1964    26    1938      7418.00
1964    27    1937      6505.00
1964    28    1936      6084.00
1964    29    1935      5644.00
1964    30    1934      5427.00
1964    31    1933      5022.00
1964    32    1932      4653.00
1964    33    1931      4272.00
1964    34    1930      3926.00
1964    35    1929      3509.00
1964    36    1928      3044.00
1964    37    1927      2627.00
1964    38    1926      2355.00
1964    39    1925      2097.00
1964    40    1924      1788.00
1964    41    1923      1528.00
1964    42    1922      1085.00
1964    43    1921       759.00
1964    44    1920       439.00
1964    45    1919       193.00
1964    46    1918        77.00
1964    47    1917        44.00
1964    48    1916        11.00
1964    49    1915         7.00
1964    50    1914         0.00
1964    51    1913         0.00
1964    52    1912         0.00
1964    53    1911         0.00
1964    54    1910         0.00
1964    55+   1909-        0.00
1965    12-   1953+        0.00
1965    13    1952         0.00
1965    14    1951         8.00
1965    15    1950        65.00
1965    16    1949       440.00
1965    17    1948      1721.00
1965    18    1947      3767.00
1965    19    1946      5295.00
1965    20    1945      5505.00
1965    21    1944      7726.00
1965    22    1943      8311.00
1965    23    1942      8570.00
1965    24    1941      9932.00
1965    25    1940     10893.00
1965    26    1939     10055.00
1965    27    1938      6694.00
1965    28    1937      5943.00
1965    29    1936      5287.00
1965    30    1935      5058.00
1965    31    1934      4646.00
1965    32    1933      4171.00
1965    33    1932      3918.00
1965    34    1931      3576.00
1965    35    1930      3431.00
1965    36    1929      2912.00
1965    37    1928      2505.00
1965    38    1927      2131.00
1965    39    1926      1858.00
1965    40    1925      1662.00
1965    41    1924      1341.00
1965    42    1923       992.00
1965    43    1922       704.00
1965    44    1921       430.00
1965    45    1920       229.00
1965    46    1919        93.00
1965    47    1918        32.00
1965    48    1917        18.00
1965    49    1916         4.00
1965    50    1915         1.00
1965    51    1914         0.00
1965    52    1913         0.00
1965    53    1912         0.00
1965    54    1911         0.00
1965    55+   1910-        0.00
1966    12-   1954+        0.00
1966    13    1953         1.00
1966    14    1952         7.00
1966    15    1951        55.00
1966    16    1950       407.00
1966    17    1949      1602.00
1966    18    1948      3869.00
1966    19    1947      6317.00
1966    20    1946      6971.00
1966    21    1945      6191.00
1966    22    1944      8421.00
1966    23    1943      8610.00
1966    24    1942      8472.00
1966    25    1941      9670.00
1966    26    1940     10060.00
1966    27    1939      9203.00
1966    28    1938      6193.00
1966    29    1937      5253.00
1966    30    1936      4772.00
1966    31    1935      4424.00
1966    32    1934      3926.00
1966    33    1933      3769.00
1966    34    1932      3367.00
1966    35    1931      3051.00
1966    36    1930      2826.00
1966    37    1929      2349.00
1966    38    1928      2081.00
1966    39    1927      1607.00
1966    40    1926      1464.00
1966    41    1925      1169.00
1966    42    1924      1000.00
1966    43    1923       658.00
1966    44    1922       407.00
1966    45    1921       251.00
1966    46    1920       111.00
1966    47    1919        28.00
1966    48    1918         9.00
1966    49    1917         5.00
1966    50    1916         1.00
1966    51    1915         0.00
1966    52    1914         0.00
1966    53    1913         0.00
1966    54    1912         0.00
1966    55+   1911-        0.00
1967    12-   1955+        1.00
1967    13    1954         3.00
1967    14    1953         8.00
1967    15    1952        59.00
1967    16    1951       448.00
1967    17    1950      1581.00
1967    18    1949      3636.00
1967    19    1948      6238.00
1967    20    1947      8269.00
1967    21    1946      7856.00
1967    22    1945      6464.00
1967    23    1944      8659.00
1967    24    1943      8401.00
1967    25    1942      8192.00
1967    26    1941      9169.00
1967    27    1940      9351.00
1967    28    1939      8296.00
1967    29    1938      5609.00
1967    30    1937      4637.00
1967    31    1936      4251.00
1967    32    1935      3782.00
1967    33    1934      3529.00
1967    34    1933      3165.00
1967    35    1932      2886.00
1967    36    1931      2656.00
1967    37    1930      2316.00
1967    38    1929      1855.00
1967    39    1928      1576.00
1967    40    1927      1276.00
1967    41    1926      1045.00
1967    42    1925       815.00
1967    43    1924       598.00
1967    44    1923       388.00
1967    45    1922       209.00
1967    46    1921       118.00
1967    47    1920        38.00
1967    48    1919        17.00
1967    49    1918         7.00
1967    50    1917         0.00
1967    51    1916         0.00
1967    52    1915         0.00
1967    53    1914         0.00
1967    54    1913         0.00
1967    55+   1912-        0.00
1968    12-   1956+        0.00
1968    13    1955         7.00
1968    14    1954         9.00
1968    15    1953        64.00
1968    16    1952       316.00
1968    17    1951      1558.00
1968    18    1950      3649.00
1968    19    1949      6003.00
1968    20    1948      8331.00
1968    21    1947      9478.00
1968    22    1946      8257.00
1968    23    1945      6446.00
1968    24    1944      8382.00
1968    25    1943      8019.00
1968    26    1942      7568.00
1968    27    1941      8397.00
1968    28    1940      8368.00
1968    29    1939      7506.00
1968    30    1938      4821.00
1968    31    1937      4068.00
1968    32    1936      3744.00
1968    33    1935      3278.00
1968    34    1934      2935.00
1968    35    1933      2732.00
1968    36    1932      2445.00
1968    37    1931      2127.00
1968    38    1930      1898.00
1968    39    1929      1486.00
1968    40    1928      1268.00
1968    41    1927       927.00
1968    42    1926       747.00
1968    43    1925       492.00
1968    44    1924       373.00
1968    45    1923       242.00
1968    46    1922       106.00
1968    47    1921        42.00
1968    48    1920        21.00
1968    49    1919         2.00
1968    50    1918         3.00
1968    51    1917         0.00
1968    52    1916         0.00
1968    53    1915         0.00
1968    54    1914         0.00
1968    55+   1913-        0.00
1969    12-   1957+        0.00
1969    13    1956         1.00
1969    14    1955         7.00
1969    15    1954        59.00
1969    16    1953       370.00
1969    17    1952      1489.00
1969    18    1951      3677.00
1969    19    1950      5958.00
1969    20    1949      7753.00
1969    21    1948      8887.00
1969    22    1947      9399.00
1969    23    1946      7999.00
1969    24    1945      6002.00
1969    25    1944      7495.00
1969    26    1943      7170.00
1969    27    1942      6693.00
1969    28    1941      7357.00
1969    29    1940      7170.00
1969    30    1939      6460.00
1969    31    1938      4177.00
1969    32    1937      3469.00
1969    33    1936      3042.00
1969    34    1935      2870.00
1969    35    1934      2524.00
1969    36    1933      2306.00
1969    37    1932      2010.00
1969    38    1931      1738.00
1969    39    1930      1519.00
1969    40    1929      1163.00
1969    41    1928       886.00
1969    42    1927       615.00
1969    43    1926       468.00
1969    44    1925       321.00
1969    45    1924       165.00
1969    46    1923       100.00
1969    47    1922        42.00
1969    48    1921        10.00
1969    49    1920         4.00
1969    50    1919         1.00
1969    51    1918         1.00
1969    52    1917         0.00
1969    53    1916         0.00
1969    54    1915         0.00
1969    55+   1914-        0.00
1970    12-   1958+        1.00
1970    13    1957         3.00
1970    14    1956        11.00
1970    15    1955        79.00
1970    16    1954       418.00
1970    17    1953      1594.00
1970    18    1952      3348.00
1970    19    1951      5597.00
1970    20    1950      7134.00
1970    21    1949      8126.00
1970    22    1948      8652.00
1970    23    1947      8650.00
1970    24    1946      6857.00
1970    25    1945      5210.00
1970    26    1944      6469.00
1970    27    1943      6090.00
1970    28    1942      5725.00
1970    29    1941      6064.00
1970    30    1940      5852.00
1970    31    1939      5237.00
1970    32    1938      3409.00
1970    33    1937      2881.00
1970    34    1936      2483.00
1970    35    1935      2254.00
1970    36    1934      1999.00
1970    37    1933      1841.00
1970    38    1932      1564.00
1970    39    1931      1300.00
1970    40    1930      1089.00
1970    41    1929       826.00
1970    42    1928       555.00
1970    43    1927       375.00
1970    44    1926       302.00
1970    45    1925       165.00
1970    46    1924        77.00
1970    47    1923        42.00
1970    48    1922        11.00
1970    49    1921         7.00
1970    50    1920         3.00
1970    51    1919         1.00
1970    52    1918         0.00
1970    53    1917         0.00
1970    54    1916         0.00
1970    55+   1915-        0.00
1971    12-   1959+        1.00
1971    13    1958         1.00
1971    14    1957        18.00
1971    15    1956        90.00
1971    16    1955       454.00
1971    17    1954      1584.00
1971    18    1953      3464.00
1971    19    1952      5430.00
1971    20    1951      6745.00
1971    21    1950      7537.00
1971    22    1949      8034.00
1971    23    1948      8235.00
1971    24    1947      7786.00
1971    25    1946      6222.00
1971    26    1945      4748.00
1971    27    1944      5810.00
1971    28    1943      5366.00
1971    29    1942      5026.00
1971    30    1941      5187.00
1971    31    1940      5160.00
1971    32    1939      4413.00
1971    33    1938      2925.00
1971    34    1937      2412.00
1971    35    1936      2120.00
1971    36    1935      1895.00
1971    37    1934      1628.00
1971    38    1933      1486.00
1971    39    1932      1323.00
1971    40    1931      1038.00
1971    41    1930       841.00
1971    42    1929       591.00
1971    43    1928       382.00
1971    44    1927       261.00
1971    45    1926       153.00
1971    46    1925        85.00
1971    47    1924        41.00
1971    48    1923        14.00
1971    49    1922         4.00
1971    50    1921         0.00
1971    51    1920         0.00
1971    52    1919         0.00
1971    53    1918         0.00
1971    54    1917         0.00
1971    55+   1916-        0.00
1972    12-   1960+        0.00
1972    13    1959         2.00
1972    14    1958        25.00
1972    15    1957        99.00
1972    16    1956       567.00
1972    17    1955      1771.00
1972    18    1954      3567.00
1972    19    1953      5433.00
1972    20    1952      6580.00
1972    21    1951      7083.00
1972    22    1950      7391.00
1972    23    1949      7450.00
1972    24    1948      7500.00
1972    25    1947      7258.00
1972    26    1946      5677.00
1972    27    1945      4228.00
1972    28    1944      5119.00
1972    29    1943      4582.00
1972    30    1942      4233.00
1972    31    1941      4359.00
1972    32    1940      4158.00
1972    33    1939      3701.00
1972    34    1938      2409.00
1972    35    1937      2028.00
1972    36    1936      1668.00
1972    37    1935      1524.00
1972    38    1934      1300.00
1972    39    1933      1134.00
1972    40    1932      1034.00
1972    41    1931       705.00
1972    42    1930       541.00
1972    43    1929       409.00
1972    44    1928       249.00
1972    45    1927       118.00
1972    46    1926        86.00
1972    47    1925        29.00
1972    48    1924        13.00
1972    49    1923         3.00
1972    50    1922         0.00
1972    51    1921         0.00
1972    52    1920         0.00
1972    53    1919         0.00
1972    54    1918         0.00
1972    55+   1917-        0.00
1973    12-   1961+        0.00
1973    13    1960         1.00
1973    14    1959        24.00
1973    15    1958       114.00
1973    16    1957       617.00
1973    17    1956      1988.00
1973    18    1955      3584.00
1973    19    1954      5204.00
1973    20    1953      6271.00
1973    21    1952      6862.00
1973    22    1951      6804.00
1973    23    1950      6916.00
1973    24    1949      6953.00
1973    25    1948      6510.00
1973    26    1947      6266.00
1973    27    1946      4839.00
1973    28    1945      3562.00
1973    29    1944      4252.00
1973    30    1943      3873.00
1973    31    1942      3421.00
1973    32    1941      3594.00
1973    33    1940      3473.00
1973    34    1939      2931.00
1973    35    1938      2003.00
1973    36    1937      1566.00
1973    37    1936      1453.00
1973    38    1935      1169.00
1973    39    1934      1033.00
1973    40    1933       831.00
1973    41    1932       637.00
1973    42    1931       496.00
1973    43    1930       372.00
1973    44    1929       200.00
1973    45    1928       109.00
1973    46    1927        62.00
1973    47    1926        36.00
1973    48    1925        11.00
1973    49    1924         3.00
1973    50    1923         0.00
1973    51    1922         1.00
1973    52    1921         0.00
1973    53    1920         0.00
1973    54    1919         0.00
1973    55+   1918-        0.00
1974    12-   1962+        0.00
1974    13    1961         2.00
1974    14    1960        28.00
1974    15    1959       123.00
1974    16    1958       561.00
1974    17    1957      1875.00
1974    18    1956      3733.00
1974    19    1955      5240.00
1974    20    1954      6315.00
1974    21    1953      6879.00
1974    22    1952      7050.00
1974    23    1951      6725.00
1974    24    1950      6842.00
1974    25    1949      6510.00
1974    26    1948      6316.00
1974    27    1947      5695.00
1974    28    1946      4433.00
1974    29    1945      3256.00
1974    30    1944      3651.00
1974    31    1943      3259.00
1974    32    1942      3067.00
1974    33    1941      2959.00
1974    34    1940      2874.00
1974    35    1939      2401.00
1974    36    1938      1645.00
1974    37    1937      1316.00
1974    38    1936      1193.00
1974    39    1935       914.00
1974    40    1934       740.00
1974    41    1933       620.00
1974    42    1932       469.00
1974    43    1931       326.00
1974    44    1930       220.00
1974    45    1929       104.00
1974    46    1928        57.00
1974    47    1927        22.00
1974    48    1926         7.00
1974    49    1925         2.00
1974    50    1924         1.00
1974    51    1923         0.00
1974    52    1922         0.00
1974    53    1921         0.00
1974    54    1920         0.00
1974    55+   1919-        0.00
1975    12-   1963+        0.00
1975    13    1962         1.00
1975    14    1961        13.00
1975    15    1960        91.00
1975    16    1959       496.00
1975    17    1958      1590.00
1975    18    1957      3281.00
1975    19    1956      5118.00
1975    20    1955      6023.00
1975    21    1954      6532.00
1975    22    1953      6824.00
1975    23    1952      6817.00
1975    24    1951      6591.00
1975    25    1950      6282.00
1975    26    1949      5979.00
1975    27    1948      5716.00
1975    28    1947      5175.00
1975    29    1946      3951.00
1975    30    1945      2744.00
1975    31    1944      3304.00
1975    32    1943      2803.00
1975    33    1942      2372.00
1975    34    1941      2436.00
1975    35    1940      2298.00
1975    36    1939      1946.00
1975    37    1938      1270.00
1975    38    1937       996.00
1975    39    1936       837.00
1975    40    1935       730.00
1975    41    1934       517.00
1975    42    1933       397.00
1975    43    1932       266.00
1975    44    1931       179.00
1975    45    1930        90.00
1975    46    1929        41.00
1975    47    1928        33.00
1975    48    1927        11.00
1975    49    1926         7.00
1975    50    1925         0.00
