Sweden, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 14/04/2023
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1975     28     1947      0.12011     0.03831     0.05811     0.01945     0.00352     0.00071
1975     29     1946      0.10888     0.03091     0.05234     0.02030     0.00410     0.00122
1975     30     1945      0.09306     0.02375     0.04474     0.01920     0.00418     0.00119
1975     31     1944      0.08117     0.01876     0.03646     0.01917     0.00493     0.00186
1975     32     1943      0.06748     0.01427     0.02789     0.01833     0.00504     0.00195
1975     33     1942      0.05501     0.01081     0.02102     0.01623     0.00499     0.00196
1975     34     1941      0.04709     0.00876     0.01701     0.01428     0.00453     0.00251
1975     35     1940      0.03643     0.00609     0.01203     0.01120     0.00430     0.00281
1975     36     1939      0.02864     0.00496     0.00849     0.00839     0.00447     0.00234
1975     37     1938      0.02188     0.00327     0.00662     0.00658     0.00310     0.00232
1975     38     1937      0.01665     0.00273     0.00446     0.00466     0.00251     0.00229
1975     39     1936      0.01268     0.00190     0.00321     0.00306     0.00239     0.00212
1975     40     1935      0.00949     0.00135     0.00222     0.00224     0.00163     0.00205
1975     41     1934      0.00585     0.00084     0.00115     0.00145     0.00103     0.00138
1975     42     1933      0.00424     0.00047     0.00097     0.00092     0.00095     0.00092
1975     43     1932      0.00247     0.00031     0.00043     0.00049     0.00049     0.00074
1975     44     1931      0.00152     0.00027     0.00020     0.00036     0.00031     0.00038
1975     45     1930      0.00072     0.00007     0.00013     0.00013     0.00013     0.00026
1975     46     1929      0.00038     0.00004     0.00004     0.00002     0.00009     0.00018
1975     47     1928      0.00011     0.00000     0.00000     0.00002     0.00000     0.00008
1975     48     1927      0.00015     0.00000     0.00000     0.00004     0.00000     0.00011
1975     49     1926      0.00004     0.00002     0.00000     0.00000     0.00000     0.00002
1975     50     1925      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     51     1924      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     52     1923      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     53     1922      0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1975     54     1921      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     55+    1920-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     12-    1964+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     13     1963      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     14     1962      0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
1976     15     1961      0.00060     0.00060     0.00000     0.00000     0.00000     0.00000
1976     16     1960      0.00322     0.00317     0.00006     0.00000     0.00000     0.00000
1976     17     1959      0.01195     0.01174     0.00021     0.00000     0.00000     0.00000
1976     18     1958      0.02702     0.02552     0.00148     0.00000     0.00002     0.00000
1976     19     1957      0.04681     0.04194     0.00468     0.00019     0.00000     0.00000
1976     20     1956      0.07237     0.05944     0.01228     0.00063     0.00002     0.00000
1976     21     1955      0.08740     0.06502     0.02114     0.00116     0.00007     0.00000
1976     22     1954      0.10322     0.06712     0.03290     0.00292     0.00028     0.00000
1976     23     1953      0.11284     0.06688     0.04096     0.00450     0.00043     0.00007
1976     24     1952      0.12463     0.06808     0.04870     0.00695     0.00080     0.00009
1976     25     1951      0.13314     0.06531     0.05581     0.01066     0.00109     0.00026
1976     26     1950      0.13317     0.05766     0.05936     0.01405     0.00179     0.00030
1976     27     1949      0.13012     0.04957     0.06186     0.01572     0.00252     0.00045
1976     28     1948      0.11529     0.03834     0.05689     0.01665     0.00280     0.00061
1976     29     1947      0.10548     0.03096     0.05149     0.01883     0.00328     0.00093
1976     30     1946      0.08985     0.02352     0.04261     0.01851     0.00405     0.00115
1976     31     1945      0.07704     0.01871     0.03587     0.01710     0.00395     0.00141
1976     32     1944      0.06539     0.01352     0.02760     0.01777     0.00486     0.00165
1976     33     1943      0.05402     0.01028     0.02177     0.01523     0.00513     0.00161
1976     34     1942      0.04628     0.00862     0.01783     0.01355     0.00432     0.00196
1976     35     1941      0.03743     0.00684     0.01279     0.01121     0.00411     0.00247
1976     36     1940      0.02816     0.00479     0.00867     0.00846     0.00365     0.00258
1976     37     1939      0.02273     0.00404     0.00646     0.00670     0.00345     0.00207
1976     38     1938      0.01703     0.00308     0.00483     0.00468     0.00257     0.00188
1976     39     1937      0.01234     0.00165     0.00339     0.00299     0.00244     0.00187
1976     40     1936      0.00935     0.00158     0.00228     0.00223     0.00152     0.00174
1976     41     1935      0.00571     0.00105     0.00112     0.00138     0.00100     0.00117
1976     42     1934      0.00375     0.00061     0.00063     0.00094     0.00052     0.00105
1976     43     1933      0.00263     0.00038     0.00050     0.00064     0.00045     0.00066
1976     44     1932      0.00142     0.00025     0.00025     0.00025     0.00023     0.00045
1976     45     1931      0.00080     0.00009     0.00020     0.00011     0.00011     0.00029
1976     46     1930      0.00039     0.00002     0.00007     0.00007     0.00007     0.00017
1976     47     1929      0.00029     0.00000     0.00002     0.00004     0.00009     0.00013
1976     48     1928      0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1976     49     1927      0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1976     50     1926      0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1976     51     1925      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     52     1924      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     53     1923      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     54     1922      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     55+    1921-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     12-    1965+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     13     1964      0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1977     14     1963      0.00005     0.00005     0.00000     0.00000     0.00000     0.00000
1977     15     1962      0.00076     0.00076     0.00000     0.00000     0.00000     0.00000
1977     16     1961      0.00297     0.00289     0.00008     0.00000     0.00000     0.00000
1977     17     1960      0.00987     0.00963     0.00022     0.00002     0.00000     0.00000
1977     18     1959      0.02257     0.02137     0.00120     0.00000     0.00000     0.00000
1977     19     1958      0.04293     0.03823     0.00461     0.00010     0.00000     0.00000
1977     20     1957      0.06480     0.05380     0.01041     0.00057     0.00002     0.00000
1977     21     1956      0.08464     0.06196     0.02119     0.00144     0.00006     0.00000
1977     22     1955      0.09896     0.06292     0.03310     0.00276     0.00018     0.00000
1977     23     1954      0.11075     0.06464     0.04084     0.00479     0.00044     0.00004
1977     24     1953      0.12214     0.06455     0.04996     0.00698     0.00053     0.00011
1977     25     1952      0.12954     0.06272     0.05656     0.00911     0.00104     0.00011
1977     26     1951      0.13111     0.05815     0.05880     0.01213     0.00163     0.00039
1977     27     1950      0.12709     0.04872     0.06015     0.01579     0.00203     0.00039
1977     28     1949      0.11644     0.03856     0.05811     0.01617     0.00286     0.00073
1977     29     1948      0.10642     0.03119     0.05248     0.01802     0.00394     0.00079
1977     30     1947      0.09339     0.02419     0.04463     0.02010     0.00342     0.00104
1977     31     1946      0.07761     0.01879     0.03629     0.01727     0.00387     0.00140
1977     32     1945      0.06430     0.01280     0.02917     0.01659     0.00438     0.00137
1977     33     1944      0.05433     0.01052     0.02256     0.01491     0.00480     0.00154
1977     34     1943      0.04366     0.00800     0.01640     0.01274     0.00456     0.00197
1977     35     1942      0.03635     0.00683     0.01257     0.01110     0.00371     0.00214
1977     36     1941      0.02877     0.00506     0.00915     0.00893     0.00373     0.00190
1977     37     1940      0.02283     0.00348     0.00660     0.00681     0.00352     0.00242
1977     38     1939      0.01656     0.00282     0.00487     0.00475     0.00239     0.00172
1977     39     1938      0.01261     0.00228     0.00287     0.00346     0.00226     0.00175
1977     40     1937      0.00880     0.00161     0.00220     0.00216     0.00136     0.00147
1977     41     1936      0.00618     0.00083     0.00145     0.00147     0.00118     0.00125
1977     42     1935      0.00350     0.00047     0.00065     0.00077     0.00070     0.00091
1977     43     1934      0.00267     0.00035     0.00054     0.00063     0.00042     0.00073
1977     44     1933      0.00128     0.00026     0.00014     0.00024     0.00031     0.00033
1977     45     1932      0.00090     0.00018     0.00016     0.00011     0.00014     0.00032
1977     46     1931      0.00027     0.00007     0.00002     0.00009     0.00004     0.00004
1977     47     1930      0.00013     0.00000     0.00000     0.00002     0.00002     0.00009
1977     48     1929      0.00004     0.00000     0.00000     0.00000     0.00000     0.00004
1977     49     1928      0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1977     50     1927      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     51     1926      0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1977     52     1925      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     53     1924      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     54     1923      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     55+    1922-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     12-    1966+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     13     1965      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     14     1964      0.00012     0.00012     0.00000     0.00000     0.00000     0.00000
1978     15     1963      0.00063     0.00063     0.00000     0.00000     0.00000     0.00000
1978     16     1962      0.00229     0.00223     0.00006     0.00000     0.00000     0.00000
1978     17     1961      0.00831     0.00802     0.00029     0.00000     0.00000     0.00000
1978     18     1960      0.02050     0.01935     0.00106     0.00010     0.00000     0.00000
1978     19     1959      0.03777     0.03381     0.00389     0.00008     0.00000     0.00000
1978     20     1958      0.05884     0.04883     0.00931     0.00062     0.00008     0.00000
