Sweden, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 14/04/2023
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1932     16           .           .           .           .           .           .
1932     17           .           .           .           .           .           .
1932     18           .           .           .           .           .           .
1932     19           .           .           .           .           .           .
1932     20           .           .           .           .           .           .
1932     21           .           .           .           .           .           .
1932     22           .           .           .           .           .           .
1932     23           .           .           .           .           .           .
1932     24           .           .           .           .           .           .
1932     25           .           .           .           .           .           .
1932     26           .           .           .           .           .           .
1932     27           .           .           .           .           .           .
1932     28           .           .           .           .           .           .
1932     29           .           .           .           .           .           .
1932     30           .           .           .           .           .           .
1932     31           .           .           .           .           .           .
1932     32           .           .           .           .           .           .
1932     33           .           .           .           .           .           .
1932     34           .           .           .           .           .           .
1932     35           .           .           .           .           .           .
1932     36           .           .           .           .           .           .
1932     37           .           .           .           .           .           .
1932     38     0.02072     0.00268     0.00543     0.00545     0.00393     0.00324
1932     39     0.01475     0.00188     0.00326     0.00380     0.00315     0.00266
1932     40     0.00932     0.00110     0.00184     0.00233     0.00170     0.00235
1932     41     0.00577     0.00063     0.00132     0.00117     0.00117     0.00148
1932     42     0.00335     0.00047     0.00049     0.00072     0.00061     0.00106
1932     43     0.00207     0.00031     0.00038     0.00027     0.00045     0.00065
1932     44     0.00090     0.00011     0.00016     0.00025     0.00014     0.00025
1932     45     0.00077     0.00016     0.00011     0.00005     0.00016     0.00029
1932     46     0.00018     0.00005     0.00000     0.00000     0.00005     0.00009
1932     47     0.00007     0.00000     0.00000     0.00002     0.00002     0.00002
1932     48     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1932     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1932     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     12-          .           .           .           .           .           .
1933     13           .           .           .           .           .           .
1933     14           .           .           .           .           .           .
1933     15           .           .           .           .           .           .
1933     16           .           .           .           .           .           .
1933     17           .           .           .           .           .           .
1933     18           .           .           .           .           .           .
1933     19           .           .           .           .           .           .
1933     20           .           .           .           .           .           .
1933     21           .           .           .           .           .           .
1933     22           .           .           .           .           .           .
1933     23           .           .           .           .           .           .
1933     24           .           .           .           .           .           .
1933     25           .           .           .           .           .           .
1933     26           .           .           .           .           .           .
1933     27           .           .           .           .           .           .
1933     28           .           .           .           .           .           .
1933     29           .           .           .           .           .           .
1933     30           .           .           .           .           .           .
1933     31           .           .           .           .           .           .
1933     32           .           .           .           .           .           .
1933     33           .           .           .           .           .           .
1933     34           .           .           .           .           .           .
1933     35           .           .           .           .           .           .
1933     36           .           .           .           .           .           .
1933     37     0.02528     0.00297     0.00662     0.00744     0.00429     0.00396
1933     38     0.01814     0.00238     0.00450     0.00473     0.00358     0.00294
1933     39     0.01335     0.00196     0.00321     0.00366     0.00258     0.00194
1933     40     0.00928     0.00116     0.00213     0.00234     0.00206     0.00159
1933     41     0.00571     0.00083     0.00128     0.00121     0.00104     0.00135
1933     42     0.00346     0.00055     0.00057     0.00078     0.00083     0.00074
1933     43     0.00185     0.00026     0.00033     0.00047     0.00026     0.00052
1933     44     0.00081     0.00017     0.00017     0.00014     0.00017     0.00017
1933     45     0.00036     0.00005     0.00007     0.00012     0.00002     0.00010
1933     46     0.00021     0.00000     0.00000     0.00002     0.00005     0.00014
1933     47     0.00014     0.00002     0.00002     0.00000     0.00007     0.00002
1933     48     0.00007     0.00000     0.00002     0.00002     0.00000     0.00002
1933     49     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1933     50     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1933     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1933     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     12-          .           .           .           .           .           .
1934     13           .           .           .           .           .           .
1934     14           .           .           .           .           .           .
1934     15           .           .           .           .           .           .
1934     16           .           .           .           .           .           .
1934     17           .           .           .           .           .           .
1934     18           .           .           .           .           .           .
1934     19           .           .           .           .           .           .
1934     20           .           .           .           .           .           .
1934     21           .           .           .           .           .           .
1934     22           .           .           .           .           .           .
1934     23           .           .           .           .           .           .
1934     24           .           .           .           .           .           .
1934     25           .           .           .           .           .           .
1934     26           .           .           .           .           .           .
1934     27           .           .           .           .           .           .
1934     28           .           .           .           .           .           .
1934     29           .           .           .           .           .           .
1934     30           .           .           .           .           .           .
1934     31           .           .           .           .           .           .
1934     32           .           .           .           .           .           .
1934     33           .           .           .           .           .           .
1934     34           .           .           .           .           .           .
1934     35           .           .           .           .           .           .
1934     36     0.03367     0.00458     0.00841     0.01011     0.00630     0.00428
1934     37     0.02419     0.00305     0.00642     0.00728     0.00435     0.00309
1934     38     0.01828     0.00243     0.00458     0.00455     0.00352     0.00320
1934     39     0.01233     0.00147     0.00255     0.00349     0.00234     0.00248
1934     40     0.00819     0.00131     0.00192     0.00194     0.00129     0.00173
1934     41     0.00471     0.00075     0.00089     0.00115     0.00082     0.00110
1934     42     0.00335     0.00047     0.00059     0.00082     0.00056     0.00091
1934     43     0.00178     0.00030     0.00026     0.00035     0.00028     0.00059
1934     44     0.00082     0.00016     0.00005     0.00021     0.00014     0.00026
1934     45     0.00042     0.00012     0.00005     0.00009     0.00002     0.00014
1934     46     0.00014     0.00000     0.00000     0.00002     0.00005     0.00007
1934     47     0.00007     0.00000     0.00000     0.00000     0.00002     0.00005
1934     48     0.00005     0.00000     0.00000     0.00000     0.00002     0.00002
1934     49     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1934     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1934     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     12-          .           .           .           .           .           .
1935     13           .           .           .           .           .           .
1935     14           .           .           .           .           .           .
1935     15           .           .           .           .           .           .
1935     16           .           .           .           .           .           .
1935     17           .           .           .           .           .           .
1935     18           .           .           .           .           .           .
1935     19           .           .           .           .           .           .
1935     20           .           .           .           .           .           .
1935     21           .           .           .           .           .           .
1935     22           .           .           .           .           .           .
1935     23           .           .           .           .           .           .
1935     24           .           .           .           .           .           .
1935     25           .           .           .           .           .           .
1935     26           .           .           .           .           .           .
1935     27           .           .           .           .           .           .
1935     28           .           .           .           .           .           .
1935     29           .           .           .           .           .           .
1935     30           .           .           .           .           .           .
1935     31           .           .           .           .           .           .
1935     32           .           .           .           .           .           .
1935     33           .           .           .           .           .           .
1935     34           .           .           .           .           .           .
1935     35     0.03845     0.00567     0.01148     0.01150     0.00583     0.00396
1935     36     0.03045     0.00384     0.00780     0.00954     0.00542     0.00384
1935     37     0.02304     0.00318     0.00711     0.00597     0.00393     0.00286
1935     38     0.01719     0.00275     0.00408     0.00484     0.00289     0.00263
1935     39     0.01182     0.00168     0.00273     0.00294     0.00214     0.00233
1935     40     0.00730     0.00135     0.00142     0.00161     0.00142     0.00149
1935     41     0.00448     0.00063     0.00096     0.00117     0.00086     0.00086
1935     42     0.00299     0.00047     0.00056     0.00056     0.00049     0.00091
1935     43     0.00166     0.00014     0.00023     0.00042     0.00037     0.00049
1935     44     0.00110     0.00019     0.00014     0.00016     0.00021     0.00040
1935     45     0.00047     0.00005     0.00009     0.00005     0.00012     0.00016
1935     46     0.00035     0.00002     0.00000     0.00007     0.00019     0.00007
1935     47     0.00012     0.00000     0.00000     0.00000     0.00005     0.00007
1935     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     50     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1935     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1935     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1935     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     12-          .           .           .           .           .           .
1936     13           .           .           .           .           .           .
1936     14           .           .           .           .           .           .
1936     15           .           .           .           .           .           .
1936     16           .           .           .           .           .           .
1936     17           .           .           .           .           .           .
1936     18           .           .           .           .           .           .
1936     19           .           .           .           .           .           .
1936     20           .           .           .           .           .           .
1936     21           .           .           .           .           .           .
1936     22           .           .           .           .           .           .
1936     23           .           .           .           .           .           .
1936     24           .           .           .           .           .           .
1936     25           .           .           .           .           .           .
1936     26           .           .           .           .           .           .
1936     27           .           .           .           .           .           .
1936     28           .           .           .           .           .           .
1936     29           .           .           .           .           .           .
1936     30           .           .           .           .           .           .
1936     31           .           .           .           .           .           .
1936     32           .           .           .           .           .           .
1936     33           .           .           .           .           .           .
1936     34     0.04717     0.00715     0.01474     0.01558     0.00653     0.00317
1936     35     0.03753     0.00581     0.01095     0.01153     0.00550     0.00375
1936     36     0.02835     0.00454     0.00778     0.00798     0.00460     0.00345
1936     37     0.02139     0.00363     0.00602     0.00558     0.00366     0.00250
1936     38     0.01591     0.00254     0.00446     0.00373     0.00312     0.00205
1936     39     0.01098     0.00143     0.00288     0.00274     0.00167     0.00225
1936     40     0.00752     0.00145     0.00163     0.00190     0.00132     0.00123
1936     41     0.00478     0.00051     0.00103     0.00125     0.00087     0.00112
1936     42     0.00342     0.00060     0.00071     0.00074     0.00071     0.00065
1936     43     0.00226     0.00047     0.00040     0.00051     0.00040     0.00047
1936     44     0.00107     0.00007     0.00020     0.00018     0.00038     0.00025
1936     45     0.00040     0.00000     0.00004     0.00009     0.00011     0.00016
1936     46     0.00029     0.00002     0.00007     0.00007     0.00002     0.00011
1936     47     0.00005     0.00000     0.00000     0.00000     0.00000     0.00005
1936     48     0.00009     0.00000     0.00000     0.00000     0.00002     0.00007
1936     49     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1936     50     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1936     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1936     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     12-          .           .           .           .           .           .
1937     13           .           .           .           .           .           .
1937     14           .           .           .           .           .           .
1937     15           .           .           .           .           .           .
1937     16           .           .           .           .           .           .
1937     17           .           .           .           .           .           .
1937     18           .           .           .           .           .           .
1937     19           .           .           .           .           .           .
1937     20           .           .           .           .           .           .
1937     21           .           .           .           .           .           .
1937     22           .           .           .           .           .           .
1937     23           .           .           .           .           .           .
1937     24           .           .           .           .           .           .
1937     25           .           .           .           .           .           .
1937     26           .           .           .           .           .           .
1937     27           .           .           .           .           .           .
1937     28           .           .           .           .           .           .
1937     29           .           .           .           .           .           .
1937     30           .           .           .           .           .           .
1937     31           .           .           .           .           .           .
1937     32           .           .           .           .           .           .
1937     33     0.05510     0.00903     0.01857     0.01726     0.00670     0.00354
1937     34     0.04581     0.00723     0.01459     0.01488     0.00559     0.00352
1937     35     0.03661     0.00513     0.01146     0.01091     0.00589     0.00322
1937     36     0.02808     0.00411     0.00763     0.00861     0.00472     0.00301
1937     37     0.01970     0.00297     0.00565     0.00528     0.00328     0.00253
1937     38     0.01379     0.00194     0.00374     0.00365     0.00251     0.00196
1937     39     0.01098     0.00187     0.00304     0.00277     0.00156     0.00174
1937     40     0.00711     0.00130     0.00134     0.00187     0.00154     0.00106
1937     41     0.00533     0.00095     0.00101     0.00121     0.00095     0.00121
1937     42     0.00361     0.00053     0.00068     0.00088     0.00079     0.00073
1937     43     0.00196     0.00035     0.00033     0.00033     0.00035     0.00060
1937     44     0.00124     0.00015     0.00020     0.00026     0.00029     0.00033
1937     45     0.00051     0.00007     0.00009     0.00007     0.00009     0.00020
1937     46     0.00022     0.00000     0.00000     0.00004     0.00009     0.00009
1937     47     0.00009     0.00000     0.00000     0.00007     0.00000     0.00002
1937     48     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1937     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1937     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     12-          .           .           .           .           .           .
1938     13           .           .           .           .           .           .
1938     14           .           .           .           .           .           .
1938     15           .           .           .           .           .           .
1938     16           .           .           .           .           .           .
1938     17           .           .           .           .           .           .
1938     18           .           .           .           .           .           .
1938     19           .           .           .           .           .           .
1938     20           .           .           .           .           .           .
1938     21           .           .           .           .           .           .
1938     22           .           .           .           .           .           .
1938     23           .           .           .           .           .           .
1938     24           .           .           .           .           .           .
1938     25           .           .           .           .           .           .
1938     26           .           .           .           .           .           .
1938     27           .           .           .           .           .           .
1938     28           .           .           .           .           .           .
1938     29           .           .           .           .           .           .
1938     30           .           .           .           .           .           .
1938     31           .           .           .           .           .           .
1938     32     0.06904     0.01182     0.02637     0.02041     0.00703     0.00341
1938     33     0.05467     0.01001     0.01940     0.01598     0.00631     0.00297
1938     34     0.04305     0.00692     0.01399     0.01319     0.00557     0.00339
1938     35     0.03614     0.00546     0.01163     0.01087     0.00483     0.00335
1938     36     0.02678     0.00407     0.00839     0.00787     0.00380     0.00266
1938     37     0.01876     0.00304     0.00537     0.00561     0.00255     0.00219
1938     38     0.01434     0.00270     0.00352     0.00371     0.00266     0.00175
1938     39     0.01098     0.00192     0.00249     0.00295     0.00204     0.00158
1938     40     0.00806     0.00112     0.00205     0.00219     0.00150     0.00120
1938     41     0.00559     0.00061     0.00131     0.00144     0.00101     0.00122
1938     42     0.00374     0.00046     0.00097     0.00078     0.00063     0.00089
1938     43     0.00199     0.00019     0.00042     0.00061     0.00036     0.00040
1938     44     0.00119     0.00015     0.00023     0.00025     0.00023     0.00032
1938     45     0.00051     0.00006     0.00006     0.00011     0.00011     0.00017
1938     46     0.00032     0.00000     0.00002     0.00004     0.00009     0.00017
1938     47     0.00004     0.00000     0.00002     0.00000     0.00000     0.00002
1938     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     49     0.00002     0.00000     0.00002     0.00000     0.00000     0.00000
1938     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     51     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1938     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1938     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     12-          .           .           .           .           .           .
1939     13           .           .           .           .           .           .
1939     14           .           .           .           .           .           .
1939     15           .           .           .           .           .           .
1939     16           .           .           .           .           .           .
1939     17           .           .           .           .           .           .
1939     18           .           .           .           .           .           .
1939     19           .           .           .           .           .           .
1939     20           .           .           .           .           .           .
1939     21           .           .           .           .           .           .
1939     22           .           .           .           .           .           .
1939     23           .           .           .           .           .           .
1939     24           .           .           .           .           .           .
1939     25           .           .           .           .           .           .
1939     26           .           .           .           .           .           .
1939     27           .           .           .           .           .           .
1939     28           .           .           .           .           .           .
1939     29           .           .           .           .           .           .
1939     30           .           .           .           .           .           .
1939     31     0.07773     0.01464     0.03192     0.02148     0.00646     0.00322
1939     32     0.06605     0.01176     0.02386     0.02042     0.00685     0.00316
1939     33     0.05321     0.00902     0.01799     0.01702     0.00633     0.00285
1939     34     0.04377     0.00654     0.01509     0.01332     0.00589     0.00294
1939     35     0.03383     0.00585     0.01103     0.00975     0.00484     0.00236
1939     36     0.02541     0.00465     0.00697     0.00741     0.00427     0.00211
1939     37     0.01908     0.00309     0.00552     0.00548     0.00296     0.00203
1939     38     0.01393     0.00241     0.00385     0.00397     0.00239     0.00130
1939     39     0.01180     0.00205     0.00300     0.00339     0.00185     0.00152
1939     40     0.00857     0.00118     0.00203     0.00242     0.00158     0.00136
1939     41     0.00628     0.00104     0.00114     0.00171     0.00126     0.00114
1939     42     0.00381     0.00043     0.00067     0.00102     0.00083     0.00086
1939     43     0.00263     0.00035     0.00033     0.00065     0.00080     0.00051
1939     44     0.00110     0.00010     0.00016     0.00016     0.00029     0.00039
1939     45     0.00053     0.00004     0.00004     0.00010     0.00010     0.00025
1939     46     0.00018     0.00000     0.00004     0.00004     0.00002     0.00008
1939     47     0.00006     0.00000     0.00002     0.00000     0.00002     0.00002
1939     48     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1939     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1939     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     12-          .           .           .           .           .           .
1940     13           .           .           .           .           .           .
1940     14           .           .           .           .           .           .
1940     15           .           .           .           .           .           .
1940     16           .           .           .           .           .           .
1940     17           .           .           .           .           .           .
1940     18           .           .           .           .           .           .
1940     19           .           .           .           .           .           .
1940     20           .           .           .           .           .           .
1940     21           .           .           .           .           .           .
1940     22           .           .           .           .           .           .
1940     23           .           .           .           .           .           .
1940     24           .           .           .           .           .           .
1940     25           .           .           .           .           .           .
1940     26           .           .           .           .           .           .
1940     27           .           .           .           .           .           .
1940     28           .           .           .           .           .           .
1940     29           .           .           .           .           .           .
1940     30     0.09587     0.02121     0.04114     0.02387     0.00697     0.00268
1940     31     0.08077     0.01583     0.03267     0.02194     0.00715     0.00318
1940     32     0.06472     0.01158     0.02401     0.01951     0.00643     0.00318
1940     33     0.05276     0.00875     0.01904     0.01652     0.00575     0.00271
1940     34     0.04122     0.00692     0.01403     0.01245     0.00505     0.00277
1940     35     0.03152     0.00502     0.00997     0.00976     0.00400     0.00277
1940     36     0.02595     0.00438     0.00790     0.00767     0.00352     0.00248
1940     37     0.01942     0.00291     0.00537     0.00537     0.00323     0.00254
1940     38     0.01570     0.00244     0.00416     0.00473     0.00279     0.00158
1940     39     0.01240     0.00173     0.00290     0.00367     0.00217     0.00194
1940     40     0.00831     0.00115     0.00194     0.00192     0.00154     0.00175
1940     41     0.00560     0.00098     0.00117     0.00134     0.00107     0.00104
1940     42     0.00349     0.00050     0.00056     0.00096     0.00073     0.00073
1940     43     0.00291     0.00038     0.00046     0.00071     0.00065     0.00071
1940     44     0.00155     0.00021     0.00021     0.00029     0.00031     0.00052
1940     45     0.00084     0.00004     0.00015     0.00015     0.00015     0.00036
1940     46     0.00029     0.00002     0.00008     0.00006     0.00010     0.00002
1940     47     0.00006     0.00000     0.00004     0.00002     0.00000     0.00000
1940     48     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1940     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1940     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     12-          .           .           .           .           .           .
1941     13           .           .           .           .           .           .
1941     14           .           .           .           .           .           .
1941     15           .           .           .           .           .           .
1941     16           .           .           .           .           .           .
1941     17           .           .           .           .           .           .
1941     18           .           .           .           .           .           .
1941     19           .           .           .           .           .           .
1941     20           .           .           .           .           .           .
1941     21           .           .           .           .           .           .
1941     22           .           .           .           .           .           .
1941     23           .           .           .           .           .           .
1941     24           .           .           .           .           .           .
1941     25           .           .           .           .           .           .
1941     26           .           .           .           .           .           .
1941     27           .           .           .           .           .           .
1941     28           .           .           .           .           .           .
1941     29     0.10638     0.02598     0.04891     0.02307     0.00655     0.00188
1941     30     0.09387     0.02080     0.04125     0.02300     0.00660     0.00221
1941     31     0.07655     0.01511     0.03053     0.02214     0.00622     0.00256
1941     32     0.06395     0.01160     0.02491     0.01875     0.00585     0.00284
1941     33     0.05187     0.00864     0.01956     0.01563     0.00530     0.00273
1941     34     0.04287     0.00862     0.01408     0.01335     0.00441     0.00241
1941     35     0.03198     0.00532     0.01101     0.00937     0.00403     0.00225
1941     36     0.02593     0.00444     0.00806     0.00794     0.00332     0.00217
1941     37     0.02112     0.00332     0.00628     0.00563     0.00340     0.00249
1941     38     0.01715     0.00229     0.00456     0.00508     0.00306     0.00215
1941     39     0.01249     0.00184     0.00322     0.00344     0.00219     0.00180
1941     40     0.00898     0.00109     0.00196     0.00267     0.00184     0.00142
1941     41     0.00588     0.00073     0.00109     0.00178     0.00119     0.00109
1941     42     0.00408     0.00038     0.00097     0.00079     0.00101     0.00093
1941     43     0.00240     0.00028     0.00030     0.00054     0.00062     0.00067
1941     44     0.00135     0.00020     0.00030     0.00016     0.00040     0.00030
1941     45     0.00048     0.00002     0.00016     0.00012     0.00004     0.00014
1941     46     0.00030     0.00004     0.00006     0.00010     0.00004     0.00006
1941     47     0.00016     0.00000     0.00000     0.00002     0.00004     0.00010
1941     48     0.00004     0.00000     0.00002     0.00000     0.00002     0.00000
1941     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1941     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     51     0.00004     0.00000     0.00000     0.00002     0.00002     0.00000
1941     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1941     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     12-          .           .           .           .           .           .
1942     13           .           .           .           .           .           .
1942     14           .           .           .           .           .           .
1942     15           .           .           .           .           .           .
1942     16           .           .           .           .           .           .
1942     17           .           .           .           .           .           .
1942     18           .           .           .           .           .           .
1942     19           .           .           .           .           .           .
1942     20           .           .           .           .           .           .
1942     21           .           .           .           .           .           .
1942     22           .           .           .           .           .           .
1942     23           .           .           .           .           .           .
1942     24           .           .           .           .           .           .
1942     25           .           .           .           .           .           .
1942     26           .           .           .           .           .           .
1942     27           .           .           .           .           .           .
1942     28     0.12060     0.03449     0.05575     0.02344     0.00524     0.00168
1942     29     0.10804     0.02801     0.04809     0.02412     0.00579     0.00203
1942     30     0.09367     0.02043     0.04230     0.02353     0.00571     0.00171
1942     31     0.07501     0.01606     0.03083     0.02061     0.00566     0.00186
1942     32     0.06355     0.01297     0.02499     0.01824     0.00536     0.00198
1942     33     0.04981     0.00938     0.01916     0.01455     0.00457     0.00216
1942     34     0.04170     0.00796     0.01507     0.01249     0.00421     0.00196
1942     35     0.03255     0.00583     0.01117     0.00990     0.00366     0.00200
1942     36     0.02853     0.00452     0.00942     0.00859     0.00398     0.00201
1942     37     0.02188     0.00362     0.00654     0.00672     0.00323     0.00177
1942     38     0.01799     0.00250     0.00467     0.00591     0.00292     0.00198
1942     39     0.01205     0.00206     0.00296     0.00374     0.00193     0.00136
1942     40     0.00915     0.00142     0.00213     0.00259     0.00174     0.00128
1942     41     0.00650     0.00091     0.00172     0.00176     0.00119     0.00092
1942     42     0.00414     0.00044     0.00085     0.00103     0.00096     0.00085
1942     43     0.00249     0.00037     0.00048     0.00073     0.00039     0.00052
1942     44     0.00150     0.00014     0.00025     0.00044     0.00030     0.00036
1942     45     0.00066     0.00009     0.00012     0.00018     0.00014     0.00012
1942     46     0.00027     0.00000     0.00005     0.00009     0.00009     0.00004
1942     47     0.00014     0.00004     0.00000     0.00004     0.00002     0.00005
1942     48     0.00005     0.00000     0.00000     0.00000     0.00002     0.00004
1942     49     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1942     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1942     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1943     12-          .           .           .           .           .           .
1943     13           .           .           .           .           .           .
1943     14           .           .           .           .           .           .
1943     15           .           .           .           .           .           .
1943     16           .           .           .           .           .           .
1943     17           .           .           .           .           .           .
1943     18           .           .           .           .           .           .
1943     19           .           .           .           .           .           .
1943     20           .           .           .           .           .           .
1943     21           .           .           .           .           .           .
1943     22           .           .           .           .           .           .
1943     23           .           .           .           .           .           .
1943     24           .           .           .           .           .           .
1943     25           .           .           .           .           .           .
1943     26           .           .           .           .           .           .
1943     27     0.13539     0.04594     0.06139     0.02166     0.00509     0.00131
1943     28     0.11859     0.03456     0.05487     0.02185     0.00580     0.00150
1943     29     0.10678     0.02784     0.04843     0.02372     0.00519     0.00161
1943     30     0.09046     0.02026     0.04077     0.02223     0.00545     0.00174
1943     31     0.07719     0.01582     0.03318     0.02075     0.00533     0.00211
1943     32     0.06049     0.01215     0.02500     0.01640     0.00507     0.00187
1943     33     0.04698     0.00865     0.01791     0.01413     0.00466     0.00163
1943     34     0.04013     0.00768     0.01463     0.01139     0.00443     0.00200
1943     35     0.03411     0.00578     0.01200     0.01033     0.00398     0.00201
1943     36     0.02944     0.00472     0.00966     0.00929     0.00379     0.00198
1943     37     0.02306     0.00345     0.00676     0.00758     0.00363     0.00163
1943     38     0.01777     0.00284     0.00491     0.00509     0.00305     0.00187
1943     39     0.01376     0.00201     0.00344     0.00440     0.00225     0.00167
1943     40     0.00949     0.00134     0.00209     0.00300     0.00188     0.00118
1943     41     0.00684     0.00099     0.00138     0.00209     0.00125     0.00113
1943     42     0.00455     0.00057     0.00096     0.00125     0.00099     0.00079
1943     43     0.00312     0.00052     0.00070     0.00065     0.00055     0.00070
1943     44     0.00169     0.00019     0.00036     0.00037     0.00031     0.00045
1943     45     0.00088     0.00015     0.00013     0.00010     0.00026     0.00024
1943     46     0.00039     0.00003     0.00002     0.00018     0.00010     0.00007
1943     47     0.00013     0.00000     0.00002     0.00002     0.00002     0.00008
1943     48     0.00003     0.00000     0.00002     0.00000     0.00000     0.00002
1943     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1943     50     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1943     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
