Sweden, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 14/04/2023
Cohort  Age        Total          B1          B2          B3          B4         B5p
1925     15            .           .           .           .           .           .
1925     16            .           .           .           .           .           .
1925     17            .           .           .           .           .           .
1925     18            .           .           .           .           .           .
1925     19            .           .           .           .           .           .
1925     20            .           .           .           .           .           .
1925     21            .           .           .           .           .           .
1925     22            .           .           .           .           .           .
1925     23            .           .           .           .           .           .
1925     24            .           .           .           .           .           .
1925     25            .           .           .           .           .           .
1925     26            .           .           .           .           .           .
1925     27            .           .           .           .           .           .
1925     28            .           .           .           .           .           .
1925     29            .           .           .           .           .           .
1925     30            .           .           .           .           .           .
1925     31            .           .           .           .           .           .
1925     32            .           .           .           .           .           .
1925     33            .           .           .           .           .           .
1925     34            .           .           .           .           .           .
1925     35            .           .           .           .           .           .
1925     36            .           .           .           .           .           .
1925     37            .           .           .           .           .           .
1925     38            .           .           .           .           .           .
1925     39            .           .           .           .           .           .
1925     40            .           .           .           .           .           .
1925     41            .           .           .           .           .           .
1925     42            .           .           .           .           .           .
1925     43            .           .           .           .           .           .
1925     44            .           .           .           .           .           .
1925     45        37.00        3.00        3.00        5.00        9.00       17.00
1925     46        14.00        1.00        0.00        2.00        3.00        8.00
1925     47         9.00        0.00        1.00        3.00        2.00        3.00
1925     48         5.00        0.00        0.00        1.00        2.00        2.00
1925     49         0.00        0.00        0.00        0.00        0.00        0.00
1925     50         0.00        0.00        0.00        0.00        0.00        0.00
1925     51         0.00        0.00        0.00        0.00        0.00        0.00
1925     52         0.00        0.00        0.00        0.00        0.00        0.00
1925     53         0.00        0.00        0.00        0.00        0.00        0.00
1925     54         0.00        0.00        0.00        0.00        0.00        0.00
1925     55+        0.00        0.00        0.00        0.00        0.00        0.00
1926     12-           .           .           .           .           .           .
1926     13            .           .           .           .           .           .
1926     14            .           .           .           .           .           .
1926     15            .           .           .           .           .           .
1926     16            .           .           .           .           .           .
1926     17            .           .           .           .           .           .
1926     18            .           .           .           .           .           .
1926     19            .           .           .           .           .           .
1926     20            .           .           .           .           .           .
1926     21            .           .           .           .           .           .
1926     22            .           .           .           .           .           .
1926     23            .           .           .           .           .           .
1926     24            .           .           .           .           .           .
1926     25            .           .           .           .           .           .
1926     26            .           .           .           .           .           .
1926     27            .           .           .           .           .           .
1926     28            .           .           .           .           .           .
1926     29            .           .           .           .           .           .
1926     30            .           .           .           .           .           .
1926     31            .           .           .           .           .           .
1926     32            .           .           .           .           .           .
1926     33            .           .           .           .           .           .
1926     34            .           .           .           .           .           .
1926     35            .           .           .           .           .           .
1926     36            .           .           .           .           .           .
1926     37            .           .           .           .           .           .
1926     38            .           .           .           .           .           .
1926     39            .           .           .           .           .           .
1926     40            .           .           .           .           .           .
1926     41            .           .           .           .           .           .
1926     42            .           .           .           .           .           .
1926     43            .           .           .           .           .           .
1926     44        88.00       14.00       16.00       14.00       15.00       29.00
1926     45        43.00        3.00        8.00        8.00       10.00       14.00
1926     46        19.00        3.00        1.00        4.00        2.00        9.00
1926     47         5.00        0.00        0.00        2.00        1.00        2.00
1926     48         2.00        1.00        0.00        0.00        0.00        1.00
1926     49         2.00        1.00        0.00        0.00        0.00        1.00
1926     50         0.00        0.00        0.00        0.00        0.00        0.00
