Sweden, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 14/04/2023
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1970    12-   1958+        0.00        0.00        0.00        0.00        0.00        0.00
1970    13    1957         0.00        0.00        0.00        0.00        0.00        0.00
1970    14    1956         8.00        8.00        0.00        0.00        0.00        0.00
1970    15    1955        55.00       55.00        0.00        0.00        0.00        0.00
1970    16    1954       347.00      342.00        5.00        0.00        0.00        0.00
1970    17    1953      1131.00     1112.00       19.00        0.00        0.00        0.00
1970    18    1952      2191.00     2068.00      119.00        4.00        0.00        0.00
1970    19    1951      3333.00     2935.00      382.00       15.00        1.00        0.00
1970    20    1950      4658.00     3673.00      916.00       68.00        1.00        0.00
1970    21    1949      6127.00     4157.00     1823.00      143.00        4.00        0.00
1970    22    1948      7531.00     4390.00     2743.00      361.00       32.00        5.00
1970    23    1947      8494.00     4743.00     3128.00      552.00       60.00       11.00
1970    24    1946      9448.00     4826.00     3633.00      842.00      121.00       26.00
1970    25    1945      9389.00     4488.00     3779.00      925.00      164.00       33.00
1970    26    1944      9485.00     4021.00     3997.00     1172.00      241.00       54.00
1970    27    1943      8652.00     3260.00     3765.00     1280.00      279.00       68.00
1970    28    1942      7168.00     2241.00     3311.00     1219.00      289.00      108.00
1970    29    1941      5734.00     1510.00     2678.00     1148.00      292.00      106.00
1970    30    1940      4884.00     1128.00     2131.00     1145.00      346.00      134.00
1970    31    1939      4208.00      854.00     1773.00     1114.00      318.00      149.00
1970    32    1938      3528.00      596.00     1380.00     1036.00      361.00      155.00
1970    33    1937      2805.00      443.00     1013.00      869.00      330.00      150.00
1970    34    1936      2376.00      352.00      762.00      778.00      328.00      156.00
1970    35    1935      1904.00      284.00      564.00      606.00      262.00      188.00
1970    36    1934      1599.00      221.00      426.00      490.00      263.00      199.00
1970    37    1933      1296.00      192.00      341.00      389.00      213.00      161.00
1970    38    1932      1068.00      141.00      253.00      308.00      206.00      160.00
1970    39    1931       870.00      114.00      175.00      240.00      141.00      200.00
1970    40    1930       603.00       85.00      128.00      168.00       93.00      129.00
1970    41    1929       487.00       53.00      106.00      130.00       80.00      118.00
1970    42    1928       320.00       41.00       61.00       68.00       56.00       94.00
1970    43    1927       202.00       24.00       44.00       46.00       37.00       51.00
1970    44    1926       126.00       11.00       31.00       23.00       19.00       42.00
1970    45    1925        71.00        6.00        8.00       10.00       18.00       29.00
1970    46    1924        51.00        9.00       11.00        6.00        9.00       16.00
1970    47    1923        15.00        2.00        6.00        4.00        0.00        3.00
1970    48    1922        10.00        2.00        1.00        1.00        5.00        1.00
1970    49    1921         5.00        1.00        0.00        0.00        2.00        2.00
1970    50    1920         0.00        0.00        0.00        0.00        0.00        0.00
1970    51    1919         0.00        0.00        0.00        0.00        0.00        0.00
1970    52    1918         1.00        0.00        0.00        1.00        0.00        0.00
1970    53    1917         0.00        0.00        0.00        0.00        0.00        0.00
1970    54    1916         0.00        0.00        0.00        0.00        0.00        0.00
1970    55+   1915-        0.00        0.00        0.00        0.00        0.00        0.00
1971    12-   1959+        0.00        0.00        0.00        0.00        0.00        0.00
1971    13    1958         3.00        3.00        0.00        0.00        0.00        0.00
1971    14    1957         6.00        6.00        0.00        0.00        0.00        0.00
1971    15    1956        71.00       71.00        0.00        0.00        0.00        0.00
1971    16    1955       312.00      309.00        3.00        0.00        0.00        0.00
1971    17    1954      1083.00     1057.00       26.00        0.00        0.00        0.00
1971    18    1953      2210.00     2097.00      112.00        1.00        0.00        0.00
1971    19    1952      3467.00     3105.00      341.00       19.00        2.00        0.00
1971    20    1951      4709.00     3780.00      886.00       43.00        0.00        0.00
1971    21    1950      6143.00     4357.00     1651.00      124.00       11.00        0.00
1971    22    1949      7559.00     4753.00     2485.00      288.00       31.00        2.00
1971    23    1948      8844.00     5018.00     3238.00      531.00       56.00        1.00
1971    24    1947      9556.00     5024.00     3656.00      759.00      103.00       14.00
1971    25    1946     10066.00     4838.00     4018.00     1026.00      144.00       40.00
1971    26    1945      9977.00     4383.00     4141.00     1170.00      225.00       58.00
1971    27    1944      9143.00     3393.00     4047.00     1345.00      283.00       75.00
1971    28    1943      8041.00     2553.00     3669.00     1369.00      363.00       87.00
1971    29    1942      6581.00     1831.00     3002.00     1356.00      292.00      100.00
1971    30    1941      5246.00     1214.00     2384.00     1214.00      327.00      107.00
1971    31    1940      4241.00      898.00     1742.00     1122.00      330.00      149.00
1971    32    1939      3649.00      654.00     1391.00     1108.00      349.00      147.00
1971    33    1938      3035.00      526.00     1120.00      914.00      311.00      164.00
1971    34    1937      2407.00      410.00      778.00      738.00      284.00      197.00
1971    35    1936      1955.00      327.00      583.00      609.00      269.00      167.00
1971    36    1935      1519.00      192.00      423.00      479.00      257.00      168.00
1971    37    1934      1248.00      164.00      314.00      381.00      223.00      166.00
1971    38    1933       919.00      105.00      227.00      255.00      177.00      155.00
1971    39    1932       798.00       98.00      199.00      202.00      164.00      135.00
1971    40    1931       588.00       76.00      129.00      159.00      120.00      104.00
1971    41    1930       442.00       63.00       98.00       99.00       81.00      101.00
1971    42    1929       277.00       38.00       55.00       58.00       57.00       69.00
1971    43    1928       205.00       25.00       32.00       45.00       38.00       65.00
1971    44    1927       125.00       15.00       13.00       32.00       24.00       41.00
1971    45    1926        67.00       11.00       13.00       10.00       12.00       21.00
1971    46    1925        25.00        3.00        1.00        4.00        6.00       11.00
1971    47    1924        11.00        0.00        2.00        0.00        5.00        4.00
1971    48    1923         6.00        0.00        1.00        3.00        1.00        1.00
1971    49    1922         3.00        0.00        0.00        0.00        2.00        1.00
1971    50    1921         0.00        0.00        0.00        0.00        0.00        0.00
1971    51    1920         0.00        0.00        0.00        0.00        0.00        0.00
1971    52    1919         0.00        0.00        0.00        0.00        0.00        0.00
1971    53    1918         1.00        0.00        0.00        0.00        1.00        0.00
1971    54    1917         0.00        0.00        0.00        0.00        0.00        0.00
1971    55+   1916-        0.00        0.00        0.00        0.00        0.00        0.00
1972    12-   1960+        0.00        0.00        0.00        0.00        0.00        0.00
1972    13    1959         1.00        1.00        0.00        0.00        0.00        0.00
1972    14    1958         6.00        6.00        0.00        0.00        0.00        0.00
1972    15    1957        47.00       47.00        0.00        0.00        0.00        0.00
1972    16    1956       320.00      313.00        7.00        0.00        0.00        0.00
1972    17    1955      1074.00     1044.00       30.00        0.00        0.00        0.00
1972    18    1954      2042.00     1934.00      102.00        6.00        0.00        0.00
1972    19    1953      3323.00     2974.00      338.00       11.00        0.00        0.00
1972    20    1952      4550.00     3697.00      797.00       53.00        3.00        0.00
1972    21    1951      5718.00     4163.00     1444.00      101.00        9.00        1.00
1972    22    1950      7111.00     4600.00     2236.00      253.00       20.00        2.00
1972    23    1949      8358.00     4820.00     3001.00      497.00       34.00        6.00
1972    24    1948      9253.00     4965.00     3460.00      729.00       86.00       13.00
1972    25    1947      9763.00     4716.00     3927.00      959.00      136.00       25.00
1972    26    1946      9684.00     4113.00     4180.00     1162.00      197.00       32.00
1972    27    1945      9286.00     3476.00     4215.00     1293.00      234.00       68.00
1972    28    1944      8366.00     2682.00     3878.00     1409.00      311.00       86.00
1972    29    1943      7077.00     1920.00     3294.00     1430.00      331.00      102.00
1972    30    1942      5791.00     1348.00     2592.00     1396.00      350.00      105.00
1972    31    1941      4314.00      915.00     1801.00     1139.00      348.00      111.00
1972    32    1940      3533.00      652.00     1398.00     1005.00      331.00      147.00
1972    33    1939      2938.00      511.00     1055.00      899.00      310.00      163.00
1972    34    1938      2309.00      403.00      798.00      674.00      283.00      151.00
1972    35    1937      1830.00      260.00      583.00      596.00      270.00      121.00
1972    36    1936      1438.00      212.00      406.00      435.00      225.00      160.00
1972    37    1935      1134.00      153.00      332.00      330.00      184.00      135.00
1972    38    1934       943.00      117.00      237.00      277.00      166.00      146.00
1972    39    1933       666.00       98.00      150.00      184.00      133.00      101.00
1972    40    1932       537.00       79.00      115.00      138.00       96.00      109.00
1972    41    1931       388.00       47.00       71.00       97.00       69.00      104.00
1972    42    1930       273.00       27.00       54.00       63.00       48.00       81.00
1972    43    1929       180.00       20.00       34.00       35.00       35.00       56.00
1972    44    1928        90.00       11.00       13.00       19.00       19.00       28.00
1972    45    1927        48.00        7.00        4.00       12.00        4.00       21.00
1972    46    1926        24.00        3.00        1.00        5.00        6.00        9.00
1972    47    1925        10.00        1.00        1.00        2.00        2.00        4.00
1972    48    1924         8.00        1.00        1.00        1.00        0.00        5.00
1972    49    1923         0.00        0.00        0.00        0.00        0.00        0.00
1972    50    1922         0.00        0.00        0.00        0.00        0.00        0.00
1972    51    1921         0.00        0.00        0.00        0.00        0.00        0.00
1972    52    1920         0.00        0.00        0.00        0.00        0.00        0.00
1972    53    1919         0.00        0.00        0.00        0.00        0.00        0.00
1972    54    1918         0.00        0.00        0.00        0.00        0.00        0.00
1972    55+   1917-        0.00        0.00        0.00        0.00        0.00        0.00
1973    12-   1961+        0.00        0.00        0.00        0.00        0.00        0.00
1973    13    1960         1.00        1.00        0.00        0.00        0.00        0.00
1973    14    1959         3.00        3.00        0.00        0.00        0.00        0.00
1973    15    1958        52.00       52.00        0.00        0.00        0.00        0.00
1973    16    1957       276.00      274.00        2.00        0.00        0.00        0.00
1973    17    1956       978.00      960.00       18.00        0.00        0.00        0.00
1973    18    1955      1960.00     1853.00      105.00        2.00        0.00        0.00
1973    19    1954      2933.00     2613.00      310.00       10.00        0.00        0.00
1973    20    1953      4424.00     3592.00      793.00       39.00        0.00        0.00
1973    21    1952      5650.00     4268.00     1283.00       93.00        5.00        1.00
1973    22    1951      6590.00     4324.00     2034.00      217.00       14.00        1.00
1973    23    1950      7689.00     4600.00     2640.00      416.00       29.00        4.00
1973    24    1949      8787.00     4778.00     3267.00      655.00       78.00        9.00
1973    25    1948      9196.00     4507.00     3676.00      876.00      122.00       15.00
1973    26    1947      9458.00     4138.00     4002.00     1107.00      184.00       27.00
1973    27    1946      9116.00     3386.00     4095.00     1329.00      253.00       53.00
1973    28    1945      8318.00     2645.00     3938.00     1399.00      251.00       85.00
1973    29    1944      7540.00     2101.00     3466.00     1546.00      338.00       89.00
1973    30    1943      6106.00     1492.00     2754.00     1440.00      319.00      101.00
1973    31    1942      4783.00     1025.00     2082.00     1265.00      309.00      102.00
1973    32    1941      3514.00      660.00     1351.00     1046.00      309.00      148.00
1973    33    1940      2772.00      473.00     1012.00      843.00      285.00      159.00
1973    34    1939      2427.00      370.00      818.00      781.00      317.00      141.00
1973    35    1938      1882.00      296.00      616.00      557.00      258.00      155.00
1973    36    1937      1482.00      208.00      429.00      440.00      252.00      153.00
1973    37    1936      1071.00      178.00      304.00      282.00      179.00      128.00
1973    38    1935       855.00      114.00      235.00      241.00      142.00      123.00
1973    39    1934       617.00       76.00      143.00      154.00      137.00      107.00
1973    40    1933       449.00       54.00      105.00      125.00       91.00       74.00
1973    41    1932       320.00       36.00       62.00       66.00       66.00       90.00
1973    42    1931       209.00       16.00       40.00       42.00       47.00       64.00
1973    43    1930       135.00       16.00       20.00       28.00       34.00       37.00
1973    44    1929        91.00        5.00       15.00       21.00       23.00       27.00
1973    45    1928        48.00        4.00        6.00        8.00        7.00       23.00
1973    46    1927        30.00        7.00        2.00        5.00       11.00        5.00
1973    47    1926        17.00        1.00        0.00        4.00        3.00        9.00
1973    48    1925         7.00        0.00        0.00        2.00        1.00        4.00
1973    49    1924         2.00        1.00        0.00        0.00        0.00        1.00
1973    50    1923         0.00        0.00        0.00        0.00        0.00        0.00
1973    51    1922         0.00        0.00        0.00        0.00        0.00        0.00
1973    52    1921         0.00        0.00        0.00        0.00        0.00        0.00
1973    53    1920         0.00        0.00        0.00        0.00        0.00        0.00
1973    54    1919         0.00        0.00        0.00        0.00        0.00        0.00
1973    55+   1918-        0.00        0.00        0.00        0.00        0.00        0.00
1974    12-   1962+        0.00        0.00        0.00        0.00        0.00        0.00
1974    13    1961         0.00        0.00        0.00        0.00        0.00        0.00
1974    14    1960         6.00        6.00        0.00        0.00        0.00        0.00
1974    15    1959        34.00       33.00        1.00        0.00        0.00        0.00
1974    16    1958       243.00      239.00        4.00        0.00        0.00        0.00
1974    17    1957       892.00      875.00       17.00        0.00        0.00        0.00
1974    18    1956      1880.00     1780.00       99.00        1.00        0.00        0.00
1974    19    1955      3234.00     2899.00      323.00       12.00        0.00        0.00
1974    20    1954      4449.00     3664.00      743.00       39.00        3.00        0.00
1974    21    1953      5588.00     4163.00     1311.00      107.00        7.00        0.00
1974    22    1952      6630.00     4418.00     2009.00      186.00       15.00        2.00
1974    23    1951      7454.00     4449.00     2608.00      354.00       39.00        4.00
1974    24    1950      8280.00     4429.00     3193.00      592.00       56.00       10.00
1974    25    1949      8977.00     4377.00     3654.00      833.00      104.00        9.00
1974    26    1948      9319.00     4003.00     4013.00     1131.00      148.00       24.00
1974    27    1947      8999.00     3258.00     4219.00     1273.00      212.00       37.00
1974    28    1946      8426.00     2615.00     4072.00     1402.00      263.00       74.00
1974    29    1945      7465.00     2010.00     3586.00     1494.00      292.00       83.00
1974    30    1944      6422.00     1528.00     3006.00     1432.00      340.00      116.00
1974    31    1943      5272.00     1077.00     2354.00     1363.00      350.00      128.00
1974    32    1942      3988.00      832.00     1615.00     1105.00      326.00      110.00
1974    33    1941      2982.00      504.00     1167.00      880.00      288.00      143.00
1974    34    1940      2298.00      375.00      802.00      719.00      282.00      120.00
1974    35    1939      1884.00      316.00      626.00      556.00      269.00      117.00
1974    36    1938      1485.00      232.00      456.00      449.00      199.00      149.00
1974    37    1937      1071.00      164.00      297.00      311.00      178.00      121.00
1974    38    1936       880.00      142.00      251.00      223.00      159.00      105.00
1974    39    1935       620.00      107.00      135.00      148.00      129.00      101.00
1974    40    1934       469.00       71.00      107.00      116.00       80.00       95.00
1974    41    1933       327.00       49.00       72.00       73.00       63.00       70.00
1974    42    1932       205.00       23.00       42.00       42.00       40.00       58.00
1974    43    1931       119.00       25.00       18.00       21.00       24.00       31.00
1974    44    1930        77.00        7.00       12.00       15.00       21.00       22.00
1974    45    1929        38.00        5.00       10.00        8.00        8.00        7.00
1974    46    1928        20.00        1.00        5.00        3.00        6.00        5.00
1974    47    1927        10.00        0.00        3.00        1.00        3.00        3.00
1974    48    1926         1.00        0.00        0.00        0.00        0.00        1.00
1974    49    1925         1.00        0.00        0.00        0.00        1.00        0.00
1974    50    1924         0.00        0.00        0.00        0.00        0.00        0.00
1974    51    1923         0.00        0.00        0.00        0.00        0.00        0.00
1974    52    1922         0.00        0.00        0.00        0.00        0.00        0.00
1974    53    1921         0.00        0.00        0.00        0.00        0.00        0.00
1974    54    1920         0.00        0.00        0.00        0.00        0.00        0.00
1974    55+   1919-        0.00        0.00        0.00        0.00        0.00        0.00
1975    12-   1963+        0.00        0.00        0.00        0.00        0.00        0.00
1975    13    1962         0.00        0.00        0.00        0.00        0.00        0.00
1975    14    1961         7.00        7.00        0.00        0.00        0.00        0.00
1975    15    1960        36.00       36.00        0.00        0.00        0.00        0.00
1975    16    1959       237.00      234.00        2.00        1.00        0.00        0.00
1975    17    1958       741.00      716.00       22.00        3.00        0.00        0.00
1975    18    1957      1665.00     1584.00       79.00        2.00        0.00        0.00
1975    19    1956      2918.00     2621.00      289.00        8.00        0.00        0.00
1975    20    1955      4056.00     3353.00      673.00       28.00        2.00        0.00
1975    21    1954      4999.00     3660.00     1258.00       78.00        3.00        0.00
1975    22    1953      6207.00     4066.00     1970.00      162.00        9.00        0.00
1975    23    1952      7005.00     4214.00     2450.00      314.00       26.00        1.00
1975    24    1951      7331.00     4025.00     2787.00      458.00       53.00        8.00
1975    25    1950      8440.00     4097.00     3547.00      704.00       83.00        9.00
1975    26    1949      8678.00     3854.00     3709.00      945.00      137.00       33.00
1975    27    1948      8455.00     3204.00     3924.00     1127.00      172.00       28.00
1975    28    1947      7906.00     2522.00     3825.00     1280.00      232.00       47.00
1975    29    1946      7295.00     2071.00     3507.00     1360.00      275.00       82.00
1975    30    1945      6190.00     1580.00     2976.00     1277.00      278.00       79.00
1975    31    1944      5323.00     1230.00     2391.00     1257.00      323.00      122.00
1975    32    1943      4181.00      884.00     1728.00     1136.00      312.00      121.00
1975    33    1942      3109.00      611.00     1188.00      917.00      282.00      111.00
1975    34    1941      2381.00      443.00      860.00      722.00      229.00      127.00
1975    35    1940      1747.00      292.00      577.00      537.00      206.00      135.00
1975    36    1939      1410.00      244.00      418.00      413.00      220.00      115.00
1975    37    1938      1038.00      155.00      314.00      312.00      147.00      110.00
1975    38    1937       757.00      124.00      203.00      212.00      114.00      104.00
1975    39    1936       568.00       85.00      144.00      137.00      107.00       95.00
1975    40    1935       407.00       58.00       95.00       96.00       70.00       88.00
1975    41    1934       250.00       36.00       49.00       62.00       44.00       59.00
1975    42    1933       179.00       20.00       41.00       39.00       40.00       39.00
1975    43    1932       110.00       14.00       19.00       22.00       22.00       33.00
1975    44    1931        68.00       12.00        9.00       16.00       14.00       17.00
1975    45    1930        33.00        3.00        6.00        6.00        6.00       12.00
1975    46    1929        17.00        2.00        2.00        1.00        4.00        8.00
1975    47    1928         5.00        0.00        0.00        1.00        0.00        4.00
1975    48    1927         7.00        0.00        0.00        2.00        0.00        5.00
1975    49    1926         2.00        1.00        0.00        0.00        0.00        1.00
1975    50    1925         0.00        0.00        0.00        0.00        0.00        0.00
1975    51    1924         0.00        0.00        0.00        0.00        0.00        0.00
1975    52    1923         0.00        0.00        0.00        0.00        0.00        0.00
1975    53    1922         1.00        0.00        0.00        0.00        0.00        1.00
1975    54    1921         0.00        0.00        0.00        0.00        0.00        0.00
1975    55+   1920-        0.00        0.00        0.00        0.00        0.00        0.00
1976    12-   1964+        0.00        0.00        0.00        0.00        0.00        0.00
1976    13    1963         0.00        0.00        0.00        0.00        0.00        0.00
1976    14    1962         4.00        4.00        0.00        0.00        0.00        0.00
1976    15    1961        31.00       31.00        0.00        0.00        0.00        0.00
1976    16    1960       163.00      160.00        3.00        0.00        0.00        0.00
1976    17    1959       615.00      604.00       11.00        0.00        0.00        0.00
1976    18    1958      1402.00     1324.00       77.00        0.00        1.00        0.00
1976    19    1957      2501.00     2241.00      250.00       10.00        0.00        0.00
1976    20    1956      3879.00     3186.00      658.00       34.00        1.00        0.00
1976    21    1955      4730.00     3519.00     1144.00       63.00        4.00        0.00
1976    22    1954      5521.00     3590.00     1760.00      156.00       15.00        0.00
1976    23    1953      6295.00     3731.00     2285.00      251.00       24.00        4.00
1976    24    1952      7009.00     3829.00     2739.00      391.00       45.00        5.00
1976    25    1951      7541.00     3699.00     3161.00      604.00       62.00       15.00
1976    26    1950      7887.00     3415.00     3516.00      832.00      106.00       18.00
1976    27    1949      8145.00     3103.00     3872.00      984.00      158.00       28.00
1976    28    1948      7529.00     2504.00     3715.00     1087.00      183.00       40.00
1976    29    1947      6951.00     2040.00     3393.00     1241.00      216.00       61.00
1976    30    1946      6027.00     1578.00     2858.00     1242.00      272.00       77.00
1976    31    1945      5127.00     1245.00     2387.00     1138.00      263.00       94.00
1976    32    1944      4291.00      887.00     1811.00     1166.00      319.00      108.00
1976    33    1943      3348.00      637.00     1349.00      944.00      318.00      100.00
1976    34    1942      2616.00      487.00     1008.00      766.00      244.00      111.00
1976    35    1941      1893.00      346.00      647.00      567.00      208.00      125.00
1976    36    1940      1351.00      230.00      416.00      406.00      175.00      124.00
1976    37    1939      1119.00      199.00      318.00      330.00      170.00      102.00
1976    38    1938       808.00      146.00      229.00      222.00      122.00       89.00
1976    39    1937       561.00       75.00      154.00      136.00      111.00       85.00
1976    40    1936       419.00       71.00      102.00      100.00       68.00       78.00
1976    41    1935       245.00       45.00       48.00       59.00       43.00       50.00
1976    42    1934       160.00       26.00       27.00       40.00       22.00       45.00
1976    43    1933       111.00       16.00       21.00       27.00       19.00       28.00
1976    44    1932        63.00       11.00       11.00       11.00       10.00       20.00
1976    45    1931        36.00        4.00        9.00        5.00        5.00       13.00
1976    46    1930        18.00        1.00        3.00        3.00        3.00        8.00
1976    47    1929        13.00        0.00        1.00        2.00        4.00        6.00
1976    48    1928         1.00        0.00        0.00        0.00        0.00        1.00
1976    49    1927         1.00        0.00        0.00        0.00        0.00        1.00
1976    50    1926         1.00        1.00        0.00        0.00        0.00        0.00
1976    51    1925         0.00        0.00        0.00        0.00        0.00        0.00
1976    52    1924         0.00        0.00        0.00        0.00        0.00        0.00
1976    53    1923         0.00        0.00        0.00        0.00        0.00        0.00
1976    54    1922         0.00        0.00        0.00        0.00        0.00        0.00
1976    55+   1921-        0.00        0.00        0.00        0.00        0.00        0.00
1977    12-   1965+        0.00        0.00        0.00        0.00        0.00        0.00
1977    13    1964         1.00        1.00        0.00        0.00        0.00        0.00
1977    14    1963         3.00        3.00        0.00        0.00        0.00        0.00
1977    15    1962        40.00       40.00        0.00        0.00        0.00        0.00
1977    16    1961       153.00      149.00        4.00        0.00        0.00        0.00
1977    17    1960       501.00      489.00       11.00        1.00        0.00        0.00
1977    18    1959      1168.00     1106.00       62.00        0.00        0.00        0.00
1977    19    1958      2246.00     2000.00      241.00        5.00        0.00        0.00
1977    20    1957      3499.00     2905.00      562.00       31.00        1.00        0.00
1977    21    1956      4590.00     3360.00     1149.00       78.00        3.00        0.00
1977    22    1955      5409.00     3439.00     1809.00      151.00       10.00        0.00
1977    23    1954      5983.00     3492.00     2206.00      259.00       24.00        2.00
1977    24    1953      6872.00     3632.00     2811.00      393.00       30.00        6.00
1977    25    1952      7336.00     3552.00     3203.00      516.00       59.00        6.00
1977    26    1951      7469.00     3313.00     3350.00      691.00       93.00       22.00
1977    27    1950      7564.00     2900.00     3580.00      940.00      121.00       23.00
1977    28    1949      7316.00     2423.00     3651.00     1016.00      180.00       46.00
1977    29    1948      6968.00     2042.00     3436.00     1180.00      258.00       52.00
1977    30    1947      6169.00     1598.00     2948.00     1328.00      226.00       69.00
1977    31    1946      5214.00     1262.00     2438.00     1160.00      260.00       94.00
1977    32    1945      4286.00      853.00     1944.00     1106.00      292.00       91.00
1977    33    1944      3568.00      691.00     1482.00      979.00      315.00      101.00
1977    34    1943      2708.00      496.00     1017.00      790.00      283.00      122.00
1977    35    1942      2056.00      386.00      711.00      628.00      210.00      121.00
1977    36    1941      1456.00      256.00      463.00      452.00      189.00       96.00
1977    37    1940      1096.00      167.00      317.00      327.00      169.00      116.00
1977    38    1939       816.00      139.00      240.00      234.00      118.00       85.00
1977    39    1938       598.00      108.00      136.00      164.00      107.00       83.00
1977    40    1937       400.00       73.00      100.00       98.00       62.00       67.00
1977    41    1936       277.00       37.00       65.00       66.00       53.00       56.00
1977    42    1935       150.00       20.00       28.00       33.00       30.00       39.00
1977    43    1934       114.00       15.00       23.00       27.00       18.00       31.00
1977    44    1933        54.00       11.00        6.00       10.00       13.00       14.00
1977    45    1932        40.00        8.00        7.00        5.00        6.00       14.00
1977    46    1931        12.00        3.00        1.00        4.00        2.00        2.00
1977    47    1930         6.00        0.00        0.00        1.00        1.00        4.00
1977    48    1929         2.00        0.00        0.00        0.00        0.00        2.00
1977    49    1928         1.00        1.00        0.00        0.00        0.00        0.00
1977    50    1927         0.00        0.00        0.00        0.00        0.00        0.00
1977    51    1926         1.00        0.00        0.00        1.00        0.00        0.00
1977    52    1925         0.00        0.00        0.00        0.00        0.00        0.00
1977    53    1924         0.00        0.00        0.00        0.00        0.00        0.00
1977    54    1923         0.00        0.00        0.00        0.00        0.00        0.00
1977    55+   1922-        0.00        0.00        0.00        0.00        0.00        0.00
1978    12-   1966+        0.00        0.00        0.00        0.00        0.00        0.00
1978    13    1965         0.00        0.00        0.00        0.00        0.00        0.00
1978    14    1964         7.00        7.00        0.00        0.00        0.00        0.00
1978    15    1963        35.00       35.00        0.00        0.00        0.00        0.00
1978    16    1962       121.00      118.00        3.00        0.00        0.00        0.00
1978    17    1961       430.00      415.00       15.00        0.00        0.00        0.00
1978    18    1960      1047.00      988.00       54.00        5.00        0.00        0.00
1978    19    1959      1971.00     1764.00      203.00        4.00        0.00        0.00
1978    20    1958      3109.00     2580.00      492.00       33.00        4.00        0.00
1978    21    1957      4182.00     3039.00     1070.00       72.00        1.00        0.00
1978    22    1956      5022.00     3240.00     1631.00      145.00        6.00        0.00
1978    23    1955      5878.00     3323.00     2278.00      253.00       22.00        2.00
1978    24    1954      6286.00     3318.00     2556.00      363.00       42.00        7.00
1978    25    1953      7052.00     3397.00     3017.00      575.00       54.00        9.00
1978    26    1952      7260.00     3138.00     3284.00      722.00      101.00       15.00
1978    27    1951      6996.00     2710.00     3272.00      852.00      139.00       23.00
1978    28    1950      6940.00     2290.00     3370.00     1037.00      212.00       31.00
1978    29    1949      6667.00     1916.00     3360.00     1128.00      206.00       57.00
1978    30    1948      6263.00     1630.00     2985.00     1339.00      243.00       66.00
1978    31    1947      5290.00     1265.00     2379.00     1257.00      290.00       99.00
1978    32    1946      4425.00      899.00     1926.00     1190.00      301.00      109.00
1978    33    1945      3762.00      716.00     1575.00     1066.00      279.00      126.00
1978    34    1944      2963.00      558.00     1144.00      877.00      273.00      111.00
1978    35    1943      2220.00      404.00      804.00      644.00      252.00      116.00
1978    36    1942      1724.00      295.00      578.00      514.00      226.00      111.00
1978    37    1941      1208.00      191.00      368.00      357.00      167.00      125.00
1978    38    1940       816.00      128.00      227.00      229.00      135.00       97.00
1978    39    1939       590.00      103.00      162.00      150.00      113.00       62.00
1978    40    1938       434.00       63.00      102.00      112.00       84.00       73.00
1978    41    1937       285.00       52.00       65.00       71.00       51.00       46.00
1978    42    1936       167.00       22.00       33.00       47.00       32.00       33.00
1978    43    1935        93.00       14.00       16.00       20.00       17.00       26.00
1978    44    1934        52.00       13.00        5.00        9.00        8.00       17.00
1978    45    1933        24.00        6.00        5.00        7.00        2.00        4.00
1978    46    1932        15.00        3.00        1.00        2.00        4.00        5.00
1978    47    1931         8.00        1.00        1.00        3.00        3.00        0.00
1978    48    1930         4.00        0.00        0.00        1.00        2.00        1.00
1978    49    1929         0.00        0.00        0.00        0.00        0.00        0.00
1978    50    1928         0.00        0.00        0.00        0.00        0.00        0.00
1978    51    1927         0.00        0.00        0.00        0.00        0.00        0.00
1978    52    1926         0.00        0.00        0.00        0.00        0.00        0.00
1978    53    1925         0.00        0.00        0.00        0.00        0.00        0.00
1978    54    1924         0.00        0.00        0.00        0.00        0.00        0.00
1978    55+   1923-        0.00        0.00        0.00        0.00        0.00        0.00
1979    12-   1967+        0.00        0.00        0.00        0.00        0.00        0.00
1979    13    1966         1.00        1.00        0.00        0.00        0.00        0.00
1979    14    1965         5.00        5.00        0.00        0.00        0.00        0.00
1979    15    1964        27.00       26.00        1.00        0.00        0.00        0.00
1979    16    1963       116.00      115.00        1.00        0.00        0.00        0.00
1979    17    1962       430.00      413.00       16.00        1.00        0.00        0.00
1979    18    1961       940.00      888.00       50.00        2.00        0.00        0.00
1979    19    1960      1856.00     1674.00      175.00        7.00        0.00        0.00
1979    20    1959      2835.00     2393.00      421.00       21.00        0.00        0.00
1979    21    1958      3885.00     2941.00      877.00       60.00        6.00        1.00
1979    22    1957      4904.00     3263.00     1510.00      119.00       11.00        1.00
1979    23    1956      5655.00     3261.00     2083.00      278.00       33.00        0.00
1979    24    1955      6629.00     3547.00     2595.00      442.00       42.00        3.00
1979    25    1954      6942.00     3405.00     2888.00      565.00       68.00       16.00
1979    26    1953      7386.00     3250.00     3190.00      813.00      115.00       18.00
1979    27    1952      7494.00     2868.00     3497.00      961.00      142.00       26.00
1979    28    1951      7139.00     2463.00     3384.00     1081.00      174.00       37.00
1979    29    1950      6872.00     2094.00     3260.00     1254.00      209.00       55.00
1979    30    1949      6349.00     1665.00     2977.00     1374.00      257.00       76.00
1979    31    1948      5685.00     1348.00     2511.00     1418.00      330.00       78.00
