Ukraine, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 13/11/2015
Cohort  Age        Total          B1          B2          B3          B4         B5p
1904     12-           .           .           .           .           .           .
1904     13            .           .           .           .           .           .
1904     14            .           .           .           .           .           .
1904     15            .           .           .           .           .           .
1904     16            .           .           .           .           .           .
1904     17            .           .           .           .           .           .
1904     18            .           .           .           .           .           .
1904     19            .           .           .           .           .           .
1904     20            .           .           .           .           .           .
1904     21            .           .           .           .           .           .
1904     22            .           .           .           .           .           .
1904     23            .           .           .           .           .           .
1904     24            .           .           .           .           .           .
1904     25            .           .           .           .           .           .
1904     26            .           .           .           .           .           .
1904     27            .           .           .           .           .           .
1904     28            .           .           .           .           .           .
1904     29            .           .           .           .           .           .
1904     30            .           .           .           .           .           .
1904     31            .           .           .           .           .           .
1904     32            .           .           .           .           .           .
1904     33            .           .           .           .           .           .
1904     34            .           .           .           .           .           .
1904     35            .           .           .           .           .           .
1904     36            .           .           .           .           .           .
1904     37            .           .           .           .           .           .
1904     38            .           .           .           .           .           .
1904     39            .           .           .           .           .           .
1904     40            .           .           .           .           .           .
1904     41            .           .           .           .           .           .
1904     42            .           .           .           .           .           .
1904     43            .           .           .           .           .           .
1904     44            .           .           .           .           .           .
1904     45            .           .           .           .           .           .
1904     46            .           .           .           .           .           .
1904     47            .           .           .           .           .           .
1904     48            .           .           .           .           .           .
1904     49            .           .           .           .           .           .
1904     50            .           .           .           .           .           .
1904     51            .           .           .           .           .           .
1904     52            .           .           .           .           .           .
1904     53            .           .           .           .           .           .
1904     54            .           .           .           .           .           .
1904     55+       56.23        0.00        8.69       13.28        8.38       25.88
1905     12-           .           .           .           .           .           .
1905     13            .           .           .           .           .           .
1905     14            .           .           .           .           .           .
1905     15            .           .           .           .           .           .
1905     16            .           .           .           .           .           .
1905     17            .           .           .           .           .           .
1905     18            .           .           .           .           .           .
1905     19            .           .           .           .           .           .
1905     20            .           .           .           .           .           .
1905     21            .           .           .           .           .           .
1905     22            .           .           .           .           .           .
1905     23            .           .           .           .           .           .
1905     24            .           .           .           .           .           .
1905     25            .           .           .           .           .           .
1905     26            .           .           .           .           .           .
1905     27            .           .           .           .           .           .
1905     28            .           .           .           .           .           .
1905     29            .           .           .           .           .           .
1905     30            .           .           .           .           .           .
1905     31            .           .           .           .           .           .
1905     32            .           .           .           .           .           .
1905     33            .           .           .           .           .           .
1905     34            .           .           .           .           .           .
1905     35            .           .           .           .           .           .
1905     36            .           .           .           .           .           .
1905     37            .           .           .           .           .           .
1905     38            .           .           .           .           .           .
1905     39            .           .           .           .           .           .
1905     40            .           .           .           .           .           .
1905     41            .           .           .           .           .           .
1905     42            .           .           .           .           .           .
1905     43            .           .           .           .           .           .
1905     44            .           .           .           .           .           .
1905     45            .           .           .           .           .           .
1905     46            .           .           .           .           .           .
1905     47            .           .           .           .           .           .
1905     48            .           .           .           .           .           .
1905     49            .           .           .           .           .           .
1905     50            .           .           .           .           .           .
1905     51            .           .           .           .           .           .
1905     52            .           .           .           .           .           .
1905     53            .           .           .           .           .           .
1905     54        26.63        0.00        5.73        4.07        2.88       13.94
1905     55+       38.73        0.00        3.80        1.97       14.06       18.91
1906     12-           .           .           .           .           .           .
1906     13            .           .           .           .           .           .
1906     14            .           .           .           .           .           .
1906     15            .           .           .           .           .           .
1906     16            .           .           .           .           .           .
1906     17            .           .           .           .           .           .
1906     18            .           .           .           .           .           .
1906     19            .           .           .           .           .           .
1906     20            .           .           .           .           .           .
1906     21            .           .           .           .           .           .
1906     22            .           .           .           .           .           .
1906     23            .           .           .           .           .           .
1906     24            .           .           .           .           .           .
1906     25            .           .           .           .           .           .
1906     26            .           .           .           .           .           .
1906     27            .           .           .           .           .           .
1906     28            .           .           .           .           .           .
1906     29            .           .           .           .           .           .
1906     30            .           .           .           .           .           .
1906     31            .           .           .           .           .           .
1906     32            .           .           .           .           .           .
1906     33            .           .           .           .           .           .
1906     34            .           .           .           .           .           .
1906     35            .           .           .           .           .           .
1906     36            .           .           .           .           .           .
1906     37            .           .           .           .           .           .
1906     38            .           .           .           .           .           .
1906     39            .           .           .           .           .           .
1906     40            .           .           .           .           .           .
1906     41            .           .           .           .           .           .
1906     42            .           .           .           .           .           .
1906     43            .           .           .           .           .           .
1906     44            .           .           .           .           .           .
1906     45            .           .           .           .           .           .
1906     46            .           .           .           .           .           .
1906     47            .           .           .           .           .           .
1906     48            .           .           .           .           .           .
1906     49            .           .           .           .           .           .
1906     50            .           .           .           .           .           .
1906     51            .           .           .           .           .           .
1906     52            .           .           .           .           .           .
1906     53        34.42        0.00       10.15        4.16        3.09       17.02
1906     54        20.29        0.00        2.97        2.03        3.85       11.43
1906     55+       66.24        0.00       21.88        9.81        5.06       29.50
1907     12-           .           .           .           .           .           .
1907     13            .           .           .           .           .           .
1907     14            .           .           .           .           .           .
1907     15            .           .           .           .           .           .
1907     16            .           .           .           .           .           .
1907     17            .           .           .           .           .           .
1907     18            .           .           .           .           .           .
1907     19            .           .           .           .           .           .
1907     20            .           .           .           .           .           .
1907     21            .           .           .           .           .           .
1907     22            .           .           .           .           .           .
1907     23            .           .           .           .           .           .
1907     24            .           .           .           .           .           .
1907     25            .           .           .           .           .           .
1907     26            .           .           .           .           .           .
1907     27            .           .           .           .           .           .
1907     28            .           .           .           .           .           .
1907     29            .           .           .           .           .           .
1907     30            .           .           .           .           .           .
1907     31            .           .           .           .           .           .
1907     32            .           .           .           .           .           .
1907     33            .           .           .           .           .           .
1907     34            .           .           .           .           .           .
1907     35            .           .           .           .           .           .
1907     36            .           .           .           .           .           .
1907     37            .           .           .           .           .           .
1907     38            .           .           .           .           .           .
1907     39            .           .           .           .           .           .
1907     40            .           .           .           .           .           .
1907     41            .           .           .           .           .           .
1907     42            .           .           .           .           .           .
1907     43            .           .           .           .           .           .
1907     44            .           .           .           .           .           .
1907     45            .           .           .           .           .           .
1907     46            .           .           .           .           .           .
1907     47            .           .           .           .           .           .
1907     48            .           .           .           .           .           .
1907     49            .           .           .           .           .           .
1907     50            .           .           .           .           .           .
1907     51            .           .           .           .           .           .
1907     52        40.95        0.00       14.82        4.07        3.15       18.92
1907     53        23.61        0.00        5.41        2.29        3.44       12.48
1907     54        17.90        0.23        2.81        1.79        2.69       10.38
1907     55+       32.74        0.00        9.45        5.86        1.43       16.00
1908     12-           .           .           .           .           .           .
1908     13            .           .           .           .           .           .
1908     14            .           .           .           .           .           .
1908     15            .           .           .           .           .           .
1908     16            .           .           .           .           .           .
1908     17            .           .           .           .           .           .
1908     18            .           .           .           .           .           .
1908     19            .           .           .           .           .           .
1908     20            .           .           .           .           .           .
1908     21            .           .           .           .           .           .
1908     22            .           .           .           .           .           .
1908     23            .           .           .           .           .           .
1908     24            .           .           .           .           .           .
1908     25            .           .           .           .           .           .
1908     26            .           .           .           .           .           .
1908     27            .           .           .           .           .           .
1908     28            .           .           .           .           .           .
1908     29            .           .           .           .           .           .
1908     30            .           .           .           .           .           .
1908     31            .           .           .           .           .           .
1908     32            .           .           .           .           .           .
1908     33            .           .           .           .           .           .
1908     34            .           .           .           .           .           .
1908     35            .           .           .           .           .           .
1908     36            .           .           .           .           .           .
1908     37            .           .           .           .           .           .
1908     38            .           .           .           .           .           .
1908     39            .           .           .           .           .           .
1908     40            .           .           .           .           .           .
1908     41            .           .           .           .           .           .
1908     42            .           .           .           .           .           .
1908     43            .           .           .           .           .           .
1908     44            .           .           .           .           .           .
1908     45            .           .           .           .           .           .
1908     46            .           .           .           .           .           .
1908     47            .           .           .           .           .           .
1908     48            .           .           .           .           .           .
1908     49            .           .           .           .           .           .
1908     50            .           .           .           .           .           .
1908     51        65.27        0.00       24.19        6.08        4.85       30.15
1908     52        34.37        0.00       10.50        4.01        3.80       16.06
1908     53        21.19        0.89        3.95        2.34        2.98       11.04
1908     54        16.56        0.76        3.08        2.39        1.23        9.08
1908     55+      140.23      122.84        3.68        3.27        1.76        8.68
1909     12-           .           .           .           .           .           .
1909     13            .           .           .           .           .           .
1909     14            .           .           .           .           .           .
1909     15            .           .           .           .           .           .
1909     16            .           .           .           .           .           .
1909     17            .           .           .           .           .           .
1909     18            .           .           .           .           .           .
1909     19            .           .           .           .           .           .
1909     20            .           .           .           .           .           .
1909     21            .           .           .           .           .           .
1909     22            .           .           .           .           .           .
1909     23            .           .           .           .           .           .
1909     24            .           .           .           .           .           .
1909     25            .           .           .           .           .           .
1909     26            .           .           .           .           .           .
1909     27            .           .           .           .           .           .
1909     28            .           .           .           .           .           .
1909     29            .           .           .           .           .           .
1909     30            .           .           .           .           .           .
1909     31            .           .           .           .           .           .
1909     32            .           .           .           .           .           .
1909     33            .           .           .           .           .           .
1909     34            .           .           .           .           .           .
1909     35            .           .           .           .           .           .
1909     36            .           .           .           .           .           .
1909     37            .           .           .           .           .           .
1909     38            .           .           .           .           .           .
1909     39            .           .           .           .           .           .
1909     40            .           .           .           .           .           .
1909     41            .           .           .           .           .           .
1909     42            .           .           .           .           .           .
1909     43            .           .           .           .           .           .
1909     44            .           .           .           .           .           .
1909     45            .           .           .           .           .           .
1909     46            .           .           .           .           .           .
1909     47            .           .           .           .           .           .
1909     48            .           .           .           .           .           .
1909     49            .           .           .           .           .           .
1909     50        85.12        0.00       25.25        8.56        7.05       44.26
1909     51        41.66        0.00       13.43        6.14        3.98       18.11
1909     52        21.82        1.43        4.95        3.41        2.64        9.39
1909     53        15.47        1.09        2.64        2.07        1.57        8.10
1909     54        13.60        0.13        2.47        1.99        1.33        7.69
1909     55+       26.06       14.33        2.28        2.16        2.98        4.32
1910     12-           .           .           .           .           .           .
1910     13            .           .           .           .           .           .
1910     14            .           .           .           .           .           .
1910     15            .           .           .           .           .           .
1910     16            .           .           .           .           .           .
1910     17            .           .           .           .           .           .
1910     18            .           .           .           .           .           .
1910     19            .           .           .           .           .           .
1910     20            .           .           .           .           .           .
1910     21            .           .           .           .           .           .
1910     22            .           .           .           .           .           .
1910     23            .           .           .           .           .           .
1910     24            .           .           .           .           .           .
1910     25            .           .           .           .           .           .
1910     26            .           .           .           .           .           .
1910     27            .           .           .           .           .           .
1910     28            .           .           .           .           .           .
1910     29            .           .           .           .           .           .
1910     30            .           .           .           .           .           .
1910     31            .           .           .           .           .           .
1910     32            .           .           .           .           .           .
1910     33            .           .           .           .           .           .
1910     34            .           .           .           .           .           .
1910     35            .           .           .           .           .           .
1910     36            .           .           .           .           .           .
1910     37            .           .           .           .           .           .
1910     38            .           .           .           .           .           .
1910     39            .           .           .           .           .           .
1910     40            .           .           .           .           .           .
1910     41            .           .           .           .           .           .
1910     42            .           .           .           .           .           .
1910     43            .           .           .           .           .           .
1910     44            .           .           .           .           .           .
1910     45            .           .           .           .           .           .
1910     46            .           .           .           .           .           .
1910     47            .           .           .           .           .           .
1910     48            .           .           .           .           .           .
1910     49       180.42        1.08       34.55       19.25       17.74      107.82
1910     50        83.05        0.00       22.43       13.63        8.36       38.63
1910     51        37.34        3.06        8.51        7.63        4.06       14.06
1910     52        22.33        2.29        3.69        2.76        2.81       10.79
1910     53        14.14        0.11        3.11        1.94        1.43        7.55
1910     54        10.24        0.00        1.46        1.54        1.37        5.88
1910     55+        4.48        0.00        0.34        1.21        1.35        1.59
1911     12-           .           .           .           .           .           .
1911     13            .           .           .           .           .           .
1911     14            .           .           .           .           .           .
1911     15            .           .           .           .           .           .
1911     16            .           .           .           .           .           .
1911     17            .           .           .           .           .           .
1911     18            .           .           .           .           .           .
1911     19            .           .           .           .           .           .
1911     20            .           .           .           .           .           .
1911     21            .           .           .           .           .           .
1911     22            .           .           .           .           .           .
1911     23            .           .           .           .           .           .
1911     24            .           .           .           .           .           .
1911     25            .           .           .           .           .           .
1911     26            .           .           .           .           .           .
1911     27            .           .           .           .           .           .
1911     28            .           .           .           .           .           .
1911     29            .           .           .           .           .           .
1911     30            .           .           .           .           .           .
1911     31            .           .           .           .           .           .
1911     32            .           .           .           .           .           .
1911     33            .           .           .           .           .           .
1911     34            .           .           .           .           .           .
1911     35            .           .           .           .           .           .
1911     36            .           .           .           .           .           .
1911     37            .           .           .           .           .           .
1911     38            .           .           .           .           .           .
1911     39            .           .           .           .           .           .
1911     40            .           .           .           .           .           .
1911     41            .           .           .           .           .           .
1911     42            .           .           .           .           .           .
1911     43            .           .           .           .           .           .
1911     44            .           .           .           .           .           .
1911     45            .           .           .           .           .           .
1911     46            .           .           .           .           .           .
1911     47            .           .           .           .           .           .
1911     48       216.64        4.05       26.58       23.05       23.99      138.97
1911     49       112.37        0.83       21.19       16.60       12.98       60.77
1911     50        47.07        3.65        9.28        9.83        5.17       19.14
1911     51        24.69        2.98        3.92        2.91        3.38       11.50
1911     52        12.51        0.10        3.00        1.66        1.50        6.25
1911     53         6.83        0.00        1.13        1.08        0.79        3.83
1911     54         2.36        0.04        0.29        0.56        0.31        1.17
1911     55+        2.09        0.00        0.78        0.22        0.14        0.95
1912     12-           .           .           .           .           .           .
1912     13            .           .           .           .           .           .
1912     14            .           .           .           .           .           .
1912     15            .           .           .           .           .           .
1912     16            .           .           .           .           .           .
1912     17            .           .           .           .           .           .
1912     18            .           .           .           .           .           .
1912     19            .           .           .           .           .           .
1912     20            .           .           .           .           .           .
1912     21            .           .           .           .           .           .
1912     22            .           .           .           .           .           .
1912     23            .           .           .           .           .           .
1912     24            .           .           .           .           .           .
1912     25            .           .           .           .           .           .
1912     26            .           .           .           .           .           .
1912     27            .           .           .           .           .           .
1912     28            .           .           .           .           .           .
1912     29            .           .           .           .           .           .
1912     30            .           .           .           .           .           .
1912     31            .           .           .           .           .           .
1912     32            .           .           .           .           .           .
1912     33            .           .           .           .           .           .
1912     34            .           .           .           .           .           .
1912     35            .           .           .           .           .           .
1912     36            .           .           .           .           .           .
1912     37            .           .           .           .           .           .
1912     38            .           .           .           .           .           .
1912     39            .           .           .           .           .           .
1912     40            .           .           .           .           .           .
1912     41            .           .           .           .           .           .
1912     42            .           .           .           .           .           .
1912     43            .           .           .           .           .           .
1912     44            .           .           .           .           .           .
1912     45            .           .           .           .           .           .
1912     46            .           .           .           .           .           .
1912     47       402.59       16.20       35.26       41.99       47.48      261.66
1912     48       212.29        4.42       28.12       27.76       25.98      126.02
1912     49       108.03        7.46       16.08       17.15       12.51       54.82
1912     50        48.47        5.28        7.31        5.70        6.47       23.72
1912     51        21.32        0.12        5.00        2.77        2.89       10.53
1912     52         9.04        0.00        1.48        1.56        0.84        5.16
1912     53         4.98        0.10        0.70        1.33        0.33        2.52
1912     54         1.81        0.11        0.51        0.34        0.11        0.74
1912     55+        3.73        0.00        0.22        0.00        0.81        2.70
1913     12-           .           .           .           .           .           .
1913     13            .           .           .           .           .           .
1913     14            .           .           .           .           .           .
1913     15            .           .           .           .           .           .
1913     16            .           .           .           .           .           .
1913     17            .           .           .           .           .           .
1913     18            .           .           .           .           .           .
1913     19            .           .           .           .           .           .
1913     20            .           .           .           .           .           .
1913     21            .           .           .           .           .           .
1913     22            .           .           .           .           .           .
1913     23            .           .           .           .           .           .
1913     24            .           .           .           .           .           .
1913     25            .           .           .           .           .           .
1913     26            .           .           .           .           .           .
1913     27            .           .           .           .           .           .
1913     28            .           .           .           .           .           .
1913     29            .           .           .           .           .           .
1913     30            .           .           .           .           .           .
1913     31            .           .           .           .           .           .
1913     32            .           .           .           .           .           .
1913     33            .           .           .           .           .           .
1913     34            .           .           .           .           .           .
1913     35            .           .           .           .           .           .
1913     36            .           .           .           .           .           .
1913     37            .           .           .           .           .           .
1913     38            .           .           .           .           .           .
1913     39            .           .           .           .           .           .
1913     40            .           .           .           .           .           .
1913     41            .           .           .           .           .           .
1913     42            .           .           .           .           .           .
1913     43            .           .           .           .           .           .
1913     44            .           .           .           .           .           .
1913     45            .           .           .           .           .           .
1913     46       554.12       41.54       41.21       56.28       66.83      348.25
1913     47       296.80       12.84       29.15       34.18       36.57      184.06
1913     48       155.62       11.10       18.24       20.00       17.09       89.19
1913     49        85.45        7.02       11.79       10.14       10.24       46.25
1913     50        31.33        0.11        6.61        4.03        4.27       16.32
1913     51        11.90        0.00        1.91        2.05        1.02        6.92
1913     52         7.60        0.10        0.98        2.30        0.29        3.93
1913     53         3.75        0.09        0.69        1.14        0.23        1.59
1913     54         1.74        0.00        0.25        0.27        0.25        0.96
1913     55+       14.60        0.00        2.52        6.56        3.41        2.12
1914     12-           .           .           .           .           .           .
1914     13            .           .           .           .           .           .
1914     14            .           .           .           .           .           .
1914     15            .           .           .           .           .           .
1914     16            .           .           .           .           .           .
1914     17            .           .           .           .           .           .
1914     18            .           .           .           .           .           .
1914     19            .           .           .           .           .           .
1914     20            .           .           .           .           .           .
1914     21            .           .           .           .           .           .
1914     22            .           .           .           .           .           .
1914     23            .           .           .           .           .           .
1914     24            .           .           .           .           .           .
1914     25            .           .           .           .           .           .
1914     26            .           .           .           .           .           .
1914     27            .           .           .           .           .           .
1914     28            .           .           .           .           .           .
1914     29            .           .           .           .           .           .
1914     30            .           .           .           .           .           .
1914     31            .           .           .           .           .           .
1914     32            .           .           .           .           .           .
1914     33            .           .           .           .           .           .
1914     34            .           .           .           .           .           .
1914     35            .           .           .           .           .           .
1914     36            .           .           .           .           .           .
1914     37            .           .           .           .           .           .
1914     38            .           .           .           .           .           .
1914     39            .           .           .           .           .           .
1914     40            .           .           .           .           .           .
1914     41            .           .           .           .           .           .
1914     42            .           .           .           .           .           .
1914     43            .           .           .           .           .           .
1914     44            .           .           .           .           .           .
1914     45       891.41       86.04       69.73       92.21      109.03      534.40
1914     46       491.93       37.46       41.32       51.90       58.75      302.48
1914     47       266.07       21.63       26.28       28.66       27.23      162.27
1914     48       154.88       11.56       19.29       18.22       16.62       89.19
1914     49        75.90        2.70       12.23        9.51        9.56       41.90
1914     50        23.05        0.00        3.42        3.74        2.03       13.85
1914     51        15.00        0.13        1.79        4.90        0.47        7.71
1914     52         9.53        0.11        1.34        3.28        0.71        4.10
1914     53         4.43        0.00        0.67        0.91        0.63        2.22
1914     54         4.17        0.18        0.61        1.39        0.88        1.10
1914     55+        3.19        0.00        0.49        1.45        0.78        0.48
1915     12-           .           .           .           .           .           .
1915     13            .           .           .           .           .           .
1915     14            .           .           .           .           .           .
1915     15            .           .           .           .           .           .
1915     16            .           .           .           .           .           .
1915     17            .           .           .           .           .           .
1915     18            .           .           .           .           .           .
1915     19            .           .           .           .           .           .
1915     20            .           .           .           .           .           .
1915     21            .           .           .           .           .           .
1915     22            .           .           .           .           .           .
1915     23            .           .           .           .           .           .
1915     24            .           .           .           .           .           .
1915     25            .           .           .           .           .           .
1915     26            .           .           .           .           .           .
1915     27            .           .           .           .           .           .
1915     28            .           .           .           .           .           .
1915     29            .           .           .           .           .           .
1915     30            .           .           .           .           .           .
1915     31            .           .           .           .           .           .
1915     32            .           .           .           .           .           .
1915     33            .           .           .           .           .           .
1915     34            .           .           .           .           .           .
1915     35            .           .           .           .           .           .
1915     36            .           .           .           .           .           .
1915     37            .           .           .           .           .           .
1915     38            .           .           .           .           .           .
1915     39            .           .           .           .           .           .
1915     40            .           .           .           .           .           .
1915     41            .           .           .           .           .           .
1915     42            .           .           .           .           .           .
1915     43            .           .           .           .           .           .
1915     44      1049.89       94.55      104.87      121.88      133.66      594.93
1915     45       567.16       55.70       49.12       60.61       66.27      335.48
1915     46       309.89       31.21       27.95       30.71       29.83      190.19
1915     47       187.48       15.11       20.96       21.67       18.53      111.20
1915     48       107.80        7.54       13.65       13.05       12.50       61.06
1915     49        39.55        2.87        4.85        5.45        3.73       22.66
1915     50        19.14        0.12        2.20        6.03        0.61       10.19
