Hungary, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 08/03/2022
Year   Age   Cohort      ASFR
1967   16     1950    0.01708
1967   17     1950    0.03042
1967   17     1949    0.04383
1967   18     1949    0.06935
1967   18     1948    0.08242
1967   19     1948    0.12135
1967   19     1947    0.13304
1967   20     1947    0.15487
1967   20     1946    0.15647
1967   21     1946    0.16552
1967   21     1945    0.17101
1967   22     1945    0.16957
1967   22     1944    0.16757
1967   23     1944    0.16703
1967   23     1943    0.16753
1967   24     1943    0.15358
1967   24     1942    0.15075
1967   25     1942    0.14141
1967   25     1941    0.13992
1967   26     1941    0.12854
1967   26     1940    0.12501
1967   27     1940    0.11734
1967   27     1939    0.10850
1967   28     1939    0.09974
1967   28     1938    0.09525
1967   29     1938    0.08855
1967   29     1937    0.08434
1967   30     1937    0.07633
1967   30     1936    0.07390
1967   31     1936    0.06416
1967   31     1935    0.06103
1967   32     1935    0.05451
1967   32     1934    0.04889
1967   33     1934    0.04533
1967   33     1933    0.04078
1967   34     1933    0.03537
1967   34     1932    0.03478
1967   35     1932    0.03045
1967   35     1931    0.02857
1967   36     1931    0.02371
1967   36     1930    0.02283
1967   37     1930    0.01972
1967   37     1929    0.01934
1967   38     1929    0.01592
1967   38     1928    0.01387
1967   39     1928    0.01222
1967   39     1927    0.01154
1967   40     1927    0.00931
1967   40     1926    0.00771
1967   41     1926    0.00569
1967   41     1925    0.00588
1967   42     1925    0.00417
1967   42     1924    0.00409
1967   43     1924    0.00319
1967   43     1923    0.00267
1967   44     1923    0.00201
1967   44     1922    0.00158
1967   45     1922    0.00085
1967   45     1921    0.00083
1967   46     1921    0.00046
1967   46     1920    0.00027
1967   47     1920    0.00017
1967   47     1919    0.00018
1967   48     1919    0.00007
1967   48     1918    0.00011
1967   49     1918    0.00005
1967   49     1917    0.00000
1967   50     1917    0.00011
1967   50     1916    0.00021
1967   51     1916    0.00000
1967   51     1915    0.00000
1967   52     1915    0.00000
1967   52     1914    0.00000
1967   53     1914    0.00000
1967   53     1913    0.00000
1967   54     1913    0.00000
1967   54     1912    0.00000
1967   55+       .    0.00000
1968   12-       .    0.00000
1968   13     1955    0.00004
1968   13     1954    0.00011
1968   14     1954    0.00076
1968   14     1953    0.00152
1968   15     1953    0.00331
1968   15     1952    0.00539
1968   16     1952    0.01154
1968   16     1951    0.01661
1968   17     1951    0.03367
1968   17     1950    0.04312
1968   18     1950    0.06765
1968   18     1949    0.09300
1968   19     1949    0.12030
1968   19     1948    0.13692
1968   20     1948    0.15786
1968   20     1947    0.16804
1968   21     1947    0.16759
1968   21     1946    0.17901
1968   22     1946    0.16610
1968   22     1945    0.18027
1968   23     1945    0.16339
1968   23     1944    0.16859
1968   24     1944    0.15404
1968   24     1943    0.16026
1968   25     1943    0.14088
1968   25     1942    0.14690
1968   26     1942    0.12852
1968   26     1941    0.13587
1968   27     1941    0.11507
1968   27     1940    0.11889
1968   28     1940    0.10026
1968   28     1939    0.10629
1968   29     1939    0.08818
1968   29     1938    0.09165
1968   30     1938    0.07471
1968   30     1937    0.07589
1968   31     1937    0.06399
1968   31     1936    0.06540
1968   32     1936    0.05445
1968   32     1935    0.05235
1968   33     1935    0.04331
1968   33     1934    0.04361
1968   34     1934    0.03705
1968   34     1933    0.03611
1968   35     1933    0.02840
1968   35     1932    0.03007
1968   36     1932    0.02448
1968   36     1931    0.02363
1968   37     1931    0.01967
1968   37     1930    0.01916
1968   38     1930    0.01555
1968   38     1929    0.01471
1968   39     1929    0.01130
1968   39     1928    0.01194
1968   40     1928    0.00861
1968   40     1927    0.00870
1968   41     1927    0.00599
1968   41     1926    0.00665
1968   42     1926    0.00392
1968   42     1925    0.00389
1968   43     1925    0.00228
1968   43     1924    0.00225
1968   44     1924    0.00122
1968   44     1923    0.00147
1968   45     1923    0.00097
1968   45     1922    0.00067
1968   46     1922    0.00033
1968   46     1921    0.00023
1968   47     1921    0.00015
1968   47     1920    0.00016
1968   48     1920    0.00010
1968   48     1919    0.00000
1968   49     1919    0.00010
1968   49     1918    0.00000
1968   50     1918    0.00005
1968   50     1917    0.00027
1968   51     1917    0.00000
1968   51     1916    0.00000
1968   52     1916    0.00000
1968   52     1915    0.00000
1968   53     1915    0.00000
1968   53     1914    0.00000
1968   54     1914    0.00000
1968   54     1913    0.00000
1968   55+       .    0.00000
1969   12-       .    0.00000
1969   13     1956    0.00005
1969   13     1955    0.00015
1969   14     1955    0.00095
1969   14     1954    0.00178
1969   15     1954    0.00327
1969   15     1953    0.00517
1969   16     1953    0.01149
1969   16     1952    0.01601
1969   17     1952    0.03083
1969   17     1951    0.04279
1969   18     1951    0.06888
1969   18     1950    0.09191
1969   19     1950    0.13018
1969   19     1949    0.14355
1969   20     1949    0.15634
1969   20     1948    0.17121
1969   21     1948    0.16611
1969   21     1947    0.17865
1969   22     1947    0.16774
1969   22     1946    0.16984
1969   23     1946    0.16138
1969   23     1945    0.16596
1969   24     1945    0.14784
1969   24     1944    0.15456
1969   25     1944    0.13797
1969   25     1943    0.14539
1969   26     1943    0.12289
1969   26     1942    0.12789
1969   27     1942    0.10855
1969   27     1941    0.11489
1969   28     1941    0.10033
1969   28     1940    0.10069
1969   29     1940    0.08656
1969   29     1939    0.08739
1969   30     1939    0.07162
1969   30     1938    0.07678
1969   31     1938    0.06249
1969   31     1937    0.06308
1969   32     1937    0.05359
1969   32     1936    0.05461
1969   33     1936    0.04228
1969   33     1935    0.04450
1969   34     1935    0.03541
1969   34     1934    0.03575
1969   35     1934    0.03027
1969   35     1933    0.02894
1969   36     1933    0.02269
1969   36     1932    0.02403
1969   37     1932    0.01893
1969   37     1931    0.02012
1969   38     1931    0.01425
1969   38     1930    0.01520
1969   39     1930    0.01195
1969   39     1929    0.01176
1969   40     1929    0.00887
1969   40     1928    0.00879
1969   41     1928    0.00580
1969   41     1927    0.00591
1969   42     1927    0.00448
1969   42     1926    0.00411
1969   43     1926    0.00243
1969   43     1925    0.00214
1969   44     1925    0.00161
1969   44     1924    0.00120
1969   45     1924    0.00090
1969   45     1923    0.00091
1969   46     1923    0.00023
1969   46     1922    0.00031
1969   47     1922    0.00010
1969   47     1921    0.00020
1969   48     1921    0.00010
1969   48     1920    0.00005
1969   49     1920    0.00002
1969   49     1919    0.00005
1969   50     1919    0.00007
1969   50     1918    0.00081
1969   51     1918    0.00000
1969   51     1917    0.00000
1969   52     1917    0.00000
1969   52     1916    0.00000
1969   53     1916    0.00000
1969   53     1915    0.00000
1969   54     1915    0.00000
1969   54     1914    0.00000
1969   55+       .    0.00000
1970   12-       .    0.00000
1970   13     1957    0.00000
1970   13     1956    0.00000
1970   14     1956    0.00176
1970   14     1955    0.00224
1970   15     1955    0.00399
1970   15     1954    0.00593
1970   16     1954    0.01069
1970   16     1953    0.01561
1970   17     1953    0.03163
1970   17     1952    0.04395
1970   18     1952    0.06823
1970   18     1951    0.09074
1970   19     1951    0.12090
1970   19     1950    0.13718
1970   20     1950    0.15342
1970   20     1949    0.17374
1970   21     1949    0.16223
1970   21     1948    0.17532
1970   22     1948    0.16320
1970   22     1947    0.17125
1970   23     1947    0.15243
1970   23     1946    0.15972
1970   24     1946    0.14117
1970   24     1945    0.15293
1970   25     1945    0.13185
1970   25     1944    0.14114
1970   26     1944    0.12153
1970   26     1943    0.12601
1970   27     1943    0.10813
1970   27     1942    0.11260
1970   28     1942    0.09370
1970   28     1941    0.09845
1970   29     1941    0.08104
1970   29     1940    0.08187
1970   30     1940    0.06985
1970   30     1939    0.06981
1970   31     1939    0.06043
1970   31     1938    0.06214
1970   32     1938    0.04987
1970   32     1937    0.05102
1970   33     1937    0.04073
1970   33     1936    0.04186
1970   34     1936    0.03531
1970   34     1935    0.03479
1970   35     1935    0.02682
1970   35     1934    0.02793
1970   36     1934    0.02130
1970   36     1933    0.02183
1970   37     1933    0.01899
1970   37     1932    0.01774
1970   38     1932    0.01368
1970   38     1931    0.01456
1970   39     1931    0.01144
1970   39     1930    0.01089
1970   40     1930    0.00820
1970   40     1929    0.00775
1970   41     1929    0.00535
1970   41     1928    0.00547
1970   42     1928    0.00482
1970   42     1927    0.00348
1970   43     1927    0.00291
1970   43     1926    0.00241
1970   44     1926    0.00143
1970   44     1925    0.00115
1970   45     1925    0.00073
1970   45     1924    0.00077
1970   46     1924    0.00029
1970   46     1923    0.00038
1970   47     1923    0.00015
1970   47     1922    0.00008
1970   48     1922    0.00010
1970   48     1921    0.00005
1970   49     1921    0.00003
1970   49     1920    0.00005
1970   50     1920    0.00000
1970   50     1919    0.00000
1970   51     1919    0.00000
1970   51     1918    0.00005
1970   52     1918    0.00005
1970   52     1917    0.00005
1970   53     1917    0.00011
1970   53     1916    0.00000
1970   54     1916    0.00000
1970   54     1915    0.00004
1970   55+       .    0.00003
1971   12-       .    0.00007
1971   13     1958    0.00024
1971   13     1957    0.00072
1971   14     1957    0.00128
1971   14     1956    0.00208
1971   15     1956    0.00454
1971   15     1955    0.00685
1971   16     1955    0.01281
1971   16     1954    0.01874
1971   17     1954    0.03290
1971   17     1953    0.04151
1971   18     1953    0.06613
1971   18     1952    0.08915
1971   19     1952    0.12092
1971   19     1951    0.13626
1971   20     1951    0.15760
1971   20     1950    0.16363
1971   21     1950    0.16603
1971   21     1949    0.17091
1971   22     1949    0.16394
1971   22     1948    0.16698
1971   23     1948    0.15209
1971   23     1947    0.15406
1971   24     1947    0.14026
1971   24     1946    0.14440
1971   25     1946    0.12775
1971   25     1945    0.13256
1971   26     1945    0.11707
1971   26     1944    0.11501
1971   27     1944    0.10632
1971   27     1943    0.10674
1971   28     1943    0.09393
1971   28     1942    0.09204
1971   29     1942    0.07772
1971   29     1941    0.07922
1971   30     1941    0.06742
1971   30     1940    0.06671
1971   31     1940    0.05971
1971   31     1939    0.05655
1971   32     1939    0.04853
1971   32     1938    0.05009
1971   33     1938    0.04020
1971   33     1937    0.04080
1971   34     1937    0.03466
1971   34     1936    0.03308
1971   35     1936    0.02766
1971   35     1935    0.02553
1971   36     1935    0.02324
1971   36     1934    0.02225
1971   37     1934    0.01692
1971   37     1933    0.01558
1971   38     1933    0.01403
1971   38     1932    0.01351
1971   39     1932    0.01148
1971   39     1931    0.01054
1971   40     1931    0.00790
1971   40     1930    0.00784
1971   41     1930    0.00591
1971   41     1929    0.00477
1971   42     1929    0.00344
1971   42     1928    0.00313
1971   43     1928    0.00264
1971   43     1927    0.00229
1971   44     1927    0.00151
1971   44     1926    0.00111
1971   45     1926    0.00069
1971   45     1925    0.00067
1971   46     1925    0.00033
1971   46     1924    0.00014
1971   47     1924    0.00021
1971   47     1923    0.00014
1971   48     1923    0.00005
1971   48     1922    0.00003
1971   49     1922    0.00005
1971   49     1921    0.00003
1971   50     1921    0.00005
1971   50     1920    0.00000
1971   51     1920    0.00000
1971   51     1919    0.00000
1971   52     1919    0.00000
1971   52     1918    0.00005
1971   53     1918    0.00005
1971   53     1917    0.00000
1971   54     1917    0.00005
1971   54     1916    0.00005
1971   55+       .    0.00000
1972   12-       .    0.00009
1972   13     1959    0.00053
1972   13     1958    0.00045
1972   14     1958    0.00115
1972   14     1957    0.00216
1972   15     1957    0.00612
1972   15     1956    0.00697
1972   16     1956    0.01455
1972   16     1955    0.01978
1972   17     1955    0.03411
1972   17     1954    0.04565
1972   18     1954    0.06556
1972   18     1953    0.08227
1972   19     1953    0.12111
1972   19     1952    0.13428
1972   20     1952    0.15358
1972   20     1951    0.16287
1972   21     1951    0.16787
1972   21     1950    0.16890
1972   22     1950    0.16326
1972   22     1949    0.16993
1972   23     1949    0.15746
1972   23     1948    0.15522
1972   24     1948    0.14568
1972   24     1947    0.14490
1972   25     1947    0.13304
1972   25     1946    0.13482
1972   26     1946    0.11797
1972   26     1945    0.11809
1972   27     1945    0.10675
1972   27     1944    0.10604
1972   28     1944    0.09631
1972   28     1943    0.08851
1972   29     1943    0.07978
1972   29     1942    0.07775
1972   30     1942    0.06447
1972   30     1941    0.06777
1972   31     1941    0.05798
1972   31     1940    0.05291
1972   32     1940    0.04956
1972   32     1939    0.04471
1972   33     1939    0.04052
1972   33     1938    0.03781
1972   34     1938    0.03206
1972   34     1937    0.02944
1972   35     1937    0.02661
1972   35     1936    0.02432
1972   36     1936    0.02140
1972   36     1935    0.02129
1972   37     1935    0.01685
1972   37     1934    0.01700
1972   38     1934    0.01450
1972   38     1933    0.01359
1972   39     1933    0.01073
1972   39     1932    0.00940
1972   40     1932    0.00815
1972   40     1931    0.00785
1972   41     1931    0.00583
1972   41     1930    0.00497
1972   42     1930    0.00383
1972   42     1929    0.00375
1972   43     1929    0.00244
1972   43     1928    0.00214
1972   44     1928    0.00128
1972   44     1927    0.00112
1972   45     1927    0.00066
1972   45     1926    0.00077
1972   46     1926    0.00049
1972   46     1925    0.00039
1972   47     1925    0.00013
1972   47     1924    0.00017
1972   48     1924    0.00008
1972   48     1923    0.00014
1972   49     1923    0.00003
1972   49     1922    0.00003
1972   50     1922    0.00002
1972   50     1921    0.00000
1972   51     1921    0.00005
1972   51     1920    0.00000
1972   52     1920    0.00005
1972   52     1919    0.00003
1972   53     1919    0.00000
1972   53     1918    0.00005
1972   54     1918    0.00006
1972   54     1917    0.00000
1972   55+       .    0.00000
1973   12-       .    0.00002
1973   13     1960    0.00011
1973   13     1959    0.00057
1973   14     1959    0.00138
1973   14     1958    0.00255
1973   15     1958    0.00526
1973   15     1957    0.00879
1973   16     1957    0.01537
1973   16     1956    0.02110
1973   17     1956    0.03530
1973   17     1955    0.04766
1973   18     1955    0.06871
1973   18     1954    0.08986
1973   19     1954    0.11837
1973   19     1953    0.12629
1973   20     1953    0.14796
1973   20     1952    0.15450
1973   21     1952    0.16664
1973   21     1951    0.16811
1973   22     1951    0.16859
1973   22     1950    0.16545
1973   23     1950    0.15846
1973   23     1949    0.15813
1973   24     1949    0.14760
1973   24     1948    0.14886
1973   25     1948    0.13426
1973   25     1947    0.13479
1973   26     1947    0.11900
1973   26     1946    0.11569
1973   27     1946    0.10718
1973   27     1945    0.10629
1973   28     1945    0.08941
1973   28     1944    0.08875
1973   29     1944    0.08036
1973   29     1943    0.07969
1973   30     1943    0.06753
1973   30     1942    0.06613
1973   31     1942    0.05669
1973   31     1941    0.05556
1973   32     1941    0.04688
1973   32     1940    0.04649
1973   33     1940    0.04004
1973   33     1939    0.03905
1973   34     1939    0.03249
1973   34     1938    0.03129
1973   35     1938    0.02769
1973   35     1937    0.02624
1973   36     1937    0.02177
1973   36     1936    0.02178
1973   37     1936    0.01924
1973   37     1935    0.01675
1973   38     1935    0.01329
1973   38     1934    0.01294
1973   39     1934    0.01069
1973   39     1933    0.00922
1973   40     1933    0.00683
1973   40     1932    0.00742
1973   41     1932    0.00560
1973   41     1931    0.00486
1973   42     1931    0.00354
1973   42     1930    0.00382
1973   43     1930    0.00264
1973   43     1929    0.00221
1973   44     1929    0.00146
1973   44     1928    0.00114
1973   45     1928    0.00055
1973   45     1927    0.00055
1973   46     1927    0.00051
1973   46     1926    0.00019
1973   47     1926    0.00023
1973   47     1925    0.00005
1973   48     1925    0.00008
1973   48     1924    0.00000
1973   49     1924    0.00003
1973   49     1923    0.00003
1973   50     1923    0.00008
1973   50     1922    0.00000
1973   51     1922    0.00002
1973   51     1921    0.00003
1973   52     1921    0.00000
1973   52     1920    0.00003
1973   53     1920    0.00002
1973   53     1919    0.00000
1973   54     1919    0.00000
1973   54     1918    0.00011
1973   55+       .    0.00000
1974   12-       .    0.00005
1974   13     1961    0.00018
1974   13     1960    0.00071
1974   14     1960    0.00170
1974   14     1959    0.00239
1974   15     1959    0.00656
1974   15     1958    0.00908
1974   16     1958    0.01762
1974   16     1957    0.02562
1974   17     1957    0.04524
1974   17     1956    0.05225
1974   18     1956    0.07824
1974   18     1955    0.09870
1974   19     1955    0.13510
1974   19     1954    0.14502
1974   20     1954    0.16817
1974   20     1953    0.16729
1974   21     1953    0.18740
1974   21     1952    0.18448
1974   22     1952    0.19787
1974   22     1951    0.19353
1974   23     1951    0.19205
1974   23     1950    0.18134
1974   24     1950    0.17823
1974   24     1949    0.17064
1974   25     1949    0.17120
1974   25     1948    0.15566
1974   26     1948    0.15249
1974   26     1947    0.13631
1974   27     1947    0.13554
1974   27     1946    0.12210
1974   28     1946    0.12050
1974   28     1945    0.10412
1974   29     1945    0.10263
1974   29     1944    0.08896
1974   30     1944    0.08825
1974   30     1943    0.07570
1974   31     1943    0.07504
1974   31     1942    0.06358
1974   32     1942    0.06384
1974   32     1941    0.05438
1974   33     1941    0.05207
1974   33     1940    0.04074
1974   34     1940    0.04500
1974   34     1939    0.03642
1974   35     1939    0.03342
1974   35     1938    0.02728
1974   36     1938    0.02541
1974   36     1937    0.02265
1974   37     1937    0.02075
1974   37     1936    0.01752
1974   38     1936    0.01623
1974   38     1935    0.01447
1974   39     1935    0.01295
1974   39     1934    0.01005
1974   40     1934    0.00924
1974   40     1933    0.00753
1974   41     1933    0.00681
1974   41     1932    0.00581
1974   42     1932    0.00444
1974   42     1931    0.00324
1974   43     1931    0.00257
1974   43     1930    0.00203
1974   44     1930    0.00173
1974   44     1929    0.00129
1974   45     1929    0.00045
1974   45     1928    0.00060
1974   46     1928    0.00040
1974   46     1927    0.00023
1974   47     1927    0.00013
1974   47     1926    0.00011
1974   48     1926    0.00003
1974   48     1925    0.00003
1974   49     1925    0.00013
1974   49     1924    0.00003
1974   50     1924    0.00003
1974   50     1923    0.00000
1974   51     1923    0.00000
1974   51     1922    0.00000
1974   52     1922    0.00000
1974   52     1921    0.00000
1974   53     1921    0.00000
1974   53     1920    0.00000
1974   54     1920    0.00000
1974   54     1919    0.00000
1974   55+       .    0.00000
1975   12-       .    0.00005
1975   13     1962    0.00019
1975   13     1961    0.00058
1975   14     1961    0.00194
1975   14     1960    0.00313
1975   15     1960    0.00729
1975   15     1959    0.01136
1975   16     1959    0.02024
1975   16     1958    0.02882
1975   17     1958    0.05104
1975   17     1957    0.05998
1975   18     1957    0.09415
1975   18     1956    0.10876
1975   19     1956    0.14022
1975   19     1955    0.15053
1975   20     1955    0.16809
1975   20     1954    0.18121
1975   21     1954    0.18169
1975   21     1953    0.18723
1975   22     1953    0.18725
1975   22     1952    0.19757
1975   23     1952    0.18883
1975   23     1951    0.19671
1975   24     1951    0.17737
1975   24     1950    0.18291
1975   25     1950    0.16501
1975   25     1949    0.17212
1975   26     1949    0.14950
1975   26     1948    0.15414
1975   27     1948    0.13030
1975   27     1947    0.13624
1975   28     1947    0.11327
1975   28     1946    0.11595
1975   29     1946    0.10139
1975   29     1945    0.10258
1975   30     1945    0.08542
1975   30     1944    0.08550
1975   31     1944    0.07287
1975   31     1943    0.07375
1975   32     1943    0.06057
1975   32     1942    0.06182
1975   33     1942    0.04992
1975   33     1941    0.05081
1975   34     1941    0.04025
1975   34     1940    0.03692
1975   35     1940    0.03233
1975   35     1939    0.03098
1975   36     1939    0.02585
1975   36     1938    0.02426
1975   37     1938    0.01969
1975   37     1937    0.01789
1975   38     1937    0.01586
1975   38     1936    0.01384
1975   39     1936    0.01133
1975   39     1935    0.01038
1975   40     1935    0.00884
1975   40     1934    0.00818
1975   41     1934    0.00630
1975   41     1933    0.00504
1975   42     1933    0.00393
1975   42     1932    0.00381
1975   43     1932    0.00209
1975   43     1931    0.00167
1975   44     1931    0.00122
1975   44     1930    0.00130
1975   45     1930    0.00095
1975   45     1929    0.00054
1975   46     1929    0.00021
1975   46     1928    0.00011
1975   47     1928    0.00005
1975   47     1927    0.00006
1975   48     1927    0.00005
1975   48     1926    0.00005
1975   49     1926    0.00003
1975   49     1925    0.00000
1975   50     1925    0.00000
1975   50     1924    0.00000
1975   51     1924    0.00000
1975   51     1923    0.00005
1975   52     1923    0.00000
1975   52     1922    0.00000
1975   53     1922    0.00000
1975   53     1921    0.00000
1975   54     1921    0.00000
1975   54     1920    0.00000
1975   55+       .    0.00000
1976   12-       .    0.00003
1976   13     1963    0.00022
1976   13     1962    0.00038
1976   14     1962    0.00157
1976   14     1961    0.00278
1976   15     1961    0.00703
1976   15     1960    0.01195
1976   16     1960    0.02289
1976   16     1959    0.03329
1976   17     1959    0.05429
1976   17     1958    0.06518
1976   18     1958    0.09630
1976   18     1957    0.11674
1976   19     1957    0.14681
1976   19     1956    0.15517
1976   20     1956    0.17049
1976   20     1955    0.17935
1976   21     1955    0.18174
1976   21     1954    0.19008
1976   22     1954    0.18255
1976   22     1953    0.18777
1976   23     1953    0.17709
1976   23     1952    0.17992
1976   24     1952    0.16843
1976   24     1951    0.17242
1976   25     1951    0.15459
1976   25     1950    0.15301
1976   26     1950    0.13685
1976   26     1949    0.13903
1976   27     1949    0.11993
1976   27     1948    0.12207
1976   28     1948    0.10442
1976   28     1947    0.10792
1976   29     1947    0.09063
1976   29     1946    0.09149
1976   30     1946    0.07854
1976   30     1945    0.07535
1976   31     1945    0.06491
1976   31     1944    0.06257
1976   32     1944    0.05528
1976   32     1943    0.05492
1976   33     1943    0.04540
1976   33     1942    0.04292
1976   34     1942    0.03607
1976   34     1941    0.03563
1976   35     1941    0.02839
1976   35     1940    0.02657
1976   36     1940    0.02287
1976   36     1939    0.02180
1976   37     1939    0.01788
1976   37     1938    0.01726
1976   38     1938    0.01395
1976   38     1937    0.01441
1976   39     1937    0.00985
1976   39     1936    0.01038
1976   40     1936    0.00791
1976   40     1935    0.00736
1976   41     1935    0.00474
1976   41     1934    0.00499
1976   42     1934    0.00376
1976   42     1933    0.00342
1976   43     1933    0.00200
1976   43     1932    0.00192
1976   44     1932    0.00121
1976   44     1931    0.00123
1976   45     1931    0.00054
1976   45     1930    0.00053
1976   46     1930    0.00029
1976   46     1929    0.00017
1976   47     1929    0.00013
1976   47     1928    0.00011
1976   48     1928    0.00005
1976   48     1927    0.00000
1976   49     1927    0.00000
1976   49     1926    0.00000
1976   50     1926    0.00003
1976   50     1925    0.00003
1976   51     1925    0.00000
1976   51     1924    0.00000
1976   52     1924    0.00003
1976   52     1923    0.00003
1976   53     1923    0.00000
1976   53     1922    0.00000
1976   54     1922    0.00005
1976   54     1921    0.00000
1976   55+       .    0.00000
1977   12-       .    0.00002
1977   13     1964    0.00019
1977   13     1963    0.00053
1977   14     1963    0.00173
1977   14     1962    0.00285
1977   15     1962    0.00757
1977   15     1961    0.01328
1977   16     1961    0.02307
1977   16     1960    0.03299
1977   17     1960    0.05631
1977   17     1959    0.07224
1977   18     1959    0.09449
1977   18     1958    0.11252
1977   19     1958    0.13755
1977   19     1957    0.15588
1977   20     1957    0.16861
1977   20     1956    0.17956
1977   21     1956    0.17471
1977   21     1955    0.18527
1977   22     1955    0.17756
1977   22     1954    0.18296
1977   23     1954    0.16974
1977   23     1953    0.17644
1977   24     1953    0.15770
1977   24     1952    0.16025
1977   25     1952    0.14921
1977   25     1951    0.15156
1977   26     1951    0.13124
1977   26     1950    0.13055
1977   27     1950    0.11649
1977   27     1949    0.11392
1977   28     1949    0.09925
1977   28     1948    0.10121
1977   29     1948    0.08095
1977   29     1947    0.08571
1977   30     1947    0.07302
1977   30     1946    0.07159
1977   31     1946    0.06270
1977   31     1945    0.06010
1977   32     1945    0.05183
1977   32     1944    0.04905
1977   33     1944    0.04225
1977   33     1943    0.03881
1977   34     1943    0.03674
1977   34     1942    0.03189
1977   35     1942    0.02835
1977   35     1941    0.02762
1977   36     1941    0.02081
1977   36     1940    0.02075
1977   37     1940    0.01699
1977   37     1939    0.01434
1977   38     1939    0.01287
1977   38     1938    0.01256
1977   39     1938    0.00973
1977   39     1937    0.00894
1977   40     1937    0.00724
1977   40     1936    0.00701
1977   41     1936    0.00516
1977   41     1935    0.00529
1977   42     1935    0.00413
1977   42     1934    0.00331
1977   43     1934    0.00227
1977   43     1933    0.00229
1977   44     1933    0.00141
1977   44     1932    0.00135
1977   45     1932    0.00051
1977   45     1931    0.00044
1977   46     1931    0.00044
1977   46     1930    0.00032
1977   47     1930    0.00016
1977   47     1929    0.00009
1977   48     1929    0.00000
1977   48     1928    0.00006
1977   49     1928    0.00000
1977   49     1927    0.00000
1977   50     1927    0.00000
1977   50     1926    0.00005
1977   51     1926    0.00000
1977   51     1925    0.00000
1977   52     1925    0.00000
1977   52     1924    0.00000
1977   53     1924    0.00000
1977   53     1923    0.00000
1977   54     1923    0.00000
1977   54     1922    0.00000
1977   55+       .    0.00000
1978   12-       .    0.00000
1978   13     1965    0.00062
1978   13     1964    0.00047
1978   14     1964    0.00147
1978   14     1963    0.00310
1978   15     1963    0.00866
1978   15     1962    0.01290
1978   16     1962    0.02479
1978   16     1961    0.03497
1978   17     1961    0.05461
1978   17     1960    0.07168
1978   18     1960    0.09695
1978   18     1959    0.11282
1978   19     1959    0.13800
1978   19     1958    0.15118
1978   20     1958    0.16441
1978   20     1957    0.17918
1978   21     1957    0.17685
1978   21     1956    0.18240
1978   22     1956    0.17493
1978   22     1955    0.17858
1978   23     1955    0.16681
1978   23     1954    0.16820
1978   24     1954    0.15280
1978   24     1953    0.15880
1978   25     1953    0.13794
1978   25     1952    0.14152
1978   26     1952    0.12509
1978   26     1951    0.12130
1978   27     1951    0.10679
1978   27     1950    0.10689
1978   28     1950    0.08994
1978   28     1949    0.09182
1978   29     1949    0.07594
1978   29     1948    0.07738
1978   30     1948    0.06602
1978   30     1947    0.06901
1978   31     1947    0.05489
1978   31     1946    0.05819
1978   32     1946    0.04694
1978   32     1945    0.04534
1978   33     1945    0.03756
1978   33     1944    0.03711
1978   34     1944    0.03122
1978   34     1943    0.03014
1978   35     1943    0.02460
1978   35     1942    0.02283
1978   36     1942    0.01896
1978   36     1941    0.02051
1978   37     1941    0.01434
1978   37     1940    0.01426
1978   38     1940    0.01209
1978   38     1939    0.01122
1978   39     1939    0.00912
1978   39     1938    0.00877
1978   40     1938    0.00623
1978   40     1937    0.00564
1978   41     1937    0.00489
1978   41     1936    0.00451
1978   42     1936    0.00355
1978   42     1935    0.00303
1978   43     1935    0.00224
1978   43     1934    0.00163
1978   44     1934    0.00102
1978   44     1933    0.00077
1978   45     1933    0.00043
1978   45     1932    0.00043
1978   46     1932    0.00030
1978   46     1931    0.00015
1978   47     1931    0.00011
1978   47     1930    0.00013
1978   48     1930    0.00005
1978   48     1929    0.00003
1978   49     1929    0.00000
1978   49     1928    0.00000
1978   50     1928    0.00000
1978   50     1927    0.00003
1978   51     1927    0.00003
1978   51     1926    0.00000
1978   52     1926    0.00000
1978   52     1925    0.00003
1978   53     1925    0.00000
1978   53     1924    0.00000
1978   54     1924    0.00000
1978   54     1923    0.00000
1978   55+       .    0.00000
1979   12-       .    0.00003
1979   13     1966    0.00046
1979   13     1965    0.00056
1979   14     1965    0.00171
1979   14     1964    0.00320
1979   15     1964    0.00801
1979   15     1963    0.01198
1979   16     1963    0.02502
1979   16     1962    0.03398
1979   17     1962    0.05610
1979   17     1961    0.07348
1979   18     1961    0.09565
1979   18     1960    0.11334
1979   19     1960    0.14105
1979   19     1959    0.14915
1979   20     1959    0.16765
1979   20     1958    0.17042
1979   21     1958    0.17468
1979   21     1957    0.17686
1979   22     1957    0.17362
1979   22     1956    0.17419
1979   23     1956    0.16574
1979   23     1955    0.16386
1979   24     1955    0.15313
1979   24     1954    0.14982
1979   25     1954    0.13951
1979   25     1953    0.13646
1979   26     1953    0.12400
1979   26     1952    0.11655
1979   27     1952    0.10422
1979   27     1951    0.09973
1979   28     1951    0.08883
1979   28     1950    0.08655
1979   29     1950    0.07579
1979   29     1949    0.07241
1979   30     1949    0.06233
1979   30     1948    0.05923
1979   31     1948    0.05118
1979   31     1947    0.05011
1979   32     1947    0.04004
1979   32     1946    0.04182
1979   33     1946    0.03548
1979   33     1945    0.03362
1979   34     1945    0.02784
1979   34     1944    0.02579
1979   35     1944    0.02418
1979   35     1943    0.02281
1979   36     1943    0.01844
