Hungary, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 08/03/2022
Year    ARDY   Cohort        ASFR
1952     51     1901      0.00014
1952     52     1900      0.00007
1952     53     1899      0.00003
1952     54     1898      0.00001
1952     55+    1897-     0.00000
1953     12-    1941+     0.00000
1953     13     1940      0.00002
1953     14     1939      0.00044
1953     15     1938      0.00204
1953     16     1937      0.00692
1953     17     1936      0.02326
1953     18     1935      0.05382
1953     19     1934      0.09728
1953     20     1933      0.14140
1953     21     1932      0.17251
1953     22     1931      0.18364
1953     23     1930      0.18840
1953     24     1929      0.18679
1953     25     1928      0.17750
1953     26     1927      0.16828
1953     27     1926      0.16023
1953     28     1925      0.14611
1953     29     1924      0.13320
1953     30     1923      0.12550
1953     31     1922      0.11218
1953     32     1921      0.10348
1953     33     1920      0.08925
1953     34     1919      0.08123
1953     35     1918      0.07303
1953     36     1917      0.06500
1953     37     1916      0.05770
1953     38     1915      0.04965
1953     39     1914      0.04185
1953     40     1913      0.03381
1953     41     1912      0.02785
1953     42     1911      0.02052
1953     43     1910      0.01435
1953     44     1909      0.00873
1953     45     1908      0.00502
1953     46     1907      0.00258
1953     47     1906      0.00097
1953     48     1905      0.00054
1953     49     1904      0.00028
1953     50     1903      0.00018
1953     51     1902      0.00016
1953     52     1901      0.00009
1953     53     1900      0.00004
1953     54     1899      0.00001
1953     55+    1898-     0.00000
1954     12-    1942+     0.00000
1954     13     1941      0.00002
1954     14     1940      0.00035
1954     15     1939      0.00209
1954     16     1938      0.00872
1954     17     1937      0.02561
1954     18     1936      0.05684
1954     19     1935      0.10164
1954     20     1934      0.15012
1954     21     1933      0.18602
1954     22     1932      0.20261
1954     23     1931      0.20779
1954     24     1930      0.19946
1954     25     1929      0.19246
1954     26     1928      0.18110
1954     27     1927      0.16965
1954     28     1926      0.16076
1954     29     1925      0.14889
1954     30     1924      0.13718
1954     31     1923      0.12496
1954     32     1922      0.11078
1954     33     1921      0.09959
1954     34     1920      0.08608
1954     35     1919      0.08122
1954     36     1918      0.06805
1954     37     1917      0.06176
1954     38     1916      0.05273
1954     39     1915      0.04364
1954     40     1914      0.03637
1954     41     1913      0.02772
1954     42     1912      0.02022
1954     43     1911      0.01411
1954     44     1910      0.00903
1954     45     1909      0.00486
1954     46     1908      0.00258
1954     47     1907      0.00087
1954     48     1906      0.00046
1954     49     1905      0.00017
1954     50     1904      0.00015
1954     51     1903      0.00018
1954     52     1902      0.00011
1954     53     1901      0.00004
1954     54     1900      0.00001
1954     55+    1899-     0.00000
1955     12-    1943+     0.00000
1955     13     1942      0.00002
1955     14     1941      0.00034
1955     15     1940      0.00205
1955     16     1939      0.00867
1955     17     1938      0.02602
1955     18     1937      0.06269
1955     19     1936      0.10624
1955     20     1935      0.14924
1955     21     1934      0.18821
1955     22     1933      0.19839
1955     23     1932      0.20227
1955     24     1931      0.19205
1955     25     1930      0.18116
1955     26     1929      0.16682
1955     27     1928      0.15835
1955     28     1927      0.14551
1955     29     1926      0.13333
1955     30     1925      0.12305
1955     31     1924      0.11120
1955     32     1923      0.10075
1955     33     1922      0.09255
1955     34     1921      0.08242
1955     35     1920      0.07015
1955     36     1919      0.06354
1955     37     1918      0.05311
1955     38     1917      0.04539
1955     39     1916      0.03909
1955     40     1915      0.03203
1955     41     1914      0.02589
1955     42     1913      0.01768
1955     43     1912      0.01288
1955     44     1911      0.00871
1955     45     1910      0.00477
1955     46     1909      0.00250
1955     47     1908      0.00094
1955     48     1907      0.00038
1955     49     1906      0.00015
1955     50     1905      0.00014
1955     51     1904      0.00008
1955     52     1903      0.00004
1955     53     1902      0.00002
1955     54     1901      0.00001
1955     55+    1900-     0.00000
1956     12-    1944+     0.00000
1956     13     1943      0.00002
1956     14     1942      0.00042
1956     15     1941      0.00237
1956     16     1940      0.00884
1956     17     1939      0.02779
1956     18     1938      0.06043
1956     19     1937      0.10982
1956     20     1936      0.15260
1956     21     1935      0.18039
1956     22     1934      0.19595
1956     23     1933      0.19690
1956     24     1932      0.18452
1956     25     1931      0.17219
1956     26     1930      0.15744
1956     27     1929      0.14359
1956     28     1928      0.13026
1956     29     1927      0.11617
1956     30     1926      0.10697
1956     31     1925      0.09639
1956     32     1924      0.08870
1956     33     1923      0.08057
1956     34     1922      0.07093
1956     35     1921      0.06235
1956     36     1920      0.05226
1956     37     1919      0.04771
1956     38     1918      0.04011
1956     39     1917      0.03208
1956     40     1916      0.02603
1956     41     1915      0.02087
1956     42     1914      0.01499
1956     43     1913      0.01071
1956     44     1912      0.00677
1956     45     1911      0.00359
1956     46     1910      0.00183
1956     47     1909      0.00090
1956     48     1908      0.00038
1956     49     1907      0.00016
1956     50     1906      0.00017
1956     51     1905      0.00011
1956     52     1904      0.00006
1956     53     1903      0.00003
1956     54     1902      0.00001
1956     55+    1901-     0.00000
1957     12-    1945+     0.00000
1957     13     1944      0.00002
1957     14     1943      0.00044
1957     15     1942      0.00249
1957     16     1941      0.00855
1957     17     1940      0.02950
1957     18     1939      0.06549
1957     19     1938      0.10977
1957     20     1937      0.15435
1957     21     1936      0.17741
1957     22     1935      0.18434
1957     23     1934      0.18413
1957     24     1933      0.16611
1957     25     1932      0.14840
1957     26     1931      0.13576
1957     27     1930      0.11969
1957     28     1929      0.10875
1957     29     1928      0.09651
1957     30     1927      0.08769
1957     31     1926      0.07762
1957     32     1925      0.06911
1957     33     1924      0.06129
1957     34     1923      0.05761
1957     35     1922      0.04860
1957     36     1921      0.04303
1957     37     1920      0.03493
1957     38     1919      0.03178
1957     39     1918      0.02399
1957     40     1917      0.02019
1957     41     1916      0.01565
1957     42     1915      0.01126
1957     43     1914      0.00837
1957     44     1913      0.00560
1957     45     1912      0.00343
1957     46     1911      0.00140
1957     47     1910      0.00079
1957     48     1909      0.00027
1957     49     1908      0.00011
1957     50     1907      0.00003
1957     51     1906      0.00005
1957     52     1905      0.00003
1957     53     1904      0.00002
1957     54     1903      0.00001
1957     55+    1902-     0.00000
1958     12-    1946+     0.00000
1958     13     1945      0.00002
1958     14     1944      0.00044
1958     15     1943      0.00235
1958     16     1942      0.00847
1958     17     1941      0.02824
1958     18     1940      0.06256
1958     19     1939      0.10794
1958     20     1938      0.14985
1958     21     1937      0.17254
1958     22     1936      0.18270
1958     23     1935      0.17347
1958     24     1934      0.16318
1958     25     1933      0.14385
1958     26     1932      0.13321
1958     27     1931      0.11601
1958     28     1930      0.10126
1958     29     1929      0.09309
1958     30     1928      0.08191
1958     31     1927      0.07203
1958     32     1926      0.06329
1958     33     1925      0.05665
1958     34     1924      0.05032
1958     35     1923      0.04517
1958     36     1922      0.03748
1958     37     1921      0.03212
1958     38     1920      0.02686
1958     39     1919      0.02256
1958     40     1918      0.01874
1958     41     1917      0.01420
1958     42     1916      0.00857
1958     43     1915      0.00692
1958     44     1914      0.00428
1958     45     1913      0.00275
1958     46     1912      0.00163
1958     47     1911      0.00069
1958     48     1910      0.00021
1958     49     1909      0.00008
1958     50     1908      0.00005
1958     51     1907      0.00003
1958     52     1906      0.00002
1958     53     1905      0.00001
1958     54     1904      0.00000
1958     55+    1903-     0.00000
1959     12-    1947+     0.00000
1959     13     1946      0.00002
1959     14     1945      0.00047
1959     15     1944      0.00252
1959     16     1943      0.00914
1959     17     1942      0.02672
1959     18     1941      0.06229
1959     19     1940      0.10484
1959     20     1939      0.14546
1959     21     1938      0.16540
1959     22     1937      0.17246
1959     23     1936      0.17014
1959     24     1935      0.15462
1959     25     1934      0.14241
1959     26     1933      0.12858
1959     27     1932      0.11236
1959     28     1931      0.09923
1959     29     1930      0.08815
1959     30     1929      0.07810
1959     31     1928      0.06742
1959     32     1927      0.05969
1959     33     1926      0.05131
1959     34     1925      0.04523
1959     35     1924      0.04131
1959     36     1923      0.03573
1959     37     1922      0.02829
1959     38     1921      0.02490
1959     39     1920      0.01939
1959     40     1919      0.01641
1959     41     1918      0.01181
1959     42     1917      0.00918
1959     43     1916      0.00626
1959     44     1915      0.00403
1959     45     1914      0.00249
1959     46     1913      0.00125
1959     47     1912      0.00042
1959     48     1911      0.00015
1959     49     1910      0.00011
1959     50     1909      0.00004
1959     51     1908      0.00001
1959     52     1907      0.00001
1959     53     1906      0.00000
1959     54     1905      0.00000
1959     55+    1904-     0.00000
1960     12-    1948+     0.00000
1960     13     1947      0.00002
1960     14     1946      0.00042
1960     15     1945      0.00243
1960     16     1944      0.00927
1960     17     1943      0.02650
1960     18     1942      0.05980
1960     19     1941      0.10381
1960     20     1940      0.13977
1960     21     1939      0.16118
1960     22     1938      0.16834
1960     23     1937      0.16498
1960     24     1936      0.15386
1960     25     1935      0.14042
1960     26     1934      0.12763
1960     27     1933      0.11060
1960     28     1932      0.09753
1960     29     1931      0.08517
1960     30     1930      0.07685
1960     31     1929      0.06325
1960     32     1928      0.05666
1960     33     1927      0.04851
1960     34     1926      0.04228
1960     35     1925      0.03728
1960     36     1924      0.03231
1960     37     1923      0.02740
1960     38     1922      0.02246
1960     39     1921      0.01814
1960     40     1920      0.01469
1960     41     1919      0.01118
1960     42     1918      0.00751
1960     43     1917      0.00580
1960     44     1916      0.00385
1960     45     1915      0.00150
1960     46     1914      0.00095
1960     47     1913      0.00060
1960     48     1912      0.00018
1960     49     1911      0.00011
1960     50     1910      0.00004
1960     51     1909      0.00005
1960     52     1908      0.00003
1960     53     1907      0.00002
1960     54     1906      0.00001
1960     55+    1905-     0.00000
1961     12-    1949+     0.00000
1961     13     1948      0.00002
1961     14     1947      0.00044
1961     15     1946      0.00263
1961     16     1945      0.00775
1961     17     1944      0.02576
1961     18     1943      0.05760
1961     19     1942      0.09998
1961     20     1941      0.13734
1961     21     1940      0.15668
1961     22     1939      0.16318
1961     23     1938      0.15672
1961     24     1937      0.15059
1961     25     1936      0.13644
1961     26     1935      0.12117
1961     27     1934      0.10859
1961     28     1933      0.09338
1961     29     1932      0.08118
1961     30     1931      0.07034
1961     31     1930      0.06135
1961     32     1929      0.05296
1961     33     1928      0.04578
1961     34     1927      0.03997
1961     35     1926      0.03385
1961     36     1925      0.02913
1961     37     1924      0.02506
1961     38     1923      0.02102
1961     39     1922      0.01665
1961     40     1921      0.01374
1961     41     1920      0.01003
1961     42     1919      0.00803
1961     43     1918      0.00506
1961     44     1917      0.00329
1961     45     1916      0.00197
1961     46     1915      0.00088
1961     47     1914      0.00043
1961     48     1913      0.00019
1961     49     1912      0.00006
1961     50     1911      0.00015
1961     51     1910      0.00000
1961     52     1909      0.00000
1961     53     1908      0.00000
1961     54     1907      0.00000
1961     55+    1906-     0.00000
1962     12-    1950+     0.00000
1962     13     1949      0.00002
1962     14     1948      0.00042
1962     15     1947      0.00181
1962     16     1946      0.00646
1962     17     1945      0.02212
1962     18     1944      0.05170
1962     19     1943      0.09090
1962     20     1942      0.12288
1962     21     1941      0.14565
1962     22     1940      0.15235
1962     23     1939      0.14759
1962     24     1938      0.13883
1962     25     1937      0.12892
1962     26     1936      0.11466
1962     27     1935      0.10036
1962     28     1934      0.08875
1962     29     1933      0.07707
1962     30     1932      0.06628
1962     31     1931      0.05980
1962     32     1930      0.04912
1962     33     1929      0.04201
1962     34     1928      0.03657
1962     35     1927      0.03085
1962     36     1926      0.02521
1962     37     1925      0.02292
1962     38     1924      0.01804
1962     39     1923      0.01456
1962     40     1922      0.01246
1962     41     1921      0.00921
1962     42     1920      0.00720
1962     43     1919      0.00476
1962     44     1918      0.00322
1962     45     1917      0.00149
1962     46     1916      0.00086
1962     47     1915      0.00031
1962     48     1914      0.00010
1962     49     1913      0.00008
1962     50     1912      0.00005
1962     51     1911      0.00000
1962     52     1910      0.00000
1962     53     1909      0.00000
1962     54     1908      0.00000
1962     55+    1907-     0.00000
1963     12-    1951+     0.00000
1963     13     1950      0.00002
1963     14     1949      0.00044
1963     15     1948      0.00206
1963     16     1947      0.00593
1963     17     1946      0.01920
1963     18     1945      0.04727
1963     19     1944      0.08857
1963     20     1943      0.12197
1963     21     1942      0.14456
1963     22     1941      0.15233
1963     23     1940      0.15098
1963     24     1939      0.13945
1963     25     1938      0.13272
1963     26     1937      0.11911
1963     27     1936      0.10722
1963     28     1935      0.09434
1963     29     1934      0.08297
1963     30     1933      0.07056
1963     31     1932      0.06176
1963     32     1931      0.05208
1963     33     1930      0.04346
1963     34     1929      0.03637
1963     35     1928      0.03127
1963     36     1927      0.02775
1963     37     1926      0.02252
1963     38     1925      0.01885
1963     39     1924      0.01578
1963     40     1923      0.01168
1963     41     1922      0.00862
1963     42     1921      0.00656
1963     43     1920      0.00434
1963     44     1919      0.00263
1963     45     1918      0.00089
1963     46     1917      0.00053
1963     47     1916      0.00043
1963     48     1915      0.00017
1963     49     1914      0.00003
1963     50     1913      0.00001
1963     51     1912      0.00013
1963     52     1911      0.00000
1963     53     1910      0.00000
1963     54     1909      0.00000
1963     55+    1908-     0.00000
1964     12-    1952+     0.00000
1964     13     1951      0.00002
1964     14     1950      0.00045
1964     15     1949      0.00222
1964     16     1948      0.00734
1964     17     1947      0.02011
1964     18     1946      0.04653
1964     19     1945      0.08778
1964     20     1944      0.12564
1964     21     1943      0.14614
1964     22     1942      0.15016
1964     23     1941      0.15212
1964     24     1940      0.14238
1964     25     1939      0.13231
1964     26     1938      0.12032
1964     27     1937      0.10900
1964     28     1936      0.09635
1964     29     1935      0.08174
1964     30     1934      0.06971
1964     31     1933      0.06117
1964     32     1932      0.05113
1964     33     1931      0.04238
1964     34     1930      0.03732
1964     35     1929      0.03056
1964     36     1928      0.02507
1964     37     1927      0.02030
1964     38     1926      0.01762
1964     39     1925      0.01271
1964     40     1924      0.01098
1964     41     1923      0.00821
1964     42     1922      0.00559
1964     43     1921      0.00428
1964     44     1920      0.00242
1964     45     1919      0.00146
1964     46     1918      0.00063
1964     47     1917      0.00021
1964     48     1916      0.00013
1964     49     1915      0.00008
1964     50     1914      0.00001
1964     51     1913      0.00008
1964     52     1912      0.00000
1964     53     1911      0.00000
1964     54     1910      0.00000
1964     55+    1909-     0.00000
1965     12-    1953+     0.00000
1965     13     1952      0.00002
1965     14     1951      0.00040
1965     15     1950      0.00210
1965     16     1949      0.00756
1965     17     1948      0.02175
1965     18     1947      0.04773
1965     19     1946      0.09026
1965     20     1945      0.12821
1965     21     1944      0.15048
1965     22     1943      0.15739
1965     23     1942      0.15262
1965     24     1941      0.14434
1965     25     1940      0.13040
1965     26     1939      0.11889
1965     27     1938      0.10575
1965     28     1937      0.09558
1965     29     1936      0.08330
1965     30     1935      0.07243
1965     31     1934      0.06054
1965     32     1933      0.05136
1965     33     1932      0.04089
1965     34     1931      0.03616
1965     35     1930      0.03064
1965     36     1929      0.02332
1965     37     1928      0.01964
1965     38     1927      0.01627
1965     39     1926      0.01288
1965     40     1925      0.00991
1965     41     1924      0.00784
1965     42     1923      0.00495
1965     43     1922      0.00341
1965     44     1921      0.00261
1965     45     1920      0.00130
1965     46     1919      0.00057
1965     47     1918      0.00024
1965     48     1917      0.00005
1965     49     1916      0.00003
1965     50     1915      0.00000
1965     51     1914      0.00011
1965     52     1913      0.00000
1965     53     1912      0.00000
1965     54     1911      0.00000
1965     55+    1910-     0.00000
1966     12-    1954+     0.00000
1966     13     1953      0.00002
1966     14     1952      0.00042
1966     15     1951      0.00241
1966     16     1950      0.00751
1966     17     1949      0.02314
1966     18     1948      0.05074
1966     19     1947      0.09510
1966     20     1946      0.13347
1966     21     1945      0.15482
1966     22     1944      0.16655
1966     23     1943      0.15733
1966     24     1942      0.14716
1966     25     1941      0.13924
1966     26     1940      0.12375
1966     27     1939      0.10997
1966     28     1938      0.09826
1966     29     1937      0.08726
1966     30     1936      0.07273
1966     31     1935      0.06148
1966     32     1934      0.05174
1966     33     1933      0.04295
1966     34     1932      0.03746
1966     35     1931      0.03099
1966     36     1930      0.02503
1966     37     1929      0.01940
1966     38     1928      0.01679
1966     39     1927      0.01345
1966     40     1926      0.00949
1966     41     1925      0.00751
1966     42     1924      0.00489
1966     43     1923      0.00357
1966     44     1922      0.00228
1966     45     1921      0.00136
1966     46     1920      0.00078
1966     47     1919      0.00016
1966     48     1918      0.00000
1966     49     1917      0.00008
1966     50     1916      0.00008
1966     51     1915      0.00006
1966     52     1914      0.00000
1966     53     1913      0.00000
1966     54     1912      0.00000
1966     55+    1911-     0.00000
1967     12-    1955+     0.00000
1967     13     1954      0.00002
1967     14     1953      0.00047
1967     15     1952      0.00269
1967     16     1951      0.00787
1967     17     1950      0.02391
1967     18     1949      0.05662
1967     19     1948      0.10205
1967     20     1947      0.14420
1967     21     1946      0.16096
1967     22     1945      0.17024
1967     23     1944      0.16729
1967     24     1943      0.16056
1967     25     1942      0.14602
1967     26     1941      0.13424
1967     27     1940      0.12118
1967     28     1939      0.10404
1967     29     1938      0.09184
1967     30     1937      0.08030
1967     31     1936      0.06900
1967     32     1935      0.05766
1967     33     1934      0.04707
1967     34     1933      0.03806
1967     35     1932      0.03254
1967     36     1931      0.02605
1967     37     1930      0.02127
1967     38     1929      0.01758
1967     39     1928      0.01303
1967     40     1927      0.01038
1967     41     1926      0.00668
1967     42     1925      0.00502
1967     43     1924      0.00363
1967     44     1923      0.00233
1967     45     1922      0.00120
1967     46     1921      0.00065
1967     47     1920      0.00022
1967     48     1919      0.00013
1967     49     1918      0.00008
1967     50     1917      0.00005
1967     51     1916      0.00010
1967     52     1915      0.00000
1967     53     1914      0.00000
1967     54     1913      0.00000
1967     55+    1912-     0.00000
1968     12-    1956+     0.00000
1968     13     1955      0.00002
1968     14     1954      0.00044
1968     15     1953      0.00242
1968     16     1952      0.00846
1968     17     1951      0.02539
1968     18     1950      0.05568
1968     19     1949      0.10668
1968     20     1948      0.14747
1968     21     1947      0.16781
1968     22     1946      0.17261
1968     23     1945      0.17121
1968     24     1944      0.16100
1968     25     1943      0.15058
1968     26     1942      0.13760
1968     27     1941      0.12549
1968     28     1940      0.10958
1968     29     1939      0.09707
1968     30     1938      0.08303
1968     31     1937      0.06988
1968     32     1936      0.05989
1968     33     1935      0.04768
1968     34     1934      0.04026
1968     35     1933      0.03223
1968     36     1932      0.02718
1968     37     1931      0.02158
1968     38     1930      0.01735
1968     39     1929      0.01296
1968     40     1928      0.01025
1968     41     1927      0.00730
1968     42     1926      0.00527
1968     43     1925      0.00307
1968     44     1924      0.00172
1968     45     1923      0.00121
1968     46     1922      0.00050
1968     47     1921      0.00019
1968     48     1920      0.00013
1968     49     1919      0.00004
1968     50     1918      0.00003
1968     51     1917      0.00013
1968     52     1916      0.00000
1968     53     1915      0.00000
1968     54     1914      0.00000
1968     55+    1913-     0.00000
1969     12-    1957+     0.00000
1969     13     1956      0.00003
1969     14     1955      0.00056
1969     15     1954      0.00254
1969     16     1953      0.00834
1969     17     1952      0.02340
1969     18     1951      0.05623
1969     19     1950      0.11151
1969     20     1949      0.14996
1969     21     1948      0.16864
1969     22     1947      0.17307
1969     23     1946      0.16564
1969     24     1945      0.15623
1969     25     1944      0.14590
1969     26     1943      0.13415
1969     27     1942      0.11810
1969     28     1941      0.10762
1969     29     1940      0.09363
1969     30     1939      0.07936
1969     31     1938      0.06951
1969     32     1937      0.05828
1969     33     1936      0.04840
1969     34     1935      0.03980
1969     35     1934      0.03295
1969     36     1933      0.02580
1969     37     1932      0.02140
1969     38     1931      0.01707
1969     39     1930      0.01357
1969     40     1929      0.01028
1969     41     1928      0.00727
1969     42     1927      0.00517
1969     43     1926      0.00326
1969     44     1925      0.00187
1969     45     1924      0.00105
1969     46     1923      0.00056
1969     47     1922      0.00020
1969     48     1921      0.00015
1969     49     1920      0.00004
1969     50     1919      0.00006
1969     51     1918      0.00040
1969     52     1917      0.00000
1969     53     1916      0.00000
1969     54     1915      0.00000
1969     55+    1914-     0.00000
1970     12-    1958+     0.00000
1970     13     1957      0.00000
1970     14     1956      0.00090
1970     15     1955      0.00315
1970     16     1954      0.00834
1970     17     1953      0.02365
1970     18     1952      0.05605
1970     19     1951      0.10628
1970     20     1950      0.14549
1970     21     1949      0.16797
1970     22     1948      0.16921
1970     23     1947      0.16163
1970     24     1946      0.15053
1970     25     1945      0.14161
1970     26     1944      0.13090
1970     27     1943      0.11708
1970     28     1942      0.10304
1970     29     1941      0.08976
1970     30     1940      0.07586
1970     31     1939      0.06503
1970     32     1938      0.05589
1970     33     1937      0.04582
1970     34     1936      0.03856
1970     35     1935      0.03067
1970     36     1934      0.02454
1970     37     1933      0.02040
1970     38     1932      0.01565
1970     39     1931      0.01294
1970     40     1930      0.00954
1970     41     1929      0.00652
1970     42     1928      0.00514
1970     43     1927      0.00318
1970     44     1926      0.00191
1970     45     1925      0.00094
1970     46     1924      0.00052
1970     47     1923      0.00026
1970     48     1922      0.00009
1970     49     1921      0.00004
1970     50     1920      0.00003
1970     51     1919      0.00000
1970     52     1918      0.00005
1970     53     1917      0.00008
1970     54     1916      0.00000
1970     55+    1915-     0.00006
1971     12-    1959+     0.00014
1971     13     1958      0.00012
1971     14     1957      0.00100
1971     15     1956      0.00335
1971     16     1955      0.00995
1971     17     1954      0.02591
1971     18     1953      0.05387
1971     19     1952      0.10498
1971     20     1951      0.14725
1971     21     1950      0.16486
1971     22     1949      0.16742
1971     23     1948      0.15947
1971     24     1947      0.14700
1971     25     1946      0.13615
1971     26     1945      0.12425
1971     27     1944      0.11048
1971     28     1943      0.10034
1971     29     1942      0.08480
1971     30     1941      0.07333
1971     31     1940      0.06321
1971     32     1939      0.05247
1971     33     1938      0.04505
1971     34     1937      0.03770
1971     35     1936      0.03035
1971     36     1935      0.02434
1971     37     1934      0.01953
1971     38     1933      0.01480
1971     39     1932      0.01246
1971     40     1931      0.00917
1971     41     1930      0.00687
1971     42     1929      0.00409
1971     43     1928      0.00288
1971     44     1927      0.00188
1971     45     1926      0.00090
1971     46     1925      0.00050
1971     47     1924      0.00018
1971     48     1923      0.00009
1971     49     1922      0.00004
1971     50     1921      0.00004
1971     51     1920      0.00000
1971     52     1919      0.00000
1971     53     1918      0.00005
1971     54     1917      0.00003
1971     55+    1916-     0.00003
1972     12-    1960+     0.00006
1972     13     1959      0.00033
1972     14     1958      0.00081
1972     15     1957      0.00416
1972     16     1956      0.01087
1972     17     1955      0.02723
1972     18     1954      0.05573
1972     19     1953      0.10176
1972     20     1952      0.14389
1972     21     1951      0.16545
1972     22     1950      0.16601
1972     23     1949      0.16368
1972     24     1948      0.15041
1972     25     1947      0.13884
1972     26     1946      0.12647
1972     27     1945      0.11200
1972     28     1944      0.10096
1972     29     1943      0.08415
1972     30     1942      0.07103
1972     31     1941      0.06288
1972     32     1940      0.05124
1972     33     1939      0.04257
1972     34     1938      0.03488
1972     35     1937      0.02801
1972     36     1936      0.02285
1972     37     1935      0.01900
1972     38     1934      0.01572
1972     39     1933      0.01215
1972     40     1932      0.00875
1972     41     1931      0.00680
1972     42     1930      0.00440
1972     43     1929      0.00308
1972     44     1928      0.00170
1972     45     1927      0.00088
1972     46     1926      0.00063
1972     47     1925      0.00025
1972     48     1924      0.00012
1972     49     1923      0.00008
1972     50     1922      0.00003
1972     51     1921      0.00003
1972     52     1920      0.00003
1972     53     1919      0.00002
1972     54     1918      0.00005
1972     55+    1917-     0.00000
1973     12-    1961+     0.00000
1973     13     1960      0.00007
1973     14     1959      0.00099
1973     15     1958      0.00395
1973     16     1957      0.01211
1973     17     1956      0.02841
1973     18     1955      0.05861
1973     19     1954      0.10430
1973     20     1953      0.13717
1973     21     1952      0.16055
1973     22     1951      0.16836
1973     23     1950      0.16187
1973     24     1949      0.15285
1973     25     1948      0.14150
1973     26     1947      0.12672
1973     27     1946      0.11147
1973     28     1945      0.09723
1973     29     1944      0.08437
1973     30     1943      0.07361
1973     31     1942      0.06135
1973     32     1941      0.05123
1973     33     1940      0.04327
1973     34     1939      0.03571
1973     35     1938      0.02945
1973     36     1937      0.02398
1973     37     1936      0.02050
1973     38     1935      0.01496
1973     39     1934      0.01179
1973     40     1933      0.00802
1973     41     1932      0.00648
1973     42     1931      0.00418
1973     43     1930      0.00323
1973     44     1929      0.00183
1973     45     1928      0.00084
1973     46     1927      0.00053
1973     47     1926      0.00021
1973     48     1925      0.00006
1973     49     1924      0.00001
1973     50     1923      0.00005
1973     51     1922      0.00001
1973     52     1921      0.00001
1973     53     1920      0.00003
1973     54     1919      0.00000
1973     55+    1918-     0.00006
1974     12-    1962+     0.00000
