Bulgaria, Cohort fertility rates by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 01/12/2022
Cohort  Age        ASFR
1901     49     0.00049
1901     50     0.00014
1901     51     0.00005
1901     52     0.00002
1901     53     0.00001
1901     54     0.00000
1901     55+    0.00000
1902     12-          .
1902     13           .
1902     14           .
1902     15           .
1902     16           .
1902     17           .
1902     18           .
1902     19           .
1902     20           .
1902     21           .
1902     22           .
1902     23           .
1902     24           .
1902     25           .
1902     26           .
1902     27           .
1902     28           .
1902     29           .
1902     30           .
1902     31           .
1902     32           .
1902     33           .
1902     34           .
1902     35           .
1902     36           .
1902     37           .
1902     38           .
1902     39           .
1902     40           .
1902     41           .
1902     42           .
1902     43           .
1902     44           .
1902     45     0.00705
1902     46     0.00520
1902     47     0.00303
1902     48     0.00124
1902     49     0.00037
1902     50     0.00013
1902     51     0.00005
1902     52     0.00002
1902     53     0.00001
1902     54     0.00000
1902     55+    0.00000
1903     12-          .
1903     13           .
1903     14           .
1903     15           .
1903     16           .
1903     17           .
1903     18           .
1903     19           .
1903     20           .
1903     21           .
1903     22           .
1903     23           .
1903     24           .
1903     25           .
1903     26           .
1903     27           .
1903     28           .
1903     29           .
1903     30           .
1903     31           .
1903     32           .
1903     33           .
1903     34           .
1903     35           .
1903     36           .
1903     37           .
1903     38           .
1903     39           .
1903     40           .
1903     41           .
1903     42           .
1903     43           .
1903     44     0.00922
1903     45     0.00714
1903     46     0.00565
1903     47     0.00279
1903     48     0.00092
1903     49     0.00034
1903     50     0.00012
1903     51     0.00005
1903     52     0.00002
1903     53     0.00001
1903     54     0.00000
1903     55+    0.00000
1904     12-          .
1904     13           .
1904     14           .
1904     15           .
1904     16           .
1904     17           .
1904     18           .
1904     19           .
1904     20           .
1904     21           .
1904     22           .
1904     23           .
1904     24           .
1904     25           .
1904     26           .
1904     27           .
1904     28           .
1904     29           .
1904     30           .
1904     31           .
1904     32           .
1904     33           .
1904     34           .
1904     35           .
1904     36           .
1904     37           .
1904     38           .
1904     39           .
1904     40           .
1904     41           .
1904     42           .
1904     43     0.01136
1904     44     0.00923
1904     45     0.00774
1904     46     0.00515
1904     47     0.00204
1904     48     0.00084
1904     49     0.00032
1904     50     0.00011
1904     51     0.00004
1904     52     0.00002
1904     53     0.00001
1904     54     0.00000
1904     55+    0.00000
1905     12-          .
1905     13           .
1905     14           .
1905     15           .
1905     16           .
1905     17           .
1905     18           .
1905     19           .
1905     20           .
1905     21           .
1905     22           .
1905     23           .
1905     24           .
1905     25           .
1905     26           .
1905     27           .
1905     28           .
1905     29           .
1905     30           .
1905     31           .
1905     32           .
1905     33           .
1905     34           .
1905     35           .
1905     36           .
1905     37           .
1905     38           .
1905     39           .
1905     40           .
1905     41           .
1905     42     0.01391
1905     43     0.01141
1905     44     0.00986
1905     45     0.00705
1905     46     0.00379
1905     47     0.00186
1905     48     0.00077
1905     49     0.00029
1905     50     0.00011
1905     51     0.00004
1905     52     0.00002
1905     53     0.00001
1905     54     0.00000
1905     55+    0.00000
1906     12-          .
1906     13           .
1906     14           .
1906     15           .
1906     16           .
1906     17           .
1906     18           .
1906     19           .
1906     20           .
1906     21           .
1906     22           .
1906     23           .
1906     24           .
1906     25           .
1906     26           .
1906     27           .
1906     28           .
1906     29           .
1906     30           .
1906     31           .
1906     32           .
1906     33           .
1906     34           .
1906     35           .
1906     36           .
1906     37           .
1906     38           .
1906     39           .
1906     40           .
1906     41     0.01749
1906     42     0.01397
1906     43     0.01213
1906     44     0.00906
1906     45     0.00525
1906     46     0.00345
1906     47     0.00169
1906     48     0.00069
1906     49     0.00028
1906     50     0.00010
1906     51     0.00004
1906     52     0.00002
1906     53     0.00001
1906     54     0.00001
1906     55+    0.00000
1907     12-          .
1907     13           .
1907     14           .
1907     15           .
1907     16           .
1907     17           .
1907     18           .
1907     19           .
1907     20           .
1907     21           .
1907     22           .
1907     23           .
1907     24           .
1907     25           .
1907     26           .
1907     27           .
1907     28           .
1907     29           .
1907     30           .
1907     31           .
1907     32           .
1907     33           .
1907     34           .
1907     35           .
1907     36           .
1907     37           .
1907     38           .
1907     39           .
1907     40     0.02318
1907     41     0.01758
1907     42     0.01477
1907     43     0.01126
1907     44     0.00705
1907     45     0.00487
1907     46     0.00315
1907     47     0.00151
1907     48     0.00067
1907     49     0.00026
1907     50     0.00010
1907     51     0.00004
1907     52     0.00004
1907     53     0.00003
1907     54     0.00001
1907     55+    0.00000
1908     12-          .
1908     13           .
1908     14           .
1908     15           .
1908     16           .
1908     17           .
1908     18           .
1908     19           .
1908     20           .
1908     21           .
1908     22           .
1908     23           .
1908     24           .
1908     25           .
1908     26           .
1908     27           .
1908     28           .
1908     29           .
1908     30           .
1908     31           .
1908     32           .
1908     33           .
1908     34           .
1908     35           .
1908     36           .
1908     37           .
1908     38           .
1908     39     0.03121
1908     40     0.02322
1908     41     0.01836
1908     42     0.01377
1908     43     0.00897
1908     44     0.00664
1908     45     0.00448
1908     46     0.00280
1908     47     0.00146
1908     48     0.00061
1908     49     0.00023
1908     50     0.00009
1908     51     0.00012
1908     52     0.00009
1908     53     0.00003
1908     54     0.00001
1908     55+    0.00000
1909     12-          .
1909     13           .
1909     14           .
1909     15           .
1909     16           .
1909     17           .
1909     18           .
1909     19           .
1909     20           .
1909     21           .
1909     22           .
1909     23           .
1909     24           .
1909     25           .
1909     26           .
1909     27           .
1909     28           .
1909     29           .
1909     30           .
1909     31           .
1909     32           .
1909     33           .
1909     34           .
1909     35           .
1909     36           .
1909     37           .
1909     38     0.03961
1909     39     0.03132
1909     40     0.02399
1909     41     0.01715
1909     42     0.01123
1909     43     0.00864
1909     44     0.00621
1909     45     0.00405
1909     46     0.00269
1909     47     0.00130
1909     48     0.00053
1909     49     0.00022
1909     50     0.00026
1909     51     0.00025
1909     52     0.00009
1909     53     0.00003
1909     54     0.00001
1909     55+    0.00000
1910     12-          .
1910     13           .
1910     14           .
1910     15           .
1910     16           .
1910     17           .
1910     18           .
1910     19           .
1910     20           .
1910     21           .
1910     22           .
1910     23           .
1910     24           .
1910     25           .
1910     26           .
1910     27           .
1910     28           .
1910     29           .
1910     30           .
1910     31           .
1910     32           .
1910     33           .
1910     34           .
1910     35           .
1910     36           .
1910     37     0.04914
1910     38     0.03992
1910     39     0.03169
1910     40     0.02241
1910     41     0.01423
1910     42     0.01103
1910     43     0.00836
1910     44     0.00567
1910     45     0.00389
1910     46     0.00239
1910     47     0.00112
1910     48     0.00052
1910     49     0.00038
1910     50     0.00043
1910     51     0.00025
1910     52     0.00009
1910     53     0.00003
1910     54     0.00001
1910     55+    0.00000
1911     12-          .
1911     13           .
1911     14           .
1911     15           .
1911     16           .
1911     17           .
1911     18           .
1911     19           .
1911     20           .
1911     21           .
1911     22           .
1911     23           .
1911     24           .
1911     25           .
1911     26           .
1911     27           .
1911     28           .
1911     29           .
1911     30           .
1911     31           .
1911     32           .
1911     33           .
1911     34           .
1911     35           .
1911     36     0.05918
1911     37     0.04933
1911     38     0.03948
1911     39     0.02881
1911     40     0.01843
1911     41     0.01401
1911     42     0.01085
1911     43     0.00770
1911     44     0.00537
1911     45     0.00339
1911     46     0.00201
1911     47     0.00108
1911     48     0.00052
1911     49     0.00040
1911     50     0.00038
1911     51     0.00023
1911     52     0.00008
1911     53     0.00002
1911     54     0.00001
1911     55+    0.00000
1912     12-          .
1912     13           .
1912     14           .
1912     15           .
1912     16           .
1912     17           .
1912     18           .
1912     19           .
1912     20           .
1912     21           .
1912     22           .
1912     23           .
1912     24           .
1912     25           .
1912     26           .
1912     27           .
1912     28           .
1912     29           .
1912     30           .
1912     31           .
1912     32           .
1912     33           .
1912     34           .
1912     35     0.06909
1912     36     0.05934
1912     37     0.04834
1912     38     0.03545
1912     39     0.02450
1912     40     0.01810
1912     41     0.01399
1912     42     0.01022
1912     43     0.00733
1912     44     0.00477
1912     45     0.00288
1912     46     0.00196
1912     47     0.00100
1912     48     0.00051
1912     49     0.00031
1912     50     0.00035
1912     51     0.00020
1912     52     0.00007
1912     53     0.00002
1912     54     0.00001
1912     55+    0.00000
1913     12-          .
1913     13           .
1913     14           .
1913     15           .
1913     16           .
1913     17           .
1913     18           .
1913     19           .
1913     20           .
1913     21           .
1913     22           .
1913     23           .
1913     24           .
1913     25           .
1913     26           .
1913     27           .
1913     28           .
1913     29           .
1913     30           .
1913     31           .
1913     32           .
1913     33           .
1913     34     0.07935
1913     35     0.06864
1913     36     0.05763
1913     37     0.04289
1913     38     0.03019
1913     39     0.02400
1913     40     0.01792
1913     41     0.01326
1913     42     0.00967
1913     43     0.00645
1913     44     0.00413
1913     45     0.00279
1913     46     0.00155
1913     47     0.00069
1913     48     0.00060
1913     49     0.00026
1913     50     0.00027
1913     51     0.00018
1913     52     0.00008
1913     53     0.00002
1913     54     0.00000
1913     55+    0.00000
1914     12-          .
1914     13           .
1914     14           .
1914     15           .
1914     16           .
1914     17           .
1914     18           .
1914     19           .
1914     20           .
1914     21           .
1914     22           .
1914     23           .
1914     24           .
1914     25           .
1914     26           .
1914     27           .
1914     28           .
1914     29           .
1914     30           .
1914     31           .
1914     32           .
1914     33     0.08629
1914     34     0.07715
1914     35     0.06719
1914     36     0.05107
1914     37     0.03659
1914     38     0.02908
1914     39     0.02321
1914     40     0.01709
1914     41     0.01254
1914     42     0.00844
1914     43     0.00562
1914     44     0.00382
1914     45     0.00225
1914     46     0.00093
1914     47     0.00056
1914     48     0.00045
1914     49     0.00017
1914     50     0.00026
1914     51     0.00020
1914     52     0.00007
1914     53     0.00002
1914     54     0.00000
1914     55+    0.00000
1915     12-          .
1915     13           .
1915     14           .
1915     15           .
1915     16           .
1915     17           .
1915     18           .
1915     19           .
1915     20           .
1915     21           .
1915     22           .
1915     23           .
1915     24           .
1915     25           .
1915     26           .
1915     27           .
1915     28           .
1915     29           .
1915     30           .
1915     31           .
1915     32     0.09606
1915     33     0.08366
1915     34     0.07506
1915     35     0.06066
1915     36     0.04422
1915     37     0.03523
1915     38     0.02824
1915     39     0.02177
1915     40     0.01639
1915     41     0.01109
1915     42     0.00756
1915     43     0.00523
1915     44     0.00319
1915     45     0.00175
1915     46     0.00100
1915     47     0.00063
1915     48     0.00038
1915     49     0.00017
1915     50     0.00027
1915     51     0.00016
1915     52     0.00005
1915     53     0.00002
1915     54     0.00000
1915     55+    0.00000
1916     12-          .
1916     13           .
1916     14           .
1916     15           .
1916     16           .
1916     17           .
1916     18           .
1916     19           .
1916     20           .
1916     21           .
1916     22           .
1916     23           .
1916     24           .
1916     25           .
1916     26           .
1916     27           .
1916     28           .
1916     29           .
1916     30           .
1916     31     0.10954
1916     32     0.09256
1916     33     0.08242
1916     34     0.06654
1916     35     0.05248
1916     36     0.04213
1916     37     0.03387
1916     38     0.02668
1916     39     0.01975
1916     40     0.01444
1916     41     0.00995
1916     42     0.00694
1916     43     0.00492
1916     44     0.00293
1916     45     0.00195
1916     46     0.00090
1916     47     0.00066
1916     48     0.00045
1916     49     0.00015
1916     50     0.00022
1916     51     0.00011
1916     52     0.00005
1916     53     0.00002
1916     54     0.00000
1916     55+    0.00000
1917     12-          .
1917     13           .
1917     14           .
1917     15           .
1917     16           .
1917     17           .
1917     18           .
1917     19           .
1917     20           .
1917     21           .
1917     22           .
1917     23           .
1917     24           .
1917     25           .
1917     26           .
1917     27           .
1917     28           .
1917     29           .
1917     30     0.12766
1917     31     0.10512
1917     32     0.09167
1917     33     0.07381
1917     34     0.05591
1917     35     0.04988
1917     36     0.04015
1917     37     0.03203
1917     38     0.02412
1917     39     0.01664
1917     40     0.01287
1917     41     0.00897
1917     42     0.00622
1917     43     0.00495
1917     44     0.00315
1917     45     0.00202
1917     46     0.00093
1917     47     0.00062
1917     48     0.00042
1917     49     0.00014
1917     50     0.00016
1917     51     0.00010
1917     52     0.00005
1917     53     0.00001
1917     54     0.00000
1917     55+    0.00000
1918     12-          .
1918     13           .
1918     14           .
1918     15           .
1918     16           .
1918     17           .
1918     18           .
1918     19           .
1918     20           .
1918     21           .
1918     22           .
1918     23           .
1918     24           .
1918     25           .
1918     26           .
1918     27           .
1918     28           .
1918     29     0.13413
1918     30     0.12318
1918     31     0.10418
1918     32     0.08260
1918     33     0.06219
1918     34     0.05286
1918     35     0.04758
1918     36     0.03803
1918     37     0.02902
1918     38     0.02051
1918     39     0.01440
1918     40     0.01147
1918     41     0.00785
1918     42     0.00574
1918     43     0.00397
1918     44     0.00270
1918     45     0.00169
1918     46     0.00100
1918     47     0.00058
1918     48     0.00037
1918     49     0.00014
1918     50     0.00017
1918     51     0.00010
1918     52     0.00004
1918     53     0.00001
1918     54     0.00000
1918     55+    0.00000
1919     12-          .
1919     13           .
1919     14           .
1919     15           .
1919     16           .
1919     17           .
1919     18           .
1919     19           .
1919     20           .
1919     21           .
1919     22           .
1919     23           .
1919     24           .
1919     25           .
1919     26           .
1919     27           .
1919     28     0.14243
1919     29     0.13276
1919     30     0.12154
1919     31     0.09407
1919     32     0.07017
1919     33     0.05905
1919     34     0.05146
1919     35     0.04487
1919     36     0.03459
1919     37     0.02506
1919     38     0.01772
1919     39     0.01319
1919     40     0.01054
1919     41     0.00740
1919     42     0.00508
1919     43     0.00338
1919     44     0.00236
1919     45     0.00137
1919     46     0.00078
1919     47     0.00038
1919     48     0.00029
1919     49     0.00017
1919     50     0.00014
1919     51     0.00007
1919     52     0.00003
1919     53     0.00001
1919     54     0.00000
1919     55+    0.00000
1920     12-          .
1920     13           .
1920     14           .
1920     15           .
1920     16           .
1920     17           .
1920     18           .
1920     19           .
1920     20           .
1920     21           .
1920     22           .
1920     23           .
1920     24           .
1920     25           .
1920     26           .
1920     27     0.15617
1920     28     0.14236
1920     29     0.13478
1920     30     0.10993
1920     31     0.08085
1920     32     0.06722
1920     33     0.05749
1920     34     0.05061
1920     35     0.04097
1920     36     0.03048
1920     37     0.02178
1920     38     0.01636
1920     39     0.01256
1920     40     0.01022
1920     41     0.00727
1920     42     0.00527
1920     43     0.00345
1920     44     0.00224
1920     45     0.00115
1920     46     0.00087
1920     47     0.00029
1920     48     0.00028
1920     49     0.00012
1920     50     0.00009
1920     51     0.00007
1920     52     0.00003
1920     53     0.00001
1920     54     0.00000
1920     55+    0.00000
1921     12-          .
1921     13           .
1921     14           .
1921     15           .
1921     16           .
1921     17           .
1921     18           .
1921     19           .
1921     20           .
1921     21           .
1921     22           .
1921     23           .
1921     24           .
1921     25           .
1921     26     0.17474
1921     27     0.15686
1921     28     0.14327
1921     29     0.12330
1921     30     0.09433
1921     31     0.07765
1921     32     0.06502
1921     33     0.05568
1921     34     0.04818
1921     35     0.03607
1921     36     0.02630
1921     37     0.01996
1921     38     0.01581
1921     39     0.01205
1921     40     0.00934
1921     41     0.00719
1921     42     0.00479
1921     43     0.00298
1921     44     0.00162
1921     45     0.00095
1921     46     0.00077
1921     47     0.00035
1921     48     0.00015
1921     49     0.00006
1921     50     0.00008
1921     51     0.00005
1921     52     0.00002
1921     53     0.00001
1921     54     0.00000
1921     55+    0.00000
1922     12-          .
1922     13           .
1922     14           .
1922     15           .
1922     16           .
1922     17           .
1922     18           .
1922     19           .
1922     20           .
1922     21           .
1922     22           .
1922     23           .
1922     24           .
1922     25     0.19667
1922     26     0.17665
1922     27     0.15698
1922     28     0.12979
1922     29     0.10978
1922     30     0.09200
1922     31     0.07544
1922     32     0.06253
1922     33     0.05286
1922     34     0.04395
1922     35     0.03198
1922     36     0.02447
1922     37     0.01848
1922     38     0.01540
1922     39     0.01162
1922     40     0.00859
1922     41     0.00631
1922     42     0.00426
1922     43     0.00258
1922     44     0.00155
1922     45     0.00086
1922     46     0.00055
1922     47     0.00036
1922     48     0.00015
1922     49     0.00006
1922     50     0.00007
1922     51     0.00005
1922     52     0.00002
1922     53     0.00001
1922     54     0.00000
1922     55+    0.00000
1923     12-          .
1923     13           .
1923     14           .
1923     15           .
1923     16           .
1923     17           .
1923     18           .
1923     19           .
1923     20           .
1923     21           .
1923     22           .
1923     23           .
1923     24     0.21245
1923     25     0.19969
1923     26     0.17646
1923     27     0.14183
1923     28     0.11708
1923     29     0.10769
1923     30     0.08982
1923     31     0.07248
1923     32     0.05934
1923     33     0.04875
1923     34     0.03955
1923     35     0.03016
1923     36     0.02442
1923     37     0.01779
1923     38     0.01513
1923     39     0.01147
1923     40     0.00813
1923     41     0.00591
1923     42     0.00379
1923     43     0.00215
1923     44     0.00151
1923     45     0.00095
1923     46     0.00052
1923     47     0.00030
1923     48     0.00014
1923     49     0.00005
1923     50     0.00006
1923     51     0.00004
1923     52     0.00003
1923     53     0.00001
1923     54     0.00000
1923     55+    0.00000
1924     12-          .
1924     13           .
1924     14           .
1924     15           .
1924     16           .
1924     17           .
1924     18           .
1924     19           .
1924     20           .
1924     21           .
1924     22           .
1924     23     0.21113
1924     24     0.21418
1924     25     0.19992
1924     26     0.15988
1924     27     0.12907
1924     28     0.11687
1924     29     0.10463
1924     30     0.08693
1924     31     0.06905
1924     32     0.05532
1924     33     0.04516
1924     34     0.03708
1924     35     0.02845
1924     36     0.02356
1924     37     0.01779
1924     38     0.01447
1924     39     0.01096
1924     40     0.00773
1924     41     0.00520
1924     42     0.00349
1924     43     0.00225
1924     44     0.00149
1924     45     0.00095
1924     46     0.00041
1924     47     0.00017
1924     48     0.00009
1924     49     0.00005
1924     50     0.00004
1924     51     0.00005
1924     52     0.00003
1924     53     0.00001
1924     54     0.00000
1924     55+    0.00000
1925     12-          .
1925     13           .
1925     14           .
1925     15           .
1925     16           .
1925     17           .
1925     18           .
1925     19           .
1925     20           .
1925     21           .
1925     22     0.20314
1925     23     0.21420
1925     24     0.21445
1925     25     0.18384
1925     26     0.14627
1925     27     0.13056
1925     28     0.11489
1925     29     0.10191
1925     30     0.08376
1925     31     0.06511
1925     32     0.05253
1925     33     0.04312
1925     34     0.03516
1925     35     0.02771
1925     36     0.02279
1925     37     0.01757
1925     38     0.01349
1925     39     0.01047
1925     40     0.00720
1925     41     0.00501
1925     42     0.00364
1925     43     0.00233
1925     44     0.00121
1925     45     0.00083
1925     46     0.00040
1925     47     0.00012
1925     48     0.00011
1925     49     0.00002
1925     50     0.00004
1925     51     0.00005
1925     52     0.00003
1925     53     0.00001
1925     54     0.00000
1925     55+    0.00000
1926     12-          .
1926     13           .
1926     14           .
1926     15           .
1926     16           .
1926     17           .
1926     18           .
1926     19           .
1926     20           .
1926     21     0.18402
1926     22     0.20735
1926     23     0.21598
1926     24     0.19726
1926     25     0.16762
1926     26     0.14858
1926     27     0.12863
1926     28     0.11264
1926     29     0.09823
1926     30     0.07876
1926     31     0.06240
1926     32     0.05048
1926     33     0.04139
1926     34     0.03439
1926     35     0.02854
1926     36     0.02236
1926     37     0.01734
1926     38     0.01314
1926     39     0.01040
1926     40     0.00688
1926     41     0.00522
1926     42     0.00350
1926     43     0.00196
1926     44     0.00113
1926     45     0.00077
1926     46     0.00034
1926     47     0.00015
1926     48     0.00009
1926     49     0.00001
1926     50     0.00004
1926     51     0.00005
1926     52     0.00003
1926     53     0.00001
1926     54     0.00000
1926     55+    0.00000
1927     12-          .
1927     13           .
1927     14           .
1927     15           .
1927     16           .
1927     17           .
1927     18           .
1927     19           .
1927     20     0.15132
1927     21     0.18847
1927     22     0.21068
1927     23     0.19964
1927     24     0.18006
1927     25     0.17015
1927     26     0.14649
1927     27     0.12715
1927     28     0.10941
1927     29     0.09224
1927     30     0.07600
1927     31     0.06039
1927     32     0.04871
1927     33     0.04163
1927     34     0.03421
1927     35     0.02759
1927     36     0.02063
1927     37     0.01678
1927     38     0.01215
1927     39     0.00910
1927     40     0.00674
1927     41     0.00480
1927     42     0.00304
1927     43     0.00170
1927     44     0.00111
1927     45     0.00069
1927     46     0.00032
1927     47     0.00013
1927     48     0.00006
1927     49     0.00001
1927     50     0.00004
1927     51     0.00005
1927     52     0.00003
1927     53     0.00001
1927     54     0.00000
1927     55+    0.00000
1928     12-          .
1928     13           .
1928     14           .
1928     15           .
1928     16           .
1928     17           .
1928     18           .
1928     19     0.10924
1928     20     0.15611
1928     21     0.19303
1928     22     0.19659
1928     23     0.18250
1928     24     0.18167
1928     25     0.16706
1928     26     0.14543
1928     27     0.12454
1928     28     0.10308
1928     29     0.08852
1928     30     0.07364
1928     31     0.05845
1928     32     0.04985
1928     33     0.04138
1928     34     0.03281
1928     35     0.02574
1928     36     0.02008
1928     37     0.01544
1928     38     0.01057
1928     39     0.00852
1928     40     0.00647
1928     41     0.00424
1928     42     0.00295
1928     43     0.00166
1928     44     0.00094
1928     45     0.00053
1928     46     0.00027
1928     47     0.00009
1928     48     0.00003
1928     49     0.00002
1928     50     0.00006
1928     51     0.00006
1928     52     0.00002
1928     53     0.00001
1928     54     0.00000
1928     55+    0.00000
1929     12-          .
1929     13           .
1929     14           .
1929     15           .
1929     16           .
1929     17           .
1929     18     0.07102
1929     19     0.11429
1929     20     0.16107
1929     21     0.18255
1929     22     0.18209
1929     23     0.18368
1929     24     0.17650
1929     25     0.16626
1929     26     0.14397
1929     27     0.11812
1929     28     0.09937
1929     29     0.08573
1929     30     0.07170
1929     31     0.05995
1929     32     0.04947
1929     33     0.03966
1929     34     0.03114
1929     35     0.02426
1929     36     0.01853
1929     37     0.01419
1929     38     0.01086
1929     39     0.00892
1929     40     0.00626
