Bulgaria, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 01/12/2022
Year    ARDY   Cohort        ASFR
1955     17     1938      0.03513
1955     18     1937      0.06734
1955     19     1936      0.10535
1955     20     1935      0.14486
1955     21     1934      0.17307
1955     22     1933      0.18480
1955     23     1932      0.18542
1955     24     1931      0.18243
1955     25     1930      0.17526
1955     26     1929      0.15806
1955     27     1928      0.13687
1955     28     1927      0.11945
1955     29     1926      0.10628
1955     30     1925      0.09248
1955     31     1924      0.07730
1955     32     1923      0.06499
1955     33     1922      0.05706
1955     34     1921      0.05191
1955     35     1920      0.04620
1955     36     1919      0.03971
1955     37     1918      0.03360
1955     38     1917      0.02812
1955     39     1916      0.02316
1955     40     1915      0.01876
1955     41     1914      0.01473
1955     42     1913      0.01135
1955     43     1912      0.00872
1955     44     1911      0.00649
1955     45     1910      0.00473
1955     46     1909      0.00341
1955     47     1908      0.00212
1955     48     1907      0.00106
1955     49     1906      0.00046
1955     50     1905      0.00019
1955     51     1904      0.00007
1955     52     1903      0.00003
1955     53     1902      0.00001
1955     54     1901      0.00000
1955     55+    1900-     0.00000
1956     12-    1944+     0.00000
1956     13     1943      0.00003
1956     14     1942      0.00075
1956     15     1941      0.00455
1956     16     1940      0.01449
1956     17     1939      0.03631
1956     18     1938      0.06916
1956     19     1937      0.10838
1956     20     1936      0.14816
1956     21     1935      0.17826
1956     22     1934      0.18961
1956     23     1933      0.18892
1956     24     1932      0.18313
1956     25     1931      0.17296
1956     26     1930      0.15312
1956     27     1929      0.13106
1956     28     1928      0.11375
1956     29     1927      0.10126
1956     30     1926      0.08909
1956     31     1925      0.07444
1956     32     1924      0.06275
1956     33     1923      0.05476
1956     34     1922      0.04942
1956     35     1921      0.04276
1956     36     1920      0.03534
1956     37     1919      0.02983
1956     38     1918      0.02483
1956     39     1917      0.02041
1956     40     1916      0.01722
1956     41     1915      0.01408
1956     42     1914      0.01073
1956     43     1913      0.00818
1956     44     1912      0.00612
1956     45     1911      0.00442
1956     46     1910      0.00313
1956     47     1909      0.00195
1956     48     1908      0.00098
1956     49     1907      0.00044
1956     50     1906      0.00018
1956     51     1905      0.00007
1956     52     1904      0.00003
1956     53     1903      0.00001
1956     54     1902      0.00000
1956     55+    1901-     0.00000
1957     12-    1945+     0.00000
1957     13     1944      0.00003
1957     14     1943      0.00074
1957     15     1942      0.00452
1957     16     1941      0.01507
1957     17     1940      0.03839
1957     18     1939      0.07336
1957     19     1938      0.11403
1957     20     1937      0.15312
1957     21     1936      0.17985
1957     22     1935      0.18877
1957     23     1934      0.18541
1957     24     1933      0.17835
1957     25     1932      0.16712
1957     26     1931      0.14670
1957     27     1930      0.12406
1957     28     1929      0.10674
1957     29     1928      0.09403
1957     30     1927      0.08210
1957     31     1926      0.06840
1957     32     1925      0.05664
1957     33     1924      0.04894
1957     34     1923      0.04346
1957     35     1922      0.03716
1957     36     1921      0.03056
1957     37     1920      0.02520
1957     38     1919      0.02059
1957     39     1918      0.01645
1957     40     1917      0.01378
1957     41     1916      0.01133
1957     42     1915      0.00860
1957     43     1914      0.00654
1957     44     1913      0.00498
1957     45     1912      0.00364
1957     46     1911      0.00258
1957     47     1910      0.00162
1957     48     1909      0.00084
1957     49     1908      0.00038
1957     50     1907      0.00016
1957     51     1906      0.00007
1957     52     1905      0.00003
1957     53     1904      0.00001
1957     54     1903      0.00000
1957     55+    1902-     0.00000
1958     12-    1946+     0.00000
1958     13     1945      0.00003
1958     14     1944      0.00074
1958     15     1943      0.00447
1958     16     1942      0.01470
1958     17     1941      0.03892
1958     18     1940      0.07546
1958     19     1939      0.11714
1958     20     1938      0.15455
1958     21     1937      0.17866
1958     22     1936      0.18568
1958     23     1935      0.18161
1958     24     1934      0.17562
1958     25     1933      0.16560
1958     26     1932      0.14541
1958     27     1931      0.12323
1958     28     1930      0.10602
1958     29     1929      0.09364
1958     30     1928      0.08252
1958     31     1927      0.06966
1958     32     1926      0.05770
1958     33     1925      0.04844
1958     34     1924      0.04155
1958     35     1923      0.03439
1958     36     1922      0.02750
1958     37     1921      0.02239
1958     38     1920      0.01843
1958     39     1919      0.01531
1958     40     1918      0.01343
1958     41     1917      0.01147
1958     42     1916      0.00884
1958     43     1915      0.00660
1958     44     1914      0.00474
1958     45     1913      0.00331
1958     46     1912      0.00229
1958     47     1911      0.00142
1958     48     1910      0.00072
1958     49     1909      0.00033
1958     50     1908      0.00014
1958     51     1907      0.00006
1958     52     1906      0.00003
1958     53     1905      0.00001
1958     54     1904      0.00000
1958     55+    1903-     0.00000
1959     12-    1947+     0.00000
1959     13     1946      0.00003
1959     14     1945      0.00081
1959     15     1944      0.00493
1959     16     1943      0.01640
1959     17     1942      0.04355
1959     18     1941      0.08594
1959     19     1940      0.13160
1959     20     1939      0.16818
1959     21     1938      0.18736
1959     22     1937      0.18911
1959     23     1936      0.18126
1959     24     1935      0.17363
1959     25     1934      0.16355
1959     26     1933      0.14340
1959     27     1932      0.12085
1959     28     1931      0.10293
1959     29     1930      0.08914
1959     30     1929      0.07714
1959     31     1928      0.06406
1959     32     1927      0.05257
1959     33     1926      0.04438
1959     34     1925      0.03820
1959     35     1924      0.03257
1959     36     1923      0.02684
1959     37     1922      0.02189
1959     38     1921      0.01769
1959     39     1920      0.01402
1959     40     1919      0.01134
1959     41     1918      0.00893
1959     42     1917      0.00688
1959     43     1916      0.00539
1959     44     1915      0.00415
1959     45     1914      0.00320
1959     46     1913      0.00245
1959     47     1912      0.00158
1959     48     1911      0.00082
1959     49     1910      0.00037
1959     50     1909      0.00016
1959     51     1908      0.00007
1959     52     1907      0.00003
1959     53     1906      0.00001
1959     54     1905      0.00000
1959     55+    1904-     0.00000
1960     12-    1948+     0.00000
1960     13     1947      0.00003
1960     14     1946      0.00078
1960     15     1945      0.00456
1960     16     1944      0.01519
1960     17     1943      0.04336
1960     18     1942      0.09049
1960     19     1941      0.14318
1960     20     1940      0.18368
1960     21     1939      0.19775
1960     22     1938      0.19805
1960     23     1937      0.18871
1960     24     1936      0.17518
1960     25     1935      0.16028
1960     26     1934      0.14365
1960     27     1933      0.12672
1960     28     1932      0.10943
1960     29     1931      0.09589
1960     30     1930      0.08097
1960     31     1929      0.06581
1960     32     1928      0.05416
1960     33     1927      0.04560
1960     34     1926      0.03845
1960     35     1925      0.03057
1960     36     1924      0.02608
1960     37     1923      0.02082
1960     38     1922      0.01634
1960     39     1921      0.01400
1960     40     1920      0.01167
1960     41     1919      0.00940
1960     42     1918      0.00707
1960     43     1917      0.00588
1960     44     1916      0.00401
1960     45     1915      0.00226
1960     46     1914      0.00128
1960     47     1913      0.00086
1960     48     1912      0.00059
1960     49     1911      0.00045
1960     50     1910      0.00047
1960     51     1909      0.00033
1960     52     1908      0.00015
1960     53     1907      0.00005
1960     54     1906      0.00001
1960     55+    1905-     0.00000
1961     12-    1949+     0.00000
1961     13     1948      0.00003
1961     14     1947      0.00067
1961     15     1946      0.00451
1961     16     1945      0.01627
1961     17     1944      0.04417
1961     18     1943      0.08787
1961     19     1942      0.13993
1961     20     1941      0.17962
1961     21     1940      0.19542
1961     22     1939      0.19202
1961     23     1938      0.18449
1961     24     1937      0.17444
1961     25     1936      0.16159
1961     26     1935      0.14505
1961     27     1934      0.12770
1961     28     1933      0.11033
1961     29     1932      0.09351
1961     30     1931      0.08175
1961     31     1930      0.06792
1961     32     1929      0.05533
1961     33     1928      0.04587
1961     34     1927      0.03738
1961     35     1926      0.03110
1961     36     1925      0.02515
1961     37     1924      0.02011
1961     38     1923      0.01680
1961     39     1922      0.01349
1961     40     1921      0.01056
1961     41     1920      0.00801
1961     42     1919      0.00589
1961     43     1918      0.00482
1961     44     1917      0.00372
1961     45     1916      0.00232
1961     46     1915      0.00133
1961     47     1914      0.00073
1961     48     1913      0.00059
1961     49     1912      0.00045
1961     50     1911      0.00036
1961     51     1910      0.00035
1961     52     1909      0.00018
1961     53     1908      0.00006
1961     54     1907      0.00002
1961     55+    1906-     0.00000
1962     12-    1950+     0.00000
1962     13     1949      0.00003
1962     14     1948      0.00067
1962     15     1947      0.00401
1962     16     1946      0.01366
1962     17     1945      0.04030
1962     18     1944      0.08537
1962     19     1943      0.13518
1962     20     1942      0.17831
1962     21     1941      0.19340
1962     22     1940      0.19107
1962     23     1939      0.18179
1962     24     1938      0.16972
1962     25     1937      0.15783
1962     26     1936      0.14031
1962     27     1935      0.12167
1962     28     1934      0.10710
1962     29     1933      0.09232
1962     30     1932      0.07804
1962     31     1931      0.06721
1962     32     1930      0.05517
1962     33     1929      0.04452
1962     34     1928      0.03789
1962     35     1927      0.03154
1962     36     1926      0.02603
1962     37     1925      0.02015
1962     38     1924      0.01609
1962     39     1923      0.01316
1962     40     1922      0.01021
1962     41     1921      0.00848
1962     42     1920      0.00643
1962     43     1919      0.00417
1962     44     1918      0.00330
1962     45     1917      0.00276
1962     46     1916      0.00156
1962     47     1915      0.00077
1962     48     1914      0.00059
1962     49     1913      0.00044
1962     50     1912      0.00033
1962     51     1911      0.00029
1962     52     1910      0.00014
1962     53     1909      0.00005
1962     54     1908      0.00001
1962     55+    1907-     0.00000
1963     12-    1951+     0.00000
1963     13     1950      0.00003
1963     14     1949      0.00075
1963     15     1948      0.00433
1963     16     1947      0.01361
1963     17     1946      0.03811
1963     18     1945      0.08370
1963     19     1944      0.13733
1963     20     1943      0.17699
1963     21     1942      0.19453
1963     22     1941      0.19245
1963     23     1940      0.18176
1963     24     1939      0.16631
1963     25     1938      0.15332
1963     26     1937      0.13964
1963     27     1936      0.12379
1963     28     1935      0.10524
1963     29     1934      0.08984
1963     30     1933      0.07798
1963     31     1932      0.06420
1963     32     1931      0.05396
1963     33     1930      0.04434
1963     34     1929      0.03437
1963     35     1928      0.02866
1963     36     1927      0.02369
1963     37     1926      0.01925
1963     38     1925      0.01571
1963     39     1924      0.01279
1963     40     1923      0.00976
1963     41     1922      0.00725
1963     42     1921      0.00584
1963     43     1920      0.00431
1963     44     1919      0.00277
1963     45     1918      0.00201
1963     46     1917      0.00117
1963     47     1916      0.00071
1963     48     1915      0.00049
1963     49     1914      0.00023
1963     50     1913      0.00026
1963     51     1912      0.00030
1963     52     1911      0.00016
1963     53     1910      0.00005
1963     54     1909      0.00001
1963     55+    1908-     0.00000
1964     12-    1952+     0.00000
1964     13     1951      0.00003
1964     14     1950      0.00078
1964     15     1949      0.00440
1964     16     1948      0.01454
1964     17     1947      0.03873
1964     18     1946      0.08289
1964     19     1945      0.14033
1964     20     1944      0.18242
1964     21     1943      0.19863
1964     22     1942      0.19590
1964     23     1941      0.18299
1964     24     1940      0.16807
1964     25     1939      0.14983
1964     26     1938      0.13247
1964     27     1937      0.11678
1964     28     1936      0.10058
1964     29     1935      0.08469
1964     30     1934      0.07259
1964     31     1933      0.06081
1964     32     1932      0.05102
1964     33     1931      0.04288
1964     34     1930      0.03495
1964     35     1929      0.02820
1964     36     1928      0.02243
1964     37     1927      0.01868
1964     38     1926      0.01494
1964     39     1925      0.01147
1964     40     1924      0.00913
1964     41     1923      0.00713
1964     42     1922      0.00526
1964     43     1921      0.00373
1964     44     1920      0.00293
1964     45     1919      0.00202
1964     46     1918      0.00136
1964     47     1917      0.00087
1964     48     1916      0.00056
1964     49     1915      0.00031
1964     50     1914      0.00019
1964     51     1913      0.00019
1964     52     1912      0.00010
1964     53     1911      0.00004
1964     54     1910      0.00001
1964     55+    1909-     0.00000
1965     12-    1953+     0.00000
1965     13     1952      0.00003
1965     14     1951      0.00087
1965     15     1950      0.00524
1965     16     1949      0.01597
1965     17     1948      0.03982
1965     18     1947      0.07871
1965     19     1946      0.12862
1965     20     1945      0.17351
1965     21     1944      0.19012
1965     22     1943      0.18579
1965     23     1942      0.17680
1965     24     1941      0.16022
1965     25     1940      0.14394
1965     26     1939      0.12792
1965     27     1938      0.11189
1965     28     1937      0.09659
1965     29     1936      0.08226
1965     30     1935      0.06893
1965     31     1934      0.05697
1965     32     1933      0.04789
1965     33     1932      0.03960
1965     34     1931      0.03263
1965     35     1930      0.02649
1965     36     1929      0.02158
1965     37     1928      0.01811
1965     38     1927      0.01478
1965     39     1926      0.01208
1965     40     1925      0.00901
1965     41     1924      0.00645
1965     42     1923      0.00481
1965     43     1922      0.00348
1965     44     1921      0.00222
1965     45     1920      0.00146
1965     46     1919      0.00096
1965     47     1918      0.00067
1965     48     1917      0.00052
1965     49     1916      0.00026
1965     50     1915      0.00022
1965     51     1914      0.00026
1965     52     1913      0.00015
1965     53     1912      0.00005
1965     54     1911      0.00001
1965     55+    1910-     0.00000
1966     12-    1954+     0.00000
1966     13     1953      0.00003
1966     14     1952      0.00084
1966     15     1951      0.00512
1966     16     1950      0.01570
1966     17     1949      0.03899
1966     18     1948      0.07674
1966     19     1947      0.12267
1966     20     1946      0.16892
1966     21     1945      0.19213
1966     22     1944      0.18742
1966     23     1943      0.17109
1966     24     1942      0.15596
1966     25     1941      0.14204
1966     26     1940      0.12458
1966     27     1939      0.10956
1966     28     1938      0.09385
1966     29     1937      0.07787
1966     30     1936      0.06579
1966     31     1935      0.05503
1966     32     1934      0.04475
1966     33     1933      0.03577
1966     34     1932      0.02962
1966     35     1931      0.02614
1966     36     1930      0.02076
1966     37     1929      0.01585
1966     38     1928      0.01259
1966     39     1927      0.01041
1966     40     1926      0.00836
1966     41     1925      0.00574
1966     42     1924      0.00413
1966     43     1923      0.00280
1966     44     1922      0.00188
1966     45     1921      0.00122
1966     46     1920      0.00090
1966     47     1919      0.00068
1966     48     1918      0.00050
1966     49     1917      0.00028
1966     50     1916      0.00019
1966     51     1915      0.00023
1966     52     1914      0.00012
1966     53     1913      0.00004
1966     54     1912      0.00001
1966     55+    1911-     0.00000
1967     12-    1955+     0.00000
1967     13     1954      0.00003
1967     14     1953      0.00089
1967     15     1952      0.00536
1967     16     1951      0.01551
1967     17     1950      0.03865
1967     18     1949      0.07838
1967     19     1948      0.12536
1967     20     1947      0.16971
1967     21     1946      0.19180
1967     22     1945      0.18868
1967     23     1944      0.17474
1967     24     1943      0.15797
1967     25     1942      0.14144
1967     26     1941      0.12612
1967     27     1940      0.10878
1967     28     1939      0.08990
1967     29     1938      0.07673
1967     30     1937      0.06610
1967     31     1936      0.05406
1967     32     1935      0.04253
1967     33     1934      0.03538
1967     34     1933      0.02888
1967     35     1932      0.02354
1967     36     1931      0.02018
1967     37     1930      0.01605
1967     38     1929      0.01204
1967     39     1928      0.00922
1967     40     1927      0.00748
1967     41     1926      0.00599
1967     42     1925      0.00433
1967     43     1924      0.00275
1967     44     1923      0.00179
1967     45     1922      0.00119
1967     46     1921      0.00101
1967     47     1920      0.00052
1967     48     1919      0.00023
1967     49     1918      0.00019
1967     50     1917      0.00017
1967     51     1916      0.00017
1967     52     1915      0.00009
1967     53     1914      0.00004
1967     54     1913      0.00001
1967     55+    1912-     0.00000
1968     12-    1956+     0.00000
1968     13     1955      0.00004
1968     14     1954      0.00094
1968     15     1953      0.00603
1968     16     1952      0.01818
1968     17     1951      0.04149
1968     18     1950      0.08245
1968     19     1949      0.13798
1968     20     1948      0.18465
1968     21     1947      0.20592
1968     22     1946      0.20774
1968     23     1945      0.19972
1968     24     1944      0.18282
1968     25     1943      0.16308
1968     26     1942      0.14350
1968     27     1941      0.12632
1968     28     1940      0.10923
1968     29     1939      0.09167
1968     30     1938      0.07527
1968     31     1937      0.06069
1968     32     1936      0.04899
1968     33     1935      0.03862
1968     34     1934      0.03200
1968     35     1933      0.02621
1968     36     1932      0.02108
1968     37     1931      0.01711
1968     38     1930      0.01309
1968     39     1929      0.01010
1968     40     1928      0.00780
1968     41     1927      0.00598
1968     42     1926      0.00444
1968     43     1925      0.00301
1968     44     1924      0.00198
1968     45     1923      0.00116
1968     46     1922      0.00062
1968     47     1921      0.00039
1968     48     1920      0.00036
1968     49     1919      0.00024
1968     50     1918      0.00014
1968     51     1917      0.00011
1968     52     1916      0.00006
1968     53     1915      0.00003
1968     54     1914      0.00001
1968     55+    1913-     0.00000
1969     12-    1957+     0.00000
1969     13     1956      0.00005
1969     14     1955      0.00114
1969     15     1954      0.00581
1969     16     1953      0.01764
1969     17     1952      0.04273
1969     18     1951      0.08134
1969     19     1950      0.13338
1969     20     1949      0.18122
1969     21     1948      0.20696
1969     22     1947      0.20428
1969     23     1946      0.19318
1969     24     1945      0.17989
1969     25     1944      0.16217
1969     26     1943      0.14405
1969     27     1942      0.12914
1969     28     1941      0.11259
1969     29     1940      0.09415
1969     30     1939      0.07806
1969     31     1938      0.06388
1969     32     1937      0.05128
1969     33     1936      0.04139
1969     34     1935      0.03260
1969     35     1934      0.02562
1969     36     1933      0.02069
1969     37     1932      0.01689
1969     38     1931      0.01399
1969     39     1930      0.01083
1969     40     1929      0.00758
1969     41     1928      0.00522
1969     42     1927      0.00379
1969     43     1926      0.00271
1969     44     1925      0.00172
1969     45     1924      0.00120
1969     46     1923      0.00085
1969     47     1922      0.00051
1969     48     1921      0.00028
1969     49     1920      0.00018
1969     50     1919      0.00019
1969     51     1918      0.00017
1969     52     1917      0.00009
1969     53     1916      0.00004
1969     54     1915      0.00001
1969     55+    1914-     0.00000
1970     12-    1958+     0.00000
1970     13     1957      0.00005
1970     14     1956      0.00120
1970     15     1955      0.00631
1970     16     1954      0.01783
1970     17     1953      0.04270
1970     18     1952      0.07954
1970     19     1951      0.12862
1970     20     1950      0.17936
1970     21     1949      0.20359
1970     22     1948      0.19932
1970     23     1947      0.18718
1970     24     1946      0.17268
1970     25     1945      0.15476
1970     26     1944      0.13593
1970     27     1943      0.11907
1970     28     1942      0.10196
1970     29     1941      0.08689
1970     30     1940      0.07440
1970     31     1939      0.05980
1970     32     1938      0.04740
1970     33     1937      0.03948
1970     34     1936      0.03167
1970     35     1935      0.02477
1970     36     1934      0.02006
1970     37     1933      0.01575
1970     38     1932      0.01224
1970     39     1931      0.00952
1970     40     1930      0.00738
1970     41     1929      0.00517
1970     42     1928      0.00347
1970     43     1927      0.00225
1970     44     1926      0.00132
1970     45     1925      0.00094
1970     46     1924      0.00057
1970     47     1923      0.00036
1970     48     1922      0.00021
1970     49     1921      0.00007
1970     50     1920      0.00007
1970     51     1919      0.00008
1970     52     1918      0.00005
1970     53     1917      0.00002
1970     54     1916      0.00001
1970     55+    1915-     0.00000
1971     12-    1959+     0.00000
