Bulgaria, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 01/12/2022
Year  ARDY   Cohort       Total
1971    30    1941      3730.29
1971    31    1940      3159.61
1971    32    1939      2419.41
1971    33    1938      1987.68
1971    34    1937      1670.17
1971    35    1936      1445.40
1971    36    1935      1111.20
1971    37    1934       963.17
1971    38    1933       745.83
1971    39    1932       589.97
1971    40    1931       419.76
1971    41    1930       311.26
1971    42    1929       206.23
1971    43    1928       150.77
1971    44    1927        91.38
1971    45    1926        69.50
1971    46    1925        41.00
1971    47    1924        23.59
1971    48    1923        14.23
1971    49    1922         8.07
1971    50    1921         4.62
1971    51    1920         5.50
1971    52    1919         2.72
1971    53    1918         0.77
1971    54    1917         0.20
1971    55+   1916-        0.03
1972    12-   1960+        0.02
1972    13    1959         3.05
1972    14    1958        79.35
1972    15    1957       417.62
1972    16    1956      1220.28
1972    17    1955      2746.28
1972    18    1954      4926.68
1972    19    1953      8316.60
1972    20    1952     11514.37
1972    21    1951     12448.81
1972    22    1950     14410.58
1972    23    1949     12557.40
1972    24    1948     11117.47
1972    25    1947      9322.78
1972    26    1946      8486.33
1972    27    1945      6543.64
1972    28    1944      5119.37
1972    29    1943      4354.69
1972    30    1942      3595.42
1972    31    1941      2838.03
1972    32    1940      2319.33
1972    33    1939      1832.97
1972    34    1938      1533.96
1972    35    1937      1252.43
1972    36    1936      1062.61
1972    37    1935       812.32
1972    38    1934       690.83
1972    39    1933       518.63
1972    40    1932       419.82
1972    41    1931       300.88
1972    42    1930       223.73
1972    43    1929       130.48
1972    44    1928        81.05
1972    45    1927        52.98
1972    46    1926        36.07
1972    47    1925        11.60
1972    48    1924         4.18
1972    49    1923         2.77
1972    50    1922         3.62
1972    51    1921         3.58
1972    52    1920         2.34
1972    53    1919         0.85
1972    54    1918         0.19
1972    55+   1917-        0.02
1973    12-   1961+        0.02
1973    13    1960         3.26
1973    14    1959        85.91
1973    15    1958       465.90
1973    16    1957      1248.43
1973    17    1956      2822.79
1973    18    1955      5224.81
1973    19    1954      8586.86
1973    20    1953     12229.36
1973    21    1952     13833.74
1973    22    1951     13179.54
1973    23    1950     14225.37
1973    24    1949     12352.35
1973    25    1948     10752.04
1973    26    1947      8595.20
1973    27    1946      7765.34
1973    28    1945      5868.03
1973    29    1944      4476.62
1973    30    1943      3724.63
1973    31    1942      2978.18
1973    32    1941      2357.88
1973    33    1940      1868.61
1973    34    1939      1425.83
1973    35    1938      1269.72
1973    36    1937      1044.14
1973    37    1936       843.69
1973    38    1935       644.98
1973    39    1934       565.29
1973    40    1933       410.43
1973    41    1932       307.16
1973    42    1931       208.17
1973    43    1930       145.26
1973    44    1929        79.90
1973    45    1928        51.25
1973    46    1927        29.08
1973    47    1926        15.80
1973    48    1925         9.33
1973    49    1924         6.26
1973    50    1923         4.00
1973    51    1922         4.09
1973    52    1921         2.34
1973    53    1920         1.08
1973    54    1919         0.31
1973    55+   1918-        0.02
1974    12-   1962+        0.03
1974    13    1961         3.24
1974    14    1960        85.54
1974    15    1959       464.04
1974    16    1958      1288.51
1974    17    1957      2799.85
1974    18    1956      5248.67
1974    19    1955      8867.22
1974    20    1954     12433.78
1974    21    1953     14312.98
1974    22    1952     14308.32
1974    23    1951     13285.66
1974    24    1950     13984.40
1974    25    1949     11819.55
1974    26    1948     10256.81
1974    27    1947      8188.36
1974    28    1946      7204.15
1974    29    1945      5353.99
1974    30    1944      4036.57
1974    31    1943      3332.97
1974    32    1942      2629.65
1974    33    1941      2029.15
1974    34    1940      1659.63
1974    35    1939      1283.32
1974    36    1938      1042.40
1974    37    1937       830.46
1974    38    1936       680.38
1974    39    1935       518.84
1974    40    1934       430.65
1974    41    1933       288.73
1974    42    1932       224.21
1974    43    1931       130.42
1974    44    1930        78.63
1974    45    1929        40.18
1974    46    1928        22.81
1974    47    1927        12.60
1974    48    1926         7.85
1974    49    1925         3.52
1974    50    1924         2.32
1974    51    1923         2.47
1974    52    1922         1.85
1974    53    1921         0.91
1974    54    1920         0.36
1974    55+   1919-        0.03
1975    12-   1963+        0.03
1975    13    1962         3.49
1975    14    1961        88.96
1975    15    1960       465.28
1975    16    1959      1282.28
1975    17    1958      2836.58
1975    18    1957      4968.54
1975    19    1956      8687.65
1975    20    1955     12396.34
1975    21    1954     13721.81
1975    22    1953     14020.83
1975    23    1952     13205.88
1975    24    1951     11574.90
1975    25    1950     11994.18
1975    26    1949      9841.22
1975    27    1948      8326.00
1975    28    1947      6564.35
1975    29    1946      5731.49
1975    30    1945      4261.00
1975    31    1944      3148.04
1975    32    1943      2616.85
1975    33    1942      2083.78
1975    34    1941      1567.77
1975    35    1940      1235.92
1975    36    1939       946.25
1975    37    1938       796.39
1975    38    1937       625.20
1975    39    1936       496.72
1975    40    1935       360.62
1975    41    1934       293.30
1975    42    1933       209.74
1975    43    1932       142.52
1975    44    1931        71.71
1975    45    1930        47.89
1975    46    1929        25.82
1975    47    1928        11.58
1975    48    1927         5.88
1975    49    1926         2.76
1975    50    1925         1.73
1975    51    1924         2.91
1975    52    1923         2.14
1975    53    1922         1.20
1975    54    1921         0.43
1975    55+   1920-        0.05
1976    12-   1964+        0.03
1976    13    1963         3.94
1976    14    1962       103.55
1976    15    1961       487.47
1976    16    1960      1313.09
1976    17    1959      2796.12
1976    18    1958      5114.04
1976    19    1957      8743.75
1976    20    1956     12696.23
1976    21    1955     14527.85
1976    22    1954     14091.69
1976    23    1953     13271.99
1976    24    1952     11971.70
1976    25    1951     10132.16
1976    26    1950     10363.95
1976    27    1949      8239.35
1976    28    1948      6798.93
1976    29    1947      5320.07
1976    30    1946      4529.48
1976    31    1945      3344.51
1976    32    1944      2458.14
1976    33    1943      1982.91
1976    34    1942      1495.89
1976    35    1941      1192.78
1976    36    1940      1028.62
1976    37    1939       714.83
1976    38    1938       580.30
1976    39    1937       495.73
1976    40    1936       376.37
1976    41    1935       268.22
1976    42    1934       196.90
1976    43    1933       112.22
1976    44    1932        74.68
1976    45    1931        51.06
1976    46    1930        29.85
1976    47    1929         7.76
1976    48    1928         3.69
1976    49    1927         1.16
1976    50    1926         0.77
1976    51    1925         2.69
1976    52    1924         2.62
1976    53    1923         1.33
1976    54    1922         0.53
1976    55+   1921-        0.06
1977    12-   1965+        0.03
1977    13    1964         3.69
1977    14    1963        97.65
1977    15    1962       484.65
1977    16    1961      1282.35
1977    17    1960      2849.68
1977    18    1959      5037.98
1977    19    1958      8845.54
1977    20    1957     12609.90
1977    21    1956     14560.97
1977    22    1955     14387.49
1977    23    1954     12910.37
1977    24    1953     11697.67
1977    25    1952     10164.40
1977    26    1951      8398.65
1977    27    1950      8401.19
1977    28    1949      6488.66
1977    29    1948      5325.79
1977    30    1947      4161.67
1977    31    1946      3439.26
1977    32    1945      2468.59
1977    33    1944      1799.82
1977    34    1943      1474.64
1977    35    1942      1179.84
1977    36    1941       888.64
1977    37    1940       747.49
1977    38    1939       554.01
1977    39    1938       427.44
1977    40    1937       316.64
1977    41    1936       252.35
1977    42    1935       158.53
1977    43    1934       112.95
1977    44    1933        78.93
1977    45    1932        46.50
1977    46    1931        21.45
1977    47    1930        12.42
1977    48    1929         3.16
1977    49    1928         0.38
1977    50    1927         1.99
1977    51    1926         3.72
1977    52    1925         2.87
1977    53    1924         1.46
1977    54    1923         0.51
1977    55+   1922-        0.06
1978    12-   1966+        0.27
1978    13    1965        13.39
1978    14    1964        95.50
1978    15    1963       446.83
1978    16    1962      1333.07
1978    17    1961      2691.38
1978    18    1960      5054.09
1978    19    1959      8680.98
1978    20    1958     12416.16
1978    21    1957     13698.40
1978    22    1956     13931.50
1978    23    1955     13036.57
1978    24    1954     11177.66
1978    25    1953      9908.62
1978    26    1952      8466.39
1978    27    1951      6663.82
1978    28    1950      6537.58
1978    29    1949      5085.57
1978    30    1948      4078.30
1978    31    1947      3037.21
1978    32    1946      2553.75
1978    33    1945      1872.62
1978    34    1944      1332.94
1978    35    1943      1071.20
1978    36    1942       853.05
1978    37    1941       646.06
1978    38    1940       531.62
1978    39    1939       381.21
1978    40    1938       264.80
1978    41    1937       192.69
1978    42    1936       151.03
1978    43    1935        88.85
1978    44    1934        67.72
1978    45    1933        43.29
1978    46    1932        18.75
1978    47    1931         5.12
1978    48    1930         3.13
1978    49    1929         2.84
1978    50    1928         2.37
1978    51    1927         2.46
1978    52    1926         1.84
1978    53    1925         0.94
1978    54    1924         0.38
1978    55+   1923-        0.04
1979    12-   1967+        0.42
1979    13    1966        15.82
1979    14    1965       120.98
1979    15    1964       502.21
1979    16    1963      1381.39
1979    17    1962      2893.27
1979    18    1961      5195.11
1979    19    1960      9123.04
1979    20    1959     12326.54
1979    21    1958     13736.62
1979    22    1957     13413.96
1979    23    1956     12860.92
1979    24    1955     11412.31
1979    25    1954      9518.28
1979    26    1953      8253.87
1979    27    1952      6881.62
1979    28    1951      5463.38
1979    29    1950      5236.01
1979    30    1949      3920.93
1979    31    1948      3204.60
1979    32    1947      2391.75
1979    33    1946      1949.90
1979    34    1945      1415.87
1979    35    1944       975.01
1979    36    1943       782.40
1979    37    1942       624.97
1979    38    1941       493.59
1979    39    1940       416.87
1979    40    1939       260.96
1979    41    1938       192.06
1979    42    1937       134.64
1979    43    1936        93.75
1979    44    1935        69.73
1979    45    1934        39.40
1979    46    1933        17.55
1979    47    1932        12.42
1979    48    1931         8.12
1979    49    1930         3.78
1979    50    1929         3.01
1979    51    1928         5.05
1979    52    1927         3.46
1979    53    1926         1.76
1979    54    1925         0.58
1979    55+   1924-        0.07
1980    12-   1968+        0.76
1980    13    1967        18.43
1980    14    1966       104.82
1980    15    1965       482.01
1980    16    1964      1381.71
1980    17    1963      2802.65
1980    18    1962      5141.02
1980    19    1961      8951.19
1980    20    1960     12374.54
1980    21    1959     12960.13
1980    22    1958     12928.51
1980    23    1957     11603.04
1980    24    1956     10546.06
1980    25    1955      9307.03
1980    26    1954      7599.87
1980    27    1953      6389.05
1980    28    1952      5350.68
1980    29    1951      4168.03
1980    30    1950      3849.40
1980    31    1949      2887.62
1980    32    1948      2336.01
1980    33    1947      1718.34
1980    34    1946      1369.70
1980    35    1945      1020.53
1980    36    1944       729.46
1980    37    1943       578.38
1980    38    1942       443.03
1980    39    1941       348.83
1980    40    1940       274.08
1980    41    1939       177.67
1980    42    1938       133.48
1980    43    1937        88.27
1980    44    1936        56.87
1980    45    1935        27.85
1980    46    1934        12.71
1980    47    1933         9.43
1980    48    1932         7.90
1980    49    1931         2.41
1980    50    1930         1.81
1980    51    1929         2.71
1980    52    1928         2.30
1980    53    1927         1.15
1980    54    1926         0.48
1980    55+   1925-        0.05
1981    12-   1969+        0.27
1981    13    1968        14.57
1981    14    1967       107.56
1981    15    1966       440.12
1981    16    1965      1290.03
1981    17    1964      2731.74
1981    18    1963      4996.40
1981    19    1962      8647.67
1981    20    1961     11726.84
1981    21    1960     13011.88
1981    22    1959     12237.03
1981    23    1958     11318.94
1981    24    1957     10052.90
1981    25    1956      8962.02
1981    26    1955      7619.64
1981    27    1954      6073.77
1981    28    1953      5022.00
1981    29    1952      4138.73
1981    30    1951      3242.17
1981    31    1950      3092.63
1981    32    1949      2316.23
1981    33    1948      1880.31
1981    34    1947      1388.51
1981    35    1946      1107.14
1981    36    1945       762.62
1981    37    1944       566.74
1981    38    1943       478.28
1981    39    1942       390.94
1981    40    1941       259.29
1981    41    1940       190.24
1981    42    1939       128.08
1981    43    1938        73.80
1981    44    1937        44.99
1981    45    1936        27.35
1981    46    1935        14.49
1981    47    1934         5.19
1981    48    1933         2.39
1981    49    1932         2.60
1981    50    1931         1.90
1981    51    1930         1.89
1981    52    1929         1.13
1981    53    1928         0.67
1981    54    1927         0.28
1981    55+   1926-        0.04
1982    12-   1970+        0.40
1982    13    1969        21.29
1982    14    1968       170.66
1982    15    1967       618.92
1982    16    1966      1458.78
1982    17    1965      2859.20
1982    18    1964      5167.77
1982    19    1963      8826.25
1982    20    1962     12066.24
1982    21    1961     12732.12
1982    22    1960     12312.15
1982    23    1959     10889.10
1982    24    1958      9859.44
1982    25    1957      8613.18
1982    26    1956      7530.49
1982    27    1955      6287.59
1982    28    1954      5043.78
1982    29    1953      4132.69
1982    30    1952      3335.98
1982    31    1951      2585.70
1982    32    1950      2400.99
1982    33    1949      1800.14
1982    34    1948      1437.55
1982    35    1947      1041.75
1982    36    1946       866.47
1982    37    1945       642.27
1982    38    1944       437.02
1982    39    1943       321.05
1982    40    1942       242.79
1982    41    1941       171.46
1982    42    1940       120.41
1982    43    1939        75.57
1982    44    1938        36.90
1982    45    1937        20.22
1982    46    1936        15.73
1982    47    1935         9.47
1982    48    1934         4.55
1982    49    1933         1.84
1982    50    1932         2.47
1982    51    1931         2.43
1982    52    1930         1.86
1982    53    1929         0.87
1982    54    1928         0.38
1982    55+   1927-        0.04
1983    12-   1971+        0.27
1983    13    1970        18.12
1983    14    1969       165.50
1983    15    1968       612.97
1983    16    1967      1399.40
1983    17    1966      2720.67
1983    18    1965      4972.71
1983    19    1964      8505.45
1983    20    1963     11508.61
1983    21    1962     12592.42
1983    22    1961     12008.61
1983    23    1960     11097.15
1983    24    1959      9710.42
1983    25    1958      8602.74
1983    26    1957      7322.83
1983    27    1956      6264.56
1983    28    1955      5241.08
1983    29    1954      4189.94
1983    30    1953      3490.25
1983    31    1952      2837.57
1983    32    1951      2146.43
1983    33    1950      1974.16
1983    34    1949      1465.54
1983    35    1948      1145.61
1983    36    1947       840.92
1983    37    1946       675.13
1983    38    1945       468.21
1983    39    1944       321.20
1983    40    1943       242.52
1983    41    1942       179.26
1983    42    1941       110.37
1983    43    1940        72.96
1983    44    1939        41.88
1983    45    1938        22.78
1983    46    1937         8.78
1983    47    1936         5.57
1983    48    1935         2.38
1983    49    1934         0.39
1983    50    1933         1.69
1983    51    1932         2.60
1983    52    1931         1.82
1983    53    1930         1.07
1983    54    1929         0.38
1983    55+   1928-        0.05
1984    12-   1972+        0.82
1984    13    1971        22.40
1984    14    1970       144.34
1984    15    1969       639.57
1984    16    1968      1554.20
1984    17    1967      2690.54
1984    18    1966      4763.21
1984    19    1965      8457.20
1984    20    1964     11486.66
1984    21    1963     12241.91
1984    22    1962     11975.14
1984    23    1961     10975.46
1984    24    1960      9790.98
1984    25    1959      8301.61
1984    26    1958      7345.68
1984    27    1957      6132.87
1984    28    1956      5170.83
1984    29    1955      4338.89
1984    30    1954      3521.32
1984    31    1953      2863.10
1984    32    1952      2318.92
1984    33    1951      1734.41
1984    34    1950      1577.67
1984    35    1949      1154.89
1984    36    1948       874.63
1984    37    1947       637.12
1984    38    1946       536.42
1984    39    1945       378.37
1984    40    1944       247.59
1984    41    1943       167.18
1984    42    1942       109.64
1984    43    1941        68.91
1984    44    1940        39.31
1984    45    1939        21.14
1984    46    1938        11.53
1984    47    1937         2.57
1984    48    1936         0.41
1984    49    1935         1.57
1984    50    1934         1.73
1984    51    1933         1.04
1984    52    1932         0.68
1984    53    1931         0.35
1984    54    1930         0.17
1984    55+   1929-        0.02
1985    12-   1973+        0.84
1985    13    1972        23.61
1985    14    1971       163.68
1985    15    1970       665.72
1985    16    1969      1687.06
1985    17    1968      3094.29
1985    18    1967      4802.99
1985    19    1966      7781.95
1985    20    1965     10692.50
1985    21    1964     11702.02
1985    22    1963     11298.54
1985    23    1962     10559.79
1985    24    1961      9510.56
1985    25    1960      8364.09
1985    26    1959      7028.41
1985    27    1958      6051.36
1985    28    1957      4978.06
1985    29    1956      4237.36
1985    30    1955      3556.91
1985    31    1954      2785.12
1985    32    1953      2279.48
1985    33    1952      1881.16
1985    34    1951      1427.91
1985    35    1950      1226.18
1985    36    1949       872.88
1985    37    1948       678.51
1985    38    1947       505.89
1985    39    1946       402.94
1985    40    1945       260.36
1985    41    1944       168.03
1985    42    1943       114.54
1985    43    1942        67.48
1985    44    1941        42.45
1985    45    1940        24.65
1985    46    1939         7.90
1985    47    1938         3.44
1985    48    1937         1.86
1985    49    1936         0.99
1985    50    1935         1.06
1985    51    1934         1.05
1985    52    1933         0.71
1985    53    1932         0.45
1985    54    1931         0.19
1985    55+   1930-        0.03
1986    12-   1974+        3.38
1986    13    1973        29.29
1986    14    1972       151.68
1986    15    1971       544.42
1986    16    1970      1442.34
1986    17    1969      3106.30
1986    18    1968      5408.17
1986    19    1967      8001.77
1986    20    1966     10475.04
1986    21    1965     11614.96
1986    22    1964     11405.18
1986    23    1963     10602.90
1986    24    1962      9592.32
1986    25    1961      8457.99
1986    26    1960      7198.63
1986    27    1959      6016.63
1986    28    1958      4998.16
1986    29    1957      4126.43
1986    30    1956      3620.75
1986    31    1955      2962.32
1986    32    1954      2298.27
1986    33    1953      1831.53
1986    34    1952      1512.11
1986    35    1951      1103.74
1986    36    1950      1005.71
1986    37    1949       790.55
1986    38    1948       577.20
1986    39    1947       407.09
1986    40    1946       319.82
1986    41    1945       198.56
1986    42    1944       111.70
1986    43    1943        70.78
1986    44    1942        43.03
1986    45    1941        23.18
1986    46    1940        11.72
1986    47    1939         6.21
1986    48    1938         3.45
1986    49    1937         0.75
1986    50    1936         2.74
1986    51    1935         1.26
1986    52    1934         0.00
1986    53    1933         0.00
1986    54    1932         0.00
1986    55+   1931-        0.00
1987    12-   1975+        0.67
1987    13    1974        24.66
1987    14    1973       143.68
1987    15    1972       543.97
1987    16    1971      1480.77
1987    17    1970      2893.76
1987    18    1969      5338.11
1987    19    1968      8696.44
1987    20    1967     10203.23
1987    21    1966     10750.13
1987    22    1965     10978.62
1987    23    1964     10293.48
1987    24    1963      9232.92
1987    25    1962      8098.50
1987    26    1961      7045.76
1987    27    1960      5950.73
1987    28    1959      4874.97
1987    29    1958      4082.62
1987    30    1957      3298.88
1987    31    1956      2762.78
1987    32    1955      2272.97
1987    33    1954      1788.21
1987    34    1953      1397.32
1987    35    1952      1147.90
1987    36    1951       888.34
1987    37    1950       750.17
1987    38    1949       537.89
1987    39    1948       407.34
1987    40    1947       278.58
1987    41    1946       211.29
1987    42    1945       131.67
1987    43    1944        78.51
1987    44    1943        48.94
1987    45    1942        20.59
1987    46    1941         8.97
1987    47    1940         3.25
1987    48    1939         0.88
1987    49    1938         1.54
1987    50    1937         1.51
1987    51    1936         0.89
1987    52    1935         0.66
1987    53    1934         0.49
1987    54    1933         0.29
1987    55+   1932-        0.16
1988    12-   1976+        0.54
1988    13    1975        22.89
1988    14    1974       167.87
1988    15    1973       606.91
1988    16    1972      1446.56
1988    17    1971      2832.46
1988    18    1970      4960.03
1988    19    1969      8865.20
1988    20    1968     11698.12
1988    21    1967     11132.56
1988    22    1966     10652.73
1988    23    1965     10183.41
1988    24    1964      9150.35
1988    25    1963      8051.56
1988    26    1962      7047.94
1988    27    1961      6035.55
1988    28    1960      4877.64
1988    29    1959      3931.60
1988    30    1958      3335.69
1988    31    1957      2648.04
1988    32    1956      2150.73
1988    33    1955      1797.34
1988    34    1954      1421.93
1988    35    1953      1093.81
1988    36    1952       910.10
1988    37    1951       688.60
1988    38    1950       553.69
1988    39    1949       396.50
1988    40    1948       291.57
1988    41    1947       192.56
1988    42    1946       147.19
1988    43    1945        81.99
1988    44    1944        31.98
1988    45    1943        14.43
1988    46    1942         8.38
1988    47    1941         4.19
1988    48    1940         3.27
1988    49    1939         1.09
1988    50    1938         0.00
1988    51    1937         0.20
1988    52    1936         0.80
1988    53    1935         0.93
1988    54    1934         0.71
1988    55+   1933-        0.36
1989    12-   1977+        0.79
1989    13    1976        30.75
1989    14    1975       185.85
1989    15    1974       709.58
1989    16    1973      1626.15
1989    17    1972      2829.40
1989    18    1971      4781.77
1989    19    1970      8046.72
1989    20    1969     11366.16
1989    21    1968     11958.49
1989    22    1967     10254.91
1989    23    1966      9213.69
1989    24    1965      8496.52
1989    25    1964      7389.19
1989    26    1963      6389.30
1989    27    1962      5449.35
1989    28    1961      4568.81
1989    29    1960      3814.41
1989    30    1959      3093.79
1989    31    1958      2474.79
1989    32    1957      2081.86
1989    33    1956      1760.45
1989    34    1955      1350.17
1989    35    1954      1075.09
1989    36    1953       899.57
1989    37    1952       717.82
1989    38    1951       510.85
1989    39    1950       428.76
1989    40    1949       295.67
1989    41    1948       209.50
1989    42    1947       125.85
1989    43    1946        71.94
1989    44    1945        38.19
1989    45    1944        28.26
1989    46    1943         9.89
1989    47    1942         0.67
1989    48    1941         0.00
1989    49    1940         0.00
1989    50    1939         0.00
1989    51    1938         0.30
1989    52    1937         1.14
1989    53    1936         1.31
1989    54    1935         0.81
1989    55+   1934-        0.43
1990    12-   1978+        3.62
1990    13    1977        29.98
1990    14    1976       216.17
1990    15    1975       731.89
1990    16    1974      1724.90
1990    17    1973      2944.22
1990    18    1972      4542.29
1990    19    1971      7494.70
1990    20    1970     10162.72
1990    21    1969     11409.42
1990    22    1968     10728.37
1990    23    1967      8593.29
1990    24    1966      7401.29
1990    25    1965      6627.99
1990    26    1964      5767.43
1990    27    1963      5008.71
1990    28    1962      4232.15
1990    29    1961      3477.42
1990    30    1960      2810.85
1990    31    1959      2265.55
1990    32    1958      1918.50
1990    33    1957      1558.06
1990    34    1956      1318.64
1990    35    1955      1087.94
1990    36    1954       830.04
1990    37    1953       663.23
1990    38    1952       508.44
1990    39    1951       345.76
1990    40    1950       288.55
1990    41    1949       192.34
1990    42    1948       141.68
1990    43    1947        84.97
1990    44    1946        40.10
1990    45    1945        14.81
1990    46    1944         7.94
1990    47    1943         4.17
1990    48    1942         1.39
1990    49    1941         1.09
1990    50    1940         0.37
1990    51    1939         0.06
1990    52    1938         0.23
1990    53    1937         0.31
1990    54    1936         0.25
1990    55+   1935-        0.15
1991    12-   1979+        3.58
1991    13    1978        37.66
1991    14    1977       266.98
1991    15    1976       840.60
1991    16    1975      1793.27
1991    17    1974      3243.60
1991    18    1973      4850.59
1991    19    1972      7078.48
1991    20    1971      9480.93
1991    21    1970     10124.86
1991    22    1969     10005.78
1991    23    1968      8730.77
1991    24    1967      6571.54
1991    25    1966      5500.01
1991    26    1965      4911.27
1991    27    1964      4198.89
1991    28    1963      3491.79
1991    29    1962      2868.87
1991    30    1961      2375.18
1991    31    1960      1954.34
1991    32    1959      1574.07
1991    33    1958      1317.76
1991    34    1957      1048.25
1991    35    1956       896.12
1991    36    1955       753.77
1991    37    1954       545.39
1991    38    1953       413.63
1991    39    1952       329.64
1991    40    1951       244.69
1991    41    1950       192.69
1991    42    1949       118.32
1991    43    1948        71.77
1991    44    1947        39.13
1991    45    1946        23.29
1991    46    1945         7.22
1991    47    1944         2.34
1991    48    1943         1.54
1991    49    1942         0.37
1991    50    1941         0.00
1991    51    1940         0.06
1991    52    1939         0.24
1991    53    1938         0.30
1991    54    1937         0.24
1991    55+   1936-        0.15
1992    12-   1980+        1.19
1992    13    1979        54.36
1992    14    1978       271.02
1992    15    1977       836.59
1992    16    1976      1851.81
1992    17    1975      3088.52
1992    18    1974      4944.63
1992    19    1973      6887.93
1992    20    1972      8240.51
1992    21    1971      8914.79
1992    22    1970      8735.92
1992    23    1969      8144.64
1992    24    1968      6952.85
1992    25    1967      5314.81
1992    26    1966      4355.86
1992    27    1965      3674.25
1992    28    1964      3081.20
1992    29    1963      2591.97
1992    30    1962      2200.28
1992    31    1961      1806.03
1992    32    1960      1520.42
1992    33    1959      1232.54
1992    34    1958       981.22
1992    35    1957       811.41
1992    36    1956       645.92
1992    37    1955       518.57
1992    38    1954       427.19
1992    39    1953       316.23
1992    40    1952       242.53
1992    41    1951       178.35
1992    42    1950       152.28
1992    43    1949        85.98
1992    44    1948        39.28
1992    45    1947        17.06
1992    46    1946         8.90
1992    47    1945         5.97
1992    48    1944         1.03
1992    49    1943         0.00
1992    50    1942         0.00
1992    51    1941         0.00
1992    52    1940         0.00
1992    53    1939         0.00
1992    54    1938         0.00
1992    55+   1937-        0.00
1993    12-   1981+        1.79
1993    13    1980        52.44
1993    14    1979       258.90
1993    15    1978       845.94
1993    16    1977      1774.71
1993    17    1976      2983.77
1993    18    1975      4434.01
1993    19    1974      6780.31
1993    20    1973      7939.36
1993    21    1972      7766.23
1993    22    1971      7685.09
1993    23    1970      7231.10
1993    24    1969      6777.97
1993    25    1968      5796.43
1993    26    1967      4283.66
1993    27    1966      3433.70
1993    28    1965      3012.38
1993    29    1964      2525.49
1993    30    1963      2090.86
1993    31    1962      1727.52
1993    32    1961      1409.28
1993    33    1960      1194.02
1993    34    1959       972.78
1993    35    1958       786.97
1993    36    1957       621.94
1993    37    1956       518.07
1993    38    1955       429.10
1993    39    1954       342.98
1993    40    1953       253.74
1993    41    1952       182.83
1993    42    1951       124.00
1993    43    1950        76.36
1993    44    1949        38.77
1993    45    1948        27.65
1993    46    1947        13.09
1993    47    1946         3.96
1993    48    1945         1.33
1993    49    1944         1.18
1993    50    1943         0.28
1993    51    1942         0.00
1993    52    1941         0.00
1993    53    1940         0.00
1993    54    1939         0.00
1993    55+   1938-        0.00
1994    12-   1982+        0.63
1994    13    1981        36.54
1994    14    1980       241.48
1994    15    1979       790.57
1994    16    1978      1684.75
1994    17    1977      2820.26
1994    18    1976      4124.15
1994    19    1975      5733.31
1994    20    1974      7309.24
1994    21    1973      7287.11
1994    22    1972      6756.29
1994    23    1971      6546.09
1994    24    1970      6056.61
1994    25    1969      5581.22
1994    26    1968      4803.72
1994    27    1967      3591.89
1994    28    1966      2918.99
1994    29    1965      2509.41
1994    30    1964      2126.02
1994    31    1963      1730.70
1994    32    1962      1433.71
1994    33    1961      1181.98
1994    34    1960       924.63
1994    35    1959       763.71
1994    36    1958       666.78
1994    37    1957       507.51
1994    38    1956       393.23
1994    39    1955       295.16
1994    40    1954       222.87
1994    41    1953       154.53
1994    42    1952        98.44
1994    43    1951        68.02
1994    44    1950        45.95
1994    45    1949        19.37
1994    46    1948         9.23
1994    47    1947         4.55
1994    48    1946         2.85
1994    49    1945         0.49
1994    50    1944         0.00
1994    51    1943         0.00
1994    52    1942         0.00
1994    53    1941         0.00
1994    54    1940         0.00
1994    55+   1939-        0.00
1995    12-   1983+        0.25
1995    13    1982        25.72
1995    14    1981       210.79
1995    15    1980       668.02
1995    16    1979      1470.17
1995    17    1978      2367.18
1995    18    1977      3530.39
1995    19    1976      5068.16
1995    20    1975      6146.45
1995    21    1974      6738.13
1995    22    1973      6229.05
1995    23    1972      5585.88
1995    24    1971      5471.88
1995    25    1970      5105.93
1995    26    1969      4631.01
1995    27    1968      3861.01
1995    28    1967      2778.27
1995    29    1966      2255.98
1995    30    1965      1956.98
1995    31    1964      1602.71
1995    32    1963      1316.97
1995    33    1962      1061.74
1995    34    1961       861.95
1995    35    1960       725.21
1995    36    1959       582.53
1995    37    1958       469.70
1995    38    1957       375.79
1995    39    1956       286.04
1995    40    1955       207.15
1995    41    1954       160.73
1995    42    1953        92.80
1995    43    1952        54.95
1995    44    1951        33.22
1995    45    1950        16.58
1995    46    1949         8.71
1995    47    1948         4.95
1995    48    1947         1.02
1995    49    1946         0.56
1995    50    1945         0.44
1995    51    1944         0.16
1995    52    1943         0.59
1995    53    1942         0.65
1995    54    1941         0.40
1995    55+   1940-        0.20
1996    12-   1984+        3.46
1996    13    1983        34.31
1996    14    1982       205.33
1996    15    1981       643.98
1996    16    1980      1346.16
1996    17    1979      2335.65
1996    18    1978      3341.53
1996    19    1977      4615.12
1996    20    1976      5780.49
1996    21    1975      6260.22
1996    22    1974      6554.84
1996    23    1973      5957.35
1996    24    1972      5291.63
1996    25    1971      5053.97
1996    26    1970      4561.20
1996    27    1969      4100.26
1996    28    1968      3416.62
1996    29    1967      2527.84
1996    30    1966      2063.11
1996    31    1965      1662.17
1996    32    1964      1336.66
1996    33    1963      1095.18
1996    34    1962       899.07
1996    35    1961       725.73
1996    36    1960       591.00
1996    37    1959       491.67
1996    38    1958       383.29
1996    39    1957       278.91
