United States, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 24/03/2023
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1878     12-          .           .           .           .           .           .
1878     13           .           .           .           .           .           .
1878     14           .           .           .           .           .           .
1878     15           .           .           .           .           .           .
1878     16           .           .           .           .           .           .
1878     17           .           .           .           .           .           .
1878     18           .           .           .           .           .           .
1878     19           .           .           .           .           .           .
1878     20           .           .           .           .           .           .
1878     21           .           .           .           .           .           .
1878     22           .           .           .           .           .           .
1878     23           .           .           .           .           .           .
1878     24           .           .           .           .           .           .
1878     25           .           .           .           .           .           .
1878     26           .           .           .           .           .           .
1878     27           .           .           .           .           .           .
1878     28           .           .           .           .           .           .
1878     29           .           .           .           .           .           .
1878     30           .           .           .           .           .           .
1878     31           .           .           .           .           .           .
1878     32           .           .           .           .           .           .
1878     33           .           .           .           .           .           .
1878     34           .           .           .           .           .           .
1878     35           .           .           .           .           .           .
1878     36           .           .           .           .           .           .
1878     37           .           .           .           .           .           .
1878     38           .           .           .           .           .           .
1878     39           .           .           .           .           .           .
1878     40           .           .           .           .           .           .
1878     41           .           .           .           .           .           .
1878     42           .           .           .           .           .           .
1878     43           .           .           .           .           .           .
1878     44           .           .           .           .           .           .
1878     45           .           .           .           .           .           .
1878     46           .           .           .           .           .           .
1878     47           .           .           .           .           .           .
1878     48           .           .           .           .           .           .
1878     49           .           .           .           .           .           .
1878     50           .           .           .           .           .           .
1878     51           .           .           .           .           .           .
1878     52           .           .           .           .           .           .
1878     53           .           .           .           .           .           .
1878     54           .           .           .           .           .           .
1878     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1879     12-          .           .           .           .           .           .
1879     13           .           .           .           .           .           .
1879     14           .           .           .           .           .           .
1879     15           .           .           .           .           .           .
1879     16           .           .           .           .           .           .
1879     17           .           .           .           .           .           .
1879     18           .           .           .           .           .           .
1879     19           .           .           .           .           .           .
1879     20           .           .           .           .           .           .
1879     21           .           .           .           .           .           .
1879     22           .           .           .           .           .           .
1879     23           .           .           .           .           .           .
1879     24           .           .           .           .           .           .
1879     25           .           .           .           .           .           .
1879     26           .           .           .           .           .           .
1879     27           .           .           .           .           .           .
1879     28           .           .           .           .           .           .
1879     29           .           .           .           .           .           .
1879     30           .           .           .           .           .           .
1879     31           .           .           .           .           .           .
1879     32           .           .           .           .           .           .
1879     33           .           .           .           .           .           .
1879     34           .           .           .           .           .           .
1879     35           .           .           .           .           .           .
1879     36           .           .           .           .           .           .
1879     37           .           .           .           .           .           .
1879     38           .           .           .           .           .           .
1879     39           .           .           .           .           .           .
1879     40           .           .           .           .           .           .
1879     41           .           .           .           .           .           .
1879     42           .           .           .           .           .           .
1879     43           .           .           .           .           .           .
1879     44           .           .           .           .           .           .
1879     45           .           .           .           .           .           .
1879     46           .           .           .           .           .           .
1879     47           .           .           .           .           .           .
1879     48           .           .           .           .           .           .
1879     49           .           .           .           .           .           .
1879     50           .           .           .           .           .           .
1879     51           .           .           .           .           .           .
1879     52           .           .           .           .           .           .
1879     53           .           .           .           .           .           .
1879     54     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1879     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1880     12-          .           .           .           .           .           .
1880     13           .           .           .           .           .           .
1880     14           .           .           .           .           .           .
1880     15           .           .           .           .           .           .
1880     16           .           .           .           .           .           .
1880     17           .           .           .           .           .           .
1880     18           .           .           .           .           .           .
1880     19           .           .           .           .           .           .
1880     20           .           .           .           .           .           .
1880     21           .           .           .           .           .           .
1880     22           .           .           .           .           .           .
1880     23           .           .           .           .           .           .
1880     24           .           .           .           .           .           .
1880     25           .           .           .           .           .           .
1880     26           .           .           .           .           .           .
1880     27           .           .           .           .           .           .
1880     28           .           .           .           .           .           .
1880     29           .           .           .           .           .           .
1880     30           .           .           .           .           .           .
1880     31           .           .           .           .           .           .
1880     32           .           .           .           .           .           .
1880     33           .           .           .           .           .           .
1880     34           .           .           .           .           .           .
1880     35           .           .           .           .           .           .
1880     36           .           .           .           .           .           .
1880     37           .           .           .           .           .           .
1880     38           .           .           .           .           .           .
1880     39           .           .           .           .           .           .
1880     40           .           .           .           .           .           .
1880     41           .           .           .           .           .           .
1880     42           .           .           .           .           .           .
1880     43           .           .           .           .           .           .
1880     44           .           .           .           .           .           .
1880     45           .           .           .           .           .           .
1880     46           .           .           .           .           .           .
1880     47           .           .           .           .           .           .
1880     48           .           .           .           .           .           .
1880     49           .           .           .           .           .           .
1880     50           .           .           .           .           .           .
1880     51           .           .           .           .           .           .
1880     52           .           .           .           .           .           .
1880     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1880     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1880     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1881     12-          .           .           .           .           .           .
1881     13           .           .           .           .           .           .
1881     14           .           .           .           .           .           .
1881     15           .           .           .           .           .           .
1881     16           .           .           .           .           .           .
1881     17           .           .           .           .           .           .
1881     18           .           .           .           .           .           .
1881     19           .           .           .           .           .           .
1881     20           .           .           .           .           .           .
1881     21           .           .           .           .           .           .
1881     22           .           .           .           .           .           .
1881     23           .           .           .           .           .           .
1881     24           .           .           .           .           .           .
1881     25           .           .           .           .           .           .
1881     26           .           .           .           .           .           .
1881     27           .           .           .           .           .           .
1881     28           .           .           .           .           .           .
1881     29           .           .           .           .           .           .
1881     30           .           .           .           .           .           .
1881     31           .           .           .           .           .           .
1881     32           .           .           .           .           .           .
1881     33           .           .           .           .           .           .
1881     34           .           .           .           .           .           .
1881     35           .           .           .           .           .           .
1881     36           .           .           .           .           .           .
1881     37           .           .           .           .           .           .
1881     38           .           .           .           .           .           .
1881     39           .           .           .           .           .           .
1881     40           .           .           .           .           .           .
1881     41           .           .           .           .           .           .
1881     42           .           .           .           .           .           .
1881     43           .           .           .           .           .           .
1881     44           .           .           .           .           .           .
1881     45           .           .           .           .           .           .
1881     46           .           .           .           .           .           .
1881     47           .           .           .           .           .           .
1881     48           .           .           .           .           .           .
1881     49           .           .           .           .           .           .
1881     50           .           .           .           .           .           .
1881     51           .           .           .           .           .           .
1881     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1881     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1881     54     0.00003     0.00000     0.00000     0.00000     0.00001     0.00002
1881     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1882     12-          .           .           .           .           .           .
1882     13           .           .           .           .           .           .
1882     14           .           .           .           .           .           .
1882     15           .           .           .           .           .           .
1882     16           .           .           .           .           .           .
1882     17           .           .           .           .           .           .
1882     18           .           .           .           .           .           .
1882     19           .           .           .           .           .           .
1882     20           .           .           .           .           .           .
1882     21           .           .           .           .           .           .
1882     22           .           .           .           .           .           .
1882     23           .           .           .           .           .           .
1882     24           .           .           .           .           .           .
1882     25           .           .           .           .           .           .
1882     26           .           .           .           .           .           .
1882     27           .           .           .           .           .           .
1882     28           .           .           .           .           .           .
1882     29           .           .           .           .           .           .
1882     30           .           .           .           .           .           .
1882     31           .           .           .           .           .           .
1882     32           .           .           .           .           .           .
1882     33           .           .           .           .           .           .
1882     34           .           .           .           .           .           .
1882     35           .           .           .           .           .           .
1882     36           .           .           .           .           .           .
1882     37           .           .           .           .           .           .
1882     38           .           .           .           .           .           .
1882     39           .           .           .           .           .           .
1882     40           .           .           .           .           .           .
1882     41           .           .           .           .           .           .
1882     42           .           .           .           .           .           .
1882     43           .           .           .           .           .           .
1882     44           .           .           .           .           .           .
1882     45           .           .           .           .           .           .
1882     46           .           .           .           .           .           .
1882     47           .           .           .           .           .           .
1882     48           .           .           .           .           .           .
1882     49           .           .           .           .           .           .
1882     50           .           .           .           .           .           .
1882     51     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1882     52     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1882     53     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1882     54     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1882     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1883     12-          .           .           .           .           .           .
1883     13           .           .           .           .           .           .
1883     14           .           .           .           .           .           .
1883     15           .           .           .           .           .           .
1883     16           .           .           .           .           .           .
1883     17           .           .           .           .           .           .
1883     18           .           .           .           .           .           .
1883     19           .           .           .           .           .           .
1883     20           .           .           .           .           .           .
1883     21           .           .           .           .           .           .
1883     22           .           .           .           .           .           .
1883     23           .           .           .           .           .           .
1883     24           .           .           .           .           .           .
1883     25           .           .           .           .           .           .
1883     26           .           .           .           .           .           .
1883     27           .           .           .           .           .           .
1883     28           .           .           .           .           .           .
1883     29           .           .           .           .           .           .
1883     30           .           .           .           .           .           .
1883     31           .           .           .           .           .           .
1883     32           .           .           .           .           .           .
1883     33           .           .           .           .           .           .
1883     34           .           .           .           .           .           .
1883     35           .           .           .           .           .           .
1883     36           .           .           .           .           .           .
1883     37           .           .           .           .           .           .
1883     38           .           .           .           .           .           .
1883     39           .           .           .           .           .           .
1883     40           .           .           .           .           .           .
1883     41           .           .           .           .           .           .
1883     42           .           .           .           .           .           .
1883     43           .           .           .           .           .           .
1883     44           .           .           .           .           .           .
1883     45           .           .           .           .           .           .
1883     46           .           .           .           .           .           .
1883     47           .           .           .           .           .           .
1883     48           .           .           .           .           .           .
1883     49           .           .           .           .           .           .
1883     50     0.00010     0.00000     0.00001     0.00001     0.00000     0.00008
1883     51     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1883     52     0.00004     0.00000     0.00001     0.00000     0.00000     0.00002
1883     53     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1883     54     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1883     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1884     12-          .           .           .           .           .           .
1884     13           .           .           .           .           .           .
1884     14           .           .           .           .           .           .
1884     15           .           .           .           .           .           .
1884     16           .           .           .           .           .           .
1884     17           .           .           .           .           .           .
1884     18           .           .           .           .           .           .
1884     19           .           .           .           .           .           .
1884     20           .           .           .           .           .           .
1884     21           .           .           .           .           .           .
1884     22           .           .           .           .           .           .
1884     23           .           .           .           .           .           .
1884     24           .           .           .           .           .           .
1884     25           .           .           .           .           .           .
1884     26           .           .           .           .           .           .
1884     27           .           .           .           .           .           .
1884     28           .           .           .           .           .           .
1884     29           .           .           .           .           .           .
1884     30           .           .           .           .           .           .
1884     31           .           .           .           .           .           .
1884     32           .           .           .           .           .           .
1884     33           .           .           .           .           .           .
1884     34           .           .           .           .           .           .
1884     35           .           .           .           .           .           .
1884     36           .           .           .           .           .           .
1884     37           .           .           .           .           .           .
1884     38           .           .           .           .           .           .
1884     39           .           .           .           .           .           .
1884     40           .           .           .           .           .           .
1884     41           .           .           .           .           .           .
1884     42           .           .           .           .           .           .
1884     43           .           .           .           .           .           .
1884     44           .           .           .           .           .           .
1884     45           .           .           .           .           .           .
1884     46           .           .           .           .           .           .
1884     47           .           .           .           .           .           .
1884     48           .           .           .           .           .           .
1884     49     0.00038     0.00001     0.00001     0.00002     0.00002     0.00032
1884     50     0.00012     0.00000     0.00000     0.00001     0.00000     0.00010
1884     51     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1884     52     0.00005     0.00001     0.00001     0.00000     0.00001     0.00003
1884     53     0.00003     0.00000     0.00001     0.00000     0.00000     0.00002
1884     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1884     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1885     12-          .           .           .           .           .           .
1885     13           .           .           .           .           .           .
1885     14           .           .           .           .           .           .
1885     15           .           .           .           .           .           .
1885     16           .           .           .           .           .           .
1885     17           .           .           .           .           .           .
1885     18           .           .           .           .           .           .
1885     19           .           .           .           .           .           .
1885     20           .           .           .           .           .           .
1885     21           .           .           .           .           .           .
1885     22           .           .           .           .           .           .
1885     23           .           .           .           .           .           .
1885     24           .           .           .           .           .           .
1885     25           .           .           .           .           .           .
1885     26           .           .           .           .           .           .
1885     27           .           .           .           .           .           .
1885     28           .           .           .           .           .           .
1885     29           .           .           .           .           .           .
1885     30           .           .           .           .           .           .
1885     31           .           .           .           .           .           .
1885     32           .           .           .           .           .           .
1885     33           .           .           .           .           .           .
1885     34           .           .           .           .           .           .
1885     35           .           .           .           .           .           .
1885     36           .           .           .           .           .           .
1885     37           .           .           .           .           .           .
1885     38           .           .           .           .           .           .
1885     39           .           .           .           .           .           .
1885     40           .           .           .           .           .           .
1885     41           .           .           .           .           .           .
1885     42           .           .           .           .           .           .
1885     43           .           .           .           .           .           .
1885     44           .           .           .           .           .           .
1885     45           .           .           .           .           .           .
1885     46           .           .           .           .           .           .
1885     47           .           .           .           .           .           .
1885     48     0.00083     0.00001     0.00001     0.00003     0.00004     0.00074
1885     49     0.00038     0.00002     0.00001     0.00001     0.00002     0.00032
1885     50     0.00012     0.00001     0.00001     0.00000     0.00001     0.00009
1885     51     0.00004     0.00001     0.00000     0.00000     0.00000     0.00002
1885     52     0.00006     0.00000     0.00000     0.00000     0.00001     0.00004
1885     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1885     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1885     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1886     12-          .           .           .           .           .           .
1886     13           .           .           .           .           .           .
1886     14           .           .           .           .           .           .
1886     15           .           .           .           .           .           .
1886     16           .           .           .           .           .           .
1886     17           .           .           .           .           .           .
1886     18           .           .           .           .           .           .
1886     19           .           .           .           .           .           .
1886     20           .           .           .           .           .           .
1886     21           .           .           .           .           .           .
1886     22           .           .           .           .           .           .
1886     23           .           .           .           .           .           .
1886     24           .           .           .           .           .           .
1886     25           .           .           .           .           .           .
1886     26           .           .           .           .           .           .
1886     27           .           .           .           .           .           .
1886     28           .           .           .           .           .           .
1886     29           .           .           .           .           .           .
1886     30           .           .           .           .           .           .
1886     31           .           .           .           .           .           .
1886     32           .           .           .           .           .           .
1886     33           .           .           .           .           .           .
1886     34           .           .           .           .           .           .
1886     35           .           .           .           .           .           .
1886     36           .           .           .           .           .           .
1886     37           .           .           .           .           .           .
1886     38           .           .           .           .           .           .
1886     39           .           .           .           .           .           .
1886     40           .           .           .           .           .           .
1886     41           .           .           .           .           .           .
1886     42           .           .           .           .           .           .
1886     43           .           .           .           .           .           .
1886     44           .           .           .           .           .           .
1886     45           .           .           .           .           .           .
1886     46           .           .           .           .           .           .
1886     47     0.00125     0.00003     0.00003     0.00005     0.00006     0.00109
1886     48     0.00080     0.00002     0.00002     0.00003     0.00003     0.00071
1886     49     0.00036     0.00001     0.00001     0.00001     0.00001     0.00032
1886     50     0.00012     0.00001     0.00001     0.00000     0.00001     0.00009
1886     51     0.00005     0.00001     0.00000     0.00001     0.00001     0.00003
1886     52     0.00005     0.00001     0.00000     0.00000     0.00000     0.00003
1886     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1886     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1886     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1887     12-          .           .           .           .           .           .
1887     13           .           .           .           .           .           .
1887     14           .           .           .           .           .           .
1887     15           .           .           .           .           .           .
1887     16           .           .           .           .           .           .
1887     17           .           .           .           .           .           .
1887     18           .           .           .           .           .           .
1887     19           .           .           .           .           .           .
1887     20           .           .           .           .           .           .
1887     21           .           .           .           .           .           .
1887     22           .           .           .           .           .           .
1887     23           .           .           .           .           .           .
1887     24           .           .           .           .           .           .
1887     25           .           .           .           .           .           .
1887     26           .           .           .           .           .           .
1887     27           .           .           .           .           .           .
1887     28           .           .           .           .           .           .
1887     29           .           .           .           .           .           .
1887     30           .           .           .           .           .           .
1887     31           .           .           .           .           .           .
1887     32           .           .           .           .           .           .
1887     33           .           .           .           .           .           .
1887     34           .           .           .           .           .           .
1887     35           .           .           .           .           .           .
1887     36           .           .           .           .           .           .
1887     37           .           .           .           .           .           .
1887     38           .           .           .           .           .           .
1887     39           .           .           .           .           .           .
1887     40           .           .           .           .           .           .
1887     41           .           .           .           .           .           .
1887     42           .           .           .           .           .           .
1887     43           .           .           .           .           .           .
1887     44           .           .           .           .           .           .
1887     45           .           .           .           .           .           .
1887     46     0.00243     0.00004     0.00005     0.00009     0.00011     0.00214
1887     47     0.00121     0.00002     0.00002     0.00004     0.00006     0.00107
1887     48     0.00069     0.00002     0.00001     0.00003     0.00003     0.00060
1887     49     0.00032     0.00001     0.00001     0.00002     0.00001     0.00028
1887     50     0.00011     0.00001     0.00001     0.00001     0.00001     0.00008
1887     51     0.00006     0.00001     0.00000     0.00000     0.00001     0.00004
1887     52     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1887     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1887     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1887     55+    0.00007     0.00001     0.00001     0.00001     0.00000     0.00004
1888     12-          .           .           .           .           .           .
1888     13           .           .           .           .           .           .
1888     14           .           .           .           .           .           .
1888     15           .           .           .           .           .           .
1888     16           .           .           .           .           .           .
1888     17           .           .           .           .           .           .
1888     18           .           .           .           .           .           .
1888     19           .           .           .           .           .           .
1888     20           .           .           .           .           .           .
1888     21           .           .           .           .           .           .
1888     22           .           .           .           .           .           .
1888     23           .           .           .           .           .           .
1888     24           .           .           .           .           .           .
1888     25           .           .           .           .           .           .
1888     26           .           .           .           .           .           .
1888     27           .           .           .           .           .           .
1888     28           .           .           .           .           .           .
1888     29           .           .           .           .           .           .
1888     30           .           .           .           .           .           .
1888     31           .           .           .           .           .           .
1888     32           .           .           .           .           .           .
1888     33           .           .           .           .           .           .
1888     34           .           .           .           .           .           .
1888     35           .           .           .           .           .           .
1888     36           .           .           .           .           .           .
1888     37           .           .           .           .           .           .
1888     38           .           .           .           .           .           .
1888     39           .           .           .           .           .           .
1888     40           .           .           .           .           .           .
1888     41           .           .           .           .           .           .
1888     42           .           .           .           .           .           .
1888     43           .           .           .           .           .           .
1888     44           .           .           .           .           .           .
1888     45     0.00510     0.00011     0.00013     0.00019     0.00027     0.00439
1888     46     0.00234     0.00004     0.00006     0.00009     0.00012     0.00204
1888     47     0.00114     0.00001     0.00002     0.00004     0.00005     0.00101
1888     48     0.00062     0.00003     0.00002     0.00001     0.00002     0.00053
1888     49     0.00028     0.00001     0.00001     0.00001     0.00001     0.00024
1888     50     0.00013     0.00001     0.00001     0.00001     0.00001     0.00010
1888     51     0.00007     0.00001     0.00000     0.00000     0.00001     0.00005
1888     52     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1888     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1888     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1888     55+    0.00008     0.00001     0.00001     0.00001     0.00001     0.00004
1889     12-          .           .           .           .           .           .
1889     13           .           .           .           .           .           .
1889     14           .           .           .           .           .           .
1889     15           .           .           .           .           .           .
1889     16           .           .           .           .           .           .
1889     17           .           .           .           .           .           .
1889     18           .           .           .           .           .           .
1889     19           .           .           .           .           .           .
1889     20           .           .           .           .           .           .
1889     21           .           .           .           .           .           .
1889     22           .           .           .           .           .           .
1889     23           .           .           .           .           .           .
1889     24           .           .           .           .           .           .
1889     25           .           .           .           .           .           .
1889     26           .           .           .           .           .           .
1889     27           .           .           .           .           .           .
1889     28           .           .           .           .           .           .
1889     29           .           .           .           .           .           .
1889     30           .           .           .           .           .           .
1889     31           .           .           .           .           .           .
1889     32           .           .           .           .           .           .
1889     33           .           .           .           .           .           .
1889     34           .           .           .           .           .           .
1889     35           .           .           .           .           .           .
1889     36           .           .           .           .           .           .
1889     37           .           .           .           .           .           .
1889     38           .           .           .           .           .           .
1889     39           .           .           .           .           .           .
1889     40           .           .           .           .           .           .
1889     41           .           .           .           .           .           .
1889     42           .           .           .           .           .           .
1889     43           .           .           .           .           .           .
1889     44     0.00797     0.00019     0.00024     0.00035     0.00048     0.00670
1889     45     0.00477     0.00012     0.00011     0.00018     0.00025     0.00411
1889     46     0.00219     0.00004     0.00005     0.00009     0.00010     0.00191
1889     47     0.00104     0.00002     0.00002     0.00003     0.00005     0.00092
1889     48     0.00058     0.00002     0.00002     0.00002     0.00002     0.00051
1889     49     0.00028     0.00001     0.00001     0.00001     0.00002     0.00024
1889     50     0.00014     0.00001     0.00001     0.00001     0.00001     0.00011
1889     51     0.00006     0.00000     0.00001     0.00000     0.00000     0.00004
1889     52     0.00003     0.00000     0.00000     0.00000     0.00000     0.00001
1889     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1889     54     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1889     55+    0.00009     0.00001     0.00001     0.00001     0.00000     0.00005
1890     12-          .           .           .           .           .           .
